ROILimits_1,ROILimits_2,Value
172,192,P
223,254,QRS
263,310,T
327,345,P
364,407,QRS
422,462,T
481,500,P
531,564,QRS
580,619,T
639,658,P
689,720,QRS
729,778,T
797,816,P
836,879,QRS
889,934,T
956,975,P
995,1038,QRS
1049,1095,T
1116,1135,P
1160,1202,QRS
1212,1253,T
1274,1294,P
1314,1364,QRS
1372,1412,T
1434,1453,P
1479,1522,QRS
1529,1570,T
1593,1612,P
1638,1682,QRS
1691,1731,T
1751,1770,P
1791,1840,QRS
1851,1889,T
1909,1928,P
1947,1991,QRS
2003,2047,T
2067,2086,P
2106,2148,QRS
2161,2203,T
2225,2244,P
2264,2306,QRS
2319,2366,T
2381,2399,P
2421,2467,QRS
2477,2519,T
2537,2557,P
2578,2620,QRS
2632,2675,T
2693,2713,P
2733,2775,QRS
2783,2832,T
2848,2867,P
2900,2935,QRS
2945,2988,T
3002,3022,P
3052,3089,QRS
3094,3140,T
3157,3177,P
3212,3238,QRS
3246,3302,T
3312,3331,P
3353,3394,QRS
3410,3453,T
3470,3490,P
3511,3552,QRS
3561,3610,T
3625,3644,P
3664,3707,QRS
3722,3764,T
3780,3800,P
3818,3861,QRS
3873,3943,T
3946,3978,P
3989,4016,QRS
4023,4071,T
4091,4110,P
4130,4172,QRS
4182,4231,T
4247,4266,P
4286,4337,QRS
4345,4388,T
4405,4426,P
4445,4488,QRS
4503,4546,T
4565,4585,P
4605,4654,QRS
4657,4705,T
4726,4745,P
4766,4808,QRS
4822,4864,T
4883,4902,P
4922,4964,QRS
4980,5025,T
5040,5059,P
5092,5122,QRS
5133,5181,T
5197,5217,P
5237,5278,QRS
5292,5335,T
5355,5374,P
5406,5436,QRS
5447,5493,T
5510,5529,P
5551,5592,QRS
5606,5647,T
5666,5686,P
5706,5753,QRS
5761,5830,T
5873,5904,QRS
5912,5961,T
5974,5994,P
6026,6057,QRS
6065,6114,T
6128,6147,P
6178,6209,QRS
6227,6267,T
6278,6298,P
6330,6360,QRS
6377,6439,T
6442,6473,P
6479,6518,QRS
6525,6568,T
6580,6601,P
6630,6671,QRS
6677,6717,T
6730,6751,P
6782,6820,QRS
6828,6889,T
6919,6969,QRS
6975,7020,T
7031,7051,P
7075,7112,QRS
7117,7169,T
7180,7199,P
7218,7261,QRS
7275,7338,T
7369,7419,QRS
7429,7490,T
7492,7525,P
7530,7570,QRS
7571,7618,T
7631,7650,P
7680,7713,QRS
7725,7791,T
7794,7825,P
7832,7863,QRS
7872,7923,T
7933,7953,P
7981,8012,QRS
8024,8067,T
8084,8104,P
8133,8164,QRS
8179,8221,T
8238,8259,P
8286,8318,QRS
8326,8400,T
8403,8433,P
8439,8470,QRS
8484,8532,T
8543,8565,P
8598,8624,QRS
8640,8682,T
8696,8715,P
8750,8776,QRS
8793,8831,T
8848,8868,P
8899,8930,QRS
8941,8995,T
9002,9023,P
9042,9083,QRS
9103,9151,T
9156,9176,P
9211,9237,QRS
9246,9318,T
9349,9391,QRS
9408,9473,T
9476,9506,P
9515,9545,QRS
9564,9623,T
9659,9695,QRS
9709,9754,T
9768,9788,P
9807,9849,QRS
9861,9908,T
9920,9940,P
9956,10000,QRS
10011,10063,T
10071,10092,P
10122,10152,QRS
10171,10234,T
10236,10267,P
10274,10303,QRS
10317,10384,T
10386,10417,P
10425,10461,QRS
10465,10534,T
10564,10616,QRS
10624,10671,T
10676,10696,P
10713,10766,QRS
10767,10812,T
10824,10844,P
10874,10904,QRS
10917,10981,T
10984,11014,P
11022,11052,QRS
11062,11110,T
11122,11141,P
11172,11202,QRS
11214,11259,T
11270,11289,P
11321,11351,QRS
11372,11428,T
11431,11462,P
11469,11499,QRS
11511,11576,T
11578,11609,P
11612,11647,QRS
11659,11727,T
11730,11746,P
11756,11799,QRS
11813,11861,T
11869,11890,P
11924,11950,QRS
11964,12030,T
12062,12103,QRS
12115,12181,T
12212,12255,QRS
12270,12314,T
12327,12347,P
12366,12407,QRS
12424,12464,T
12480,12500,P
12533,12562,QRS
12571,12618,T
12635,12654,P
12673,12727,QRS
12728,12812,T
12837,12876,QRS
12883,12952,T
12954,12986,P
12995,13024,QRS
13037,13081,T
13099,13119,P
13151,13181,QRS
13189,13240,T
13254,13274,P
13294,13342,QRS
13348,13394,T
13410,13429,P
13449,13490,QRS
13506,13548,T
13566,13585,P
13605,13647,QRS
13662,13706,T
13720,13740,P
13760,13802,QRS
13817,13861,T
13878,13898,P
13918,13959,QRS
13973,14017,T
14036,14055,P
14076,14118,QRS
14131,14176,T
14192,14212,P
14233,14274,QRS
14284,14333,T
14349,14369,P
14389,14430,QRS
14441,14491,T
14504,14525,P
14555,14586,QRS
14599,14641,T
14662,14682,P
14702,14743,QRS
14749,14799,T
14818,14838,P
14858,14900,QRS
14912,14961,T
14975,14995,P
15013,15056,QRS
15072,15112,T
15131,15150,P
15170,15213,QRS
15226,15271,T
15285,15305,P
15324,15367,QRS
15373,15426,T
15439,15458,P
15494,15521,QRS
15533,15576,T
15591,15610,P
15630,15671,QRS
15681,15726,T
15744,15764,P
15794,15825,QRS
15840,15884,T
15897,15916,P
15952,15985,QRS
15990,16039,T
16048,16067,P
16101,16131,QRS
16199,16219,P
16251,16292,QRS
16292,16359,T
16390,16445,QRS
16452,16487,T
16501,16520,P
16542,16583,QRS
16591,16643,T
16652,16672,P
16705,16734,QRS
16742,16813,T
16816,16849,P
16856,16887,QRS
16898,16944,T
16959,16979,P
17012,17047,QRS
17053,17101,T
17115,17134,P
17155,17197,QRS
17209,17253,T
17269,17289,P
17310,17352,QRS
17368,17412,T
17424,17444,P
17464,17514,QRS
17517,17563,T
17581,17600,P
17621,17668,QRS
17677,17720,T
17737,17757,P
17778,17821,QRS
17828,17877,T
17895,17914,P
17934,17976,QRS
17984,18034,T
18051,18070,P
18090,18139,QRS
18145,18189,T
18207,18226,P
18247,18288,QRS
18298,18343,T
18362,18382,P
18403,18445,QRS
18457,18503,T
18518,18538,P
18559,18601,QRS
18616,18661,T
18675,18695,P
18716,18758,QRS
18770,18814,T
18832,18852,P
18889,18916,QRS
18930,18972,T
18989,19008,P
19029,19071,QRS
19082,19129,T
19142,19163,P
19183,19226,QRS
19241,19291,T
19301,19320,P
19347,19383,QRS
19396,19441,T
19458,19477,P
19499,19541,QRS
19555,19598,T
19614,19636,P
19658,19705,QRS
19713,19755,T
19775,19794,P
19815,19861,QRS
19871,19915,T
19935,19954,P
19974,20017,QRS
20035,20077,T
20091,20110,P
20132,20174,QRS
20190,20231,T
20247,20269,P
20295,20331,QRS
20341,20392,T
20402,20424,P
20444,20487,QRS
20493,20549,T
20558,20578,P
20612,20640,QRS
20646,20703,T
20712,20732,P
20768,20795,QRS
20809,20853,T
20864,20884,P
20905,20946,QRS
20963,21007,T
21017,21036,P
