ROILimits_1,ROILimits_2,Value
192,214,P
232,257,QRS
298,335,T
453,474,P
485,518,QRS
560,597,T
718,741,P
761,786,QRS
829,869,T
1031,1057,QRS
1101,1136,T
1257,1277,P
1295,1320,QRS
1367,1401,T
1522,1545,P
1561,1586,QRS
1630,1668,T
1793,1812,P
1831,1856,QRS
1899,1938,T
2057,2082,P
2093,2126,QRS
2167,2206,T
2334,2351,P
2369,2394,QRS
2436,2475,T
2602,2623,P
2641,2667,QRS
2708,2748,T
2871,2890,P
2901,2934,QRS
2977,3013,T
3158,3184,QRS
3226,3262,T
3328,3353,P
3367,3392,QRS
3432,3474,T
3517,3544,P
3557,3582,QRS
3620,3660,T
3705,3732,P
3747,3771,QRS
3808,3850,T
3896,3921,P
3937,3961,QRS
4001,4036,T
4094,4123,P
4136,4161,QRS
4194,4236,T
4401,4422,P
4438,4464,QRS
4501,4548,T
4701,4719,P
4731,4763,QRS
4803,4841,T
4986,5006,P
5013,5039,QRS
5079,5119,T
5240,5260,P
5272,5304,QRS
5344,5386,T
5502,5521,P
5541,5566,QRS
5606,5645,T
5751,5774,P
5791,5817,QRS
5856,5894,T
5960,5989,P
6002,6027,QRS
6065,6104,T
6152,6179,P
6192,6217,QRS
6253,6294,T
6347,6372,P
6388,6413,QRS
6450,6488,T
6540,6566,P
6581,6606,QRS
6640,6681,T
6735,6764,P
6777,6801,QRS
6837,6877,T
6940,6967,P
6981,7005,QRS
7041,7082,T
7153,7181,P
7194,7219,QRS
7254,7294,T
7379,7407,P
7421,7446,QRS
7483,7522,T
7597,7625,P
7639,7663,QRS
7699,7740,T
7792,7819,P
7836,7860,QRS
7893,7939,T
7992,8017,P
8032,8058,QRS
8089,8131,T
8180,8208,P
8222,8248,QRS
8279,8323,T
8374,8402,P
8415,8440,QRS
8473,8517,T
8569,8596,P
8612,8636,QRS
8670,8710,T
8760,8788,P
8802,8827,QRS
8864,8902,T
8949,8975,P
8990,9014,QRS
9047,9089,T
9142,9167,P
9183,9208,QRS
9240,9283,T
9348,9375,P
9390,9414,QRS
9441,9489,T
9561,9587,P
9602,9627,QRS
9661,9704,T
9797,9826,P
9840,9864,QRS
9898,9941,T
10112,10141,P
10152,10176,QRS
10211,10255,T
10379,10404,P
10419,10443,QRS
10481,10520,T
10616,10643,P
10657,10682,QRS
10720,10760,T
10836,10863,P
10877,10901,QRS
10939,10976,T
11045,11074,P
11088,11112,QRS
11149,11188,T
11258,11285,P
11299,11323,QRS
11362,11398,T
11465,11490,P
11507,11531,QRS
11569,11603,T
11670,11697,P
11711,11735,QRS
11772,11809,T
11866,11892,P
11906,11931,QRS
11967,12007,T
12062,12088,P
12102,12126,QRS
12160,12201,T
12247,12274,P
12290,12314,QRS
12351,12386,T
12450,12473,P
12490,12515,QRS
12550,12590,T
12661,12685,P
12703,12727,QRS
12761,12800,T
12934,12962,P
12973,12998,QRS
13036,13076,T
13223,13249,P
13262,13287,QRS
13328,13365,T
13519,13546,P
13559,13583,QRS
13625,13662,T
13807,13834,P
13849,13873,QRS
13917,13953,T
14077,14105,P
14119,14143,QRS
14187,14220,T
14344,14371,P
14384,14409,QRS
14453,14487,T
14627,14656,P
14668,14692,QRS
14738,14771,T
14920,14938,P
14958,14984,QRS
15030,15063,T
15212,15228,P
15249,15274,QRS
15319,15353,T
15488,15507,P
15528,15553,QRS
15599,15632,T
15755,15775,P
15799,15823,QRS
15869,15905,T
16019,16043,P
16056,16089,QRS
16112,16169,T
16280,16303,P
16324,16348,QRS
16394,16428,T
16541,16566,P
16586,16612,QRS
16655,16691,T
16831,16852,P
16859,16884,QRS
16914,16961,T
17095,17113,P
17134,17159,QRS
17180,17240,T
17384,17402,P
17423,17447,QRS
17490,17527,T
17681,17699,P
17719,17743,QRS
17789,17823,T
17970,17994,P
18014,18039,QRS
18064,18118,T
18265,18283,P
18302,18326,QRS
18372,18410,T
18554,18573,P
18594,18618,QRS
18661,18695,T
18845,18865,P
18885,18910,QRS
18955,18993,T
19125,19143,P
19163,19188,QRS
19233,19269,T
19411,19430,P
19451,19475,QRS
19521,19557,T
19704,19728,P
19746,19770,QRS
19813,19848,T
20001,20016,P
20032,20063,QRS
20083,20146,T
20297,20316,P
20336,20360,QRS
20404,20442,T
20617,20639,P
20651,20683,QRS
20730,20767,T
20950,20968,P
20989,21014,QRS
21060,21100,T
21280,21300,P
21306,21331,QRS
21355,21412,T
21567,21587,P
21600,21633,QRS
21678,21715,T
21857,21880,P
21892,21924,QRS
21971,22006,T
22185,22209,QRS
22254,22292,T
22407,22427,P
22446,22472,QRS
22517,22551,T
22667,22687,P
22707,22732,QRS
22776,22812,T
22976,23000,QRS
23042,23080,T
23217,23235,P
23257,23282,QRS
23329,23363,T
23510,23530,P
23552,23577,QRS
23620,23657,T
23846,23870,P
23877,23901,QRS
23945,23981,T
24153,24171,P
24193,24219,QRS
24261,24300,T
24448,24468,P
24488,24512,QRS
24558,24595,T
24743,24764,P
24782,24807,QRS
24850,24887,T
25080,25106,QRS
25146,25187,T
25323,25348,P
25363,25388,QRS
25431,25467,T
25612,25629,P
25650,25675,QRS
25717,25753,T
25897,25917,P
25929,25959,QRS
26003,26042,T
26165,26183,P
26211,26237,QRS
26278,26317,T
26435,26454,P
26475,26500,QRS
26540,26581,T
26709,26727,P
26747,26772,QRS
26813,26851,T
27031,27056,QRS
27098,27134,T
27280,27297,P
27320,27344,QRS
27386,27425,T
27587,27606,P
27617,27650,QRS
27691,27733,T
27905,27924,P
27944,27969,QRS
28008,28051,T
28215,28234,P
28246,28278,QRS
28319,28359,T
28525,28549,P
28565,28590,QRS
28635,28674,T
28891,28916,QRS
28958,28995,T
29167,29191,P
29209,29234,QRS
29276,29316,T
29473,29491,P
29512,29536,QRS
29578,29620,T
29814,29839,QRS
29880,29920,T
30087,30109,P
30116,30141,QRS
30182,30220,T
30371,30389,P
30409,30433,QRS
30476,30515,T
30648,30669,P
30688,30713,QRS
30754,30796,T
30924,30944,P
30964,30989,QRS
31031,31071,T
31198,31215,P
31237,31262,QRS
31306,31342,T
31468,31486,P
31506,31531,QRS
31574,31613,T
31758,31777,P
31796,31821,QRS
31863,31903,T
32039,32056,P
32076,32101,QRS
32144,32181,T
32305,32322,P
32343,32368,QRS
32412,32451,T
32571,32592,P
32613,32637,QRS
32680,32719,T
32878,32903,QRS
32947,32984,T
33102,33120,P
33133,33166,QRS
33209,33247,T
33402,33427,QRS
33466,33506,T
33614,33633,P
33653,33678,QRS
33719,33758,T
33863,33886,P
33906,33931,QRS
33972,34008,T
34127,34148,P
34161,34193,QRS
34233,34274,T
34423,34438,P
34460,34484,QRS
34525,34563,T
34728,34754,P
34780,34811,QRS
34848,34889,T
35066,35082,P
35103,35128,QRS
35170,35208,T
35377,35397,P
35417,35441,QRS
35481,35521,T
35719,35744,QRS
35785,35820,T
35971,35989,P
36010,36034,QRS
36074,36118,T
36249,36267,P
36287,36312,QRS
36354,36392,T
36498,36544,P
36563,36587,QRS
36627,36668,T
36794,36812,P
36833,36858,QRS
36901,36937,T
37061,37080,P
37100,37125,QRS
37167,37206,T
37332,37350,P
37370,37395,QRS
37437,37476,T
37653,37678,QRS
37721,37761,T
37906,37925,P
37947,37971,QRS
38014,38054,T
38191,38211,P
38230,38255,QRS
38298,38338,T
38513,38538,QRS
38581,38620,T
38745,38764,P
38785,38810,QRS
38855,38894,T
39019,39040,P
39061,39086,QRS
39125,39167,T
39304,39331,P
39350,39375,QRS
39417,39457,T
39587,39607,P
39628,39653,QRS
39696,39757,T
39868,39886,P
39908,39932,QRS
39973,40012,T
40183,40208,QRS
40253,40286,T
40446,40471,QRS
40513,40549,T
40716,40740,QRS
40782,40823,T
40992,41017,QRS
41054,41094,T
41231,41247,P
41268,41294,QRS
41335,41372,T
41501,41521,P
41542,41565,QRS
41604,41647,T
41818,41842,QRS
41880,41921,T
42085,42110,QRS
42152,42188,T
42313,42331,P
42352,42376,QRS
42417,42455,T
42592,42612,P
42632,42656,QRS
42698,42738,T
42870,42892,P
42907,42938,QRS
42983,43017,T
43155,43175,P
43194,43219,QRS
43262,43299,T
43437,43456,P
43476,43501,QRS
43546,43586,T
43711,43730,P
43749,43774,QRS
43813,43855,T
43986,44005,P
44025,44049,QRS
44088,44129,T
44274,44293,P
44314,44340,QRS
44383,44422,T
44555,44581,P
44600,44625,QRS
44667,44710,T
44858,44876,P
44897,44922,QRS
44963,45004,T
45199,45224,QRS
45267,45305,T
45459,45476,P
45499,45524,QRS
45565,45605,T
45755,45778,P
45797,45822,QRS
45865,45903,T
46059,46079,P
46091,46124,QRS
46168,46208,T
46348,46378,P
46393,46419,QRS
46462,46497,T
46648,46669,P
46676,46700,QRS
46743,46780,T
46924,46943,P
46961,46986,QRS
47028,47065,T
47200,47217,P
47238,47262,QRS
47305,47341,T
47467,47488,P
47500,47533,QRS
47575,47614,T
47730,47752,P
47772,47797,QRS
47842,47878,T
48049,48073,QRS
48116,48156,T
48334,48360,QRS
48401,48439,T
48567,48598,P
48611,48643,QRS
48686,48723,T
48895,48920,QRS
48965,49002,T
49139,49159,P
49180,49204,QRS
49248,49286,T
49476,49501,QRS
49543,49585,T
49724,49746,P
49764,49789,QRS
49835,49891,T
50013,50037,P
50044,50069,QRS
50110,50150,T
50273,50294,P
50307,50338,QRS
50382,50417,T
50528,50554,P
50573,50599,QRS
50641,50675,T
50791,50810,P
50831,50855,QRS
50900,50937,T
51054,51072,P
51094,51118,QRS
51160,51196,T
51318,51338,P
51357,51382,QRS
51430,51459,T
51589,51610,P
51628,51652,QRS
51696,51731,T
51868,51890,P
51908,51933,QRS
51974,52009,T
52144,52160,P
52182,52206,QRS
52248,52285,T
52414,52432,P
52445,52476,QRS
52517,52557,T
52665,52686,P
52705,52730,QRS
52771,52808,T
52924,52939,P
52956,52988,QRS
53035,53065,T
53191,53211,P
53231,53256,QRS
53299,53337,T
53526,53552,QRS
53592,53633,T
53802,53819,P
53840,53865,QRS
53910,53947,T
54150,54175,QRS
54218,54279,T
54414,54432,P
54453,54477,QRS
54523,54558,T
54722,54740,P
54761,54784,QRS
54832,54866,T
55014,55031,P
55053,55080,QRS
55121,55160,T
55291,55310,P
55329,55354,QRS
55401,55435,T
55607,55632,QRS
55676,55714,T
55895,55919,QRS
55960,56003,T
56157,56171,P
56197,56222,QRS
56266,56306,T
56503,56528,QRS
56573,56609,T
56754,56772,P
56792,56817,QRS
56859,56898,T
57036,57054,P
57074,57099,QRS
57140,57178,T
57314,57334,P
57353,57378,QRS
57419,57458,T
57588,57605,P
57617,57649,QRS
57690,57727,T
57855,57877,P
57896,57920,QRS
57965,58003,T
58125,58149,P
58171,58195,QRS
58233,58274,T
58395,58414,P
58433,58458,QRS
58503,58538,T
58653,58672,P
58692,58717,QRS
58759,58799,T
58918,58937,P
58952,58982,QRS
59024,59063,T
59197,59215,P
59236,59261,QRS
59303,59341,T
59468,59486,P
59507,59531,QRS
59574,59611,T
59755,59773,P
59795,59820,QRS
59861,59900,T
60099,60124,QRS
60169,60208,T
60362,60386,P
60393,60417,QRS
60462,60497,T
60639,60659,P
60679,60703,QRS
60746,60786,T
60944,60963,P
60970,60995,QRS
61040,61078,T
61263,61289,QRS
61338,61370,T
61520,61540,P
61560,61585,QRS
61630,61668,T
61808,61823,P
61845,61871,QRS
61914,61951,T
62090,62118,P
62140,62166,QRS
62214,62250,T
62398,62420,P
62440,62464,QRS
62505,62545,T
62756,62781,QRS
62828,62863,T
63024,63043,P
63061,63086,QRS
63130,63166,T
63343,63375,QRS
63420,63455,T
63593,63611,P
63631,63656,QRS
63699,63738,T
63882,63903,P
63921,63945,QRS
63989,64025,T
64230,64254,QRS
64300,64336,T
64501,64519,P
64539,64563,QRS
64608,64644,T
64866,64890,QRS
64933,64971,T
65147,65169,P
65175,65199,QRS
65244,65278,T
65469,65494,QRS
65538,65577,T
65717,65736,P
65756,65781,QRS
65826,65862,T
66008,66028,P
66049,66073,QRS
66119,66155,T
66347,66371,QRS
66417,66453,T
66649,66674,QRS
66720,66757,T
66894,66913,P
66925,66957,QRS
67000,67040,T
67189,67211,P
67231,67256,QRS
67301,67338,T
67481,67504,P
67524,67549,QRS
67593,67633,T
67818,67843,QRS
67890,67929,T
68065,68086,P
68105,68130,QRS
68177,68212,T
68366,68386,P
68405,68430,QRS
68475,68513,T
68673,68693,P
68714,68739,QRS
68782,68822,T
69015,69040,QRS
