ROILimits_1,ROILimits_2,Value
239,258,P
279,312,QRS
362,405,T
662,683,QRS
717,790,T
929,954,P
972,1004,QRS
1056,1098,T
1346,1376,P
1379,1406,QRS
1449,1511,T
1740,1756,P
1775,1800,QRS
1860,1903,T
2167,2199,QRS
2254,2297,T
2495,2530,P
2540,2565,QRS
2594,2666,T
2778,2798,P
2815,2840,QRS
2874,2941,T
3037,3068,QRS
3119,3159,T
3412,3435,P
3448,3481,QRS
3531,3572,T
3848,3880,QRS
3931,3974,T
4146,4170,P
4187,4218,QRS
4269,4313,T
4568,4593,P
4604,4626,QRS
4665,4731,T
4977,4996,P
5015,5047,QRS
5100,5140,T
5413,5445,QRS
5473,5541,T
5692,5721,P
5731,5753,QRS
5819,5859,T
6103,6129,P
6142,6177,QRS
6228,6268,T
6484,6513,P
6523,6556,QRS
6586,6650,T
6775,6806,P
6817,6850,QRS
6900,6944,T
7062,7083,QRS
7150,7187,T
7434,7455,P
7475,7499,QRS
7559,7597,T
7829,7855,P
7870,7892,QRS
7956,7996,T
8221,8240,P
8257,8289,QRS
8343,8385,T
8632,8663,QRS
8718,8759,T
9021,9054,QRS
9081,9148,T
9292,9314,P
9332,9354,QRS
9420,9456,T
9697,9718,P
9730,9752,QRS
9813,9859,T
10096,10111,P
10129,10162,QRS
10213,10257,T
10464,10493,P
10503,10524,QRS
10567,10630,T
10734,10756,P
10776,10808,QRS
10860,10901,T
10996,11019,P
11038,11070,QRS
11119,11161,T
11411,11428,P
11445,11467,QRS
11531,11573,T
11797,11823,P
11835,11856,QRS
11921,11961,T
12108,12135,P
12147,12179,QRS
12232,12270,T
12444,12475,QRS
12529,12569,T
12824,12853,P
12863,12888,QRS
12947,12991,T
13254,13286,QRS
13341,13381,T
13520,13548,P
13561,13593,QRS
13640,13685,T
13934,13963,P
13974,13995,QRS
14060,14100,T
14236,14257,P
14271,14293,QRS
14357,14398,T
14500,14521,QRS
14582,14622,T
14883,14911,P
14923,14955,QRS
15009,15049,T
15314,15346,QRS
15399,15434,T
15436,15468,P
15494,15525,QRS
15575,15612,T
15859,15891,QRS
15943,15983,T
16250,16281,QRS
16333,16376,T
16644,16677,QRS
16729,16773,T
16918,16938,P
16956,16977,QRS
17041,17083,T
17343,17367,P
17383,17415,QRS
17470,17511,T
17739,17765,P
17774,17807,QRS
17861,17902,T
18107,18138,QRS
18190,18233,T
18426,18459,QRS
18510,18551,T
18804,18829,P
18841,18873,QRS
18924,18967,T
19197,19210,P
19230,19265,QRS
19313,19360,T
19506,19528,P
19545,19567,QRS
19630,19670,T
19914,19934,P
19949,19981,QRS
20033,20080,T
20224,20246,P
20263,20288,QRS
20346,20387,T
20478,20500,QRS
20563,20604,T
20841,20861,P
20874,20908,QRS
20956,21004,T
21271,21302,QRS
21355,21398,T
21528,21552,P
21567,21599,QRS
21627,21692,T
21936,21963,P
21976,22008,QRS
22063,22104,T
22317,22335,P
22353,22374,QRS
22443,22480,T
22584,22611,P
22627,22659,QRS
22675,22753,T
22786,22812,P
22830,22860,QRS
22912,22949,T
23188,23212,P
23227,23258,QRS
23306,23353,T
23568,23588,P
23603,23635,QRS
23686,23728,T
23836,23861,P
23875,23896,QRS
23954,23998,T
24107,24138,QRS
24188,24231,T
24437,24483,P
24497,24528,QRS
24582,24621,T
24842,24870,P
24880,24902,QRS
24965,25007,T
25152,25168,P
25186,25218,QRS
25268,25312,T
25516,25538,QRS
25601,25644,T
25887,25917,P
25925,25947,QRS
26011,26052,T
26195,26213,P
26230,26263,QRS
26312,26355,T
26458,26490,QRS
26539,26581,T
26809,26839,P
26850,26871,QRS
26910,26976,T
27115,27141,P
27152,27174,QRS
27234,27277,T
27382,27413,QRS
27460,27501,T
27733,27762,P
27772,27804,QRS
27835,27898,T
28135,28166,QRS
28216,28258,T
28394,28417,P
28434,28455,QRS
28519,28559,T
28784,28809,P
28820,28842,QRS
28885,28947,T
29148,29168,P
29186,29208,QRS
29270,29313,T
29554,29575,QRS
29642,29678,T
29836,29867,QRS
29918,29958,T
30068,30089,QRS
30122,30191,T
30423,30446,P
30456,30478,QRS
30539,30607,T
30815,30826,P
30845,30876,QRS
30931,30969,T
31083,31111,P
31124,31148,QRS
31207,31245,T
31386,31418,QRS
31465,31508,T
31792,31815,QRS
31879,31918,T
32160,32185,QRS
32245,32287,T
32397,32415,P
32435,32467,QRS
32517,32559,T
32666,32697,QRS
32747,32786,T
33065,33097,QRS
33146,33192,T
33444,33475,QRS
33489,33570,T
33660,33687,P
33702,33723,QRS
33788,33824,T
33883,33907,P
33926,33958,QRS
34008,34050,T
34237,34258,P
34274,34308,QRS
34355,34421,T
34571,34592,P
34609,34641,QRS
34691,34727,T
34830,34856,P
34866,34888,QRS
34932,34990,T
35033,35061,P
35075,35106,QRS
35133,35194,T
35369,35389,P
35401,35432,QRS
35461,35522,T
35646,35672,P
35687,35718,QRS
35767,35807,T
35863,35887,P
35907,35938,QRS
35986,36026,T
36242,36273,P
36280,36313,QRS
36362,36405,T
36617,36639,QRS
36701,36767,T
36862,36876,P
36901,36932,QRS
36941,37023,T
37157,37189,QRS
37240,37282,T
37541,37573,QRS
