ROILimits_1,ROILimits_2,Value
171,203,P
222,250,QRS
268,325,T
409,440,P
460,487,QRS
505,562,T
646,676,P
696,724,QRS
744,802,T
877,909,P
928,956,QRS
977,1029,T
1117,1148,P
1167,1195,QRS
1216,1270,T
1357,1388,P
1408,1436,QRS
1456,1514,T
1591,1623,P
1641,1669,QRS
1687,1746,T
1824,1855,P
1874,1902,QRS
1922,1977,T
2059,2090,P
2109,2136,QRS
2152,2212,T
2290,2319,P
2335,2365,QRS
2386,2442,T
2517,2549,P
2568,2595,QRS
2613,2668,T
2754,2785,P
2804,2831,QRS
2851,2904,T
2986,3018,P
3037,3065,QRS
3091,3143,T
3220,3251,P
3271,3299,QRS
3319,3372,T
3458,3490,P
3510,3537,QRS
3556,3611,T
3696,3726,P
3746,3774,QRS
3796,3853,T
3926,3958,P
3977,4005,QRS
4025,4082,T
4163,4194,P
4214,4241,QRS
4261,4314,T
4399,4431,P
4450,4479,QRS
4526,4556,T
4637,4667,P
4687,4715,QRS
4733,4793,T
4873,4906,P
4926,4954,QRS
4972,5026,T
5119,5149,P
5169,5197,QRS
5218,5271,T
5359,5389,P
5410,5437,QRS
5456,5515,T
5594,5625,P
5645,5673,QRS
5695,5745,T
5834,5866,P
5886,5914,QRS
5933,5987,T
6076,6108,P
6127,6154,QRS
6177,6234,T
6313,6344,P
6365,6393,QRS
6413,6466,T
6558,6590,P
6609,6637,QRS
6658,6711,T
6796,6830,P
6849,6876,QRS
6896,6955,T
7032,7062,P
7082,7109,QRS
7131,7184,T
7268,7299,P
7318,7346,QRS
7367,7420,T
7506,7537,P
7556,7585,QRS
7597,7663,T
7740,7772,P
7792,7819,QRS
7840,7895,T
7981,8012,P
8030,8059,QRS
8079,8133,T
8223,8254,P
8274,8301,QRS
8318,8379,T
8457,8489,P
8508,8537,QRS
8558,8613,T
8698,8729,P
8749,8777,QRS
8798,8850,T
8937,8969,P
8988,9016,QRS
9036,9093,T
9175,9205,P
9225,9252,QRS
9273,9330,T
9409,9439,P
9459,9486,QRS
9503,9559,T
9653,9683,P
9704,9731,QRS
9750,9808,T
9891,9922,P
9941,9969,QRS
9986,10045,T
10127,10158,P
10177,10205,QRS
10223,10280,T
10368,10399,P
10417,10445,QRS
10464,10517,T
10603,10634,P
10655,10682,QRS
10704,10760,T
10843,10872,P
10893,10920,QRS
10938,10994,T
11084,11116,P
