ROILimits_1,ROILimits_2,Value
259,295,P
304,325,QRS
350,404,T
487,521,P
532,568,QRS
593,638,T
726,752,P
765,812,QRS
821,873,T
954,984,P
997,1018,QRS
1055,1101,T
1180,1210,P
1223,1242,QRS
1255,1327,T
1395,1428,P
1439,1460,QRS
1493,1542,T
1615,1647,P
1660,1680,QRS
1717,1761,T
1837,1867,P
1880,1900,QRS
1934,1982,T
2053,2084,P
2098,2118,QRS
2151,2197,T
2272,2302,P
2314,2335,QRS
2366,2420,T
2481,2512,P
2524,2544,QRS
2586,2631,T
2698,2729,P
2742,2782,QRS
2800,2845,T
2920,2949,P
2962,2984,QRS
3017,3064,T
3139,3170,P
3182,3204,QRS
3232,3297,T
3352,3381,P
3395,3436,QRS
3450,3499,T
3555,3587,P
3597,3639,QRS
3667,3703,T
3773,3804,P
3816,3835,QRS
3867,3941,T
3999,4030,P
4042,4064,QRS
4098,4150,T
4230,4264,P
4269,4312,QRS
4339,4381,T
4468,4500,P
4505,4533,QRS
4566,4622,T
4710,4741,P
4753,4773,QRS
4779,4859,T
4949,4979,P
4993,5013,QRS
5050,5100,T
5190,5220,P
5234,5254,QRS
5286,5339,T
5431,5461,P
5475,5495,QRS
5529,5576,T
5669,5699,P
5706,5732,QRS
5896,5924,P
5936,5958,QRS
5968,6075,T
6131,6159,P
6167,6221,QRS
6229,6277,T
6363,6402,P
6412,6434,QRS
6466,6518,T
6612,6642,P
6650,6674,QRS
6709,6760,T
6850,6881,P
6895,6916,QRS
6951,7002,T
7093,7122,P
7137,7156,QRS
7187,7240,T
7329,7364,P
7372,7393,QRS
7418,7476,T
7562,7592,P
7604,7625,QRS
7662,7711,T
7790,7821,P
7835,7870,QRS
7890,7953,T
8015,8045,P
8057,8088,QRS
8118,8156,T
8224,8261,P
8272,8315,QRS
8339,8383,T
8459,8482,P
8496,8517,QRS
8556,8595,T
8683,8713,P
8718,8747,QRS
8792,8827,T
8919,8947,P
8963,8984,QRS
9019,9067,T
9160,9190,P
9202,9233,QRS
9262,9303,T
9395,9426,P
9433,9482,QRS
9492,9547,T
9629,9658,P
9671,9692,QRS
9706,9772,T
9860,9890,P
