ROILimits_1,ROILimits_2,Value
270,290,P
300,322,QRS
370,406,T
488,510,P
520,548,QRS
586,625,T
706,728,P
738,761,QRS
803,845,T
927,947,P
958,980,QRS
1027,1067,T
1151,1172,P
1182,1205,QRS
1249,1287,T
1339,1384,P
1404,1428,QRS
1474,1512,T
1600,1616,P
1628,1652,QRS
1697,1734,T
1815,1833,P
1845,1866,QRS
1909,1948,T
2058,2080,QRS
2123,2162,T
2242,2262,P
2270,2294,QRS
2339,2375,T
2458,2477,P
2490,2511,QRS
2553,2592,T
2681,2699,P
2710,2731,QRS
2775,2812,T
2905,2923,P
2932,2957,QRS
3002,3038,T
3128,3146,P
3157,3178,QRS
3223,3263,T
3349,3367,P
3379,3401,QRS
3443,3482,T
3572,3591,P
3604,3626,QRS
3667,3708,T
3805,3821,P
3833,3854,QRS
3897,3937,T
4033,4055,P
4061,4085,QRS
4132,4169,T
4260,4279,P
4286,4310,QRS
4355,4392,T
4487,4506,P
4517,4539,QRS
4585,4622,T
4719,4736,P
4747,4768,QRS
4813,4850,T
4944,4962,P
4969,4995,QRS
5041,5078,T
5203,5225,QRS
5271,5310,T
5430,5455,QRS
5500,5538,T
5658,5680,QRS
5728,5760,T
5849,5861,P
5872,5897,QRS
5942,5978,T
6062,6079,P
6091,6112,QRS
6158,6193,T
6281,6301,P
6309,6331,QRS
6376,6416,T
6497,6511,P
6525,6551,QRS
6590,6628,T
6678,6713,P
6741,6765,QRS
6811,6847,T
6939,6956,P
6965,6988,QRS
7034,7071,T
7162,7180,P
7189,7216,QRS
7254,7295,T
7380,7403,P
7411,7432,QRS
7478,7516,T
7638,7659,QRS
7703,7747,T
7834,7851,P
7864,7890,QRS
7928,7967,T
8084,8106,QRS
8151,8190,T
8280,8298,P
8307,8330,QRS
8375,8413,T
8502,8520,P
8530,8556,QRS
8595,8634,T
8747,8771,QRS
8816,8854,T
8942,8962,P
8975,8995,QRS
9043,9078,T
9168,9187,P
9197,9226,QRS
9264,9305,T
9392,9410,P
9421,9442,QRS
9489,9526,T
9617,9639,P
9648,9670,QRS
9718,9754,T
9846,9868,P
9874,9901,QRS
9941,9982,T
10068,10088,P
10099,10121,QRS
10167,10205,T
10322,10343,QRS
10388,10427,T
10509,10534,P
10537,10569,QRS
10609,10646,T
10723,10741,P
10747,10775,QRS
10821,10883,T
10930,10953,P
10961,10982,QRS
11025,11065,T
11143,11160,P
11174,11195,QRS
11240,11279,T
11356,11375,P
11379,11408,QRS
11451,11490,T
11573,11589,P
11602,11624,QRS
11668,11707,T
11791,11812,P
11824,11847,QRS
11891,11929,T
12021,12040,P
12043,12077,QRS
12116,12154,T
12235,12259,P
12267,12291,QRS
12340,12377,T
12463,12481,P
12490,12515,QRS
12563,12599,T
12687,12706,P
12713,12739,QRS
12785,12822,T
12931,12957,QRS
13002,13039,T
13126,13145,P
13156,13179,QRS
13227,13262,T
13351,13367,P
13381,13403,QRS
13446,13486,T
13569,13588,P
13600,13621,QRS
13667,13706,T
13789,13811,P
13814,13842,QRS
13891,13923,T
14008,14028,P
14041,14062,QRS
14106,14143,T
14258,14278,QRS
14321,14359,T
14448,14464,P
14477,14498,QRS
14544,14581,T
14670,14687,P
14696,14718,QRS
14762,14801,T
14886,14903,P
14916,14937,QRS
14981,15018,T
15108,15125,P
15136,15159,QRS
15203,15241,T
15329,15346,P
15358,15381,QRS
15427,15466,T
15550,15566,P
15578,15600,QRS
15645,15682,T
15764,15785,P
15794,15819,QRS
15864,15902,T
15991,16008,P
16020,16043,QRS
16089,16127,T
16211,16228,P
16241,16261,QRS
16306,16344,T
16461,16483,QRS
16529,16566,T
16651,16670,P
16682,16705,QRS
16754,16786,T
16874,16889,P
16900,16924,QRS
16970,17009,T
17087,17108,P
17118,17143,QRS
17192,17225,T
17313,17331,P
17344,17367,QRS
17414,17450,T
17535,17551,P
17560,17585,QRS
17631,17667,T
17744,17762,P
17776,17798,QRS
17842,17880,T
17957,17979,P
17988,18008,QRS
18055,18090,T
18159,18177,P
18187,18211,QRS
18257,18295,T
18356,18384,P
18389,18413,QRS
18461,18496,T
18560,18588,P
18593,18618,QRS
18663,18703,T
18761,18783,P
18797,18819,QRS
18863,18901,T
18968,18990,P
19002,19025,QRS
19069,19109,T
19180,19203,P
19214,19235,QRS
19279,19317,T
19387,19417,P
19420,19446,QRS
19492,19529,T
19604,19623,P
19636,19658,QRS
19706,19741,T
19822,19839,P
19852,19874,QRS
19919,19957,T
20036,20054,P
20066,20087,QRS
20133,20169,T
20251,20274,P
20282,20308,QRS
20352,20392,T
20476,20495,P
20506,20528,QRS
20572,20609,T
20693,20710,P
20723,20743,QRS
20788,20822,T
20937,20958,QRS
21003,21041,T
21081,21127,P
21149,21171,QRS
21217,21254,T
21329,21347,P
21360,21380,QRS
21422,21461,T
21534,21555,P
21567,21588,QRS
21631,21668,T
21773,21795,QRS
21839,21875,T
21941,21965,P
21976,21998,QRS
22042,22080,T
22143,22168,P
22178,22200,QRS
22246,22280,T
22354,22376,P
22384,22405,QRS
22448,22485,T
22561,22579,P
22588,22613,QRS
22657,22697,T
22810,22832,QRS
22878,22915,T
23034,23056,QRS
23103,23140,T
23227,23246,P
23255,23280,QRS
23325,23363,T
23488,23510,QRS
23558,23593,T
23692,23710,P
23723,23744,QRS
23791,23828,T
23923,23940,P
23952,23973,QRS
24021,24057,T
24149,24171,P
24184,24206,QRS
24254,24288,T
24383,24401,P
24410,24436,QRS
24483,24520,T
24610,24628,P
24638,24662,QRS
24711,24744,T
24836,24855,P
24865,24886,QRS
24930,24970,T
25050,25069,P
25079,25102,QRS
25149,25187,T
25269,25287,P
25298,25320,QRS
25366,25402,T
25476,25497,P
25507,25530,QRS
25577,25612,T
25679,25709,P
25717,25739,QRS
25785,25823,T
25902,25920,P
25933,25954,QRS
25999,26037,T
26117,26134,P
26145,26169,QRS
26211,26250,T
26365,26387,QRS
26432,26470,T
26555,26572,P
26585,26606,QRS
26651,26688,T
26779,26796,P
26806,26831,QRS
26878,26913,T
27035,27057,QRS
27105,27140,T
27232,27250,P
27260,27288,QRS
27328,27364,T
27453,27472,P
27484,27506,QRS
27553,27587,T
27679,27697,P
27708,27731,QRS
27778,27814,T
27898,27916,P
27924,27949,QRS
27997,28031,T
28118,28134,P
28148,28170,QRS
28218,28252,T
28341,28360,P
28365,28394,QRS
28440,28475,T
28562,28579,P
28588,28612,QRS
28658,28694,T
28786,28802,P
28814,28837,QRS
28885,28919,T
29012,29034,P
29044,29064,QRS
29111,29147,T
29236,29254,P
29267,29288,QRS
29331,29372,T
29465,29485,P
29492,29516,QRS
29564,29599,T
29702,29719,P
29732,29752,QRS
29800,29837,T
29934,29954,P
29962,29985,QRS
30032,30070,T
30171,30192,P
30202,30224,QRS
30273,30310,T
30412,30428,P
30437,30461,QRS
30507,30545,T
30648,30665,P
30677,30699,QRS
30747,30783,T
30886,30907,P
30917,30939,QRS
30988,31024,T
31124,31141,P
31152,31174,QRS
31224,31258,T
31357,31377,P
31386,31408,QRS
31457,31491,T
31592,31609,P
31616,31643,QRS
31692,31725,T
31856,31877,QRS
31926,31961,T
32057,32074,P
32086,32108,QRS
32156,32191,T
32285,32303,P
32311,32336,QRS
32381,32418,T
32509,32531,P
32542,32563,QRS
32611,32648,T
32748,32767,P
32776,32800,QRS
32847,32885,T
32984,33002,P
33016,33037,QRS
33083,33121,T
33237,33265,QRS
33311,33350,T
33436,33455,P
33467,33487,QRS
33534,33571,T
33662,33679,P
33690,33714,QRS
33763,33799,T
33900,33916,P
33924,33950,QRS
33999,34034,T
34165,34186,QRS
34236,34270,T
34375,34396,P
34402,34426,QRS
34477,34510,T
34611,34628,P
34639,34662,QRS
34710,34747,T
34846,34865,P
34874,34899,QRS
34948,34983,T
35109,35138,QRS
35185,35222,T
35323,35341,P
35349,35374,QRS
35424,35456,T
35552,35571,P
35581,35603,QRS
35651,35687,T
35781,35806,P
35812,35835,QRS
35884,35920,T
36017,36037,P
36049,36070,QRS
36117,36154,T
36251,36267,P
36280,36301,QRS
36346,36384,T
36481,36500,P
36511,36532,QRS
36581,36615,T
36711,36734,P
36744,36765,QRS
36812,36848,T
36947,36974,P
36977,37001,QRS
37045,37084,T
37179,37198,P
37209,37230,QRS
37279,37311,T
37406,37428,P
37437,37458,QRS
37506,37542,T
37637,37659,P
37662,37689,QRS
37734,37774,T
37867,37887,P
37891,37920,QRS
37965,38003,T
38095,38111,P
38124,38146,QRS
38194,38230,T
38319,38342,P
38349,38372,QRS
38422,38451,T
38543,38564,P
38572,38595,QRS
38642,38678,T
38758,38777,P
38788,38812,QRS
38862,38892,T
38954,38985,P
39008,39029,QRS
39075,39113,T
39191,39216,P
39223,39247,QRS
39294,39331,T
39408,39432,P
39440,39461,QRS
39509,39543,T
39615,39643,P
39651,39672,QRS
39719,39757,T
39818,39845,P
39855,39877,QRS
39925,39958,T
40036,40061,P
40074,40096,QRS
40143,40181,T
40261,40285,P
40295,40322,QRS
40365,40401,T
40489,40507,P
40521,40542,QRS
40590,40627,T
40756,40777,QRS
40825,40861,T
40966,40986,P
40993,41019,QRS
41068,41107,T
41205,41224,P
41238,41259,QRS
41308,41342,T
41443,41466,P
41469,41494,QRS
41547,41601,T
41665,41682,P
41695,41724,QRS
41777,41841,T
41909,41924,P
41929,41958,QRS
42011,42045,T
42172,42200,QRS
42241,42276,T
42373,42389,P
42401,42422,QRS
42469,42507,T
42604,42619,P
42629,42654,QRS
42703,42736,T
42840,42856,P
42864,42891,QRS
42940,42975,T
43077,43103,P
43104,43133,QRS
43179,43216,T
43302,43334,P
43352,43378,QRS
43428,43461,T
43565,43581,P
43593,43620,QRS
43651,43696,T
43795,43813,P
43824,43845,QRS
43895,43928,T
44025,44043,P
44051,44077,QRS
44123,44162,T
44261,44280,P
44285,44308,QRS
44353,44452,T
44492,44512,P
44520,44542,QRS
44592,44643,T
44715,44734,P
44744,44769,QRS
44818,44849,T
44945,44957,P
44971,44995,QRS
45047,45073,T
45193,45215,QRS
45263,45295,T
45407,45429,QRS
45477,45509,T
45577,45597,P
45609,45631,QRS
45675,45712,T
45785,45811,P
45815,45840,QRS
45887,45922,T
46008,46026,P
46039,46062,QRS
46109,46147,T
46236,46255,P
46264,46291,QRS
46330,46369,T
46475,46493,P
46504,46529,QRS
46575,46611,T
46733,46750,P
46759,46785,QRS
46833,46867,T
46986,47004,P
47014,47042,QRS
47083,47121,T
47233,47254,P
47265,47288,QRS
47337,47372,T
47490,47511,P
47519,47541,QRS
47590,47627,T
47737,47757,P
47769,47790,QRS
47839,47875,T
47992,48009,P
48021,48043,QRS
48093,48129,T
48242,48259,P
48266,48297,QRS
48343,48377,T
48510,48531,QRS
48580,48619,T
48715,48732,P
48743,48765,QRS
48815,48847,T
48939,48961,P
48968,48991,QRS
49041,49073,T
49194,49217,QRS
49271,49300,T
49387,49404,P
49417,49440,QRS
49489,49524,T
49610,49627,P
49638,49660,QRS
49707,49743,T
49826,49845,P
49858,49880,QRS
49927,49964,T
50056,50074,P
50084,50108,QRS
50156,50192,T
50290,50311,P
50319,50342,QRS
50389,50425,T
50518,50540,P
50544,50570,QRS
50619,50653,T
50740,50763,P
50767,50791,QRS
50841,50874,T
50991,51014,QRS
51061,51096,T
51189,51206,P
51215,51240,QRS
51291,51322,T
51444,51468,QRS
51514,51550,T
51639,51658,P
51669,51691,QRS
51738,51774,T
51863,51882,P
51894,51916,QRS
51965,51998,T
52095,52114,P
52118,52146,QRS
52194,52229,T
52320,52339,P
52349,52372,QRS
52420,52454,T
52550,52568,P
52574,52602,QRS
52648,52685,T
52813,52836,QRS
52881,52918,T
53002,53029,P
53042,53063,QRS
53109,53147,T
53245,53263,P
53275,53297,QRS
53344,53380,T
53482,53498,P
53510,53533,QRS
53581,53615,T
53710,53728,P
53739,53762,QRS
53809,53846,T
53946,53967,P
53979,54002,QRS
54049,54088,T
54189,54208,P
54221,54242,QRS
54291,54328,T
54426,54446,P
54457,54481,QRS
54527,54565,T
54667,54687,P
54698,54720,QRS
54766,54804,T
54910,54928,P
54942,54962,QRS
55008,55045,T
55144,55162,P
55175,55196,QRS
55242,55279,T
55380,55399,P
55408,55432,QRS
55482,55515,T
55622,55638,P
55647,55672,QRS
55722,55754,T
55860,55879,P
55887,55913,QRS
55962,55995,T
56100,56116,P
56126,56150,QRS
56196,56233,T
56325,56344,P
56355,56377,QRS
56424,56461,T
56558,56577,P
56587,56610,QRS
56657,56693,T
56795,56814,P
56827,56849,QRS
56896,56932,T
57035,57054,P
57065,57088,QRS
57137,57171,T
57277,57294,P
57306,57329,QRS
57375,57411,T
57507,57524,P
57534,57558,QRS
57604,57642,T
57767,57788,QRS
57836,57871,T
