ROILimits_1,ROILimits_2,Value
293,317,P
322,366,QRS
409,503,T
669,727,QRS
765,860,T
951,972,P
997,1051,QRS
1111,1166,T
1311,1334,P
1352,1397,QRS
1413,1514,T
1665,1691,P
1707,1766,QRS
1819,1866,QRS
1922,2031,T
2108,2144,P
2156,2195,QRS
2245,2316,T
2455,2492,P
2499,2541,QRS
2594,2661,T
2792,2830,P
2842,2890,QRS
2938,3010,T
3191,3258,QRS
3290,3348,T
3501,3527,P
3538,3598,QRS
3635,3687,T
3853,3875,P
3884,3923,QRS
3953,4043,T
4196,4227,P
4232,4269,QRS
4318,4385,T
4531,4568,P
4571,4641,QRS
4668,4727,T
4876,4895,P
4911,4958,QRS
4984,5090,T
5214,5246,P
5251,5302,QRS
5352,5418,T
5580,5602,P
5605,5644,QRS
5698,5758,T
5882,5923,P
5943,5988,QRS
6039,6104,T
6236,6273,P
6276,6337,QRS
6390,6508,T
6579,6610,P
6635,6678,QRS
6749,6794,T
6939,6969,P
6979,7046,QRS
7077,7136,T
7280,7317,P
7328,7365,QRS
7419,7485,T
7630,7655,P
7667,7710,QRS
7768,7824,T
7959,7994,P
8000,8051,QRS
8108,8171,T
8356,8397,QRS
8456,8511,T
8645,8681,P
8684,8740,QRS
8794,8863,T
9043,9082,QRS
9137,9197,T
9322,9368,P
9378,9421,QRS
9475,9540,T
9680,9717,P
9730,9787,QRS
9831,9926,T
10037,10064,P
10071,10107,QRS
10159,10226,T
10354,10388,P
10413,10451,QRS
10508,10611,T
10701,10734,P
10740,10792,QRS
10844,10913,T
11061,11081,P
11092,11137,QRS
11191,11249,T
11404,11427,P
11438,11505,QRS
11536,11651,T
11734,11765,P
11773,11818,QRS
11871,11945,T
12085,12114,P
12122,12187,QRS
12225,12292,T
12425,12448,P
12456,12502,QRS
12552,12620,T
12766,12788,P
12803,12844,QRS
12905,12962,T
13107,13142,P
13152,13190,QRS
13243,13318,T
13489,13533,QRS
13596,13672,T
13832,13899,QRS
13933,13990,T
14121,14160,P
14166,14215,QRS
14272,14343,T
14526,14564,QRS
14588,14688,T
14812,14843,P
14859,14939,QRS
14953,15051,T
15209,15268,QRS
15308,15389,T
15548,15590,QRS
15643,15714,T
15843,15873,P
15887,15934,QRS
15991,16055,T
16234,16275,QRS
16329,16392,T
16518,16549,P
16580,16635,QRS
16679,16746,T
16861,16902,P
16914,16983,QRS
17019,17081,T
17211,17252,P
17266,17306,QRS
17367,17477,T
17602,17648,QRS
17703,17766,T
17925,17942,P
17952,17995,QRS
18044,18113,T
18242,18272,P
18297,18334,QRS
18390,18458,T
18565,18595,P
18636,18675,QRS
18735,18792,T
18922,18962,P
18973,19040,QRS
19078,19142,T
19323,19373,QRS
19418,19526,T
19610,19641,P
19652,19735,QRS
19754,19840,T
19947,19984,P
19995,20043,QRS
20096,20170,T
20306,20331,P
20340,20386,QRS
20441,20497,T
