ROILimits_1,ROILimits_2,Value
39,71,P
80,122,QRS
149,185,T
233,263,P
282,315,QRS
338,381,T
428,462,P
478,502,QRS
534,581,T
626,656,P
672,696,QRS
734,772,T
818,852,P
862,889,QRS
918,964,T
1012,1040,P
1056,1090,QRS
1112,1191,T
1198,1232,P
1239,1279,QRS
1307,1343,T
1388,1421,P
1440,1470,QRS
1497,1546,T
1579,1596,P
1628,1656,QRS
1685,1723,T
1764,1796,P
1802,1835,QRS
1868,1911,T
1939,1956,P
1983,2025,QRS
2031,2101,T
2127,2165,P
2167,2212,QRS
2243,2284,T
2315,2348,P
2355,2386,QRS
2416,2460,T
2499,2519,P
2547,2569,QRS
2611,2645,T
2679,2711,P
2724,2753,QRS
2788,2831,T
2871,2890,P
2911,2941,QRS
2976,3019,T
3056,3090,P
3098,3128,QRS
3164,3236,T
3248,3275,P
3283,3317,QRS
3364,3388,T
3439,3467,P
3472,3507,QRS
3544,3577,T
3629,3662,P
3677,3733,QRS
3734,3777,T
3828,3863,P
3877,3925,QRS
3931,3976,T
4030,4061,P
4078,4099,QRS
4137,4178,T
4227,4261,P
4276,4329,QRS
4333,4387,T
4415,4458,P
4462,4493,QRS
4530,4571,T
4621,4644,P
4658,4699,QRS
4731,4765,T
4829,4841,P
4863,4906,QRS
4919,4971,T
5011,5044,P
5058,5101,QRS
5114,5157,T
5213,5252,P
5262,5283,QRS
5320,5392,T
5393,5425,P
5446,5497,QRS
5616,5646,P
5662,5708,QRS
5726,5757,T
5820,5837,P
5855,5876,QRS
5913,5948,T
5999,6030,P
6035,6068,QRS
6100,6145,T
6189,6221,P
6234,6258,QRS
6295,6334,T
6371,6403,P
6412,6443,QRS
6475,6516,T
6557,6588,P
6601,6626,QRS
6656,6700,T
6742,6776,P
6795,6813,QRS
6844,6886,T
6937,6969,P
6984,7016,QRS
7041,7083,T
7131,7163,P
7178,7199,QRS
7232,7275,T
7324,7357,P
7365,7394,QRS
7430,7469,T
7516,7547,P
7561,7587,QRS
7621,7662,T
7706,7737,P
7742,7790,QRS
7812,7855,T
7896,7930,P
7936,7968,QRS
7997,8044,T
8088,8111,P
8136,8159,QRS
8191,8233,T
8280,8316,P
8326,8363,QRS
8388,8435,T
8471,8501,P
8510,8541,QRS
8574,8616,T
8670,8702,P
8714,8756,QRS
8770,8816,T
8867,8898,P
8916,8938,QRS
8968,9013,T
9071,9102,P
9119,9142,QRS
9170,9232,T
9270,9300,P
9317,9341,QRS
9373,9414,T
9473,9507,P
9522,9544,QRS
9576,9622,T
9682,9713,P
9729,9752,QRS
9786,9829,T
9885,9922,P
9935,9957,QRS
9995,10031,T
10090,10122,P
10137,10161,QRS
10197,10238,T
10300,10322,P
10350,10372,QRS
10403,10448,T
10511,10542,P
10556,10587,QRS
10616,10655,T
10715,10744,P
10760,10784,QRS
10816,10860,T
10917,10949,P
10966,10997,QRS
11024,11065,T
11126,11158,P
11175,11197,QRS
11228,11273,T
11334,11367,P
11381,11403,QRS
11440,11483,T
11534,11565,P
11585,11606,QRS
11642,11682,T
11738,11770,P
11780,11809,QRS
11843,11886,T
11947,11977,P
11990,12016,QRS
12047,12094,T
12152,12184,P
12203,12223,QRS
12258,12302,T
12352,12386,P
12397,12435,QRS
12462,12503,T
12560,12594,P
12602,12634,QRS
12666,12712,T
12773,12805,P
12824,12845,QRS
12878,12923,T
12987,13020,P
13037,13058,QRS
13093,13148,T
13192,13224,P
13224,13262,QRS
13297,13336,T
13392,13426,P
13443,13466,QRS
13499,13544,T
13603,13635,P
13654,13674,QRS
13706,13752,T
13817,13847,P
13849,13886,QRS
13926,13976,T
14026,14056,P
14073,14116,QRS
14132,14182,T
14229,14248,P
14274,14303,QRS
14337,14396,T
14423,14456,P
14470,14513,QRS
14542,14570,T
14612,14654,P
14661,14692,QRS
14730,14768,T
14817,14838,P
14864,14887,QRS
14923,14966,T
15012,15044,P
15054,15083,QRS
15112,15158,T
15205,15235,P
15242,15276,QRS
15309,15356,T
15399,15431,P
15443,15469,QRS
15501,15547,T
15597,15630,P
15636,15666,QRS
15706,15745,T
15796,15825,P
15842,15865,QRS
15902,15942,T
15998,16028,P
16039,16078,QRS
16101,16169,T
16204,16237,P
16245,16301,QRS
16309,16387,T
16415,16440,P
16466,16486,QRS
16526,16612,T
16625,16663,P
16676,16696,QRS
16744,16823,T
16838,16856,P
16886,16912,QRS
16945,16991,T
17046,17081,P
17091,17116,QRS
17156,17194,T
17251,17283,P
17298,17330,QRS
17360,17400,T
17450,17478,P
17495,17530,QRS
17560,17598,T
17645,17677,P
17684,17729,QRS
17749,17793,T
17842,17877,P
17892,17926,QRS
17947,17991,T
18039,18071,P
18086,18109,QRS
18148,18186,T
18230,18262,P
18280,18303,QRS
18340,18381,T
18436,18467,P
18479,18506,QRS
18540,18587,T
18637,18669,P
18685,18715,QRS
18739,18785,T
18850,18885,P
18898,18939,QRS
18957,19000,T
19052,19083,P
19095,19124,QRS
19158,19200,T
19258,19290,P
19303,19330,QRS
19363,19409,T
19468,19501,P
19516,19537,QRS
19572,19616,T
19679,19711,P
19720,19750,QRS
19783,19828,T
19892,19926,P
19937,19965,QRS
19996,20070,T
20094,20132,P
20143,20170,QRS
20205,20257,T
20300,20335,P
20349,20375,QRS
20410,20451,T
20510,20533,P
20552,20581,QRS
20613,20659,T
20715,20736,P
20756,20787,QRS
20819,20863,T
20915,20948,P
20966,20987,QRS
21018,21064,T
21115,21148,P
21157,21188,QRS
21221,21264,T
21321,21353,P
21362,21391,QRS
21428,21468,T
21525,21545,P
21572,21596,QRS
21634,21672,T
21724,21756,P
21768,21808,QRS
21828,21868,T
21922,21954,P
21969,21991,QRS
22019,22066,T
22121,22141,P
22169,22191,QRS
22224,22267,T
22324,22356,P
22363,22394,QRS
22429,22484,T
22519,22551,P
22558,22591,QRS
22624,22667,T
22718,22750,P
22765,22813,QRS
22823,22864,T
22918,22940,P
22967,22988,QRS
23020,23065,T
23118,23141,P
23164,23189,QRS
23226,23264,T
23313,23345,P
23355,23384,QRS
23414,23459,T
23509,23540,P
23553,23580,QRS
23610,23656,T
23706,23739,P
23751,23777,QRS
23808,23852,T
23904,23936,P
23953,23975,QRS
24006,24051,T
24098,24129,P
24147,24173,QRS
24207,24248,T
24295,24325,P
24342,24366,QRS
24397,24442,T
24495,24526,P
24538,24566,QRS
24592,24644,T
24696,24729,P
24739,24769,QRS
24801,24844,T
24889,24927,P
24936,24984,QRS
25003,25046,T
25095,25129,P
25136,25169,QRS
25205,25247,T
25302,25335,P
25353,25374,QRS
25408,25451,T
25507,25529,P
25550,25579,QRS
25613,25674,T
25708,25740,P
25746,25796,QRS
25817,25856,T
25912,25934,P
25954,25984,QRS
26017,26061,T
26114,26148,P
26154,26190,QRS
26231,26263,T
26311,26345,P
26346,26407,QRS
26420,26463,T
26514,26550,P
26560,26588,QRS
26620,26666,T
26718,26751,P
26759,26789,QRS
26824,26866,T
26923,26956,P
26970,26994,QRS
27033,27071,T
27125,27156,P
27165,27196,QRS
27233,27273,T
27326,27359,P
27380,27399,QRS
27436,27479,T
27533,27568,P
27572,27605,QRS
27635,27682,T
27741,27772,P
27789,27812,QRS
27845,27893,T
27945,27978,P
27987,28016,QRS
28051,28093,T
28145,28177,P
28186,28222,QRS
28255,28293,T
28334,28367,P
28378,28419,QRS
28442,28488,T
28532,28565,P
28570,28604,QRS
28636,28679,T
28727,28758,P
28768,28798,QRS
28833,28875,T
28921,28952,P
28961,28992,QRS
29027,29088,T
29114,29143,P
29162,29186,QRS
29215,29259,T
29310,29340,P
29352,29381,QRS
29414,29457,T
29511,29540,P
29560,29580,QRS
29617,29658,T
29713,29746,P
29754,29785,QRS
29813,29861,T
29919,29940,P
29967,29988,QRS
30026,30066,T
30115,30149,P
