ROILimits_1,ROILimits_2,Value
144,173,P
177,206,QRS
232,305,T
332,352,P
369,398,QRS
435,482,T
527,544,P
558,591,QRS
619,653,T
717,734,P
755,774,QRS
802,865,T
897,912,P
935,956,QRS
991,1027,T
1086,1102,P
1121,1146,QRS
1175,1213,T
1272,1294,P
1313,1334,QRS
1368,1402,T
1461,1479,P
1494,1522,QRS
1554,1618,T
1646,1672,P
1687,1708,QRS
1734,1797,T
1834,1862,P
1866,1896,QRS
1922,1982,T
2023,2038,P
2062,2082,QRS
2110,2152,T
2209,2237,P
2246,2268,QRS
2294,2338,T
2397,2426,P
2438,2459,QRS
2488,2524,T
2585,2605,P
2619,2644,QRS
2674,2706,T
2770,2795,P
2805,2832,QRS
2862,2917,T
2968,2991,P
3004,3025,QRS
3049,3096,T
3152,3180,P
3191,3212,QRS
3235,3291,T
3340,3356,P
3372,3404,QRS
3433,3473,T
3531,3563,P
3564,3595,QRS
3619,3686,T
3723,3739,P
3755,3783,QRS
3803,3871,T
3911,3925,P
3946,3970,QRS
3996,4068,T
4100,4114,P
4123,4161,QRS
4185,4225,T
4285,4318,P
4330,4352,QRS
4383,4443,T
4485,4505,P
4519,4544,QRS
4572,4619,T
4674,4697,P
4707,4733,QRS
4763,4828,T
4864,4881,P
4907,4929,QRS
4958,5011,T
5061,5085,P
5095,5119,QRS
5146,5216,T
5245,5266,P
5290,5309,QRS
5335,5384,T
5418,5448,P
5461,5502,QRS
5523,5594,T
5631,5655,P
5665,5693,QRS
5721,5776,T
5822,5839,P
5849,5885,QRS
5898,5978,T
6016,6039,P
6044,6078,QRS
6109,6144,T
6205,6222,P
6233,6269,QRS
6292,6362,T
6390,6422,P
6434,6455,QRS
6481,6547,T
6588,6616,P
6619,6647,QRS
6673,6716,T
6777,6792,P
6815,6834,QRS
6863,6928,T
6962,6990,P
6997,7023,QRS
7041,7090,T
7150,7165,P
7179,7211,QRS
7237,7305,T
7339,7355,P
7374,7399,QRS
7448,7499,T
7529,7546,P
7565,7590,QRS
7614,7658,T
7717,7733,P
7750,7778,QRS
7792,7842,T
7902,7921,P
7934,7971,QRS
7994,8037,T
8098,8123,P
8129,8156,QRS
8182,8229,T
8290,8306,P
8320,8349,QRS
8369,8427,T
8474,8493,P
8517,8539,QRS
8565,8621,T
8664,8682,P
8693,8729,QRS
8748,8791,T
8853,8880,P
8891,8915,QRS
8944,8985,T
9052,9069,P
9089,9114,QRS
9135,9205,T
9243,9261,P
9284,9305,QRS
9328,9389,T
9436,9461,P
9478,9502,QRS
9527,9573,T
9634,9652,P
9656,9697,QRS
9724,9763,T
9824,9852,P
9860,9884,QRS
9909,9950,T
10014,10032,P
10047,10074,QRS
10100,10156,T
10205,10233,P
10246,10267,QRS
10291,10334,T
10394,10410,P
10429,10456,QRS
10483,10544,T
10585,10614,P
10626,10647,QRS
10674,10713,T
10767,10800,P
10808,10835,QRS
10860,10903,T
10964,10987,P
11003,11024,QRS
11056,11093,T
11152,11170,P
11195,11216,QRS
11235,11299,T
11344,11365,P
11387,11407,QRS
11432,11472,T
11533,11550,P
11566,11597,QRS
11619,11691,T
11719,11736,P
11761,11782,QRS
11809,11851,T
11911,11927,P
11941,11974,QRS
12001,12067,T
12110,12128,P
12141,12170,QRS
12200,12235,T
12302,12327,P
12335,12362,QRS
12380,12440,T
12494,12510,P
12516,12558,QRS
12578,12642,T
12694,12712,P
12727,12752,QRS
12776,12817,T
12886,12904,P
12916,12947,QRS
12977,13014,T
13079,13111,P
13122,13142,QRS
13161,13225,T
13271,13289,P
13314,13333,QRS
13354,13401,T
13465,13496,P
13503,13527,QRS
13552,13616,T
13668,13694,P
13706,13726,QRS
13746,13808,T
13852,13885,P
13888,13918,QRS
13940,14006,T
14045,14064,P
14088,14109,QRS
14138,14179,T
14244,14273,P
14279,14309,QRS
14336,14376,T
14441,14455,P
14471,14496,QRS
14528,14593,T
14631,14657,P
14672,14693,QRS
14719,14756,T
