ROILimits_1,ROILimits_2,Value
167,188,P
210,238,QRS
258,359,T
440,469,QRS
485,620,T
626,648,P
670,699,QRS
781,846,T
853,874,P
896,926,QRS
940,1045,T
1082,1102,P
1124,1154,QRS
1175,1272,T
1313,1333,P
1355,1383,QRS
1404,1508,T
1546,1566,P
1589,1618,QRS
1636,1742,T
1779,1799,P
1821,1851,QRS
1869,1974,T
2010,2030,P
2052,2081,QRS
2098,2199,T
2244,2264,P
2286,2313,QRS
2333,2440,T
2476,2495,P
2518,2545,QRS
2626,2672,T
2711,2731,P
2754,2782,QRS
2863,2907,T
2946,2967,P
2988,3018,QRS
3097,3173,T
3180,3201,P
3223,3253,QRS
3330,3373,T
3411,3431,P
3453,3481,QRS
3504,3608,T
3683,3711,QRS
3877,3898,P
3920,3948,QRS
3965,4071,T
4111,4131,P
4153,4183,QRS
4201,4311,T
4341,4362,P
4384,4414,QRS
4433,4531,T
4571,4592,P
4613,4642,QRS
4659,4760,T
4800,4819,P
4842,4870,QRS
4921,4993,T
5030,5051,P
5073,5104,QRS
5120,5255,T
5263,5283,P
5305,5335,QRS
5352,5483,T
5490,5512,P
5534,5564,QRS
5585,5683,T
5719,5741,P
5762,5791,QRS
5810,5910,T
5950,5970,P
5992,6021,QRS
6040,6143,T
6181,6202,P
6224,6254,QRS
6303,6385,T
6412,6433,P
6455,6478,QRS
6478,6525,T
6589,6637,QRS
6640,6705,T
6858,6883,P
6888,6925,QRS
7002,7058,T
7145,7173,QRS
7201,7292,T
7332,7353,P
7375,7404,QRS
7424,7531,T
7607,7637,QRS
7790,7814,P
7835,7864,QRS
7889,8009,T
8019,8040,P
8060,8090,QRS
8108,8205,T
8286,8315,QRS
8394,8434,T
8516,8544,QRS
8627,8673,T
8704,8724,P
8746,8776,QRS
8798,8888,T
8930,8951,P
8972,9002,QRS
9079,9122,T
9158,9179,P
9199,9229,QRS
9248,9347,T
9384,9405,P
9426,9456,QRS
9510,9583,T
9616,9636,P
9658,9686,QRS
9708,9814,T
9852,9873,P
9894,9923,QRS
9941,10045,T
10081,10101,P
10123,10153,QRS
10171,10271,T
10312,10332,P
10354,10384,QRS
10399,10508,T
10544,10563,P
10585,10615,QRS
10633,10738,T
