ROILimits_1,ROILimits_2,Value
117,142,P
154,178,QRS
184,257,T
402,427,P
439,463,QRS
465,548,T
673,700,P
711,735,QRS
779,812,T
949,973,P
989,1011,QRS
1054,1088,T
1233,1261,P
1272,1295,QRS
1302,1371,T
1513,1539,P
1550,1574,QRS
1585,1658,T
1784,1809,P
1822,1847,QRS
1859,1924,T
2065,2093,P
2103,2128,QRS
2131,2217,T
2352,2380,P
2393,2417,QRS
2460,2495,T
2638,2664,P
2675,2699,QRS
2711,2783,T
2909,2936,P
2948,2972,QRS
2984,3061,T
3194,3221,P
3232,3257,QRS
3273,3333,T
3481,3508,P
3522,3546,QRS
3557,3631,T
3769,3795,P
3807,3832,QRS
3852,3913,T
4046,4071,P
4084,4109,QRS
4112,4197,T
4331,4357,P
4370,4394,QRS
4411,4473,T
4622,4648,P
4661,4685,QRS
4695,4762,T
4908,4937,P
4949,4974,QRS
4992,5056,T
5186,5212,P
5223,5248,QRS
5250,5327,T
5466,5492,P
5503,5527,QRS
5543,5611,T
5750,5778,P
5788,5812,QRS
5824,5891,T
6033,6062,P
6070,6095,QRS
6134,6171,T
6310,6334,P
6348,6373,QRS
6377,6457,T
6592,6621,P
6631,6654,QRS
6665,6730,T
6874,6904,P
6913,6937,QRS
6949,7021,T
7148,7172,P
7184,7208,QRS
7214,7288,T
7414,7440,P
7452,7477,QRS
7486,7556,T
7698,7725,P
7737,7761,QRS
7805,7841,T
7981,8010,P
8020,8044,QRS
8051,8123,T
8253,8279,P
8290,8316,QRS
8358,8395,T
8526,8552,P
8565,8589,QRS
8592,8668,T
8808,8833,P
8845,8869,QRS
8909,8946,T
9089,9114,P
9126,9150,QRS
9161,9232,T
9357,9383,P
9394,9419,QRS
9428,9500,T
9632,9658,P
9669,9694,QRS
9737,9770,T
9907,9934,P
9946,9969,QRS
9976,10054,T
10177,10205,P
10217,10241,QRS
10245,10325,T
10447,10471,P
10485,10511,QRS
10553,10588,T
10730,10757,P
10768,10792,QRS
10802,10871,T
11013,11041,P
11054,11078,QRS
11118,11157,T
11296,11321,P
11333,11358,QRS
11398,11436,T
11564,11587,P
11601,11626,QRS
11639,11709,T
11842,11867,P
11881,11905,QRS
11948,11986,T
12120,12148,P
12161,12185,QRS
12197,12265,T
12402,12429,P
12441,12465,QRS
12474,12545,T
12674,12699,P
12711,12735,QRS
12775,12812,T
12954,12979,P
12992,13014,QRS
13055,13095,T
13234,13260,P
13274,13298,QRS
13339,13377,T
13516,13542,P
13555,13579,QRS
13622,13661,T
13791,13818,P
13830,13855,QRS
13898,13936,T
14079,14105,P
14117,14141,QRS
14182,14222,T
14367,14395,P
14406,14431,QRS
14470,14508,T
14650,14678,P
14689,14714,QRS
14755,14792,T
14915,14939,P
14953,14978,QRS
15021,15058,T
15188,15213,P
15226,15250,QRS
15291,15330,T
15465,15491,P
15503,15527,QRS
15571,15606,T
15739,15766,P
15778,15802,QRS
15819,15882,T
16007,16034,P
16046,16071,QRS
16110,16148,T
16294,16320,P
16333,16357,QRS
16399,16435,T
16587,16616,P
16627,16651,QRS
16659,16729,T
16871,16898,P
16910,16935,QRS
16940,17015,T
17152,17179,P
17190,17214,QRS
17255,17290,T
17438,17467,P
17478,17502,QRS
17517,17584,T
17726,17753,P
17765,17789,QRS
17798,17871,T
18010,18039,P
18049,18074,QRS
18117,18157,T
18292,18319,P
18331,18355,QRS
18397,18435,T
18582,18610,P
18621,18645,QRS
18686,18727,T
18870,18896,P
18909,18933,QRS
18973,19013,T
19154,19181,P
19192,19217,QRS
19233,19300,T
19433,19459,P
19472,19496,QRS
19538,19575,T
19722,19748,P
19762,19788,QRS
19829,19868,T
20017,20043,P
20055,20079,QRS
20121,20158,T
20290,20318,P
20330,20355,QRS
20396,20434,T
20558,20583,P
20594,20618,QRS
20659,20698,T
20834,20861,P
20871,20895,QRS
20936,20975,T
21113,21139,P
21152,21177,QRS
21218,21255,T
21395,21421,P
21432,21457,QRS
21500,21539,T
21667,21694,P
21705,21729,QRS
21747,21809,T
21948,21976,P
21986,22010,QRS
22053,22088,T
22235,22260,P
22273,22297,QRS
22338,22375,T
22518,22545,P
22557,22582,QRS
22625,22662,T
22794,22821,P
22833,22858,QRS
22900,22938,T
23076,23104,P
23116,23140,QRS
23183,23224,T
23373,23399,P
23411,23435,QRS
23477,23517,T
23660,23685,P
23697,23722,QRS
23762,23802,T
23934,23961,P
23974,23998,QRS
24040,24079,T
24222,24249,P
24259,24283,QRS
24323,24362,T
24502,24531,P
24542,24566,QRS
24607,24642,T
24778,24803,P
24814,24839,QRS
24882,24918,T
25047,25074,P
25086,25110,QRS
25151,25188,T
25334,25362,P
25372,25396,QRS
25436,25477,T
25620,25645,P
25658,25682,QRS
25723,25763,T
25899,25924,P
25937,25961,QRS
26004,26042,T
26164,26188,P
26201,26226,QRS
26267,26307,T
26440,26469,P
26478,26503,QRS
26545,26587,T
26721,26749,P
26761,26785,QRS
26828,26866,T
27001,27028,P
27040,27064,QRS
27104,27144,T
27271,27296,P
27309,27334,QRS
27374,27411,T
27549,27577,P
27588,27612,QRS
27653,27693,T
27839,27864,P
27878,27902,QRS
27942,27981,T
28125,28151,P
28164,28188,QRS
28231,28268,T
28400,28428,P
28439,28464,QRS
28506,28543,T
28689,28714,P
28727,28751,QRS
28793,28830,T
28975,29003,P
29015,29039,QRS
29050,29121,T
29265,29290,P
29302,29326,QRS
29368,29406,T
29543,29569,P
29581,29606,QRS
29647,29684,T
29830,29856,P
29867,29891,QRS
29933,29970,T
30120,30147,P
30160,30183,QRS
30225,30265,T
30408,30435,P
30448,30472,QRS
30513,30553,T
30692,30717,P
30730,30755,QRS
30798,30836,T
30975,31000,P
31013,31037,QRS
31078,31116,T
31262,31288,P
31301,31325,QRS
31367,31408,T
31550,31578,P
31589,31613,QRS
31654,31698,T
31834,31861,P
31873,31898,QRS
31939,31980,T
32109,32136,P
32147,32172,QRS
32213,32251,T
32393,32420,P
32431,32455,QRS
32497,32534,T
32680,32707,P
32718,32742,QRS
32782,32824,T
32959,32986,P
32997,33021,QRS
33063,33102,T
33232,33258,P
33269,33293,QRS
33336,33373,T
33506,33534,P
33545,33569,QRS
33611,33648,T
33790,33816,P
33827,33851,QRS
33892,33933,T
34071,34097,P
34110,34135,QRS
34176,34219,T
34352,34379,P
34392,34418,QRS
34459,34497,T
34648,34675,P
34687,34711,QRS
34753,34789,T
34936,34962,P
34976,35000,QRS
35013,35085,T
35225,35250,P
35263,35288,QRS
35330,35371,T
35515,35541,P
35554,35578,QRS
35618,35657,T
35812,35840,P
35850,35874,QRS
35915,35955,T
36095,36122,P
36133,36158,QRS
36198,36236,T
36370,36397,P
36409,36433,QRS
36476,36514,T
36658,36684,P
36696,36720,QRS
36762,36800,T
36945,36969,P
36983,37007,QRS
37048,37086,T
37221,37246,P
