ROILimits_1,ROILimits_2,Value
194,221,P
253,271,QRS
308,353,T
366,398,QRS
434,470,T
540,569,P
600,618,QRS
654,716,T
775,793,QRS
829,886,T
905,922,P
947,965,QRS
1001,1047,T
1081,1099,QRS
1130,1177,T
1238,1263,P
1297,1315,QRS
1354,1410,T
1428,1445,P
1471,1489,QRS
1524,1569,T
1582,1604,P
1641,1659,QRS
1694,1754,T
1815,1834,QRS
1842,1890,T
1920,1960,QRS
1977,2032,T
2166,2183,QRS
2220,2279,T
2341,2359,QRS
2393,2455,T
2458,2480,P
2516,2535,QRS
2570,2628,T
2663,2755,QRS
2823,2841,QRS
2874,2926,T
2969,2993,P
3027,3045,QRS
3055,3103,T
3131,3170,QRS
3206,3243,T
3313,3341,P
3371,3389,QRS
3426,3482,T
3501,3520,P
3538,3576,QRS
3597,3656,T
3660,3680,P
3717,3736,QRS
3770,3830,T
3876,3970,QRS
3989,4016,T
4061,4078,QRS
4089,4137,T
4144,4184,P
4195,4213,QRS
4245,4292,T
4352,4378,P
4410,4428,QRS
4465,4523,T
4584,4602,QRS
4635,4698,T
4703,4724,P
4760,4778,QRS
4814,4877,T
4879,4903,P
4937,4955,QRS
4990,5052,T
5112,5131,QRS
5167,5224,T
5228,5248,P
5285,5303,QRS
5338,5403,T
5463,5482,QRS
5515,5561,T
5562,5579,P
5604,5623,QRS
5653,5703,T
5764,5793,P
5821,5838,QRS
5874,5936,T
5939,5981,P
5996,6015,QRS
6050,6114,T
6134,6145,P
6176,6194,QRS
6228,6295,T
6322,6415,QRS
6463,6489,T
6534,6552,QRS
6590,6637,T
6640,6672,P
6675,6771,QRS
6816,6840,T
6887,6906,QRS
6940,7004,T
7005,7048,P
7064,7082,QRS
7119,7176,T
7181,7202,P
7237,7270,QRS
7289,7353,T
7356,7380,P
7409,7434,QRS
7460,7507,T
7534,7557,P
7593,7612,QRS
7624,7668,T
7674,7719,P
7731,7765,QRS
7780,7829,T
7891,7916,P
7949,7967,QRS
8003,8053,T
8075,8094,P
8129,8147,QRS
8180,8247,T
8250,8288,P
8309,8342,QRS
8365,8423,T
8484,8503,QRS
8535,8603,T
8606,8628,P
8665,8684,QRS
8718,8784,T
8787,8811,P
8838,8880,QRS
8898,8962,T
8964,8979,P
9024,9043,QRS
9079,9145,T
9148,9169,P
9206,9224,QRS
9237,9280,T
9285,9326,P
9336,9376,QRS
9393,9440,T
9521,9547,P
9580,9598,QRS
9635,9702,T
9763,9781,QRS
9816,9863,T
9890,9913,P
9948,9967,QRS
10001,10073,T
10134,10153,QRS
10187,10254,T
10313,10350,QRS
10371,10438,T
10441,10463,P
10499,10518,QRS
10552,10599,T
10627,10648,P
10685,10716,QRS
10716,10760,T
10765,10808,P
10822,10841,QRS
10873,10921,T
10993,11025,P
11051,11070,QRS
11104,11176,T
11236,11255,QRS
11290,11358,T
11360,11385,P
11420,11438,QRS
11473,11536,T
11539,11555,P
11598,11616,QRS
11650,11719,T
11720,11745,P
11780,11798,QRS
11834,11900,T
11904,11926,P
11961,11979,QRS
12014,12077,T
12080,12102,P
12139,12156,QRS
12192,12259,T
12263,12285,P
12320,12339,QRS
12343,12396,T
12427,12465,QRS
12500,12536,T
12630,12661,P
12689,12707,QRS
12744,12795,T
12800,12826,P
12866,12889,QRS
12915,12963,T
12993,13020,P
13054,13072,QRS
13106,13159,T
13165,13189,P
13219,13314,QRS
13322,13334,P
13370,13403,QRS
13421,13473,T
13527,13552,P
13584,13603,QRS
13639,13701,T
13704,13725,P
13762,13780,QRS
13815,13861,T
13864,13887,P
13932,13949,QRS
13984,14043,T
14051,14068,P
14103,14122,QRS
14155,14218,T
14220,14244,P
14277,14295,QRS
14330,14378,T
14382,14405,P
14424,14460,QRS
14473,14531,T
14559,14584,P
14619,14637,QRS
14674,14732,T
14735,14755,P
14793,14812,QRS
14845,14909,T
14913,14938,P
14971,14989,QRS
15024,15082,T
15090,15105,P
15142,15160,QRS
15194,15258,T
15319,15338,QRS
15373,15420,T
15441,15464,P
15500,15518,QRS
15527,15574,T
15579,15618,P
15628,15652,QRS
15685,15733,T
15784,15807,P
15840,15886,QRS
15907,15972,T
15974,15996,P
16032,16050,QRS
16084,16150,T
16153,16175,P
16203,16243,QRS
16261,16321,T
16323,16343,P
