ROILimits_1,ROILimits_2,Value
117,140,QRS
142,188,T
223,248,P
257,275,QRS
281,328,T
366,387,P
397,421,QRS
423,469,T
503,527,P
536,559,QRS
561,608,T
641,664,P
676,693,QRS
700,748,T
783,806,P
816,839,QRS
840,901,T
923,945,P
957,980,QRS
983,1044,T
1062,1091,P
1097,1120,QRS
1122,1169,T
1203,1228,P
1238,1260,QRS
1262,1310,T
1343,1368,P
1378,1401,QRS
1403,1451,T
1487,1511,P
1521,1544,QRS
1547,1595,T
1630,1654,P
1663,1686,QRS
1690,1737,T
1771,1795,P
1805,1829,QRS
1831,1879,T
1914,1939,P
1948,1971,QRS
1973,2040,T
2059,2081,P
2092,2115,QRS
2117,2165,T
2202,2227,P
2236,2259,QRS
2262,2309,T
2344,2374,P
2379,2402,QRS
2404,2453,T
2488,2513,P
2523,2546,QRS
2548,2596,T
2635,2658,P
2668,2691,QRS
2693,2742,T
2779,2802,P
2814,2836,QRS
2838,2887,T
2925,2948,P
2958,2980,QRS
2982,3031,T
3067,3092,P
3101,3124,QRS
3126,3174,T
3246,3268,QRS
3270,3318,T
3355,3385,P
3390,3413,QRS
3416,3464,T
3500,3525,P
3534,3557,QRS
3559,3606,T
3644,3671,P
3678,3700,QRS
3701,3763,T
3788,3813,P
3821,3843,QRS
3846,3893,T
3930,3953,P
3962,3985,QRS
3987,4050,T
4069,4095,P
4106,4129,QRS
4131,4180,T
4216,4246,P
4251,4274,QRS
4275,4323,T
4359,4381,P
4392,4415,QRS
4416,4464,T
4497,4524,P
4534,4557,QRS
4559,4606,T
4639,4663,P
4673,4696,QRS
4698,4746,T
4778,4804,P
4812,4835,QRS
4837,4898,T
4920,4943,P
4954,4977,QRS
4979,5026,T
5030,5070,P
5096,5119,QRS
5122,5169,T
5174,5211,P
5237,5259,QRS
5262,5325,T
5346,5372,P
5379,5402,QRS
5403,5450,T
5488,5511,P
5521,5543,QRS
5546,5608,T
5627,5652,P
5660,5683,QRS
5685,5732,T
5735,5775,P
5800,5822,QRS
5824,5888,T
5907,5932,P
5941,5964,QRS
5965,6012,T
6048,6070,P
6082,6104,QRS
6106,6152,T
6186,6209,P
6220,6242,QRS
6245,6291,T
6325,6349,P
6358,6380,QRS
6382,6429,T
6432,6471,P
6496,6518,QRS
6520,6568,T
6604,6630,P
6638,6661,QRS
6664,6710,T
6743,6768,P
6777,6800,QRS
6802,6849,T
6880,6907,P
6916,6938,QRS
6941,6988,T
6992,7029,P
7056,7078,QRS
7080,7127,T
7164,7186,P
7196,7219,QRS
7221,7267,T
7302,7324,P
7335,7357,QRS
7360,7408,T
7443,7465,P
7476,7494,QRS
7500,7564,T
7584,7611,P
7619,7642,QRS
7644,7707,T
7724,7751,P
7761,7785,QRS
7787,7835,T
7870,7895,P
7903,7921,QRS
7927,7994,T
8012,8035,P
8046,8069,QRS
8071,8132,T
8150,8176,P
8186,8209,QRS
8210,8259,T
8293,8317,P
8326,8349,QRS
8352,8400,T
8432,8458,P
8466,8488,QRS
8491,8538,T
8570,8594,P
8604,8627,QRS
8629,8676,T
8709,8735,P
8743,8766,QRS
8767,8831,T
8848,8873,P
8882,8905,QRS
8907,8955,T
8986,9011,P
9023,9046,QRS
9048,9096,T
9128,9154,P
9163,9186,QRS
9189,9236,T
9269,9293,P
9303,9326,QRS
9328,9377,T
9381,9418,P
9445,9468,QRS
9469,9535,T
9552,9577,P
9587,9610,QRS
9613,9660,T
9729,9751,QRS
9753,9802,T
9836,9862,P
9870,9893,QRS
9895,9943,T
9977,10000,P
10011,10034,QRS
10036,10084,T
10120,10145,P
10155,10178,QRS
10180,10228,T
10262,10288,P
10297,10320,QRS
10323,10370,T
10373,10413,P
10439,10462,QRS
10464,10512,T
10516,10556,P
10582,10605,QRS
10607,10656,T
10693,10717,P
10727,10750,QRS
10752,10818,T
10838,10863,P
10872,10895,QRS
10898,10946,T
10949,10990,P
11015,11038,QRS
11041,11088,T
11123,11148,P
11158,11181,QRS
11184,11230,T
11234,11275,P
11302,11324,QRS
11326,11391,T
11445,11466,QRS
11471,11533,T
11551,11578,P
11586,11609,QRS
11611,11659,T
11694,11718,P
11728,11751,QRS
11753,11800,T
11804,11843,P
11870,11893,QRS
11895,11942,T
11978,12003,P
12012,12034,QRS
12036,12084,T
12118,12143,P
12152,12174,QRS
12177,12224,T
12256,12285,P
12290,12313,QRS
12316,12363,T
12397,12420,P
12431,12453,QRS
12455,12502,T
12538,12562,P
12572,12594,QRS
12595,12644,T
12680,12704,P
12713,12736,QRS
12737,12785,T
12820,12843,P
12853,12876,QRS
12879,12926,T
12959,12987,P
12993,13016,QRS
13018,13066,T
13099,13124,P
13133,13156,QRS
13158,13205,T
13240,13264,P
13273,13296,QRS
13299,13346,T
13380,13404,P
13414,13436,QRS
13439,13485,T
13519,13543,P
13552,13575,QRS
13577,13624,T
13660,13681,P
13692,13714,QRS
13717,13763,T
13795,13821,P
13829,13851,QRS
13855,13901,T
13932,13962,P
13967,13990,QRS
13992,14039,T
14073,14098,P
14107,14129,QRS
14132,14178,T
14210,14236,P
14245,14267,QRS
14270,14317,T
14349,14374,P
14383,14406,QRS
14410,14456,T
14487,14517,P
14522,14544,QRS
14547,14593,T
14626,14651,P
14660,14683,QRS
14684,14732,T
14767,14793,P
14801,14823,QRS
14825,14873,T
14906,14932,P
14941,14964,QRS
14967,15015,T
15045,15071,P
15080,15103,QRS
15106,15153,T
15186,15209,P
15220,15243,QRS
15245,15292,T
15325,15349,P
15358,15376,QRS
15382,15430,T
15462,15486,P
15496,15513,QRS
15519,15568,T
15601,15623,P
15634,15657,QRS
15659,15707,T
15737,15763,P
15772,15795,QRS
15798,15845,T
15849,15884,P
15911,15933,QRS
15935,15983,T
16016,16041,P
16050,16073,QRS
16075,16123,T
16156,16185,P
16190,16213,QRS
16215,16263,T
16267,16302,P
16329,16351,QRS
16354,16402,T
16435,16460,P
16469,16493,QRS
16495,16543,T
16577,16601,P
16612,16635,QRS
16636,16685,T
16718,16744,P
16754,16776,QRS
16780,16829,T
16862,16887,P
16896,16919,QRS
16922,16970,T
16974,17013,P
17039,17062,QRS
17064,17111,T
17146,17171,P
17180,17203,QRS
17205,17254,T
17288,17313,P
17322,17346,QRS
17350,17397,T
17431,17455,P
17465,17488,QRS
17492,17552,T
17573,17599,P
17608,17631,QRS
17634,17701,T
17715,17741,P
17751,17775,QRS
17778,17840,T
17859,17884,P
17894,17917,QRS
17918,17966,T
18003,18027,P
18038,18060,QRS
18061,18110,T
18150,18172,P
18182,18205,QRS
18209,18255,T
18294,18317,P
18327,18349,QRS
18351,18417,T
18435,18459,P
18469,18491,QRS
18493,18541,T
18579,18601,P
18612,18635,QRS
18636,18684,T
18722,18746,P
18755,18778,QRS
18780,18843,T
18864,18886,P
18897,18919,QRS
18923,18986,T
19005,19031,P
19039,19062,QRS
19065,19126,T
19147,19171,P
19181,19204,QRS
19205,19253,T
19290,19313,P
19323,19346,QRS
19348,19396,T
19433,19456,P
19466,19489,QRS
19491,19538,T
19573,19597,P
19607,19629,QRS
19632,19679,T
19714,19738,P
19747,19770,QRS
19772,19819,T
19855,19879,P
19888,19911,QRS
19913,19960,T
19997,20020,P
20031,20054,QRS
20056,20104,T
20140,20163,P
20174,20197,QRS
20200,20248,T
20251,20291,P
20317,20340,QRS
20342,20390,T
20426,20449,P
20459,20482,QRS
20483,20531,T
20534,20575,P
20600,20623,QRS
20624,20672,T
20711,20733,P
20743,20766,QRS
20769,20816,T
20821,20858,P
20885,20908,QRS
20910,20957,T
20991,21016,P
21025,21048,QRS
21051,21099,T
21135,21158,P
21168,21190,QRS
21193,21240,T
21278,21302,P
21311,21334,QRS
21337,21385,T
21419,21448,P
21453,21476,QRS
21479,21526,T
21531,21566,P
21593,21616,QRS
21617,21666,T
21700,21724,P
21735,21758,QRS
21759,21823,T
21842,21867,P
21876,21899,QRS
21900,21948,T
21984,22007,P
22017,22040,QRS
22042,22089,T
22122,22150,P
22157,22179,QRS
22181,22242,T
22261,22287,P
22295,22317,QRS
22319,22367,T
22400,22425,P
22434,22457,QRS
22459,22507,T
22542,22567,P
22576,22599,QRS
22601,22649,T
22652,22691,P
22718,22740,QRS
22743,22791,T
22825,22847,P
22858,22881,QRS
22883,22931,T
22965,22989,P
22999,23022,QRS
23024,23087,T
23108,23136,P
23141,23164,QRS
23165,23229,T
23282,23305,QRS
23308,23355,T
23389,23415,P
23423,23445,QRS
23447,23495,T
23530,23553,P
23563,23585,QRS
23587,23635,T
23670,23694,P
23703,23726,QRS
23729,23777,T
23810,23836,P
23846,23869,QRS
23871,23919,T
23953,23978,P
23986,24008,QRS
24010,24058,T
24091,24115,P
24125,24148,QRS
24150,24199,T
24233,24258,P
24267,24290,QRS
24293,24340,T
24373,24398,P
24408,24430,QRS
24434,24481,T
24514,24539,P
24547,24571,QRS
24573,24621,T
24655,24679,P
24689,24712,QRS
24713,24762,T
24798,24821,P
24831,24854,QRS
24856,24904,T
24939,24962,P
24973,24996,QRS
24999,25046,T
25080,25105,P
25115,25137,QRS
25140,25187,T
25221,25246,P
25254,25277,QRS
25279,25327,T
25363,25388,P
25397,25414,QRS
25421,25470,T
25506,25529,P
25538,25561,QRS
25563,25612,T
25645,25670,P
25679,25702,QRS
25705,25752,T
25787,25810,P
25820,25843,QRS
25845,25894,T
25929,25954,P
25963,25986,QRS
25988,26037,T
26073,26096,P
26106,26129,QRS
26132,26180,T
26213,26238,P
26248,26270,QRS
26274,26322,T
26357,26383,P
26391,26413,QRS
26415,26464,T
26498,26522,P
26533,26555,QRS
26557,26606,T
26641,26665,P
26675,26698,QRS
26701,26749,T
26782,26806,P
26816,26839,QRS
26842,26890,T
26922,26947,P
26957,26980,QRS
26981,27029,T
27064,27088,P
27098,27121,QRS
27122,27171,T
27206,27230,P
27240,27263,QRS
27266,27314,T
27346,27373,P
27382,27405,QRS
27408,27455,T
27460,27498,P
27525,27548,QRS
27550,27599,T
27636,27662,P
27670,27692,QRS
27695,27743,T
27780,27803,P
27813,27836,QRS
27838,27900,T
27920,27945,P
27954,27977,QRS
27980,28027,T
28062,28086,P
28096,28119,QRS
28120,28169,T
28204,28227,P
28237,28260,QRS
28261,28309,T
28345,28369,P
28379,28402,QRS
28403,28451,T
28484,28511,P
28520,28543,QRS
28545,28608,T
28626,28652,P
28661,28683,QRS
28685,28733,T
28736,28776,P
28801,28824,QRS
28826,28874,T
28878,28917,P
28943,28965,QRS
28967,29015,T
29050,29078,P
29085,29107,QRS
29110,29174,T
29192,29218,P
29226,29249,QRS
29252,29300,T
29335,29360,P
29369,29392,QRS
29393,29459,T
29479,29502,P
29512,29535,QRS
29536,29585,T
29620,29645,P
29656,29678,QRS
29679,29728,T
29764,29786,P
29796,29820,QRS
29822,29870,T
29903,29927,P
29938,29961,QRS
29963,30011,T
30047,30071,P
30080,30103,QRS
30104,30152,T
30189,30212,P
30223,30246,QRS
30247,30295,T
30330,30356,P
30364,30387,QRS
30389,30451,T
30471,30496,P
30504,30527,QRS
30530,30577,T
30580,30619,P
30645,30668,QRS
30669,30716,T
30720,30760,P
30786,30808,QRS
30812,30857,T
30861,30900,P
30926,30949,QRS
30952,31000,T
31035,31059,P
31068,31091,QRS
31093,31141,T
31176,31201,P
31211,31234,QRS
31236,31284,T
31320,31345,P
31353,31376,QRS
31378,31426,T
31463,31487,P
31496,31518,QRS
31520,31568,T
31605,31630,P
31639,31661,QRS
31664,31711,T
31746,31771,P
31780,31802,QRS
31805,31853,T
31887,31911,P
31921,31944,QRS
31946,31994,T
31999,32036,P
32063,32086,QRS
32089,32136,T
32140,32178,P
32203,32226,QRS
32229,32276,T
32310,32336,P
32344,32368,QRS
32370,32417,T
32453,32477,P
32487,32510,QRS
32512,32560,T
