ROILimits_1,ROILimits_2,Value
308,335,P
363,388,QRS
430,486,T
597,624,P
652,677,QRS
719,772,T
885,913,P
933,966,QRS
1008,1062,T
1181,1211,P
1238,1262,QRS
1308,1360,T
1483,1516,P
1542,1567,QRS
1612,1664,T
1790,1817,P
1846,1871,QRS
1912,1968,T
2098,2126,P
2156,2180,QRS
2223,2278,T
2410,2441,P
2468,2492,QRS
2535,2590,T
2721,2751,P
2778,2803,QRS
2845,2900,T
3035,3063,P
3090,3114,QRS
3159,3211,T
3344,3372,P
3401,3424,QRS
3468,3521,T
3657,3686,P
3713,3737,QRS
3782,3832,T
3965,3995,P
4023,4046,QRS
4090,4143,T
4277,4306,P
4336,4359,QRS
4400,4458,T
4590,4616,P
4646,4670,QRS
4710,4766,T
4897,4923,P
4953,4977,QRS
5021,5074,T
5202,5231,P
5260,5283,QRS
5330,5382,T
5507,5535,P
5565,5588,QRS
5630,5685,T
5806,5835,P
5864,5887,QRS
5927,5985,T
6112,6139,P
6168,6192,QRS
6236,6289,T
6414,6444,P
6473,6496,QRS
6535,6592,T
6715,6743,P
6772,6794,QRS
6837,6892,T
7014,7045,P
7073,7096,QRS
7142,7195,T
7317,7350,P
7378,7401,QRS
7444,7498,T
7618,7647,P
7676,7698,QRS
7742,7796,T
7920,7949,P
7978,8001,QRS
8047,8100,T
8221,8248,P
8278,8302,QRS
8346,8399,T
8516,8545,P
8575,8598,QRS
8644,8696,T
8818,8846,P
8874,8899,QRS
8944,8997,T
9134,9173,P
9177,9200,QRS
9244,9299,T
9419,9447,P
9477,9500,QRS
9544,9596,T
9720,9749,P
9778,9802,QRS
9848,9899,T
10038,10078,P
10083,10106,QRS
10150,10203,T
10326,10353,P
10384,10407,QRS
10453,10504,T
10624,10662,P
10692,10715,QRS
10762,10814,T
10943,10970,P
11000,11022,QRS
11069,11119,T
11244,11273,P
11302,11325,QRS
11373,11423,T
11557,11585,P
11615,11638,QRS
11686,11736,T
11868,11897,P
11927,11950,QRS
11996,12049,T
12169,12205,P
12236,12259,QRS
12305,12358,T
12488,12517,P
12547,12570,QRS
12614,12669,T
12799,12828,P
12857,12880,QRS
12926,12979,T
13104,13134,P
13163,13186,QRS
13230,13283,T
13413,13440,P
