ROILimits_1,ROILimits_2,Value
89,113,P
130,160,QRS
187,256,T
333,356,P
375,403,QRS
438,497,T
571,595,P
613,646,QRS
676,740,T
821,845,P
860,891,QRS
917,987,T
1057,1080,P
1098,1127,QRS
1162,1220,T
1288,1312,P
1329,1360,QRS
1386,1454,T
1545,1569,P
1583,1614,QRS
1647,1714,T
1793,1815,P
1833,1862,QRS
1893,1960,T
2048,2073,P
2089,2118,QRS
2149,2213,T
2310,2332,P
2348,2380,QRS
2411,2475,T
2552,2576,P
2595,2622,QRS
2656,2719,T
2789,2813,P
2830,2862,QRS
2895,2956,T
3035,3058,P
3074,3105,QRS
3135,3198,T
3268,3294,P
3314,3344,QRS
3387,3439,T
3515,3536,P
3553,3585,QRS
3616,3678,T
3759,3781,P
3799,3826,QRS
3850,3924,T
4002,4023,P
4042,4073,QRS
4101,4166,T
4243,4265,P
4283,4313,QRS
4346,4405,T
4487,4511,P
4526,4555,QRS
4584,4654,T
4735,4759,P
4777,4809,QRS
4835,4900,T
4972,4997,P
5016,5043,QRS
5071,5132,T
5214,5241,P
5256,5288,QRS
5318,5382,T
5463,5490,P
5508,5536,QRS
5578,5631,T
5701,5723,P
5740,5771,QRS
5803,5861,T
5945,5967,P
5986,6016,QRS
6045,6113,T
6195,6217,P
6235,6266,QRS
6280,6359,T
6426,6449,P
6457,6495,QRS
6519,6585,T
6673,6699,P
6716,6747,QRS
6770,6843,T
6917,6941,P
6956,6993,QRS
7013,7089,T
7154,7179,P
7196,7228,QRS
7248,7316,T
7399,7426,P
7442,7473,QRS
7496,7573,T
7654,7679,P
7698,7727,QRS
7769,7822,T
7888,7910,P
7927,7959,QRS
7986,8048,T
8139,8162,P
8177,8207,QRS
8240,8303,T
8387,8413,P
8432,8460,QRS
8496,8551,T
8625,8648,P
8664,8695,QRS
8714,8783,T
8871,8897,P
8913,8945,QRS
8980,9046,T
9122,9145,P
9164,9194,QRS
9223,9282,T
9350,9373,P
9388,9419,QRS
9442,9513,T
9588,9610,P
9627,9659,QRS
9689,9757,T
9830,9853,P
9871,9900,QRS
9939,9989,T
10050,10073,P
10088,10120,QRS
10142,10208,T
10284,10307,P
10324,10357,QRS
10389,10455,T
10525,10549,P
10569,10597,QRS
10636,10687,T
10744,10766,P
10784,10812,QRS
10840,10903,T
10969,10992,P
11009,11040,QRS
11069,11137,T
11214,11239,P
11255,11287,QRS
11309,11379,T
11438,11460,P
11480,11509,QRS
11531,11597,T
11665,11689,P
11706,11739,QRS
11764,11836,T
11918,11940,P
11957,11989,QRS
12021,12081,T
12155,12175,P
12194,12222,QRS
12248,12317,T
12372,12393,P
12412,12443,QRS
12474,12534,T
12617,12640,P
12658,12690,QRS
12720,12783,T
12852,12873,P
12892,12919,QRS
12951,13010,T
13069,13091,P
13107,13140,QRS
13162,13234,T
13309,13333,P
13349,13381,QRS
13408,13473,T
13542,13568,P
13586,13613,QRS
13638,13708,T
13759,13781,P
13797,13830,QRS
13855,13920,T
14001,14024,P
14040,14073,QRS
14099,14164,T
14234,14256,P
14273,14302,QRS
14325,14392,T
14446,14469,P
14489,14519,QRS
14548,14612,T
14677,14700,P
14716,14748,QRS
14774,14839,T
14906,14929,P
14946,14975,QRS
15000,15070,T
15122,15143,P
15161,15189,QRS
15210,15280,T
15349,15371,P
15388,15421,QRS
15451,15515,T
15590,15614,P
15630,15661,QRS
15691,15754,T
15816,15839,P
15855,15889,QRS
15915,15983,T
16054,16076,P
16092,16124,QRS
16156,16217,T
16313,16335,P
16354,16382,QRS
16409,16480,T
16556,16579,P
16599,16630,QRS
16651,16720,T
16789,16813,P
16831,16863,QRS
16885,16952,T
17041,17063,P
17079,17109,QRS
17132,17203,T
17275,17297,P
17316,17349,QRS
17384,17441,T
17506,17528,P
17545,17576,QRS
17601,17661,T
17744,17769,P
17783,17815,QRS
17842,17912,T
17974,17997,P
18014,18048,QRS
18074,18139,T
18200,18222,P
18240,18270,QRS
18291,18359,T
18440,18462,P
18479,18507,QRS
18532,18599,T
18685,18711,P
18728,18761,QRS
18793,18853,T
18916,18938,P
18956,18986,QRS
19011,19071,T
19154,19178,P
19193,19226,QRS
19254,19318,T
19401,19428,P
19447,19476,QRS
19506,19566,T
19650,19672,P
19690,19718,QRS
19743,19809,T
19884,19908,P
19924,19956,QRS
19985,20052,T
20135,20157,P
20174,20205,QRS
20236,20295,T
20360,20385,P
20403,20431,QRS
20453,20533,T
20589,20611,P
20627,20659,QRS
20686,20749,T
20829,20852,P
20868,20899,QRS
20925,20996,T
21066,21088,P
21107,21136,QRS
21166,21225,T
21287,21310,P
21326,21358,QRS
21384,21451,T
21535,21560,P
21575,21606,QRS
21642,21701,T
21762,21784,P
21801,21832,QRS
21861,21919,T
21988,22013,P
22030,22060,QRS
22087,22148,T
22228,22253,P
22273,22302,QRS
22337,22398,T
22474,22493,P
22511,22543,QRS
22576,22631,T
22695,22719,P
22735,22767,QRS
22794,22861,T
22946,22970,P
22985,23017,QRS
23043,23113,T
23186,23208,P
23224,23257,QRS
23285,23346,T
23408,23431,P
23449,23476,QRS
23496,23565,T
23643,23668,P
23684,23716,QRS
23744,23808,T
23885,23907,P
23926,23956,QRS
23972,24045,T
24114,24137,P
24156,24185,QRS
24209,24278,T
24348,24370,P
24384,24416,QRS
24444,24507,T
24594,24614,P
24631,24662,QRS
24695,24755,T
24814,24838,P
24855,24883,QRS
24907,24975,T
25047,25071,P
25088,25120,QRS
25153,25210,T
25285,25308,P
25324,25356,QRS
25379,25444,T
25500,25524,P
