ROILimits_1,ROILimits_2,Value
103,142,P
158,187,QRS
209,257,T
289,307,P
321,343,QRS
365,417,T
423,442,P
457,479,QRS
502,557,T
561,580,P
595,618,QRS
640,697,T
703,722,P
736,759,QRS
778,832,T
839,858,P
873,896,QRS
919,970,T
975,993,P
1008,1030,QRS
1052,1102,T
1106,1123,P
1133,1161,QRS
1181,1237,T
1242,1260,P
1274,1296,QRS
1318,1370,T
1375,1395,P
1410,1433,QRS
1455,1505,T
1509,1528,P
1542,1564,QRS
1583,1640,T
1645,1664,P
1679,1702,QRS
1722,1776,T
1781,1801,P
1816,1840,QRS
1864,1916,T
1921,1940,P
1956,1979,QRS
2000,2050,T
2055,2073,P
2087,2110,QRS
2130,2185,T
2190,2210,P
2225,2247,QRS
2267,2318,T
2323,2342,P
2356,2379,QRS
2401,2453,T
2457,2476,P
2491,2514,QRS
2534,2593,T
2597,2616,P
2632,2656,QRS
2676,2733,T
2738,2757,P
2772,2795,QRS
2817,2869,T
2873,2891,P
2906,2929,QRS
2950,3007,T
3012,3030,P
3046,3068,QRS
3087,3139,T
3145,3163,P
3178,3201,QRS
3225,3276,T
3280,3298,P
3312,3334,QRS
3356,3407,T
3411,3429,P
3445,3468,QRS
3489,3543,T
3549,3567,P
3581,3604,QRS
3624,3679,T
3685,3705,P
3721,3744,QRS
3767,3819,T
3824,3842,P
3851,3881,QRS
3904,3958,T
3962,3981,P
3997,4020,QRS
4039,4091,T
4098,4115,P
4130,4153,QRS
4174,4226,T
4232,4250,P
4264,4287,QRS
4308,4359,T
4364,4382,P
4397,4419,QRS
4437,4494,T
4500,4518,P
4527,4556,QRS
4576,4630,T
4636,4656,P
4671,4694,QRS
4716,4770,T
4775,4794,P
4810,4832,QRS
4853,4907,T
4911,4929,P
4944,4966,QRS
4987,5044,T
5049,5068,P
5082,5104,QRS
5124,5174,T
5179,5198,P
5213,5235,QRS
5257,5310,T
5315,5333,P
5346,5369,QRS
5390,5445,T
5450,5470,P
5485,5508,QRS
5529,5581,T
5587,5605,P
5619,5641,QRS
5665,5717,T
5721,5739,P
5754,5777,QRS
5800,5852,T
5856,5874,P
5890,5913,QRS
5936,5992,T
5996,6015,P
6030,6054,QRS
6074,6128,T
6135,6154,P
6169,6192,QRS
6214,6266,T
6271,6289,P
6305,6328,QRS
6350,6400,T
6404,6422,P
6437,6459,QRS
6479,6534,T
6539,6557,P
6573,6597,QRS
6617,6670,T
6677,6696,P
6712,6735,QRS
6757,6811,T
6817,6836,P
6852,6874,QRS
6897,6949,T
6953,6971,P
6986,7008,QRS
7027,7084,T
7090,7109,P
7123,7147,QRS
7167,7217,T
7222,7240,P
7254,7276,QRS
7300,7353,T
7358,7376,P
7389,7411,QRS
7430,7485,T
7490,7509,P
7524,7547,QRS
7567,7620,T
7626,7644,P
7658,7679,QRS
7701,7753,T
7757,7776,P
7792,7815,QRS
7838,7893,T
7896,7914,P
7928,7953,QRS
7973,8029,T
8036,8055,P
8070,8093,QRS
8115,8166,T
8170,8188,P
8203,8225,QRS
8247,8300,T
8304,8323,P
8337,8360,QRS
8380,8434,T
8438,8456,P
8471,8494,QRS
8515,8568,T
8573,8592,P
8607,8630,QRS
8653,8705,T
8710,8729,P
8743,8766,QRS
8789,8844,T
8848,8868,P
8884,8907,QRS
8928,8983,T
8988,9006,P
9021,9044,QRS
9066,9118,T
9123,9143,P
9158,9181,QRS
9201,9254,T
9258,9276,P
9289,9311,QRS
9331,9387,T
9391,9410,P
9423,9445,QRS
9464,9520,T
9525,9544,P
9559,9583,QRS
9604,9658,T
9664,9682,P
9696,9719,QRS
9740,9792,T
9797,9816,P
9831,9854,QRS
9879,9931,T
9936,9954,P
9967,9990,QRS
10011,10067,T
10072,10091,P
10106,10129,QRS
10150,10203,T
10209,10227,P
10241,10264,QRS
10286,10338,T
10342,10361,P
10375,10399,QRS
10420,10472,T
10476,10493,P
10507,10529,QRS
10549,10604,T
10608,10626,P
10641,10664,QRS
10684,10738,T
10744,10763,P
10778,10801,QRS
10824,10878,T
10882,10901,P
10917,10940,QRS
10964,11015,T
11019,11037,P
11051,11073,QRS
11095,11149,T
11154,11173,P
11188,11212,QRS
11231,11285,T
11290,11309,P
11323,11345,QRS
11367,11418,T
11422,11441,P
11456,11479,QRS
11499,11552,T
11557,11575,P
11590,11613,QRS
11635,11690,T
11696,11715,P
11729,11751,QRS
11772,11823,T
11827,11846,P
11861,11883,QRS
11907,11963,T
11967,11986,P
12000,12023,QRS
12043,12099,T
12106,12126,P
12141,12164,QRS
12187,12241,T
12246,12264,P
12277,12300,QRS
12320,12373,T
12378,12396,P
12410,12433,QRS
12453,12508,T
12513,12531,P
12546,12568,QRS
12589,12641,T
12646,12665,P
12678,12701,QRS
12722,12778,T
12783,12801,P
12816,12840,QRS
12861,12915,T
12921,12940,P
12955,12978,QRS
13004,13054,T
13058,13076,P
13091,13113,QRS
13135,13186,T
13191,13210,P
13225,13249,QRS
