ROILimits_1,ROILimits_2,Value
273,297,P
306,336,QRS
355,410,T
483,507,P
516,545,QRS
566,619,T
698,722,P
731,760,QRS
780,835,T
920,941,P
951,980,QRS
999,1054,T
1127,1151,P
1158,1188,QRS
1206,1261,T
1334,1359,P
1367,1397,QRS
1420,1471,T
1556,1580,P
1588,1617,QRS
1641,1692,T
1780,1803,P
1812,1841,QRS
1865,1915,T
1988,2012,P
2020,2050,QRS
2073,2125,T
2192,2217,P
2225,2254,QRS
2279,2329,T
2405,2428,P
2438,2467,QRS
2491,2541,T
2618,2641,P
2650,2679,QRS
2704,2754,T
2820,2844,P
2852,2884,QRS
2908,2957,T
3020,3045,P
3052,3084,QRS
3106,3156,T
3238,3262,P
3270,3302,QRS
3320,3374,T
3464,3486,P
3495,3525,QRS
3539,3599,T
3673,3696,P
3705,3734,QRS
3760,3808,T
3877,3901,P
3908,3937,QRS
3960,4013,T
4086,4110,P
4119,4148,QRS
4174,4223,T
4299,4322,P
4330,4361,QRS
4381,4435,T
4501,4525,P
4534,4563,QRS
4584,4636,T
4703,4728,P
4736,4766,QRS
4788,4839,T
4919,4944,P
4953,4980,QRS
4999,5056,T
5162,5186,P
5193,5224,QRS
5244,5299,T
5389,5411,P
5421,5450,QRS
5472,5525,T
5611,5634,P
5642,5670,QRS
5694,5746,T
5856,5880,P
5887,5916,QRS
5942,5993,T
6100,6124,P
6133,6163,QRS
6188,6237,T
6319,6343,P
6350,6380,QRS
6407,6453,T
6532,6555,P
6564,6595,QRS
6617,6668,T
6755,6780,P
6788,6816,QRS
6839,6891,T
6977,7000,P
7009,7038,QRS
7057,7113,T
7182,7206,P
7213,7243,QRS
7266,7317,T
7379,7404,P
7411,7443,QRS
7464,7513,T
7590,7613,P
7622,7651,QRS
7677,7726,T
7806,7831,P
7838,7868,QRS
7887,7942,T
8022,8044,P
8051,8082,QRS
8105,8156,T
8223,8249,P
8255,8285,QRS
8307,8359,T
8440,8463,P
8472,8503,QRS
8526,8578,T
8669,8692,P
8700,8730,QRS
8751,8805,T
8893,8917,P
8924,8956,QRS
8977,9030,T
9104,9130,P
9138,9167,QRS
9190,9242,T
9319,9344,P
9351,9384,QRS
9406,9456,T
9540,9563,P
9572,9601,QRS
9621,9676,T
9758,9784,P
9792,9822,QRS
9843,9894,T
9968,9990,P
10000,10029,QRS
10056,10103,T
