ROILimits_1,ROILimits_2,Value
192,212,QRS
244,302,T
376,397,QRS
427,486,T
517,549,P
558,579,QRS
608,649,T
709,720,P
741,762,QRS
791,837,T
926,947,QRS
977,1017,T
1057,1084,P
1096,1116,QRS
1145,1187,T
1252,1281,P
1293,1315,QRS
1343,1408,T
1442,1469,P
1481,1503,QRS
1529,1592,T
1630,1658,P
1670,1691,QRS
1718,1762,T
1817,1844,P
1855,1877,QRS
1904,1946,T
2003,2032,P
2042,2062,QRS
2092,2134,T
2187,2216,P
2228,2249,QRS
2274,2342,T
2373,2400,P
2412,2432,QRS
2462,2504,T
2561,2582,P
2587,2614,QRS
2644,2686,T
2718,2746,P
2759,2779,QRS
2808,2849,T
2889,2921,P
2930,2952,QRS
2978,3021,T
3077,3103,P
3115,3135,QRS
3161,3226,T
3242,3273,P
3282,3303,QRS
3334,3373,T
3404,3429,P
3443,3464,QRS
3491,3534,T
3586,3616,P
3626,3647,QRS
3677,3735,T
3768,3795,P
3805,3826,QRS
3856,3898,T
3937,3965,P
3976,3996,QRS
4025,4066,T
4107,4136,P
4146,4167,QRS
4200,4236,T
4274,4299,P
4310,4332,QRS
4358,4425,T
4445,4468,P
4480,4501,QRS
4528,4593,T
4619,4638,P
4642,4671,QRS
4698,4742,T
4781,4808,P
4819,4841,QRS
4870,4910,T
4955,4978,P
4990,5011,QRS
5041,5082,T
5129,5150,P
5161,5182,QRS
5208,5276,T
5293,5320,P
5332,5353,QRS
5380,5439,T
5466,5491,P
5504,5524,QRS
5553,5617,T
5635,5662,P
5673,5694,QRS
5722,5787,T
5807,5834,P
5846,5867,QRS
5896,5938,T
5982,6008,P
6017,6039,QRS
6067,6128,T
6149,6178,P
6188,6209,QRS
6237,6278,T
6321,6350,P
6353,6383,QRS
6410,6452,T
6494,6522,P
6532,6553,QRS
6583,6624,T
6668,6694,P
6704,6725,QRS
6756,6796,T
6835,6863,P
6873,6895,QRS
6924,6985,T
7008,7035,P
7045,7067,QRS
7096,7137,T
7180,7206,P
7216,7238,QRS
7261,7330,T
7351,7379,P
7389,7410,QRS
7438,7503,T
7527,7550,P
7560,7580,QRS
7610,7675,T
7695,7722,P
7732,7753,QRS
7783,7844,T
7868,7892,P
7904,7925,QRS
7953,7994,T
8044,8066,P
8077,8097,QRS
8122,8188,T
8209,8238,P
8248,8269,QRS
8300,8358,T
8382,8409,P
8421,8442,QRS
8466,8510,T
8558,8585,P
8596,8617,QRS
8642,8707,T
8733,8761,P
8771,8792,QRS
8821,8882,T
8906,8936,P
8946,8966,QRS
8992,9035,T
9088,9112,P
9124,9145,QRS
9175,9232,T
9262,9289,P
9301,9321,QRS
9349,9412,T
9440,9466,P
9478,9499,QRS
9527,9571,T
9619,9645,P
9658,9678,QRS
9708,9750,T
9794,9821,P
9833,9854,QRS
9881,9945,T
9968,10002,P
10008,10029,QRS
10056,10122,T
10145,10172,P
10184,10204,QRS
10234,10296,T
10323,10348,P
10359,10379,QRS
10404,10448,T
10488,10514,P
10525,10545,QRS
10572,10632,T
10669,10688,P
10701,10721,QRS
10748,10812,T
10834,10861,P
10872,10893,QRS
10923,10962,T
11005,11029,P
11040,11062,QRS
11088,11152,T
11172,11198,P
11208,11229,QRS
11257,11315,T
11341,11366,P
11376,11397,QRS
11426,11466,T
11509,11537,P
11547,11567,QRS
11596,11657,T
11681,11709,P
11718,11739,QRS
11768,11808,T
11857,11879,P
11890,11911,QRS
11941,11983,T
12023,12053,P
12063,12083,QRS
12112,12153,T
12196,12225,P
12234,12254,QRS
12282,12324,T
12371,12396,P
12408,12429,QRS
12455,12515,T
12541,12570,P
12579,12600,QRS
12629,12670,T
12712,12740,P
12751,12771,QRS
12800,12842,T
12886,12914,P
12924,12944,QRS
12974,13034,T
13059,13086,P
13095,13116,QRS
13144,13185,T
13234,13255,P
13264,13285,QRS
13313,13354,T
13401,13429,P
13438,13459,QRS
13491,13530,T
13575,13601,P
13611,13632,QRS
13662,13703,T
13749,13776,P
13787,13807,QRS
13836,13896,T
13924,13952,P
13962,13983,QRS
14011,14054,T
14110,14130,P
14137,14162,QRS
14190,14232,T
14282,14307,P
14318,14339,QRS
14369,14430,T
14465,14485,P
14497,14518,QRS
14542,14606,T
14634,14661,P
14673,14694,QRS
14723,14763,T
14808,14837,P
14848,14870,QRS
14899,14956,T
15021,15041,QRS
15071,15110,T
15156,15185,P
15195,15216,QRS
15245,15287,T
15342,15369,P
15380,15401,QRS
15431,15493,T
15512,15539,P
15552,15573,QRS
15599,15664,T
15694,15722,P
15733,15754,QRS
15784,15825,T
15873,15902,P
15914,15934,QRS
15964,16005,T
16055,16082,P
16092,16113,QRS
16143,16206,T
16231,16257,P
16270,16291,QRS
16321,16380,T
16409,16435,P
16448,16469,QRS
16495,16557,T
16591,16612,P
16624,16645,QRS
16669,16712,T
16772,16789,P
16803,16824,QRS
16851,16914,T
16945,16972,P
16981,17001,QRS
17030,17069,T
17117,17145,P
17157,17178,QRS
17208,17247,T
17301,17324,P
17335,17355,QRS
17385,17426,T
17473,17498,P
17510,17531,QRS
17558,17605,T
17637,17664,P
17676,17696,QRS
17725,17766,T
17817,17846,P
17856,17878,QRS
17907,17944,T
17976,18007,P
18026,18056,QRS
18080,18141,T
18174,18202,P
18213,18234,QRS
18261,18325,T
18353,18381,P
18391,18412,QRS
18443,18482,T
18537,18557,P
18568,18589,QRS
18617,18682,T
18706,18733,P
18744,18764,QRS
18794,18835,T
18886,18913,P
18923,18943,QRS
18969,19016,T
19060,19088,P
19099,19120,QRS
19148,19192,T
19239,19271,P
19279,19299,QRS
19329,19373,T
19423,19451,P
19464,19483,QRS
19515,19554,T
19602,19623,P
19635,19657,QRS
19684,19749,T
19786,19812,P
19823,19844,QRS
19871,19936,T
19967,19997,P
20007,20027,QRS
20059,20098,T
20195,20214,QRS
20246,20283,T
20335,20356,P
20373,20396,QRS
20427,20465,T
20521,20553,P
20560,20580,QRS
20612,20652,T
20678,20706,P
20740,20760,QRS
20788,20832,T
20877,20912,P
20921,20941,QRS
20972,21013,T
21077,21106,P
21117,21139,QRS
21166,21227,T
21257,21285,P
21294,21315,QRS
21342,21385,T
21454,21485,P
21493,21514,QRS
21543,21585,T
21685,21705,QRS
21736,21775,T
21832,21854,P
21873,21895,QRS
21920,21963,T
22060,22081,QRS
22110,22152,T
22191,22220,P
22239,22260,QRS
22285,22347,T
22384,22395,P
22421,22442,QRS
22473,22513,T
22572,22614,P
22617,22637,QRS
22666,22709,T
22756,22782,P
22794,22815,QRS
22842,22885,T
22943,22972,P
22983,23004,QRS
23035,23075,T
23132,23162,P
23171,23192,QRS
23221,23263,T
23320,23342,P
23361,23381,QRS
23412,23451,T
23488,23508,P
23541,23561,QRS
23592,23631,T
23685,23716,P
23726,23747,QRS
23777,23844,T
23871,23905,P
23912,23933,QRS
23961,24004,T
24056,24094,P
24102,24123,QRS
24149,24214,T
24246,24273,P
24285,24305,QRS
24334,24397,T
24427,24454,P
24466,24486,QRS
24511,24578,T
