ROILimits_1,ROILimits_2,Value
241,266,P
276,305,QRS
336,409,T
625,649,P
663,690,QRS
719,791,T
930,957,P
972,999,QRS
1035,1099,T
1352,1372,P
1384,1413,QRS
1437,1511,T
1734,1761,P
1769,1802,QRS
1829,1903,T
2126,2154,P
2168,2195,QRS
2219,2297,T
2540,2568,QRS
2604,2669,T
2777,2802,P
2810,2842,QRS
2879,2946,T
3038,3063,QRS
3090,3158,T
3413,3434,P
3444,3474,QRS
3512,3571,T
3810,3835,P
3848,3875,QRS
3904,3972,T
4143,4171,P
4187,4213,QRS
4242,4310,T
4566,4592,P
4605,4633,QRS
4664,4733,T
4978,5000,P
5013,5043,QRS
5073,5144,T
5377,5399,P
5414,5440,QRS
5469,5539,T
5697,5718,P
5728,5760,QRS
5790,5861,T
6106,6126,P
6143,6169,QRS
6195,6272,T
6488,6507,P
6521,6551,QRS
6583,6649,T
6780,6801,P
6812,6844,QRS
6877,6945,T
7020,7047,P
7063,7089,QRS
7125,7190,T
7434,7462,P
7467,7503,QRS
7533,7602,T
7835,7858,P
7866,7899,QRS
7930,7997,T
8219,8244,P
8250,8284,QRS
8312,8381,T
8591,8616,P
8630,8658,QRS
8687,8759,T
8982,9008,P
9015,9048,QRS
9085,9151,T
9295,9317,P
9329,9361,QRS
9394,9458,T
9695,9719,P
9725,9758,QRS
9793,9860,T
10091,10116,P
10124,10156,QRS
10197,10258,T
10468,10489,P
10502,10531,QRS
10563,10634,T
10734,10761,P
10769,10803,QRS
10830,10901,T
10996,11022,P
11039,11065,QRS
11100,11157,T
11410,11433,P
11444,11474,QRS
11513,11571,T
11801,11822,P
11837,11862,QRS
11889,11963,T
12111,12131,P
12141,12174,QRS
12203,12273,T
12403,12430,P
12439,12471,QRS
12496,12572,T
12826,12850,P
12857,12891,QRS
12927,12993,T
13214,13240,P
13252,13280,QRS
13315,13382,T
13524,13546,P
13558,13587,QRS
13622,13690,T
13939,13961,P
13972,14003,QRS
14032,14101,T
14235,14258,P
14274,14299,QRS
14328,14403,T
14502,14528,QRS
14562,14621,T
14888,14907,P
14920,14950,QRS
14970,15051,T
15315,15341,QRS
15375,15436,T
15451,15477,P
15497,15520,QRS
15543,15622,T
15822,15846,P
15856,15886,QRS
15916,15987,T
16212,16236,P
16252,16277,QRS
16301,16377,T
16605,16630,P
16646,16671,QRS
16708,16771,T
16920,16939,P
16956,16985,QRS
17018,17087,T
17347,17369,P
17384,17410,QRS
17433,17511,T
17739,17760,P
17770,17801,QRS
17837,17901,T
18067,18091,P
18108,18133,QRS
18163,18233,T
18386,18412,P
18421,18453,QRS
18479,18553,T
18797,18827,P
18842,18868,QRS
18903,18972,T
19192,19217,P
19225,19257,QRS
19284,19362,T
19507,19535,P
19541,19573,QRS
19603,19676,T
19912,19935,P
19945,19975,QRS
20006,20074,T
20224,20250,P
20260,20290,QRS
20323,20391,T
20438,20464,P
20480,20507,QRS
20532,20599,T
20840,20860,P
20867,20900,QRS
20937,21004,T
21231,21257,P
21272,21298,QRS
21333,21403,T
21531,21550,P
21566,21594,QRS
21619,21692,T
21941,21962,P
21972,22003,QRS
22041,22103,T
22320,22339,P
22354,22380,QRS
22413,22482,T
22584,22613,P
22617,22654,QRS
22682,22762,T
22791,22811,P
22831,22856,QRS
22883,22948,T
23193,23213,P
23228,23253,QRS
23280,23354,T
23567,23588,P
23602,23629,QRS
23658,23727,T
23837,23859,P
23877,23902,QRS
23931,23997,T
24066,24091,P
24108,24134,QRS
24162,24232,T
24461,24485,P
24489,24522,QRS
24555,24622,T
24844,24867,P
24883,24908,QRS
24937,25012,T
25150,25173,P
25186,25213,QRS
25243,25311,T
25479,25502,P
25514,25545,QRS
25569,25652,T
25891,25912,P
25927,25953,QRS
25983,26054,T
26190,26216,P
26230,26257,QRS
26292,26354,T
26417,26443,P
26458,26484,QRS
26513,26579,T
26816,26837,P
26848,26877,QRS
26907,26975,T
27116,27140,P
27152,27179,QRS
27216,27276,T
27341,27369,P
27383,27408,QRS
27433,27506,T
27731,27759,P
27772,27799,QRS
27830,27897,T
28134,28160,QRS
28195,28262,T
28399,28419,P
28435,28461,QRS
28493,28559,T
28784,28808,P
28817,28848,QRS
28875,28952,T
29149,29174,P
29185,29214,QRS
29252,29312,T
29517,29540,P
29552,29581,QRS
29606,29682,T
29797,29820,P
29836,29863,QRS
29888,29956,T
30029,30052,P
30064,30096,QRS
30118,30187,T
30421,30443,P
30458,30483,QRS
30520,30582,T
30847,30872,QRS
30905,30971,T
31088,31108,P
31118,31151,QRS
31180,31244,T
31387,31413,QRS
31442,31507,T
31758,31781,P
31796,31821,QRS
31850,31921,T
32161,32188,QRS
32214,32286,T
32392,32420,P
32437,32463,QRS
32494,32563,T
32625,32650,P
32667,32693,QRS
32727,32787,T
33025,33050,P
33062,33092,QRS
33116,33192,T
33401,33430,P
33445,33469,QRS
33502,33567,T
33665,33687,P
33694,33730,QRS
33758,33826,T
33890,33913,P
33927,33952,QRS
33988,34042,T
34236,34261,P
34276,34300,QRS
34332,34396,T
34572,34598,P
34608,34636,QRS
34653,34731,T
34831,34854,P
34864,34894,QRS
34925,34988,T
35038,35060,P
35075,35101,QRS
35129,35176,T
35363,35388,P
35402,35426,QRS
35454,35521,T
35653,35674,P
35684,35713,QRS
35740,35811,T
35867,35892,P
35907,35934,QRS
35962,36009,T
36242,36267,P
36282,36307,QRS
36337,36402,T
36617,36645,QRS
36679,36741,T
36859,36886,P
36899,36927,QRS
36961,37022,T
37117,37143,P
37158,37184,QRS
37223,37275,T
37540,37567,QRS
37595,37670,T
37884,37909,P
37915,37949,QRS
37983,38048,T
38198,38222,P
38238,38264,QRS
38295,38360,T
38618,38644,P
