ROILimits_1,ROILimits_2,Value
115,140,P
155,176,QRS
184,251,T
400,424,P
439,461,QRS
468,537,T
671,696,P
711,733,QRS
739,828,T
948,973,P
988,1010,QRS
1017,1083,T
1232,1256,P
1272,1293,QRS
1300,1367,T
1512,1535,P
1551,1572,QRS
1582,1649,T
1782,1808,P
1814,1845,QRS
1857,1924,T
2064,2088,P
2104,2126,QRS
2131,2201,T
2352,2377,P
2393,2415,QRS
2429,2490,T
2635,2660,P
2675,2697,QRS
2706,2773,T
2908,2934,P
2942,2970,QRS
3014,3048,T
3194,3218,P
3233,3255,QRS
3264,3330,T
3482,3506,P
3522,3544,QRS
3552,3620,T
3769,3792,P
3802,3830,QRS
3837,3906,T
4044,4069,P
4078,4107,QRS
4152,4183,T
4331,4355,P
4364,4392,QRS
4398,4471,T
4622,4646,P
4662,4683,QRS
4726,4758,T
4910,4934,P
4943,4972,QRS
5015,5047,T
5185,5209,P
5218,5246,QRS
5289,5324,T
5464,5490,P
5504,5526,QRS
5533,5601,T
5749,5773,P
5789,5811,QRS
5817,5889,T
6030,6055,P
6070,6093,QRS
6137,6171,T
6307,6333,P
6348,6371,QRS
6415,6450,T
6592,6616,P
6631,6653,QRS
6660,6727,T
6873,6898,P
6913,6935,QRS
6945,7011,T
7144,7170,P
7183,7206,QRS
7252,7287,T
7415,7439,P
7453,7475,QRS
7480,7553,T
7695,7722,P
7738,7760,QRS
7769,7838,T
7982,8005,P
8020,8042,QRS
8051,8120,T
8253,8277,P
8290,8313,QRS
8323,8392,T
8527,8551,P
8559,8587,QRS
8595,8665,T
8806,8830,P
8846,8868,QRS
8876,8943,T
9086,9111,P
9119,9148,QRS
9154,9227,T
9354,9380,P
9393,9417,QRS
9437,9495,T
9631,9655,P
9670,9692,QRS
9701,9768,T
9907,9931,P
9946,9968,QRS
9976,10045,T
10178,10201,P
10217,10239,QRS
10246,10316,T
10446,10470,P
10484,10508,QRS
10512,10588,T
10730,10754,P
10769,10791,QRS
10799,10870,T
11014,11038,P
11054,11076,QRS
11083,11154,T
11293,11319,P
11333,11356,QRS
11363,11436,T
11563,11587,P
11602,11624,QRS
11634,11701,T
11840,11865,P
11882,11903,QRS
11909,11980,T
12120,12144,P
12161,12183,QRS
12192,12261,T
12402,12426,P
12435,12463,QRS
12467,12540,T
12672,12696,P
12711,12733,QRS
12737,12810,T
12952,12976,P
12991,13013,QRS
13019,13088,T
13234,13257,P
13274,13296,QRS
13307,13373,T
13517,13540,P
13548,13577,QRS
13583,13657,T
13790,13815,P
13825,13853,QRS
13863,13934,T
14077,14102,P
14117,14139,QRS
14147,14218,T
14367,14391,P
14407,14429,QRS
14436,14507,T
14648,14674,P
14689,14711,QRS
14718,14791,T
14913,14939,P
14953,14976,QRS
14982,15054,T
15188,15212,P
15227,15248,QRS
15257,15324,T
15465,15489,P
15504,15525,QRS
15534,15605,T
15739,15764,P
15772,15800,QRS
15844,15878,T
16006,16031,P
16046,16069,QRS
16082,16145,T
16293,16318,P
16334,16355,QRS
16361,16430,T
16586,16610,P
16621,16649,QRS
16656,16726,T
16872,16895,P
16910,16933,QRS
16939,17012,T
17151,17176,P
