ROILimits_1,ROILimits_2,Value
185,207,P
246,273,QRS
273,328,T
354,397,QRS
421,465,T
528,550,P
584,629,QRS
654,698,T
706,727,P
768,805,QRS
831,885,T
889,908,P
940,977,QRS
980,1021,T
1064,1111,QRS
1132,1175,T
1239,1259,P
1286,1326,QRS
1353,1398,T
1413,1431,P
1463,1501,QRS
1527,1567,T
1582,1601,P
1633,1671,QRS
1696,1741,T
1744,1765,P
1807,1844,QRS
1844,1890,T
1922,1960,QRS
1982,2029,T
2108,2127,P
2158,2195,QRS
2221,2267,T
2280,2301,P
2330,2371,QRS
2393,2438,T
2446,2467,P
2506,2547,QRS
2572,2615,T
2620,2639,P
2647,2685,QRS
2713,2756,T
2756,2777,P
2812,2853,QRS
2876,2922,T
2969,2989,P
3019,3057,QRS
3057,3101,T
3106,3135,P
3139,3171,QRS
3192,3237,T
3300,3325,P
3358,3403,QRS
3427,3470,T
3483,3504,P
3535,3573,QRS
3600,3641,T
3658,3677,P
3709,3746,QRS
3771,3828,T
3856,3898,QRS
3927,3971,T
4000,4020,P
4053,4086,QRS
4086,4136,T
4187,4225,QRS
4246,4287,T
4353,4372,P
4402,4440,QRS
4467,4510,T
4523,4543,P
4576,4614,QRS
4636,4681,T
4688,4712,P
4745,4789,QRS
4815,4876,T
4879,4897,P
4929,4967,QRS
4991,5034,T
5042,5065,P
5097,5143,QRS
5167,5210,T
5215,5238,P
5278,5315,QRS
5341,5401,T
5405,5422,P
5455,5493,QRS
5518,5561,T
5596,5634,QRS
5655,5700,T
5763,5784,P
5811,5850,QRS
5874,5920,T
5940,5957,P
5989,6026,QRS
6053,6113,T
6115,6136,P
6167,6205,QRS
6229,6276,T
6300,6344,QRS
6369,6416,T
6461,6484,P
6518,6565,QRS
6591,6631,T
6657,6697,QRS
6722,6768,T
6828,6847,P
6875,6918,QRS
6943,6987,T
6995,7017,P
7056,7094,QRS
7120,7175,T
7178,7198,P
7230,7267,QRS
7293,7337,T
7342,7365,P
7400,7429,QRS
7452,7508,T
7536,7554,P
7586,7623,QRS
7624,7667,T
7671,7706,P
7724,7762,QRS
7781,7825,T
7891,7912,P
7941,7979,QRS
8007,8052,T
8070,8088,P
8119,8159,QRS
8181,8247,T
8251,8270,P
8302,8340,QRS
8366,8408,T
8425,8442,P
8475,8514,QRS
8537,8604,T
8607,8627,P
8658,8695,QRS
8721,8764,T
8786,8806,P
8836,8878,QRS
8900,8962,T
8966,8985,P
9017,9054,QRS
9080,9123,T
9132,9159,P
9192,9229,QRS
9229,9280,T
9284,9323,P
9334,9372,QRS
9395,9438,T
9521,9541,P
9566,9611,QRS
9638,9683,T
9704,9723,P
9755,9793,QRS
9818,9888,T
9891,9910,P
9941,9979,QRS
10006,10050,T
10062,10087,P
10120,10166,QRS
10192,10254,T
10257,10276,P
10309,10348,QRS
10372,10437,T
10441,10460,P
10492,10529,QRS
10555,10598,T
10627,10646,P
10678,10707,QRS
10707,10760,T
10764,10801,P
10814,10854,QRS
10873,10917,T
10994,11013,P
11044,11082,QRS
11107,11151,T
11178,11197,P
11229,11267,QRS
11294,11334,T
11362,11381,P
11413,11450,QRS
11476,11536,T
11538,11557,P
11590,11629,QRS
11653,11718,T
11722,11740,P
11773,11810,QRS
11836,11878,T
11887,11913,P
11950,11993,QRS
12018,12076,T
12080,12099,P
12131,12168,QRS
12195,12238,T
12250,12273,P
12313,12350,QRS
12355,12395,T
12430,12465,QRS
12488,12533,T
12631,12649,P
12677,12719,QRS
12745,12790,T
12810,12832,P
12857,12887,QRS
12901,12976,T
12993,13014,P
13042,13084,QRS
13109,13173,T
13176,13195,P
13200,13242,QRS
13272,13317,T
13361,13401,QRS
13422,13469,T
13528,13549,P
13577,13614,QRS
13643,13686,T
13704,13722,P
13752,13792,QRS
13818,13860,T
13874,13893,P
13921,13962,QRS
13989,14030,T
14045,14063,P
14093,14133,QRS
14157,14200,T
14205,14229,P
14264,14307,QRS
14332,14375,T
14381,14403,P
14418,14461,QRS
14492,14535,T
14560,14581,P
14612,14649,QRS
14675,14720,T
14735,14755,P
14785,14823,QRS
14848,14892,T
14911,14932,P
14960,15003,QRS
15027,15068,T
15071,15096,P
15131,15172,QRS
15198,15258,T
15261,15281,P
15313,15350,QRS
15377,15436,T
15486,15526,QRS
15526,15575,T
15579,15619,P
15627,15666,QRS
15686,15730,T
15795,15814,P
15841,15882,QRS
15909,15952,T
15962,15985,P
16025,16063,QRS
16088,16149,T
16151,16170,P
16203,16241,QRS
16266,16309,T
16322,16341,P
16375,16412,QRS
16438,16494,T
16497,16517,P
16544,16584,QRS
16584,16632,T
16636,16676,P
16683,16721,QRS
16739,16785,T
16852,16871,P
16902,16940,QRS
16967,17008,T
17022,17043,P
17075,17113,QRS
17137,17192,T
17235,17272,QRS
17297,17340,T
17380,17399,P
17431,17469,QRS
17495,17537,T
17553,17574,P
17600,17643,QRS
17670,17731,T
17785,17823,QRS
17850,17911,T
17914,17932,P
17961,18005,QRS
18028,18070,T
18089,18107,P
18140,18177,QRS
18203,18264,T
18267,18286,P
18319,18355,QRS
18380,18444,T
18492,18538,QRS
18563,18620,T
18624,18642,P
18675,18710,QRS
18710,18756,T
18808,18847,QRS
18870,18913,T
18985,19006,P
19035,19073,QRS
19100,19147,T
19153,19177,P
19211,19255,QRS
19280,19341,T
19344,19362,P
19395,19426,QRS
19426,19476,T
19523,19565,QRS
19585,19630,T
19701,19721,P
19750,19788,QRS
19816,19858,T
19872,19892,P
19924,19961,QRS
19987,20046,T
20049,20069,P
20098,20138,QRS
20163,20205,T
20215,20236,P
20277,20315,QRS
20341,20383,T
20398,20418,P
20450,20487,QRS
20513,20556,T
20572,20590,P
20617,20660,QRS
20665,20705,T
20764,20803,QRS
20823,20866,T
20931,20950,P
20980,21017,QRS
21046,21089,T
21103,21123,P
21152,21194,QRS
21219,21284,T
21289,21309,P
21339,21368,QRS
21368,21422,T
21426,21463,P
21473,21512,QRS
21531,21577,T
21652,21671,P
21703,21739,QRS
21768,21812,T
21832,21853,P
21880,21922,QRS
21945,22013,T
22016,22034,P
22067,22095,QRS
22095,22149,T
22202,22244,QRS
22263,22307,T
22374,22393,P
22420,22461,QRS
22488,22534,T
22540,22560,P
22603,22641,QRS
22663,22724,T
22775,22814,QRS
22814,22863,T
22867,22907,P
22915,22953,QRS
22974,23018,T
23084,23104,P
23135,23173,QRS
23198,23243,T
23249,23272,P
23313,23351,QRS
23376,23434,T
23437,23456,P
23489,23526,QRS
23553,23595,T
23614,23634,P
23666,23703,QRS
23728,23772,T
23782,23805,P
23838,23885,QRS
23910,23965,T
23969,23988,P
24021,24058,QRS
24085,24141,T
24144,24164,P
24194,24235,QRS
24261,24303,T
24312,24336,P
24372,24416,QRS
24440,24501,T
24505,24523,P
24556,24593,QRS
24620,24662,T
24677,24697,P
24727,24766,QRS
24766,24813,T
24851,24883,QRS
24906,24952,T
25039,25058,P
25087,25129,QRS
25154,25200,T
25219,25240,P
25271,25310,QRS
25336,25377,T
25399,25418,P
25452,25489,QRS
25514,25582,T
25586,25604,P
25636,25674,QRS
25700,25744,T
25751,25777,P
25809,25856,QRS
25883,25941,T
25945,25964,P
25997,26033,QRS
26060,26103,T
26113,26139,P
26176,26217,QRS
26243,26308,T
26310,26329,P
26362,26400,QRS
26427,26469,T
26487,26507,P
26540,26579,QRS
26602,26670,T
26673,26693,P
26726,26764,QRS
26766,26808,T
26867,26906,QRS
26925,26970,T
27036,27057,P
27087,27124,QRS
27153,27196,T
27216,27235,P
27264,27307,QRS
27333,27373,T
27403,27421,P
27454,27492,QRS
27519,27562,T
27587,27605,P
27632,27669,QRS
27669,27719,T
27769,27799,QRS
27825,27880,T
27949,27967,P
27990,28036,QRS
28064,28104,T
28129,28168,QRS
28196,28242,T
28298,28320,P
28360,28399,QRS
28426,28471,T
28487,28507,P
28540,28577,QRS
28604,28646,T
28667,28684,P
28715,28757,QRS
28782,28824,T
28828,28851,P
28890,28919,QRS
28963,28996,T
29018,29037,P
29068,29106,QRS
29133,29177,T
29196,29214,P
29248,29286,QRS
29311,29354,T
29361,29386,P
29421,29464,QRS
29493,29532,T
29554,29572,P
29599,29642,QRS
29669,29733,T
29735,29755,P
29784,29825,QRS
29849,29912,T
29915,29934,P
29967,30006,QRS
30032,30087,T
30089,30109,P
30142,30180,QRS
30205,30248,T
30271,30289,P
30318,30357,QRS
30357,30405,T
30409,30453,P
30456,30495,QRS
30515,30559,T
30640,30661,P
30691,30729,QRS
30757,30802,T
30817,30837,P
30868,30908,QRS
30933,31000,T
31003,31022,P
31054,31086,QRS
31086,31136,T
31140,31177,P
31187,31226,QRS
31248,31292,T
31349,31372,P
31404,31448,QRS
31474,31515,T
31538,31558,P
31590,31628,QRS
31654,31714,T
31717,31735,P
31763,31805,QRS
31805,31851,T
31908,31946,QRS
31969,32012,T
32059,32081,P
32112,32158,QRS
32186,32231,T
