ROILimits_1,ROILimits_2,Value
176,202,P
205,230,QRS
257,298,T
321,363,QRS
389,423,T
472,498,P
506,529,QRS
556,595,T
623,647,P
655,679,QRS
680,718,T
745,790,QRS
793,846,T
912,939,P
946,970,QRS
996,1037,T
1059,1103,QRS
1129,1165,T
1216,1242,P
1246,1272,QRS
1296,1336,T
1364,1391,P
1396,1421,QRS
1421,1461,T
1487,1530,QRS
1534,1587,T
1657,1679,P
1687,1708,QRS
1734,1778,T
1808,1834,P
1839,1863,QRS
1887,1923,T
1954,1980,P
1989,2007,QRS
2007,2054,T
2078,2124,QRS
2129,2181,T
2251,2276,P
2280,2305,QRS
2331,2371,T
2396,2423,P
2428,2454,QRS
2477,2515,T
2543,2568,P
2572,2598,QRS
2624,2661,T
2690,2716,P
2722,2748,QRS
2772,2811,T
2840,2866,P
2871,2898,QRS
2923,2960,T
2990,3016,P
3024,3046,QRS
3047,3088,T
3115,3162,QRS
3166,3218,T
3281,3309,P
3316,3339,QRS
3364,3408,T
3418,3458,QRS
3487,3518,T
3578,3602,P
3605,3632,QRS
3657,3699,T
3730,3756,P
3763,3785,QRS
3785,3823,T
3829,3850,P
3863,3884,QRS
3908,3946,T
3978,4025,QRS
4029,4083,T
4150,4178,P
4181,4205,QRS
4230,4270,T
4294,4321,P
4329,4351,QRS
4375,4412,T
4442,4468,P
4472,4498,QRS
4524,4562,T
4592,4618,P
4625,4648,QRS
4669,4708,T
4737,4763,P
4771,4795,QRS
4819,4856,T
4883,4909,P
4914,4939,QRS
4962,5000,T
5029,5055,P
5062,5085,QRS
5109,5152,T
5173,5199,QRS
5220,5260,T
5306,5334,P
5339,5362,QRS
5388,5428,T
5454,5482,P
5489,5512,QRS
5514,5553,T
5581,5627,QRS
5632,5686,T
5750,5776,P
5781,5805,QRS
5830,5871,T
5895,5921,P
5928,5950,QRS
5975,6011,T
6038,6065,P
6071,6096,QRS
6124,6156,P
6169,6216,QRS
6220,6276,T
6335,6362,P
6365,6390,QRS
6416,6456,T
