ROILimits_1,ROILimits_2,Value
217,239,P
257,276,QRS
304,341,T
454,477,P
494,527,QRS
547,656,T
709,732,P
741,767,QRS
786,919,T
958,982,P
998,1017,QRS
1043,1126,T
1204,1227,P
1244,1263,QRS
1278,1337,T
1444,1466,P
1484,1502,QRS
1536,1608,T
1676,1697,P
1705,1733,QRS
1752,1823,T
1903,1927,P
1945,1970,QRS
2014,2072,T
2129,2154,P
2171,2188,QRS
2212,2264,T
2356,2378,P
2395,2413,QRS
2445,2479,T
2583,2605,P
2624,2655,QRS
2676,2763,T
2814,2836,P
2853,2872,QRS
2910,2979,T
3043,3063,P
3082,3116,QRS
3135,3245,T
3274,3295,P
3312,3331,QRS
3368,3397,T
3505,3529,P
3545,3564,QRS
3596,3677,T
3737,3759,P
3777,3795,QRS
3824,3872,T
3967,3990,P
4007,4026,QRS
4052,4108,T
4207,4230,P
4238,4265,QRS
4294,4361,T
4449,4470,P
4488,4506,QRS
4539,4612,T
4688,4710,P
4728,4753,QRS
4774,4862,T
4929,4951,P
4969,4987,QRS
5017,5065,T
5174,5196,P
5213,5232,QRS
5262,5387,T
5418,5439,P
5456,5474,QRS
5502,5584,T
5658,5681,P
5697,5716,QRS
5746,5806,T
5900,5923,P
5932,5959,QRS
5988,6060,T
6150,6175,P
6191,6210,QRS
6232,6286,T
6402,6425,P
6442,6460,QRS
6486,6602,T
6651,6673,P
6690,6708,QRS
6734,6812,T
6903,6925,P
6941,6960,QRS
6989,7102,T
7151,7174,P
7190,7211,QRS
7241,7283,T
7399,7422,P
7440,7459,QRS
7483,7536,T
7645,7667,P
7685,7704,QRS
7732,7777,T
7888,7911,P
7928,7946,QRS
7974,8094,T
8133,8156,P
8172,8192,QRS
8226,8346,T
8381,8403,P
8421,8439,QRS
8461,8519,T
8636,8659,P
8676,8696,QRS
8731,8863,T
8889,8914,P
8928,8949,QRS
8977,9024,T
9142,9164,P
9182,9201,QRS
9235,9277,T
9399,9425,P
9442,9461,QRS
9508,9536,T
9658,9677,P
9696,9724,QRS
9744,9858,T
9901,9927,P
9941,9960,QRS
10007,10104,T
10137,10160,P
10172,10195,QRS
10222,10267,T
10365,10389,P
10406,10425,QRS
10452,10506,T
10601,10624,P
10640,10668,QRS
10695,10784,T
10844,10869,P
10884,10902,QRS
10917,11011,T
11095,11118,P
11134,11153,QRS
11182,11269,T
11338,11361,P
11378,11397,QRS
11428,11499,T
11573,11597,P
11613,11632,QRS
11661,11756,T
11808,11831,P
11848,11866,QRS
11898,11939,T
12046,12070,P
12087,12105,QRS
12140,12221,T
12289,12312,P
12328,12347,QRS
12378,12422,T
12534,12557,P
12575,12593,QRS
12624,12708,T
12787,12809,P
12818,12845,QRS
12873,12912,T
13036,13060,P
13076,13095,QRS
13125,13203,T
13284,13306,P
13323,13342,QRS
13370,13416,T
13530,13553,P
13570,13588,QRS
13614,13663,T
13779,13802,P
13820,13839,QRS
13869,13947,T
14024,14045,P
14063,14082,QRS
14115,14179,T
14272,14295,P
14311,14331,QRS
14362,14452,T
14527,14551,P
14566,14585,QRS
14621,14687,T
14777,14801,P
14817,14836,QRS
14863,14962,T
15028,15051,P
15067,15086,QRS
15118,15186,T
15277,15298,P
15316,15334,QRS
15365,15485,T
15521,15546,P
15562,15592,QRS
15605,15657,T
15768,15792,P
15808,15827,QRS
15859,15905,T
16021,16043,P
16054,16079,QRS
16109,16193,T
16269,16293,P
16310,16329,QRS
16350,16394,T
16514,16536,P
16554,16572,QRS
16600,16718,T
16759,16782,P
16800,16819,QRS
16849,16973,T
16998,17022,P
17037,17058,QRS
17087,17130,T
17231,17254,P
17267,17300,QRS
17310,17363,T
17468,17491,P
17500,17526,QRS
17551,17605,T
17708,17733,P
17749,17767,QRS
17799,17925,T
17948,17971,P
17989,18006,QRS
18061,18081,T
18189,18209,P
18229,18248,QRS
18297,18343,T
18435,18459,P
18471,18496,QRS
18523,18649,T
18685,18710,P
18725,18744,QRS
18779,18824,T
18926,18949,P
18966,18985,QRS
19020,19142,T
19167,19190,P
19201,19225,QRS
19261,19345,T
19404,19425,P
19443,19461,QRS
19486,19544,T
19632,19655,P
19673,19691,QRS
19741,19798,T
19862,19884,P
19901,19920,QRS
19947,19995,T
20088,20109,P
20128,20146,QRS
20185,20226,T
20322,20343,P
20361,20379,QRS
20408,20455,T
20557,20581,P
20596,20616,QRS
20641,20700,T
20789,20812,P
20829,20860,QRS
20877,20955,T
21015,21037,P
21052,21073,QRS
21095,21194,T
21241,21262,P
21276,21311,QRS
21330,21406,T
21462,21484,P
21497,21520,QRS
21543,21635,T
21678,21700,P
21717,21736,QRS
21767,21852,T
21894,21916,P
21934,21962,QRS
21993,22036,T
22110,22133,P
22147,22167,QRS
22183,22276,T
22332,22356,P
22372,22390,QRS
22420,22466,T
22561,22584,P
22601,22619,QRS
22647,22696,T
22798,22822,P
22839,22858,QRS
22889,22983,T
23037,23059,P
23071,23094,QRS
23125,23207,T
23269,23292,P
23309,23328,QRS
23360,23432,T
23501,23523,P
23539,23558,QRS
23587,23634,T
23727,23749,P
23759,23785,QRS
23805,23871,T
23954,23976,P
23993,24012,QRS
24040,24123,T
24183,24205,P
24223,24242,QRS
24278,24322,T
24413,24435,P
24453,24472,QRS
24504,24539,T
24641,24665,P
24682,24701,QRS
24727,24779,T
24872,24895,P
24912,24931,QRS
24972,25048,T
25111,25134,P
25151,25170,QRS
25200,25249,T
25356,25380,P
25396,25415,QRS
25447,25499,T
25595,25617,P
25634,25653,QRS
25682,25727,T
25831,25853,P
25869,25888,QRS
25912,25963,T
26063,26087,P
26097,26123,QRS
26158,26199,T
26302,26324,P
26341,26359,QRS
26385,26444,T
26539,26563,P
26573,26608,QRS
26635,26672,T
26778,26800,P
26818,26837,QRS
26862,26946,T
27008,27031,P
27044,27067,QRS
27088,27185,T
27228,27254,P
27268,27287,QRS
27309,27364,T
27448,27472,P
27488,27515,QRS
27557,27642,T
27666,27689,P
27707,27738,QRS
27756,27831,T
27887,27909,P
27925,27945,QRS
27969,28049,T
28103,28125,P
28143,28161,QRS
28187,28255,T
28326,28347,P
28366,28384,QRS
28416,28506,T
28555,28577,P
28585,28612,QRS
28643,28747,T
28785,28807,P
28825,28842,QRS
28873,28917,T
29021,29043,P
29060,29078,QRS
29108,29163,T
29258,29281,P
29291,29316,QRS
29346,29381,T
29492,29516,P
29532,29550,QRS
29580,29622,T
29729,29750,P
29769,29787,QRS
29806,29933,T
29971,29994,P
30011,30030,QRS
30064,30175,T
30221,30243,P
30260,30278,QRS
30309,30418,T
30462,30485,P
30502,30521,QRS
30548,30630,T
30702,30724,P
30735,30760,QRS
30783,30838,T
30941,30964,P
30980,30999,QRS
31030,31070,T
31175,31197,P
31214,31233,QRS
31261,31374,T
31406,31428,P
31446,31464,QRS
31492,31615,T
31642,31665,P
31682,31701,QRS
31737,31820,T
31875,31897,P
31905,31933,QRS
32099,32123,P
32134,32159,QRS
32207,32237,T
32328,32350,P
32368,32401,QRS
32417,32500,T
32560,32584,P
32601,32620,QRS
32655,32698,T
32799,32822,P
32840,32873,QRS
32883,32986,T
33037,33061,P
33077,33097,QRS
33126,33170,T
33277,33300,P
33309,33350,QRS
33384,33422,T
33510,33535,P
33548,33581,QRS
33605,33639,T
33733,33757,P
33774,33805,QRS
33812,33893,T
33957,33978,P
33988,34025,QRS
34051,34160,T
34185,34206,P
34225,34243,QRS
34268,34389,T
34419,34443,P
34458,34480,QRS
34567,34583,T
34646,34671,P
34684,34727,QRS
34755,34780,T
34864,34885,P
34900,34923,QRS
34973,34994,T
35077,35101,P
35118,35137,QRS
35157,35226,T
35293,35319,P
35333,35351,QRS
35378,35442,T
35513,35537,P
35553,35572,QRS
35738,35760,P
35778,35796,QRS
35810,35861,T
35961,35986,P
35997,36022,QRS
36050,36124,T
36183,36207,P
36223,36242,QRS
36271,36380,T
36404,36428,P
