ROILimits_1,ROILimits_2,Value
83,111,P
124,145,QRS
168,210,T
226,254,P
265,289,QRS
315,356,T
369,396,P
408,431,QRS
457,496,T
510,539,P
552,574,QRS
599,641,T
655,683,P
696,718,QRS
743,784,T
797,826,P
837,861,QRS
887,927,T
940,969,P
981,1004,QRS
1028,1077,T
1079,1110,P
1123,1145,QRS
1170,1211,T
1223,1254,P
1264,1288,QRS
1314,1355,T
1374,1397,P
1407,1430,QRS
1456,1501,T
1509,1537,P
1550,1582,QRS
1596,1639,T
1651,1678,P
1691,1720,QRS
1739,1779,T
1792,1819,P
1831,1854,QRS
1880,1917,T
1933,1959,P
1971,2011,QRS
2019,2058,T
2070,2100,P
2111,2133,QRS
2160,2201,T
2213,2236,P
2253,2276,QRS
2297,2339,T
2346,2374,P
2388,2409,QRS
2436,2474,T
2484,2513,P
2526,2547,QRS
2573,2613,T
2621,2649,P
2662,2683,QRS
2709,2750,T
2758,2787,P
2800,2822,QRS
2847,2885,T
2899,2926,P
2939,2960,QRS
2985,3025,T
3035,3065,P
3076,3098,QRS
3123,3164,T
3175,3204,P
3217,3239,QRS
3265,3304,T
3317,3345,P
3356,3380,QRS
3405,3445,T
3459,3483,P
3500,3522,QRS
3547,3588,T
3600,3628,P
3641,3670,QRS
3688,3730,T
3742,3771,P
3776,3806,QRS
3831,3875,T
3885,3914,P
3926,3948,QRS
3973,4015,T
4028,4056,P
4067,4103,QRS
4115,4158,T
4172,4200,P
4212,4252,QRS
4261,4298,T
4315,4342,P
4354,4386,QRS
4401,4444,T
4457,4487,P
4499,4521,QRS
4547,4587,T
4601,4629,P
4640,4664,QRS
4688,4731,T
4744,4773,P
4782,4806,QRS
4831,4874,T
4886,4916,P
4926,4950,QRS
4977,5015,T
5031,5060,P
5070,5094,QRS
5120,5161,T
5177,5204,P
5215,5244,QRS
5261,5304,T
5320,5349,P
5361,5384,QRS
5409,5449,T
5465,5494,P
5505,5529,QRS
5555,5592,T
5610,5639,P
5651,5674,QRS
5700,5740,T
5756,5784,P
5797,5819,QRS
5846,5884,T
5900,5930,P
5942,5964,QRS
5989,6030,T
6044,6074,P
6087,6109,QRS
6134,6174,T
6191,6218,P
6231,6253,QRS
6280,6322,T
6335,6364,P
6374,6397,QRS
6422,6463,T
6480,6507,P
6519,6541,QRS
