ROILimits_1,ROILimits_2,Value
88,116,P
124,158,QRS
182,341,T
455,485,P
496,529,QRS
579,688,T
796,826,P
835,871,QRS
898,959,T
1131,1160,P
1168,1204,QRS
1225,1351,T
1467,1496,P
1499,1539,QRS
1555,1688,T
1822,1852,P
1862,1895,QRS
1913,1979,T
2151,2181,P
2189,2225,QRS
2241,2311,T
2487,2517,P
2524,2561,QRS
2620,2699,T
2828,2858,P
2869,2902,QRS
2918,2984,T
3183,3212,P
3216,3254,QRS
3269,3335,T
3520,3550,P
3559,3593,QRS
3613,3746,T
3860,3890,P
3898,3935,QRS
4005,4050,T
4223,4252,P
4259,4295,QRS
4309,4449,T
4556,4587,P
4594,4629,QRS
4726,4787,T
4904,4934,P
4940,4979,QRS
5047,5089,T
5250,5280,P
5283,5325,QRS
5347,5413,T
5600,5630,P
5638,5671,QRS
5700,5761,T
5940,5969,P
5973,6013,QRS
6038,6097,T
6280,6310,P
6319,6354,QRS
6373,6490,T
6631,6661,P
6668,6703,QRS
6728,6867,T
6961,6991,P
6999,7035,QRS
7093,7210,T
7302,7331,P
7338,7374,QRS
7395,7527,T
7645,7675,P
7680,7720,QRS
7788,7867,T
7996,8027,P
8036,8070,QRS
8095,8232,T
8284,8310,P
8327,8361,QRS
8386,8446,T
8670,8700,P
8703,8744,QRS
8767,8831,T
9033,9063,P
9072,9108,QRS
9122,9224,T
9382,9413,P
9420,9455,QRS
9481,9611,T
9712,9742,P
9749,9785,QRS
9804,9867,T
10046,10076,P
10083,10119,QRS
10140,10177,T
10397,10427,P
10433,10472,QRS
10495,10557,T
10732,10763,P
10770,10807,QRS
10830,10865,T
11074,11104,P
11107,11147,QRS
11171,11303,T
11424,11453,P
11462,11498,QRS
11515,11578,T
11754,11783,P
11792,11827,QRS
11853,11973,T
12075,12106,P
12114,12150,QRS
12171,12233,T
12418,12447,P
12456,12492,QRS
12507,12580,T
12763,12792,P
12803,12835,QRS
12868,12923,T
13106,13137,P
13148,13181,QRS
13194,13268,T
13455,13487,P
13498,13532,QRS
13550,13676,T
13840,13869,P
13874,13914,QRS
14191,14221,P
14226,14265,QRS
14288,14419,T
14543,14571,P
14577,14616,QRS
14895,14925,P
14932,14969,QRS
14986,15085,T
15239,15268,P
15278,15312,QRS
15332,15396,T
15572,15602,P
15605,15645,QRS
15670,15792,T
15911,15940,P
15948,15985,QRS
16005,16157,T
16262,16293,P
16297,16337,QRS
16396,16489,T
16591,16620,P
16626,16666,QRS
16680,16808,T
16928,16960,P
16968,17004,QRS
17026,17090,T
17283,17312,P
17321,17356,QRS
17375,17442,T
17627,17658,P
17663,17702,QRS
17722,17788,T
17962,17993,P
17999,18036,QRS
18058,18121,T
18297,18327,P
18336,18371,QRS
18420,18530,T
18647,18677,P
18687,18721,QRS
18735,18872,T
18969,19000,P
19006,19043,QRS
19048,19130,T
19297,19326,P
19335,19370,QRS
19420,19519,T
19629,19659,P
19667,19703,QRS
19723,19790,T
20004,20036,P
20044,20080,QRS
20099,20248,T
20361,20390,P
20400,20434,QRS
20458,20522,T
20695,20725,P
20730,20770,QRS
20819,20920,T
21048,21079,P
21082,21122,QRS
21142,21180,T
21386,21418,P
21427,21462,QRS
21522,21550,T
21720,21750,P
21754,21795,QRS
21811,21881,T
22055,22087,P
22095,22129,QRS
22200,22244,T
22425,22456,P
22463,22500,QRS
22518,22657,T
22772,22802,P
22808,22846,QRS
22904,22933,T
23107,23137,P
23146,23181,QRS
23202,23365,T
23484,23514,P
23523,23557,QRS
23579,23646,T
23833,23863,P
23873,23908,QRS
23932,23995,T
24167,24197,P
24205,24241,QRS
24300,24325,T
24535,24565,P
24572,24608,QRS
24626,24691,T
24877,24907,P
24916,24951,QRS
25205,25235,P
25247,25279,QRS
25305,25367,T
25549,25578,P
25582,25622,QRS
25645,25709,T
25902,25932,P
25938,25977,QRS
26007,26059,T
26251,26282,P
26289,26325,QRS
26346,26411,T
26596,26626,P
26634,26670,QRS
26695,26764,T
26955,26986,P
26993,27029,QRS
27048,27089,T
27303,27333,P
27338,27379,QRS
27403,27524,T
27653,27684,P
27692,27727,QRS
27754,27883,T
27997,28027,P
28036,28071,QRS
28092,28153,T
28365,28395,P
28405,28437,QRS
28459,28594,T
28706,28736,P
28746,28780,QRS
28808,28925,T
29041,29071,P
29078,29115,QRS
29163,29232,T
29374,29405,P
29414,29449,QRS
29469,29537,T
29721,29752,P
29760,29795,QRS
30046,30077,P
30085,30121,QRS
30137,30209,T
30375,30404,P
30407,30448,QRS
30479,30579,T
30717,30747,P
30749,30791,QRS
30808,30938,T
31051,31081,P
31089,31125,QRS
31183,31277,T
31384,31414,P
31423,31458,QRS
31527,31569,T
31723,31753,P
31762,31797,QRS
31818,31877,T
32074,32104,P
32114,32148,QRS
32178,32288,T
32402,32432,P
32439,32476,QRS
32497,32627,T
32726,32756,P
32763,32801,QRS
32817,32913,T
33071,33099,P
33109,33143,QRS
33161,33228,T
33412,33443,P
33449,33487,QRS
33546,33620,T
33753,33783,P
33791,33827,QRS
33848,33910,T
34104,34134,P
34143,34178,QRS
34198,34236,T
34455,34484,P
34495,34529,QRS
34555,34723,T
34797,34827,P
34834,34870,QRS
34896,34956,T
35136,35166,P
35176,35210,QRS
35231,35351,T
35514,35542,P
35552,35586,QRS
35604,35738,T
35861,35890,P
35900,35934,QRS
35959,36020,T
36198,36228,P
36238,36272,QRS
36294,36358,T
36552,36582,P
36591,36626,QRS
36676,36740,T
36893,36925,P
36928,36969,QRS
36994,37118,T
37227,37257,P
37265,37301,QRS
37323,37384,T
37560,37590,P
37598,37633,QRS
37653,37722,T
37918,37948,P
37958,37992,QRS
38042,38132,T
38248,38279,P
38287,38321,QRS
38411,38504,T
38587,38616,P
38620,38660,QRS
38684,38750,T
38943,38974,P
38977,39018,QRS
39041,39100,T
39294,39326,P
39331,39371,QRS
39440,39478,T
39636,39666,P
39671,39711,QRS
39728,39793,T
39975,40004,P
40012,40048,QRS
40076,40198,T
40343,40374,P
40382,40417,QRS
40435,40502,T
40690,40720,P
40728,40763,QRS
40787,40851,T
41028,41057,P
41066,41102,QRS
41121,41187,T
41393,41421,P
41425,41466,QRS
41496,41618,T
41726,41758,P
41765,41801,QRS
41817,41883,T
42065,42095,P
42098,42139,QRS
42212,42277,T
42412,42444,P
42450,42487,QRS
42508,42545,T
42741,42772,P
42775,42816,QRS
42840,42957,T
43086,43116,P
43124,43160,QRS
43208,43306,T
43430,43458,P
43464,43503,QRS
43524,43589,T
43780,43810,P
43817,43855,QRS
43954,44015,T
44122,44152,P
44155,44196,QRS
44267,44348,T
44463,44492,P
44495,44537,QRS
44557,44621,T
44804,44833,P
44836,44878,QRS
44893,45027,T
45143,45174,P
45181,45217,QRS
45236,45301,T
45481,45512,P
45514,45555,QRS
45577,45705,T
45827,45857,P
45865,45901,QRS
45948,45969,T
46177,46208,P
46212,46251,QRS
46311,46334,T
46508,46537,P
46549,46582,QRS
46840,46869,P
46873,46914,QRS
46932,47004,T
47179,47208,P
47217,47254,QRS
47273,47338,T
47517,47548,P
47555,47591,QRS
47651,47673,T
47853,47883,P
47890,47925,QRS
47985,48068,T
48176,48206,P
48214,48250,QRS
48309,48337,T
48523,48551,P
48562,48596,QRS
48613,48736,T
48851,48881,P
48893,48926,QRS
48951,49010,T
49197,49227,P
49235,49270,QRS
49547,49576,P
49585,49619,QRS
49902,49932,P
49938,49976,QRS
50001,50094,T
50241,50272,P
50281,50315,QRS
50364,50429,T
50577,50607,P
50616,50651,QRS
50907,50939,P
50949,50983,QRS
50996,51129,T
51251,51283,P
51286,51326,QRS
51385,51414,T
51577,51607,P
51616,51651,QRS
51718,51806,T
51901,51931,P
51941,51976,QRS
52067,52137,T
52244,52273,P
52277,52317,QRS
52410,52474,T
52570,52599,P
52609,52643,QRS
52714,52758,T
52899,52930,P
52934,52974,QRS
52991,53165,T
53258,53287,P
53291,53331,QRS
53354,53390,T
53595,53627,P
53636,53670,QRS
53693,53753,T
53938,53970,P
53977,54012,QRS
54040,54166,T
54283,54312,P
54321,54356,QRS
54372,54495,T
54645,54677,P
54682,54718,QRS
54732,54837,T
54990,55020,P
55028,55064,QRS
55123,55252,T
55331,55361,P
55369,55405,QRS
55455,55557,T
55689,55719,P
55726,55764,QRS
55785,55851,T
56034,56065,P
56073,56109,QRS
56169,56199,T
56371,56401,P
56412,56445,QRS
56708,56736,P
56740,56781,QRS
56806,56923,T
57069,57100,P
57108,57143,QRS
57214,57257,T
57406,57436,P
57445,57480,QRS
57498,57563,T
57742,57770,P
57775,57815,QRS
57840,57901,T
58084,58113,P
58116,58157,QRS
58173,58240,T
58441,58472,P
58481,58515,QRS
58539,58601,T
58782,58811,P
58819,58855,QRS
58926,58990,T
59121,59150,P
59159,59194,QRS
59266,59309,T
59475,59504,P
59507,59548,QRS
59571,59635,T
59816,59845,P
59848,59889,QRS
59907,59976,T
60142,60173,P
60179,60216,QRS
60240,60301,T
60500,60529,P
60534,60574,QRS
60625,60659,T
60828,60859,P
60867,60902,QRS
60931,60981,T
61168,61197,P
61206,61238,QRS
61299,61396,T
61518,61550,P
61557,61593,QRS
61621,61680,T
61860,61890,P
61894,61935,QRS
61961,62090,T
62193,62224,P
62234,62269,QRS
62523,62554,P
62556,62597,QRS
62618,62683,T
62898,62929,P
62939,62973,QRS
63041,63086,T
63248,63279,P
63288,63323,QRS
63328,63408,T
63594,63623,P
63632,63666,QRS
63688,63813,T
63961,63991,P
64001,64036,QRS
64057,64191,T
64304,64333,P
64339,64379,QRS
64396,64525,T
64642,64672,P
64681,64716,QRS
64739,64868,T
64986,65015,P
65017,65059,QRS
65078,65228,T
65317,65345,P
65355,65389,QRS
65408,65477,T
65653,65684,P
65692,65727,QRS
65753,65814,T
65990,66021,P
66026,66065,QRS
66137,66179,T
66363,66392,P
66399,66436,QRS
66459,66574,T
66700,66730,P
66740,66774,QRS
66793,66859,T
67039,67069,P
67079,67113,QRS
67136,67202,T
67375,67404,P
67408,67448,QRS
67465,67593,T
67726,67755,P
67759,67799,QRS
67868,67914,T
68053,68083,P
68089,68128,QRS
68154,68215,T
68388,68418,P
68427,68461,QRS
68489,68605,T
68739,68768,P
68778,68813,QRS
68834,68900,T
69064,69096,P
69105,69136,QRS
69162,69290,T
69416,69446,P
69449,69490,QRS
69505,69575,T
69780,69809,P
69816,69853,QRS
69875,70002,T
70133,70163,P
70173,70207,QRS
70276,70363,T
70478,70509,P
70519,70554,QRS
70599,70706,T
70830,70858,P
70865,70903,QRS
70918,70986,T
71193,71223,P
71234,71268,QRS
71531,71561,P
71569,71605,QRS
71622,71691,T
71876,71906,P
71913,71950,QRS
71968,72122,T
72232,72263,P
72270,72307,QRS
72328,72389,T
72567,72596,P
72605,72639,QRS
72663,72789,T
72892,72924,P
72934,72967,QRS
73221,73250,P
73255,73295,QRS
73318,73447,T
73557,73588,P
73590,73629,QRS
73702,73746,T
73886,73916,P
73924,73957,QRS
73980,74038,T
74218,74248,P
74258,74293,QRS
74341,74445,T
74571,74601,P
74603,74643,QRS
74661,74817,T
74903,74933,P
74938,74977,QRS
75005,75109,T
75235,75266,P
75274,75308,QRS
75329,75398,T
75572,75601,P
75605,75646,QRS
75714,75759,T
75897,75926,P
75934,75970,QRS
75993,76056,T
76224,76252,P
76256,76297,QRS
76314,76383,T
76546,76575,P
76585,76620,QRS
76653,76703,T
76902,76932,P
76937,76976,QRS
77000,77060,T
77228,77259,P
77265,77303,QRS
77361,77390,T
77557,77586,P
77594,77629,QRS
77894,77923,P
77930,77967,QRS
78036,78083,T
78261,78290,P
78295,78336,QRS
78360,78422,T
78608,78639,P
78647,78682,QRS
78701,78838,T
78998,79026,QRS
79098,79143,T
79315,79345,P
79348,79389,QRS
79413,79546,T
79652,79682,P
79690,79725,QRS
79752,79812,T
79984,80014,P
80023,80058,QRS
80076,80203,T
80335,80364,P
80370,80408,QRS
80432,80492,T
80669,80701,P
80705,80746,QRS
80766,80829,T
81007,81036,P
81047,81080,QRS
81138,81236,T
81335,81365,P
81372,81409,QRS
81480,81526,T
81685,81715,P
81719,81759,QRS
81787,81916,T
82047,82075,P
82084,82117,QRS
82145,82202,T
82385,82414,P
82426,82459,QRS
82485,82543,T
82726,82758,P
82769,82802,QRS
82820,82955,T
83071,83100,P
83106,83143,QRS
83161,83228,T
83408,83437,P
83446,83481,QRS
83539,83632,T
83747,83776,P
83787,83820,QRS
83847,83990,T
84113,84143,P
84151,84187,QRS
84211,84338,T
84448,84478,P
84488,84522,QRS
84542,84608,T
84782,84811,P
84818,84856,QRS
84877,85003,T
85122,85152,P
85161,85195,QRS
85212,85280,T
85471,85501,P
85512,85545,QRS
85561,85631,T
85799,85828,P
85834,85872,QRS
86134,86163,P
86166,86207,QRS
86235,86323,T
86482,86511,P
86517,86556,QRS
86574,86704,T
86849,86880,P
86889,86924,QRS
86944,87009,T
87191,87222,P
87227,87263,QRS
87278,87412,T
87526,87557,P
87564,87600,QRS
87669,87712,T
87888,87918,P
87928,87961,QRS
87977,88021,T
88230,88260,P
88271,88304,QRS
88326,88391,T
88567,88598,P
88603,88642,QRS
88664,88726,T
88897,88925,P
88930,88970,QRS
89019,89117,T
89193,89217,P
89232,89267,QRS
89290,89410,T
89590,89621,P
89629,89662,QRS
89735,89781,T
89937,89968,P
89973,90012,QRS
90277,90307,P
90310,90351,QRS
90369,90442,T
90618,90646,P
90653,90690,QRS
90709,90775,T
90941,90970,P
90974,91015,QRS
91026,91160,T
91268,91299,P
91309,91343,QRS
91364,91427,T
91596,91625,P
91632,91668,QRS
91688,91755,T
91941,91972,P
91976,92016,QRS
92042,92103,T
92273,92304,P
92314,92345,QRS
92364,92430,T
92605,92635,P
92641,92681,QRS
92701,92799,T
92985,93016,P
93023,93059,QRS
93081,93147,T
93330,93359,P
93365,93404,QRS
93473,93517,T
93668,93698,P
93707,93742,QRS
93766,93828,T
94027,94058,P
94066,94101,QRS
94160,94244,T
94351,94383,P
94393,94427,QRS
94496,94569,T
94694,94724,P
94730,94768,QRS
94836,94923,T
95029,95058,P
95066,95102,QRS
95116,95216,T
95386,95415,P
95423,95459,QRS
95481,95545,T
95718,95748,P
95755,95794,QRS
96053,96083,P
96090,96128,QRS
96148,96241,T
96380,96410,P
96419,96454,QRS
96482,96598,T
96756,96785,P
96793,96827,QRS
96847,96889,T
97104,97135,P
97140,97179,QRS
97203,97266,T
97455,97485,P
97493,97528,QRS
97552,97613,T
97835,97866,P
97876,97909,QRS
97933,98061,T
98171,98201,P
98209,98245,QRS
98293,98389,T
98512,98542,P
98553,98587,QRS
98608,98732,T
98849,98882,P
98885,98925,QRS
98946,99042,T
99214,99245,P
99256,99289,QRS
99309,99376,T
99550,99580,P
99587,99624,QRS
99693,99805,T
99883,99912,P
99924,99957,QRS
99979,100046,T
100216,100247,P
100258,100292,QRS
100315,100441,T
100562,100593,P
100599,100636,QRS
100661,100795,T
100893,100922,P
100929,100968,QRS
100984,101117,T
101232,101261,P
101266,101305,QRS
101351,101373,T
101578,101607,P
101616,101649,QRS
101678,101736,T
101900,101930,P
101939,101973,QRS
102030,102058,T
102225,102257,P
102261,102301,QRS
102321,102388,T
102568,102597,P
102605,102641,QRS
102662,102725,T
102733,102774,P
102789,102828,QRS
102846,102945,T
103148,103180,P
103185,103220,QRS
103243,103307,T
103498,103528,P
103538,103572,QRS
103589,103719,T
103847,103878,P
103886,103919,QRS
103947,104008,T
104178,104208,P
104218,104252,QRS
104275,104447,T
104508,104537,P
104539,104580,QRS
104650,104726,T
104856,104888,P
104895,104932,QRS
104947,105072,T
105189,105219,P
105230,105261,QRS
105333,105381,T
105525,105555,P
105564,105599,QRS
105691,105737,T
105859,105889,P
105897,105933,QRS
105956,105992,T
106253,106283,P
106288,106327,QRS
106346,106474,T
106606,106635,P
106641,106680,QRS
106703,106768,T
106951,106980,P
106989,107024,QRS
107051,107112,T
107311,107342,P
107353,107386,QRS
107455,107501,T
107639,107668,P
107675,107712,QRS
107730,107829,T
107970,108000,P
108004,108044,QRS
108071,108131,T
108312,108343,P
108353,108386,QRS
108404,108471,T
108647,108678,P
108686,108721,QRS
108749,108809,T
108978,109011,P
109019,109055,QRS
109114,109134,T
109324,109352,P
109356,109398,QRS
109412,109482,T
109690,109719,P
109723,109764,QRS
109790,109848,T
110043,110072,P
110075,110116,QRS
110185,110229,T
110387,110416,P
110425,110460,QRS
110476,110545,T
110720,110752,P
110762,110793,QRS
110816,110878,T
111026,111054,P
111064,111099,QRS
111342,111372,P
111382,111416,QRS
111436,111499,T
111660,111690,P
111693,111733,QRS
111756,111814,T
111969,111998,P
112002,112043,QRS
112137,112190,T
112267,112298,P
112309,112341,QRS
112369,112492,T
112580,112611,P
112614,112655,QRS
112722,112809,T
112899,112929,P
112940,112970,QRS
112982,113060,T
113205,113235,P
113247,113279,QRS
113347,113413,T
113519,113550,P
113561,113595,QRS
113618,113742,T
113845,113874,P
113879,113918,QRS
113940,114078,T
114147,114178,P
114186,114221,QRS
114272,114306,T
114465,114497,P
114508,114540,QRS
114636,114712,T
114803,114834,P
114841,114875,QRS
114970,115056,T
115122,115151,P
115158,115194,QRS
115213,115335,T
115450,115481,P
115485,115525,QRS
115544,115611,T
115791,115820,P
115830,115863,QRS
115912,116008,T
116128,116158,P
116161,116202,QRS
116221,116286,T
116441,116470,P
116473,116514,QRS
116572,116600,T
116765,116796,P
116804,116840,QRS
116868,116999,T
117110,117141,P
117150,117185,QRS
117208,117302,T
117438,117467,P
117472,117512,QRS
117528,117594,T
117766,117796,P
117804,117841,QRS
117910,117955,T
118105,118136,P
118141,118179,QRS
118224,118322,T
118767,118797,P
118807,118842,QRS
118899,118954,T
119105,119135,P
119144,119179,QRS
119201,119265,T
119456,119486,P
119493,119529,QRS
119539,119676,T
119808,119838,P
119846,119880,QRS
119899,119996,T
120153,120183,P
120192,120225,QRS
120251,120312,T
120496,120524,P
120535,120568,QRS
120618,120683,T
120842,120873,P
120880,120918,QRS
120932,120974,T
121173,121202,P
121210,121243,QRS
121263,121333,T
121494,121524,P
121532,121566,QRS
121587,121654,T
121823,121854,P
121863,121897,QRS
121920,122041,T
122180,122209,P
122217,122252,QRS
122271,122369,T
122515,122546,P
122556,122590,QRS
122660,122705,T
122843,122873,P
122881,122917,QRS
122942,123076,T
123176,123205,P
123215,123249,QRS
123346,123403,T
123519,123550,P
123558,123593,QRS
123621,123680,T
123851,123881,P
123884,123925,QRS
123993,124040,T
124180,124209,P
124212,124253,QRS
124272,124407,T
124530,124559,P
124564,124605,QRS
124629,124662,T
124859,124888,P
124896,124932,QRS
124953,125080,T
125185,125215,P
125224,125259,QRS
125272,125343,T
125519,125548,P
125552,125592,QRS
125613,125680,T
125857,125887,P
125896,125932,QRS
125957,126013,T
126184,126214,P
126217,126258,QRS
126278,126343,T
126510,126540,P
126550,126582,QRS
126653,126696,T
126856,126884,P
126894,126929,QRS
126950,127006,T
127194,127226,P
127233,127267,QRS
127296,127435,T
127524,127556,P
127558,127599,QRS
127621,127740,T
127856,127885,P
127895,127930,QRS
127949,128078,T
128192,128221,P
128223,128265,QRS
128283,128351,T
128531,128562,P
128569,128603,QRS
128700,128787,T
128866,128896,P
128904,128939,QRS
128955,129024,T
129202,129233,P
129236,129276,QRS
129298,129437,T
129552,129583,P
129589,129628,QRS
129643,129770,T
129882,129913,P
129919,129956,QRS
129978,130041,T
130227,130256,P
130258,130299,QRS
130324,130383,T
130587,130616,P
130619,130660,QRS
130685,130806,T
130939,130970,P
130972,131013,QRS
131032,131098,T
131301,131330,P
131341,131376,QRS
131393,131459,T
131655,131683,P
131688,131729,QRS
131748,131816,T
132011,132042,P
132049,132086,QRS
132111,132171,T
132382,132414,P
132424,132458,QRS
132468,132605,T
132741,132773,P
132784,132817,QRS
132842,132906,T
133098,133127,P
133131,133172,QRS
133195,133258,T
133448,133478,P
133485,133522,QRS
133549,133678,T
133806,133834,P
133846,133877,QRS
133895,133968,T
134181,134210,P
134218,134254,QRS
134280,134397,T
134540,134570,P
134579,134614,QRS
134643,134701,T
134905,134935,P
134942,134976,QRS
134999,135069,T
135271,135302,P
135310,135345,QRS
135373,135427,T
135614,135644,P
135654,135689,QRS
135785,135843,T
135975,136004,P
136012,136047,QRS
136068,136131,T
136327,136357,P
136364,136399,QRS
136423,136485,T
136678,136709,P
136712,136753,QRS
136781,136842,T
137029,137060,P
137067,137104,QRS
137123,137190,T
137392,137422,P
137431,137465,QRS
137484,137645,T
137722,137751,P
137762,137796,QRS
137824,137951,T
138060,138089,P
138099,138134,QRS
138410,138439,P
138443,138483,QRS
138505,138629,T
138794,138823,P
138826,138868,QRS
138888,138926,T
139116,139146,P
139150,139190,QRS
139210,139279,T
139439,139472,P
139476,139517,QRS
139584,139634,T
139753,139786,P
139794,139828,QRS
139850,139919,T
140051,140082,P
140084,140126,QRS
140144,140267,T
140372,140401,P
140407,140444,QRS
140516,140562,T
140703,140738,P
140747,140778,QRS
140805,140866,T
141028,141058,P
141067,141102,QRS
141160,141251,T
141360,141391,P
141395,141434,QRS
141461,141604,T
141736,141765,P
141775,141808,QRS
141824,141895,T
142066,142097,P
142099,142141,QRS
142207,142243,T
142285,142332,QRS
142339,142413,T
142664,142694,P
142700,142737,QRS
142760,142900,T
142938,142967,P
142977,143012,QRS
143262,143290,P
143301,143335,QRS
143355,143474,T
143582,143612,P
143621,143657,QRS
143677,143797,T
143937,143967,P
143975,144011,QRS
144031,144170,T
144275,144305,P
144308,144349,QRS
144628,144658,P
144668,144702,QRS
144727,144844,T
144974,145005,P
145010,145048,QRS
145071,145207,T
145330,145359,P
145368,145401,QRS
145414,145489,T
145674,145703,P
145712,145745,QRS
145765,145832,T
146013,146044,P
146052,146087,QRS
146111,146171,T
146352,146384,P
146393,146427,QRS
146448,146513,T
146692,146722,P
146732,146766,QRS
147036,147065,P
147074,147107,QRS
147136,147256,T
147373,147401,P
147409,147446,QRS
147467,147533,T
147717,147746,P
147758,147792,QRS
147816,147942,T
148055,148086,P
148093,148128,QRS
148150,148212,T
148391,148422,P
148428,148465,QRS
148538,148581,T
148721,148750,P
148756,148794,QRS
148815,148967,T
149059,149087,P
149091,149132,QRS
149202,149247,T
149402,149431,P
149434,149475,QRS
149498,149613,T
149746,149777,P
149782,149821,QRS
149879,149904,T
150093,150123,P
150131,150167,QRS
150226,150252,T
150435,150466,P
150472,150510,QRS
150579,150657,T
150774,150802,P
150806,150847,QRS
150917,150963,T
151114,151142,P
151153,151186,QRS
151213,151268,T
151437,151469,P
151476,151512,QRS
151536,151598,T
151764,151794,P
151802,151838,QRS
151896,151921,T
152090,152118,P
152121,152163,QRS
152233,152281,T
152422,152453,P
152460,152496,QRS
152564,152613,T
152741,152772,P
152780,152814,QRS
152838,152959,T
153074,153105,P
153115,153148,QRS
153218,153304,T
153403,153434,P
153442,153478,QRS
153528,153561,T
153743,153773,P
153777,153814,QRS
153843,153901,T
154063,154093,P
154097,154137,QRS
154147,154222,T
154391,154421,P
154424,154465,QRS
