ROILimits_1,ROILimits_2,Value
76,96,P
107,136,QRS
165,201,T
352,381,QRS
408,446,T
604,633,QRS
662,700,T
847,876,QRS
904,942,T
1079,1108,QRS
1135,1173,T
1270,1290,P
1300,1329,QRS
1357,1394,T
1512,1542,QRS
1570,1607,T
1697,1717,P
1728,1757,QRS
1785,1824,T
1939,1968,QRS
1996,2034,T
2169,2199,QRS
2228,2264,T
2364,2384,P
2396,2425,QRS
2453,2491,T
2633,2662,QRS
2691,2728,T
2882,2911,QRS
2939,2977,T
3090,3112,P
3121,3150,QRS
3179,3217,T
3339,3360,P
3371,3400,QRS
3429,3467,T
3577,3597,P
3608,3637,QRS
3667,3703,T
3845,3873,QRS
3902,3940,T
4094,4123,QRS
4151,4189,T
4342,4371,QRS
4401,4438,T
4553,4572,P
4584,4612,QRS
4641,4680,T
4813,4842,QRS
4871,4908,T
5017,5036,P
5059,5088,QRS
5116,5154,T
5262,5283,P
5287,5323,QRS
5353,5390,T
5528,5557,QRS
5585,5623,T
5773,5802,QRS
5830,5869,T
6031,6060,QRS
6088,6127,T
6288,6317,QRS
6346,6386,T
6549,6578,QRS
6605,6645,T
6775,6795,P
6806,6835,QRS
6864,6902,T
7018,7037,P
7058,7088,QRS
7119,7157,T
7248,7267,P
7279,7308,QRS
7337,7375,T
7471,7491,P
7503,7531,QRS
7562,7598,T
7685,7709,P
7710,7746,QRS
7775,7813,T
7899,7920,P
7930,7959,QRS
7989,8025,T
8098,8118,P
8129,8159,QRS
8188,8225,T
8306,8328,P
8337,8367,QRS
8395,8433,T
8502,8523,P
8546,8575,QRS
8605,8641,T
8743,8764,P
8775,8805,QRS
8834,8872,T
9033,9062,QRS
9091,9131,T
9279,9297,P
9309,9338,QRS
9370,9406,T
9518,9536,P
9548,9578,QRS
9606,9645,T
9742,9761,P
9783,9811,QRS
9842,9879,T
10024,10053,QRS
10083,10120,T
10235,10257,P
10268,10297,QRS
10327,10365,T
10478,10498,P
10501,10538,QRS
10570,10606,T
10696,10715,P
10731,10766,QRS
10797,10834,T
10922,10941,P
10963,10992,QRS
11021,11059,T
11163,11182,P
11193,11223,QRS
11254,11291,T
11389,11410,P
11421,11451,QRS
11483,11519,T
11606,11630,P
11641,11667,QRS
11704,11765,T
11843,11880,QRS
11911,11948,T
12031,12051,P
12062,12091,QRS
12121,12160,T
12242,12262,P
12272,12301,QRS
12331,12367,T
12438,12457,P
12480,12509,QRS
12539,12575,T
12668,12686,P
12698,12727,QRS
12757,12794,T
12878,12903,P
12911,12940,QRS
12971,13007,T
13079,13102,P
13111,13140,QRS
13170,13206,T
13290,13309,P
13322,13350,QRS
13382,13419,T
13547,13577,QRS
13608,13645,T
13748,13768,P
13781,13810,QRS
13840,13879,T
14002,14026,P
14035,14064,QRS
14097,14132,T
14269,14289,P
14311,14340,QRS
14372,14408,T
14527,14548,P
14559,14588,QRS
14619,14656,T
14769,14790,P
14801,14829,QRS
14861,14898,T
14982,15004,P
15018,15055,QRS
15087,15123,T
15224,15243,P
15255,15284,QRS
15315,15352,T
15452,15473,P
15484,15513,QRS
15544,15581,T
15654,15675,P
15697,15726,QRS
15755,15794,T
15879,15899,P
15910,15939,QRS
15969,16007,T
16087,16107,P
16117,16146,QRS
16176,16213,T
16336,16365,QRS
16396,16433,T
16527,16548,P
16560,16589,QRS
16619,16656,T
16751,16771,P
16778,16812,QRS
16843,16880,T
17009,17038,QRS
17066,17106,T
17248,17277,QRS
17306,17346,T
17446,17467,P
17479,17508,QRS
17542,17577,T
17701,17722,P
17734,17763,QRS
17795,17832,T
17980,18010,QRS
18042,18079,T
18204,18225,P
18237,18265,QRS
18296,18334,T
18455,18475,P
18486,18516,QRS
18547,18584,T
18715,18735,P
18746,18774,QRS
18806,18843,T
18957,18976,P
18999,19028,QRS
19061,19097,T
19222,19243,P
19253,19282,QRS
19314,19352,T
19471,19492,P
19502,19532,QRS
19563,19602,T
19754,19783,QRS
19816,19852,T
20002,20031,QRS
20062,20099,T
20261,20291,QRS
20323,20360,T
20510,20528,P
20539,20568,QRS
20601,20638,T
20773,20792,P
20803,20832,QRS
20864,20902,T
20994,21014,P
21025,21055,QRS
21085,21121,T
21195,21215,P
21231,21266,QRS
21294,21333,T
21441,21470,QRS
