ROILimits_1,ROILimits_2,Value
197,257,QRS
261,364,T
400,465,QRS
466,573,T
607,668,QRS
698,754,T
806,860,QRS
880,927,T
938,980,P
1000,1029,QRS
1042,1142,T
1156,1182,P
1208,1238,QRS
1251,1346,T
1382,1409,P
1420,1464,QRS
1468,1555,T
1625,1674,QRS
1681,1763,T
1827,1880,QRS
1887,1989,T
2000,2025,P
2034,2088,QRS
2096,2176,T
2233,2286,QRS
2316,2371,T
2425,2478,QRS
2493,2552,T
2566,2602,P
2626,2654,QRS
2664,2742,T
2789,2811,P
2832,2867,QRS
2881,2977,T
3009,3032,P
3044,3089,QRS
3093,3179,T
3252,3304,QRS
3311,3393,T
3451,3506,QRS
3513,3605,T
3655,3709,QRS
3716,3805,T
3850,3901,QRS
3929,3994,T
4047,4104,QRS
4111,4181,T
4191,4237,P
4255,4281,QRS
4291,4367,T
4425,4446,P
4461,4494,QRS
4514,4597,T
4637,4662,P
4671,4721,QRS
4726,4804,T
4875,4928,QRS
4933,5013,T
5080,5132,QRS
5135,5218,T
5275,5325,QRS
5333,5420,T
5458,5520,QRS
5546,5614,T
5676,5730,QRS
5750,5826,T
5876,5900,QRS
5908,6009,T
6034,6059,P
6083,6107,QRS
6126,6222,T
6262,6285,P
6289,6332,QRS
6353,6427,T
6460,6511,QRS
6512,6596,T
6690,6743,QRS
6749,6867,T
6887,6936,QRS
6946,7043,T
7091,7148,QRS
7170,7239,T
7298,7354,QRS
7362,7438,T
7438,7473,P
7491,7518,QRS
7523,7599,T
7655,7676,P
7703,7727,QRS
7733,7832,T
7884,7907,P
7909,7959,QRS
7981,8053,T
8078,8106,P
8110,8169,QRS
8175,8254,T
8313,8361,QRS
8364,8438,T
8502,8561,QRS
8568,8663,T
8682,8704,P
8712,8767,QRS
8773,8854,T
8918,8970,QRS
9000,9073,T
9124,9186,QRS
9188,9276,T
9324,9352,QRS
9357,9431,T
9487,9514,P
9537,9561,QRS
9586,9663,T
9703,9723,P
9737,9770,QRS
9783,9872,T
9902,9924,P
9932,9978,QRS
10008,10070,T
10139,10187,QRS
10194,10276,T
10336,10390,QRS
10397,10480,T
10546,10600,QRS
10610,10707,T
10754,10811,QRS
10815,10895,T
10960,11015,QRS
11022,11101,T
11157,11211,QRS
11218,11287,T
11295,11316,P
11348,11372,QRS
11387,11472,T
11513,11539,P
11557,11590,QRS
11606,11702,T
11732,11762,P
11766,11816,QRS
11821,11898,T
11915,11936,P
11968,12019,QRS
12029,12109,T
12177,12227,QRS
12235,12327,T
12382,12445,QRS
12462,12534,T
12591,12644,QRS
12655,12733,T
12783,12829,QRS
12835,12926,T
12978,13032,QRS
13039,13115,T
13130,13172,P
13179,13204,QRS
13215,13287,T
13350,13372,P
13385,13421,QRS
13436,13531,T
13565,13591,P
13602,13648,QRS
13654,13737,T
13807,13859,QRS
13865,13947,T
14016,14068,QRS
14076,14150,T
14208,14258,QRS
14267,14344,T
14402,14452,QRS
14480,14543,T
14609,14664,QRS
14671,14763,T
14813,14836,QRS
14843,14920,T
14966,14990,P
15018,15042,QRS
15049,15161,T
15198,15219,P
15227,15271,QRS
15321,15368,T
15429,15489,QRS
15498,15570,T
15628,15689,QRS
15695,15765,T
15771,15811,P
15823,15883,QRS
15904,15973,T
16025,16086,QRS
16105,16190,T
16235,16290,QRS
