ROILimits_1,ROILimits_2,Value
194,223,P
243,264,QRS
360,384,P
403,428,QRS
523,551,P
567,593,QRS
600,653,T
686,734,QRS
743,795,T
854,882,P
899,924,QRS
954,1017,T
1022,1046,P
1068,1090,QRS
1125,1178,T
1185,1212,P
1229,1254,QRS
1271,1316,T
1352,1392,QRS
1409,1455,T
1517,1544,P
1560,1585,QRS
1628,1680,T
1684,1711,P
1728,1753,QRS
1772,1841,T
1849,1875,P
1894,1919,QRS
1937,1977,T
1994,2021,P
2025,2061,QRS
2079,2123,T
2178,2209,P
2228,2248,QRS
2274,2339,T
2347,2371,P
2390,2416,QRS
2513,2540,P
2557,2582,QRS
2598,2649,T
2681,2719,QRS
2720,2786,T
2845,2871,P
2893,2913,QRS
3012,3037,P
3057,3082,QRS
3180,3208,P
3225,3290,QRS
3290,3324,T
3345,3394,QRS
3407,3457,T
3515,3541,P
3559,3584,QRS
3602,3680,T
3684,3703,P
3704,3749,QRS
3750,3811,T
3853,3879,P
3902,3923,QRS
3935,4009,T
4021,4049,P
4065,4091,QRS
4107,4179,T
4190,4214,P
4235,4260,QRS
4278,4318,T
4361,4402,QRS
4418,4469,T
4527,4553,P
4571,4596,QRS
4627,4691,T
4697,4723,P
4742,4767,QRS
4783,4860,T
4868,4894,P
4913,4938,QRS
4939,4995,T
5039,5079,QRS
5080,5144,T
5203,5231,P
5246,5272,QRS
5300,5365,T
5372,5397,P
5416,5441,QRS
5462,5528,T
5543,5569,P
5587,5613,QRS
5626,5685,T
5714,5753,QRS
5768,5818,T
5880,5905,P
5923,5948,QRS
5975,6042,T
6047,6070,P
6090,6116,QRS
6131,6204,T
6215,6240,P
6259,6284,QRS
6285,6344,T
6387,6427,QRS
6445,6491,T
6554,6580,P
6598,6623,QRS
6648,6715,T
6721,6747,P
6765,6791,QRS
6808,6881,T
6888,6914,P
6933,6958,QRS
6972,7038,T
7059,7099,QRS
7111,7182,T
7227,7252,P
7271,7296,QRS
