ROILimits_1,ROILimits_2,Value
427,450,P
460,487,QRS
573,661,T
851,876,P
884,911,QRS
997,1082,T
1365,1389,P
1398,1425,QRS
1510,1596,T
1826,1849,P
1856,1879,QRS
1971,2062,T
2325,2349,P
2358,2378,QRS
2471,2558,T
2774,2799,P
2808,2835,QRS
2921,3017,T
3232,3255,P
3265,3291,QRS
3375,3462,T
3660,3683,P
3691,3718,QRS
3806,3882,T
4141,4164,P
4171,4193,QRS
4285,4385,T
4584,4607,P
4617,4644,QRS
4729,4811,T
5069,5092,P
5101,5122,QRS
5212,5307,T
5502,5525,P
5534,5562,QRS
5646,5720,T
5969,5991,P
6001,6022,QRS
6114,6201,T
6410,6434,P
6442,6469,QRS
6555,6648,T
6841,6865,P
6873,6902,QRS
6987,7076,T
7268,7291,P
7300,7327,QRS
7412,7501,T
7718,7741,P
7750,7777,QRS
7863,7940,T
8190,8214,P
8221,8244,QRS
8336,8427,T
8635,8658,P
8667,8695,QRS
8779,8866,T
9088,9112,P
9121,9142,QRS
9234,9340,T
9541,9563,P
9573,9600,QRS
9684,9759,T
10008,10031,P
10041,10062,QRS
10154,10244,T
10465,10489,P
10498,10525,QRS
10608,10710,T
10921,10944,P
10953,10974,QRS
11066,11156,T
11372,11394,P
11404,11431,QRS
11518,11603,T
11752,11776,P
11785,11813,QRS
11900,11975,T
12167,12190,P
12199,12225,QRS
12312,12398,T
12569,12593,P
12602,12630,QRS
12713,12796,T
12971,12995,P
13003,13025,QRS
13117,13209,T
13430,13454,P
13463,13491,QRS
13579,13663,T
13842,13865,P
13875,13902,QRS
13990,14069,T
14305,14329,P
14338,14364,QRS
14451,14540,T
14726,14750,P
14759,14786,QRS
14873,14945,T
15196,15219,P
15226,15254,QRS
15342,15434,T
15609,15631,P
15641,15669,QRS
15753,15833,T
16050,16074,P
16083,16103,QRS
16197,16297,T
16499,16521,P
16531,16559,QRS
16643,16751,T
16940,16964,P
16973,16994,QRS
17086,17175,T
17405,17426,P
17437,17464,QRS
17548,17629,T
17800,17824,P
17834,17855,QRS
17945,18030,T
18244,18268,P
18274,18303,QRS
18386,18473,T
18676,18700,P
18709,18736,QRS
18820,18913,T
19110,19133,P
19142,19169,QRS
19256,19344,T
19556,19580,P
19589,19616,QRS
19701,19789,T
19990,20014,P
20023,20043,QRS
20136,20220,T
20425,20449,P
20457,20485,QRS
20568,20653,T
20849,20873,P
20879,20909,QRS
20995,21094,T
21294,21318,P
21324,21353,QRS
21437,21521,T
21684,21707,P
21717,21745,QRS
21831,21932,T
22108,22132,P
22139,22167,QRS
22255,22344,T
22516,22539,P
22548,22576,QRS
22662,22745,T
22956,22980,P
22987,23015,QRS
23100,23192,T
23387,23409,P
23419,23446,QRS
23531,23616,T
23825,23848,P
23858,23878,QRS
23970,24058,T
24255,24279,P
24288,24315,QRS
24402,24484,T
24667,24690,P
24699,24720,QRS
24813,24897,T
25117,25139,P
25146,25175,QRS
25259,25350,T
25534,25557,P
25567,25594,QRS
25679,25758,T
25994,26016,P
26026,26046,QRS
26137,26222,T
26412,26436,P
26445,26472,QRS
26557,26635,T
26844,26867,P
26876,26896,QRS
26986,27069,T
27271,27294,P
27301,27331,QRS
27416,27501,T
27706,27729,P
27739,27759,QRS
27851,27937,T
28163,28186,P
28196,28222,QRS
28306,28389,T
28618,28641,P
28651,28671,QRS
28763,28857,T
29081,29104,P
29113,29141,QRS
29226,29314,T
29539,29562,P
29571,29592,QRS
29685,29778,T
29990,30013,P
30023,30050,QRS
30136,30215,T
30451,30474,P
30482,30504,QRS
30597,30666,T
30920,30942,P
30952,30979,QRS
31063,31147,T
31343,31366,P
31374,31402,QRS
31488,31577,T
31771,31795,P
31804,31831,QRS
31917,32000,T
32174,32196,P
32204,32233,QRS
32318,32406,T
32632,32655,P
32664,32685,QRS
32776,32867,T
33061,33085,P
33094,33121,QRS
33206,33281,T
33497,33521,P
33531,33551,QRS
33642,33733,T
33936,33960,P
33969,33995,QRS
34081,34167,T
34359,34382,P
34390,34418,QRS
34504,34585,T
34820,34844,P
34853,34873,QRS
34967,35043,T
35227,35250,P
35260,35287,QRS
35370,35457,T
35652,35675,P
35682,35711,QRS
35798,35878,T
36059,36081,P
36091,36118,QRS
36203,36282,T
36466,36489,P
36496,36524,QRS
36611,36702,T
36914,36937,P
36947,36974,QRS
37058,37143,T
37348,37371,P
37381,37407,QRS
37493,37585,T
37803,37825,P
37835,37862,QRS
37948,38039,T
38231,38254,P
38263,38291,QRS
38376,38473,T
38673,38697,P
38706,38733,QRS
38817,38900,T
39089,39112,P
39122,39149,QRS
39233,39322,T
39550,39573,P
39583,39604,QRS
39697,39779,T
39964,39987,P
39997,40024,QRS
40109,40199,T
40385,40409,P
40418,40439,QRS
40532,40608,T
40864,40887,P
40897,40917,QRS
41005,41099,T
41250,41274,P
41283,41310,QRS
41395,41488,T
41684,41708,P
41717,41738,QRS
41831,41912,T
42113,42136,P
42145,42173,QRS
42258,42343,T
42553,42577,P
42586,42607,QRS
42700,42792,T
43007,43030,P
43039,43066,QRS
43151,43237,T
43436,43459,P
43468,43495,QRS
43581,43665,T
43873,43896,P
43905,43933,QRS
44019,44098,T
44322,44345,P
44355,44375,QRS
44465,44563,T
44751,44775,P
44784,44811,QRS
44895,44979,T
45209,45231,P
45241,45262,QRS
45353,45424,T
45640,45662,P
45672,45699,QRS
45784,45853,T
46059,46085,P
46094,46121,QRS
46206,46291,T
46470,46494,P
46502,46530,QRS
46612,46704,T
46908,46932,P
46941,46968,QRS
47051,47136,T
47338,47361,P
47371,47398,QRS
47483,47575,T
47782,47805,P
47815,47835,QRS
47927,48018,T
48215,48238,P
48248,48275,QRS
48361,48446,T
48633,48657,P
48666,48687,QRS
48780,48867,T
49074,49098,P
49106,49133,QRS
49217,49301,T
49461,49485,P
49494,49522,QRS
49605,49698,T
49890,49914,P
49924,49945,QRS
50037,50119,T
50303,50326,P
50335,50362,QRS
50446,50530,T
50746,50771,P
50779,50800,QRS
50893,50978,T
51184,51208,P
51217,51244,QRS
51329,51409,T
51609,51633,P
51642,51668,QRS
51754,51837,T
52046,52070,P
52079,52105,QRS
52192,52280,T
52427,52451,P
52459,52487,QRS
52571,52653,T
52843,52867,P
52876,52897,QRS
52989,53074,T
53269,53292,P
53302,53329,QRS
53414,53496,T
53701,53725,P
53734,53755,QRS
53846,53930,T
54149,54172,P
54182,54209,QRS
54292,54377,T
54570,54593,P
54603,54629,QRS
54715,54812,T
55017,55040,P
55049,55076,QRS
55159,55243,T
55415,55438,P
55448,55475,QRS
55563,55645,T
55828,55851,P
55860,55886,QRS
55972,56052,T
56262,56285,P
56294,56322,QRS
56406,56494,T
56692,56716,P
56724,56750,QRS
56836,56920,T
57132,57155,P
57164,57190,QRS
57277,57374,T
57545,57568,P
57578,57605,QRS
