ROILimits_1,ROILimits_2,Value
90,114,P
125,146,QRS
171,211,T
258,282,P
294,314,QRS
339,378,T
427,453,P
463,483,QRS
506,549,T
598,621,P
633,653,QRS
679,718,T
766,792,P
803,823,QRS
848,888,T
944,974,P
979,1000,QRS
1023,1064,T
1116,1141,P
1152,1173,QRS
1197,1238,T
1290,1312,P
1323,1344,QRS
1371,1409,T
1453,1478,P
1488,1509,QRS
1535,1573,T
1622,1647,P
1658,1679,QRS
1703,1742,T
1790,1816,P
1827,1848,QRS
1875,1912,T
1959,1983,P
1995,2013,QRS
2040,2078,T
2126,2151,P
2162,2184,QRS
2208,2248,T
2292,2316,P
2328,2348,QRS
2375,2412,T
2462,2486,P
2497,2517,QRS
2543,2581,T
2631,2655,P
2666,2687,QRS
2709,2750,T
2798,2823,P
2834,2854,QRS
2879,2920,T
2962,2987,P
2998,3018,QRS
3043,3081,T
3130,3154,P
3158,3186,QRS
3208,3250,T
3299,3324,P
3335,3356,QRS
3380,3416,T
3468,3493,P
3504,3524,QRS
3548,3588,T
3638,3664,P
3674,3694,QRS
3725,3760,T
3806,3830,P
3842,3863,QRS
3887,3927,T
3969,3994,P
4006,4026,QRS
4049,4088,T
4136,4161,P
4172,4192,QRS
4216,4256,T
4304,4329,P
4340,4361,QRS
4384,4427,T
4471,4496,P
4507,4528,QRS
4549,4591,T
4632,4658,P
4670,4690,QRS
4713,4753,T
4799,4824,P
4835,4855,QRS
4880,4921,T
4966,4991,P
5002,5022,QRS
5045,5109,T
5135,5149,P
5170,5191,QRS
5216,5255,T
5304,5328,P
5339,5359,QRS
5383,5423,T
5473,5497,P
5507,5528,QRS
5555,5592,T
5637,5663,P
5673,5694,QRS
5718,5757,T
5806,5831,P
5841,5862,QRS
5886,5925,T
5967,5992,P
6003,6023,QRS
6046,6086,T
6132,6157,P
6168,6189,QRS
6213,6251,T
6298,6323,P
6334,6354,QRS
6379,6417,T
6466,6491,P
6502,6522,QRS
6548,6586,T
6633,6659,P
6670,6689,QRS
6715,6754,T
6804,6827,P
6838,6858,QRS
6883,6921,T
6971,6996,P
7006,7026,QRS
7051,7090,T
7138,7163,P
7174,7194,QRS
7221,7260,T
7305,7329,P
7340,7361,QRS
7384,7425,T
7467,7490,P
7502,7522,QRS
7547,7586,T
7632,7656,P
7667,7687,QRS
7712,7751,T
7799,7824,P
7834,7855,QRS
7879,7917,T
7964,7990,P
8000,8020,QRS
8045,8083,T
8131,8155,P
8166,8187,QRS
8210,8251,T
8295,8319,P
8330,8351,QRS
8374,8414,T
8453,8479,P
8489,8509,QRS
8536,8571,T
8618,8645,P
8654,8674,QRS
8698,8738,T
8783,8808,P
8819,8839,QRS
8862,8902,T
8943,8968,P
8979,8999,QRS
9023,9062,T
9109,9133,P
9144,9164,QRS
9189,9227,T
9274,9298,P
9309,9329,QRS
9353,9393,T
9437,9462,P
9473,9494,QRS
9517,9557,T
9602,9628,P
9638,9659,QRS
9685,9726,T
9764,9790,P
9801,9821,QRS
9847,9884,T
9927,9953,P
9963,9984,QRS
10009,10048,T
10089,10113,P
10124,10145,QRS
10168,10209,T
10249,10274,P
10284,10305,QRS
10328,10367,T
10408,10432,P
10443,10463,QRS
10487,10527,T
10562,10588,P
10598,10618,QRS
10641,10681,T
10725,10748,P
10757,10777,QRS
10801,10841,T
10884,10909,P
10920,10940,QRS
10965,11002,T
11046,11070,P
11081,11101,QRS
11125,11164,T
11208,11232,P
11244,11264,QRS
11288,11327,T
11372,11395,P
11406,11427,QRS
11452,11490,T
11535,11558,P
11570,11590,QRS
11615,11654,T
11695,11719,P
11730,11750,QRS
11773,11813,T
11853,11878,P
11889,11909,QRS
11932,11971,T
12018,12043,P
12054,12074,QRS
12098,12137,T
12182,12206,P
12217,12238,QRS
12260,12301,T
12342,12367,P
12378,12399,QRS
12423,12462,T
12502,12527,P
12537,12558,QRS
12579,12619,T
12664,12688,P
12699,12719,QRS
12743,12781,T
12829,12853,P
12864,12884,QRS
12908,12948,T
12992,13016,P
13028,13048,QRS
13072,13110,T
13157,13179,P
13191,13211,QRS
13234,13274,T
13313,13338,P
13349,13369,QRS
13392,13432,T
