ROILimits_1,ROILimits_2,Value
174,195,QRS
227,274,T
390,410,QRS
437,483,T
598,618,QRS
648,694,T
810,829,QRS
858,906,T
1020,1039,QRS
1068,1116,T
1236,1257,QRS
1291,1343,T
1467,1488,QRS
1520,1570,T
1687,1707,QRS
1735,1785,T
1896,1916,QRS
1946,1996,T
2104,2124,QRS
2154,2204,T
2281,2292,P
2314,2335,QRS
2367,2415,T
2522,2543,QRS
2574,2622,T
2736,2757,QRS
2787,2839,T
2964,2985,QRS
3020,3068,T
3191,3212,QRS
3241,3290,T
3378,3391,P
3420,3440,QRS
3467,3514,T
3639,3659,QRS
3688,3735,T
3864,3886,QRS
3917,3966,T
4045,4059,P
4081,4102,QRS
4133,4183,T
4307,4328,QRS
4360,4411,T
4540,4562,QRS
4595,4644,T
4763,4783,QRS
4813,4862,T
4975,4995,QRS
5024,5071,T
5151,5165,P
5185,5206,QRS
5232,5279,T
5365,5379,P
5393,5413,QRS
5442,5490,T
5613,5634,QRS
5663,5713,T
5835,5856,QRS
5887,5936,T
6058,6079,QRS
6111,6162,T
6282,6302,QRS
6330,6379,T
6491,6510,QRS
6540,6585,T
6700,6721,QRS
6751,6800,T
6875,6887,P
6909,6929,QRS
6960,7009,T
7128,7149,QRS
7181,7233,T
7349,7370,QRS
7404,7451,T
7566,7587,QRS
7618,7667,T
7783,7805,QRS
7836,7883,T
7957,7969,P
7991,8011,QRS
8040,8086,T
8187,8207,QRS
8234,8280,T
8391,8411,QRS
8438,8485,T
8563,8576,P
8598,8618,QRS
8651,8697,T
8775,8787,P
8809,8829,QRS
8859,8908,T
8984,8997,P
9018,9039,QRS
9069,9115,T
9192,9204,P
9226,9246,QRS
9277,9327,T
9400,9412,P
9434,9453,QRS
9482,9527,T
9600,9612,P
9633,9653,QRS
9679,9724,T
9797,9809,P
9830,9850,QRS
9877,9926,T
9972,10013,P
10032,10053,QRS
10081,10132,T
10246,10267,QRS
10299,10352,T
10430,10442,P
10464,10484,QRS
10515,10564,T
10640,10653,P
10673,10693,QRS
10724,10770,T
10847,10860,P
10881,10901,QRS
10933,10981,T
11054,11065,P
11086,11105,QRS
11134,11181,T
11257,11269,P
11288,11308,QRS
11336,11385,T
11500,11521,QRS
11554,11601,T
11716,11737,QRS
11770,11818,T
11948,11969,QRS
12001,12049,T
12168,12188,QRS
12218,12266,T
12377,12398,QRS
12425,12474,T
12591,12612,QRS
12641,12687,T
12800,12820,QRS
12847,12892,T
13004,13023,QRS
13052,13102,T
13218,13238,QRS
13267,13318,T
13439,13460,QRS
13491,13542,T
13662,13683,QRS
13716,13762,T
13839,13851,P
13872,13892,QRS
13921,13967,T
14078,14098,QRS
14130,14177,T
14291,14311,QRS
14341,14391,T
14500,14519,QRS
14550,14599,T
14684,14698,P
14712,14733,QRS
14766,14815,T
14933,14954,QRS
14987,15035,T
15154,15175,QRS
15205,15252,T
15328,15341,P
15362,15383,QRS
15412,15457,T
15529,15542,P
15562,15582,QRS
15611,15658,T
15773,15793,QRS
15821,15867,T
15981,16001,QRS
16031,16077,T
16190,16210,QRS
16237,16288,T
16407,16426,QRS
16455,16503,T
16625,16646,QRS
16676,16727,T
16843,16863,QRS
16891,16938,T
17014,17026,P
17047,17066,QRS
17093,17139,T
17254,17274,QRS
17306,17353,T
17432,17445,P
17466,17486,QRS
17514,17565,T
17674,17694,QRS
17723,17774,T
17888,17909,QRS
17940,17989,T
18103,18123,QRS
18156,18206,T
18280,18293,P
18316,18336,QRS
18367,18415,T
18488,18499,P
18521,18541,QRS
18571,18617,T
18690,18702,P
18722,18742,QRS
18771,18817,T
18929,18950,QRS
18981,19029,T
19139,19160,QRS
19192,19240,T
19347,19368,QRS
19399,19447,T
19564,19584,QRS
19614,19661,T
19776,19796,QRS
19824,19872,T
19947,19959,P
19979,19999,QRS
20025,20071,T
20141,20152,P
20174,20193,QRS
20220,20265,T
20336,20347,P
20368,20388,QRS
20418,20466,T
20580,20600,QRS
20631,20677,T
20792,20812,QRS
20843,20890,T
21004,21024,QRS
21053,21103,T
21222,21242,QRS
21269,21317,T
21435,21454,QRS
21483,21532,T
21644,21663,QRS
21691,21738,T
21850,21870,QRS
21899,21946,T
22067,22089,QRS
22121,22170,T
22293,22313,QRS
22346,22396,T
22515,22536,QRS
22568,22617,T
22738,22759,QRS
22789,22837,T
22952,22973,QRS
23001,23048,T
23167,23187,QRS
23217,23261,T
23378,23398,QRS
23425,23473,T
23552,23565,P
23587,23608,QRS
23639,23688,T
23815,23836,QRS
23867,23916,T
24038,24059,QRS
24089,24134,T
24253,24273,QRS
24302,24351,T
24420,24435,P
24461,24481,QRS
24511,24557,T
24671,24691,QRS
24722,24770,T
24883,24904,QRS
24932,24982,T
25062,25075,P
25097,25118,QRS
25147,25198,T
25321,25342,QRS
25377,25427,T
25548,25569,QRS
25602,25650,T
25729,25742,P
25764,25785,QRS
25815,25862,T
25975,25995,QRS
26023,26068,T
26183,26204,QRS
26234,26279,T
26363,26375,P
26398,26417,QRS
26445,26492,T
26610,26630,QRS
26661,26707,T
26828,26849,QRS
26882,26933,T
27019,27032,P
27056,27076,QRS
27105,27154,T
27271,27290,QRS
27318,27364,T
27475,27494,QRS
27523,27570,T
27647,27659,P
27680,27699,QRS
27730,27778,T
27856,27867,P
27891,27912,QRS
27942,28012,T
28067,28078,P
28102,28122,QRS
28152,28201,T
28315,28336,QRS
28364,28418,T
28499,28511,P
28536,28556,QRS
28589,28640,T
28715,28727,P
28750,28770,QRS
28801,28847,T
28953,28973,QRS
29004,29048,T
29154,29174,QRS
29203,29248,T
29320,29332,P
29355,29376,QRS
29404,29452,T
29567,29588,QRS
29617,29667,T
29782,29803,QRS
29833,29881,T
29957,29969,P
29992,30012,QRS
30043,30094,T
30213,30234,QRS
30263,30311,T
30426,30445,QRS
30472,30515,T
30625,30644,QRS
30672,30717,T
30795,30806,P
30826,30846,QRS
30874,30923,T
31000,31012,P
31035,31055,QRS
31086,31136,T
31250,31271,QRS
31302,31350,T
31465,31484,QRS
31514,31562,T
31641,31653,P
31677,31697,QRS
31728,31777,T
31854,31865,P
31886,31905,QRS
31933,31982,T
32085,32104,QRS
32131,32177,T
32280,32301,QRS
32331,32378,T
32446,32458,P
32479,32500,QRS
32531,32580,T
32656,32668,P
32692,32713,QRS
32744,32816,T
32866,32878,P
32900,32921,QRS
32952,32999,T
33103,33123,QRS
33154,33201,T
33274,33287,P
33309,33329,QRS
33359,33408,T
33506,33525,QRS
33554,33601,T
