ROILimits_1,ROILimits_2,Value
371,395,P
407,440,QRS
480,529,T
731,757,QRS
798,849,T
999,1028,QRS
1057,1108,T
1206,1231,P
1249,1277,QRS
1316,1363,T
1507,1535,QRS
1573,1621,T
1756,1783,QRS
1820,1867,T
1967,1990,P
2009,2038,QRS
2075,2125,T
2322,2344,P
2366,2393,QRS
2430,2515,T
2692,2724,QRS
2766,2816,T
2999,3024,P
3048,3072,QRS
3109,3159,T
3375,3401,QRS
3442,3523,T
3659,3682,P
3702,3729,QRS
3767,3847,T
4044,4074,QRS
4115,4160,T
4353,4383,QRS
4418,4499,T
4615,4636,P
4659,4685,QRS
4724,4775,T
4993,5019,QRS
5059,5108,T
5262,5284,P
5304,5334,QRS
5374,5451,T
5554,5578,P
5595,5629,QRS
5666,5718,T
5860,5886,P
5910,5935,QRS
5978,6025,T
6187,6223,QRS
6265,6310,T
6428,6446,P
6469,6495,QRS
6536,6587,T
6751,6770,P
6787,6816,QRS
6857,6903,T
7034,7054,P
7071,7102,QRS
7142,7189,T
7288,7312,P
7328,7359,QRS
7396,7446,T
7560,7574,P
7595,7624,QRS
7665,7740,T
7803,7830,P
7854,7880,QRS
7922,7966,T
8162,8181,P
8197,8230,QRS
8268,8321,T
8487,8509,P
8530,8561,QRS
8603,8678,T
8813,8836,P
8855,8885,QRS
8923,8972,T
9161,9179,P
9198,9230,QRS
9275,9319,T
9473,9497,P
9515,9547,QRS
9595,9663,T
9790,9813,P
9831,9862,QRS
9900,9950,T
10105,10124,P
10147,10172,QRS
10212,10294,T
10387,10407,P
10424,10456,QRS
10496,10546,T
10697,10730,P
10749,10774,QRS
10815,10861,T
11048,11074,QRS
11119,11164,T
11289,11309,P
11333,11359,QRS
11397,11475,T
11580,11605,P
11617,11648,QRS
11688,11733,T
11894,11916,P
11933,11964,QRS
12002,12051,T
12209,12238,QRS
12277,12346,T
12442,12466,P
12484,12515,QRS
12555,12602,T
12746,12770,QRS
12810,12857,T
12951,12968,P
12991,13017,QRS
13057,13103,T
13207,13232,P
13255,13279,QRS
13318,13363,T
13501,13532,QRS
13569,13651,T
13728,13750,P
13768,13800,QRS
13838,13886,T
14068,14094,P
14117,14141,QRS
14185,14228,T
14436,14467,QRS
14510,14556,T
14738,14760,P
14783,14808,QRS
14849,14896,T
15068,15095,P
15119,15145,QRS
15187,15251,T
15377,15401,P
15421,15448,QRS
15484,15568,T
15682,15697,P
15719,15745,QRS
15785,15835,T
16001,16021,P
16037,16068,QRS
16107,16156,T
16329,16366,QRS
16403,16483,T
16602,16618,P
16637,16664,QRS
16702,16753,T
16946,16977,QRS
17019,17069,T
17203,17223,P
17246,17273,QRS
17309,17390,T
17536,17560,QRS
17602,17648,T
17821,17842,P
17855,17890,QRS
17928,17978,T
18119,18145,P
18164,18191,QRS
18233,18279,T
18403,18425,P
18439,18474,QRS
18511,18561,T
18713,18736,P
18755,18782,QRS
18821,18869,T
19073,19101,QRS
19139,19188,T
19356,19388,QRS
19429,19473,T
19668,19683,P
19705,19729,QRS
19768,19815,T
19963,19985,P
19999,20033,QRS
20070,20144,T
20247,20266,P
20290,20318,QRS
20356,20408,T
20570,20584,P
20606,20630,QRS
20672,20717,T
20872,20894,P
20908,20943,QRS
20982,21033,T
21155,21175,P
21192,21227,QRS
21264,21347,T
21472,21492,P
21515,21539,QRS
21580,21630,T
21778,21800,P
21824,21848,QRS
21889,21979,T
22100,22133,QRS
22173,22219,T
22380,22400,P
22417,22446,QRS
22485,22535,T
22664,22680,P
22699,22724,QRS
22765,22846,T
22914,22935,P
22951,22987,QRS
23024,23097,T
23173,23194,P
23217,23242,QRS
23284,23332,T
23421,23441,P
23459,23489,QRS
23526,23576,T
23674,23693,P
23709,23740,QRS
23778,23857,T
23918,23941,P
23960,23988,QRS
24025,24100,T
24167,24189,P
24211,24239,QRS
24277,24356,T
24417,24445,P
24460,24489,QRS
24530,24600,T
24670,24694,P
24712,24741,QRS
24783,24829,T
25018,25044,P
25068,25091,QRS
25135,25200,T
25343,25361,P
25384,25411,QRS
25450,25532,T
25666,25691,P
25703,25736,QRS
25778,25820,T
26011,26030,P
26046,26081,QRS
26120,26200,T
26328,26346,P
26369,26396,QRS
26434,26514,T
26660,26678,P
26702,26727,QRS
26769,26851,T
27003,27025,P
27046,27074,QRS
27110,27185,T
27312,27331,P
27354,27383,QRS
27419,27500,T
27626,27646,P
27663,27693,QRS
27731,27809,T
27941,27962,P
27980,28011,QRS
28050,28103,T
28279,28305,QRS
28346,28426,T
28545,28572,P
28590,28615,QRS
28661,28732,T
28879,28900,P
28921,28948,QRS
28985,29066,T
29229,29254,QRS
29295,29378,T
29496,29522,P
29545,29569,QRS
29612,29656,T
29830,29855,P
29874,29903,QRS
29946,29990,T
30183,30211,QRS
30252,30317,T
30464,30480,P
30491,30527,QRS
30567,30621,T
30799,30818,P
30833,30868,QRS
30906,30987,T
31098,31116,P
31133,31165,QRS
31199,31280,T
31422,31444,P
31465,31492,QRS
31531,31679,T
31745,31764,P
31788,31813,QRS
31857,31902,T
32081,32106,QRS
32145,32227,T
32357,32372,P
32392,32417,QRS
32460,32506,T
32684,32713,QRS
32750,32802,T
32893,32918,P
32934,32966,QRS
33006,33048,T
33151,33167,P
33189,33215,QRS
33258,33303,T
33400,33423,P
33435,33471,QRS
33506,33557,T
33647,33670,P
33685,33719,QRS
33760,33805,T
33983,34006,QRS
34046,34094,T
34305,34324,P
34344,34372,QRS
34410,34494,T
34641,34659,P
34678,34707,QRS
34743,34794,T
34972,34995,P
35017,35041,QRS
35085,35151,T
35335,35359,QRS
35401,35451,T
35602,35628,P
35651,35676,QRS
35717,35799,T
35940,35963,P
35985,36009,QRS
36050,36128,T
36245,36269,P
36287,36317,QRS
36360,36442,T
36552,36578,P
36596,36623,QRS
36663,36744,T
36872,36893,P
36912,36940,QRS
36974,37054,T
37165,37181,P
37197,37230,QRS
37268,37319,T
37522,37548,QRS
37586,37637,T
37804,37828,P
37839,37874,QRS
37913,37963,T
38139,38168,QRS
38207,38255,T
38456,38488,QRS
38528,38579,T
38738,38759,P
38773,38807,QRS
38845,38891,T
39027,39048,P
39073,39099,QRS
39138,39188,T
39399,39427,QRS
39466,39515,T
39675,39699,P
39722,39750,QRS
39789,39837,T
39969,39991,P
40015,40040,QRS
40080,40129,T
40265,40291,P
40307,40340,QRS
40381,40431,T
40583,40611,QRS
40648,40698,T
40797,40813,P
40824,40858,QRS
40896,40946,T
41041,41067,P
41090,41114,QRS
41154,41200,T
41347,41371,QRS
41413,41457,T
41574,41590,P
41609,41639,QRS
41680,41731,T
41946,41968,P
41991,42015,QRS
42056,42107,T
42283,42306,P
42332,42357,QRS
42398,42481,T
42622,42643,P
42659,42691,QRS
