ROILimits_1,ROILimits_2,Value
54,96,P
100,136,QRS
198,243,QRS
256,329,T
508,545,QRS
622,714,T
771,816,QRS
826,894,T
970,1007,QRS
1040,1090,T
1162,1198,QRS
1269,1342,T
1462,1499,QRS
1561,1601,T
1731,1771,QRS
1849,1891,T
2028,2061,P
2086,2123,QRS
2132,2223,T
2407,2444,QRS
2466,2550,T
2709,2735,P
2742,2779,QRS
2787,2906,T
2975,3012,QRS
3029,3091,T
3285,3327,P
3345,3382,QRS
3389,3430,T
3546,3584,QRS
3608,3656,T
3762,3800,QRS
3830,3913,T
3981,4018,QRS
4047,4160,T
4272,4309,QRS
4327,4397,T
4569,4610,P
4656,4693,QRS
4742,4836,T
4923,4965,P
4977,5014,QRS
5032,5066,T
5198,5235,QRS
5369,5396,T
5579,5615,QRS
5639,5687,T
5814,5850,P
5876,5917,QRS
5994,6033,T
6112,6149,QRS
6172,6284,T
6400,6437,QRS
6465,6555,T
6609,6648,QRS
6677,6718,T
6764,6787,P
6808,6845,QRS
6908,6929,T
7006,7043,QRS
7082,7130,T
7159,7199,P
7202,7240,QRS
7314,7361,T
7414,7457,P
7465,7504,QRS
7507,7574,T
7691,7727,QRS
7762,7849,T
7898,7937,P
7950,7988,QRS
7994,8116,T
8183,8220,QRS
8244,8289,T
8474,8512,P
8544,8582,QRS
8660,8707,T
8764,8800,QRS
8806,8947,T
9026,9064,P
9073,9111,QRS
9169,9231,T
9289,9325,QRS
9369,9456,T
9565,9604,QRS
9613,9699,T
9867,9889,P
9892,9929,QRS
10012,10067,T
10073,10105,P
10136,10174,QRS
10182,10276,T
10512,10549,QRS
10578,10619,T
10642,10688,P
10691,10728,QRS
10794,10827,T
10906,10943,P
10950,10987,QRS
10993,11045,T
11150,11190,P
11198,11235,QRS
11246,11370,T
11504,11541,QRS
11713,11753,P
11756,11793,QRS
11798,11850,T
12013,12038,P
12041,12077,QRS
12118,12183,T
12337,12371,P
12372,12408,QRS
12414,12541,T
12572,12604,P
12619,12656,QRS
12663,12736,T
12796,12829,P
12839,12878,QRS
12918,13004,T
13015,13053,P
13079,13128,QRS
13138,13184,T
13303,13341,QRS
13365,13445,T
13460,13505,P
13509,13547,QRS
13599,13684,T
13769,13806,QRS
13812,13864,T
13952,13992,P
14007,14044,QRS
14054,14169,T
14250,14287,QRS
14303,14414,T
14466,14504,P
14504,14536,QRS
14544,14672,T
14726,14755,P
14776,14814,QRS
14825,14875,T
15024,15061,QRS
15066,15135,T
15243,15280,QRS
15290,15411,T
15545,15577,P
15577,15608,QRS
15656,15718,T
15800,15841,P
15846,15883,QRS
15884,16005,T
16122,16158,QRS
16377,16417,P
16421,16469,QRS
16543,16582,T
16613,16637,P
16673,16710,QRS
16719,16834,T
16972,16996,P
17011,17044,QRS
17122,17168,T
17251,17281,P
17287,17319,QRS
17415,17457,T
17489,17517,P
17549,17586,QRS
17587,17648,T
17846,17883,QRS
17892,18015,T
18071,18114,P
18114,18162,QRS
18206,18256,T
18298,18343,P
18349,18385,QRS
18423,18503,T
18576,18613,QRS
18642,18697,T
18912,18946,P
18952,18988,QRS
19027,19130,T
19228,19265,QRS
19376,19393,T
19650,19688,QRS
19732,19790,T
19848,19885,QRS
20017,20071,T
20087,20116,P
20131,20169,QRS
20186,20215,T
20354,20391,QRS
20405,20472,T
20562,20604,QRS
20650,20781,T
20842,20879,QRS
20880,20975,T
21023,21067,QRS
21120,21182,T
21198,21241,P
21245,21281,QRS
21328,21421,T
21451,21475,P
21498,21534,QRS
21540,21617,T
21628,21668,P
21673,21711,QRS
21770,21812,T
21812,21836,P
21862,21899,QRS
21948,21989,T
22097,22135,QRS
22158,22203,T
22316,22349,P
22382,22418,QRS
22447,22479,T
22529,22560,P
22595,22632,QRS
22672,22743,T
22793,22824,P
22824,22856,QRS
23085,23129,QRS
23320,23360,P
23362,23399,QRS
23471,23497,T
23510,23539,P
23566,23602,QRS
23660,23685,T
23777,23814,QRS
23862,23940,T
23969,23990,P
24003,24050,QRS
24069,24105,T
24141,24181,P
24185,24221,QRS
24283,24345,T
24482,24518,QRS
24564,24649,T
24672,24712,P
24718,24750,QRS
24775,24869,T
24916,24951,P
24977,25014,QRS
25015,25145,T
25238,25277,QRS
25278,25346,T
25382,25426,P
25450,25486,QRS
25519,25615,T
25689,25726,QRS
25742,25793,T
25924,25969,P
25976,26013,QRS
26014,26129,T
26227,26265,QRS
26271,26384,T
26400,26427,P
26442,26479,QRS
26496,26591,T
26691,26728,QRS
26732,26910,T
26969,27005,QRS
27020,27112,T
27124,27167,P
27170,27207,QRS
27255,27306,T
27320,27352,P
27375,27412,QRS
27468,27532,T
27574,27607,P
27613,27651,QRS
27670,27786,T
27863,27899,QRS
28158,28187,P
28187,28218,QRS
28264,28346,T
28448,28493,QRS
28582,28641,QRS
28653,28820,T
28884,28919,QRS
28919,28971,T
29069,29106,QRS
29183,29245,T
29330,29367,QRS
29421,29465,T
29584,29617,P
29627,29675,QRS
29884,29924,P
29929,29966,QRS
30122,30153,P
30162,30199,QRS
30225,30328,T
30352,30384,P
30389,30479,QRS
30574,30610,QRS
30635,30724,T
30865,30889,P
30907,30943,QRS
31001,31048,T
31072,31104,P
31107,31143,QRS
31148,31194,T
31403,31442,P
31447,31484,QRS
31525,31625,T
31707,31743,QRS
31749,31788,T
32008,32043,P
32047,32083,QRS
32084,32126,T
32251,32288,QRS
32344,32400,T
32419,32447,P
32473,32510,QRS
32516,32574,T
32612,32657,P
32660,32697,QRS
32701,32830,T
32886,32922,QRS
32955,33012,T
33068,33104,QRS
33158,33201,T
33396,33433,P
33436,33472,QRS
33734,33786,QRS
33860,33905,T
34019,34049,P
34067,34104,QRS
34236,34274,P
34296,34333,QRS
34364,34476,T
34532,34570,QRS
34589,34627,T
34665,34705,P
34725,34763,QRS
34791,34854,T
35026,35066,P
35070,35105,QRS
35201,35245,T
35405,35447,P
35450,35487,QRS
35633,35678,P
35682,35718,QRS
35723,35765,T
35776,35795,P
35824,35857,QRS
35879,35964,T
36090,36117,P
36120,36156,QRS
36236,36266,T
36283,36315,P
36325,36371,QRS
36415,36462,T
36464,36504,P
36516,36576,QRS
36581,36654,T
36727,36763,QRS
36833,36893,T
36958,36986,P
36991,37029,QRS
37030,37114,T
37177,37211,P
37214,37250,QRS
37275,37416,T
37435,37476,P
37483,37520,QRS
37521,37660,T
37742,37786,QRS
37811,37903,T
37980,38024,P
38036,38072,QRS
38158,38204,T
38277,38304,P
38335,38371,QRS
38372,38508,T
38519,38551,P
38571,38608,QRS
38627,38749,T
38811,38848,QRS
38866,38935,T
39002,39040,QRS
39099,39156,T
39219,39256,QRS
39284,39373,T
39455,39470,P
39505,39541,QRS
39567,39722,T
39765,39803,QRS
39808,39837,T
39981,40018,QRS
40061,40143,T
40194,40233,P
40243,40288,QRS
40371,40415,T
40506,40545,QRS
40546,40663,T
