ROILimits_1,ROILimits_2,Value
192,218,P
222,238,QRS
275,342,T
358,381,P
386,402,QRS
443,478,T
518,542,P
547,563,QRS
603,666,T
684,708,P
712,729,QRS
768,829,T
856,879,P
885,901,QRS
940,999,T
1035,1059,P
1063,1080,QRS
1118,1182,T
1211,1234,P
1239,1256,QRS
1297,1318,T
1392,1415,P
1420,1437,QRS
1477,1538,T
1573,1596,P
1601,1618,QRS
1656,1712,T
1762,1786,P
1791,1808,QRS
1847,1924,T
1949,1973,P
1977,1999,QRS
2039,2078,T
2135,2158,P
2164,2180,QRS
2221,2283,T
2321,2343,P
2348,2365,QRS
2403,2467,T
2511,2534,P
2539,2556,QRS
2595,2657,T
2701,2723,P
2729,2746,QRS
2784,2809,T
2882,2904,P
2909,2927,QRS
2967,2991,T
3063,3085,P
3090,3107,QRS
3146,3218,T
3241,3265,P
3270,3287,QRS
3325,3352,T
3382,3438,QRS
3440,3481,T
3607,3630,P
3634,3651,QRS
3689,3724,T
3751,3789,QRS
3808,3845,T
3957,3981,P
3986,4004,QRS
4037,4091,T
4123,4146,P
4152,4168,QRS
4198,4243,T
4288,4311,P
4316,4337,QRS
4372,4397,T
4457,4480,P
4485,4503,QRS
4541,4603,T
4619,4642,P
4647,4663,QRS
4702,4757,T
4783,4806,P
4811,4828,QRS
4863,4922,T
4948,4971,P
4977,4994,QRS
5033,5056,T
5115,5137,P
5142,5159,QRS
5201,5220,T
5281,5305,P
5310,5326,QRS
5366,5433,T
5447,5471,P
5476,5493,QRS
5533,5600,T
5623,5646,P
5651,5668,QRS
5709,5741,T
5797,5820,P
5824,5846,QRS
5852,5920,T
5970,5994,P
5999,6015,QRS
6056,6100,T
6144,6168,P
6173,6189,QRS
6230,6293,T
6325,6348,P
6353,6370,QRS
6420,6462,T
6501,6525,P
6530,6547,QRS
6597,6619,T
6681,6704,P
6709,6726,QRS
6764,6810,T
6862,6886,P
6891,6908,QRS
6944,6971,T
7047,7069,P
7075,7091,QRS
7140,7165,T
7227,7250,P
7255,7272,QRS
7313,7336,T
7411,7434,P
7439,7456,QRS
7497,7565,T
7595,7619,P
7624,7640,QRS
7678,7704,T
7782,7805,P
7810,7828,QRS
7871,7910,T
7963,7987,P
7992,8009,QRS
8049,8090,T
8145,8168,P
8173,8190,QRS
8228,8280,T
8326,8349,P
8354,8371,QRS
8410,8459,T
8509,8532,P
8537,8554,QRS
8593,8632,T
8688,8711,P
8716,8733,QRS
8771,8821,T
8861,8885,P
8890,8906,QRS
8945,8970,T
9035,9059,P
9064,9080,QRS
9118,9146,T
9209,9232,P
9237,9254,QRS
9291,9320,T
9388,9412,P
9416,9433,QRS
9469,9498,T
9559,9581,P
9586,9608,QRS
9643,9689,T
9729,9754,P
9758,9775,QRS
9813,9839,T
9904,9929,P
9933,9950,QRS
9987,10038,T
10083,10106,P
10111,10129,QRS
10164,10194,T
10260,10284,P
10289,10306,QRS
10346,10385,T
10437,10461,P
10466,10483,QRS
10521,10550,T
10613,10637,P
10641,10658,QRS
10696,10723,T
10794,10818,P
10822,10839,QRS
10876,10907,T
10981,11005,P
11009,11026,QRS
11065,11092,T
11160,11184,P
11189,11206,QRS
11244,11271,T
11338,11362,P
11366,11383,QRS
11420,11450,T
11517,11541,P
11546,11562,QRS
11600,11630,T
11662,11710,QRS
11723,11762,T
11880,11904,P
11909,11926,QRS
11964,12001,T
12024,12063,QRS
12083,12118,T
12232,12257,P
12261,12278,QRS
12313,12351,T
12399,12424,P
12428,12444,QRS
12481,12551,T
12568,12592,P
12597,12613,QRS
12650,12678,T
12738,12763,P
12767,12784,QRS
12822,12850,T
12909,12933,P
12938,12954,QRS
12989,13055,T
13083,13107,P
13112,13129,QRS
13166,13193,T
13256,13279,P
13284,13305,QRS
13340,13366,T
13428,13452,P
13457,13474,QRS
13511,13538,T
13597,13622,P
13626,13643,QRS
13681,13708,T
13770,13794,P
13799,13816,QRS
13852,13882,T
13943,13967,P
13972,13989,QRS
14025,14085,T
14114,14138,P
14142,14159,QRS
14197,14225,T
14281,14304,P
