ROILimits_1,ROILimits_2,Value
203,225,QRS
257,304,T
420,444,P
453,477,QRS
498,557,T
690,713,QRS
745,791,T
898,921,P
931,954,QRS
989,1033,T
1141,1162,P
1175,1197,QRS
1226,1277,T
1397,1421,QRS
1450,1499,T
1621,1642,QRS
1677,1722,T
1846,1869,QRS
1899,1950,T
2023,2048,P
2058,2081,QRS
2104,2160,T
2265,2288,QRS
2320,2367,T
2492,2515,QRS
2543,2595,T
2704,2720,P
2739,2762,QRS
2782,2843,T
2963,2987,QRS
3006,3065,T
3186,3210,QRS
3242,3288,T
3418,3442,QRS
3475,3523,T
3607,3623,P
3641,3664,QRS
3693,3742,T
3855,3878,QRS
3909,3955,T
4082,4104,QRS
4136,4182,T
4264,4287,P
4297,4320,QRS
4343,4400,T
4506,4529,QRS
4544,4606,T
4712,4735,QRS
4765,4812,T
4906,4929,P
4941,4963,QRS
4993,5041,T
5174,5196,QRS
5216,5275,T
5395,5419,QRS
5442,5497,T
5625,5647,QRS
5682,5726,T
5871,5894,QRS
5923,5974,T
6104,6129,QRS
6150,6207,T
6330,6353,QRS
6387,6432,T
6562,6585,QRS
6621,6665,T
6787,6811,QRS
6832,6889,T
7010,7034,QRS
7063,7112,T
7238,7260,QRS
7295,7341,T
7463,7487,QRS
7509,7566,T
7680,7702,QRS
7737,7780,T
7861,7886,P
7896,7920,QRS
7953,8001,T
8133,8156,QRS
8180,8235,T
8365,8388,QRS
8423,8467,T
8605,8627,QRS
8661,8706,T
8817,8834,P
8851,8875,QRS
8895,8955,T
9084,9107,QRS
9137,9186,T
9313,9337,QRS
9367,9419,T
9515,9531,P
9552,9574,QRS
9605,9652,T
9763,9787,QRS
9804,9865,T
9934,9960,P
9969,9992,QRS
10021,10072,T
10152,10170,P
10186,10210,QRS
10238,10289,T
10377,10399,P
10411,10434,QRS
10450,10513,T
10591,10608,P
10626,10648,QRS
10674,10725,T
10815,10839,P
10850,10872,QRS
10900,10951,T
11089,11112,QRS
11143,11192,T
11283,11307,P
11316,11339,QRS
11355,11418,T
11533,11556,QRS
11590,11634,T
11713,11737,P
11747,11771,QRS
11803,11850,T
11937,11953,P
11971,11995,QRS
12016,12074,T
12178,12201,QRS
12224,12279,T
12359,12384,P
12394,12417,QRS
12450,12496,T
12629,12652,QRS
12683,12733,T
12847,12870,QRS
12889,12948,T
13019,13045,P
13053,13077,QRS
13109,13154,T
13223,13246,P
13258,13280,QRS
13310,13358,T
13435,13458,P
13469,13492,QRS
13509,13570,T
13681,13704,QRS
13727,13781,T
13870,13888,P
13902,13925,QRS
13954,14004,T
14135,14157,QRS
14179,14235,T
14311,14333,P
14346,14368,QRS
14401,14446,T
14519,14542,P
14552,14576,QRS
14609,14654,T
14724,14742,P
14757,14780,QRS
14807,14858,T
14919,14937,P
14954,14976,QRS
15006,15053,T
15102,15120,P
15135,15159,QRS
15193,15234,T
15283,15306,P
15318,15340,QRS
15372,15417,T
15470,15488,P
15504,15526,QRS
15556,15601,T
15658,15676,P
15691,15714,QRS
15735,15791,T
15849,15871,P
15882,15906,QRS
15920,15984,T
16063,16081,P
16097,16119,QRS
16139,16199,T
16289,16312,P
16321,16344,QRS
16372,16423,T
16527,16550,P
16560,16583,QRS
16617,16663,T
16771,16794,P
16805,16827,QRS
16852,16906,T
17004,17022,P
17037,17060,QRS
17089,17139,T
17236,17258,P
17268,17291,QRS
17320,17372,T
17496,17517,QRS
17531,17597,T
17677,17695,P
17710,17733,QRS
17755,17809,T
17889,17913,P
17923,17945,QRS
17973,18025,T
18112,18131,P
18146,18168,QRS
18190,18247,T
18327,18346,P
18360,18384,QRS
18395,18462,T
18579,18603,QRS
18635,18680,T
18768,18790,P
18802,18824,QRS
18857,18903,T
18999,19023,P
19032,19055,QRS
19073,19133,T
19217,19242,P
19252,19274,QRS
19289,19351,T
19434,19458,P
19469,19491,QRS
19520,19567,T
19654,19670,P
19689,19711,QRS
19736,19788,T
19871,19888,P
19905,19929,QRS
19943,20006,T
20080,20103,P
20113,20136,QRS
20165,20213,T
20285,20308,P
20318,20341,QRS
20370,20418,T
20486,20506,P
20520,20543,QRS
20559,20620,T
20686,20710,P
20720,20743,QRS
20765,20819,T
20893,20912,P
20928,20952,QRS
20988,21028,T
21120,21143,P
21152,21175,QRS
21187,21255,T
21335,21352,P
21370,21391,QRS
21422,21469,T
21560,21584,P
21594,21616,QRS
21644,21695,T
21791,21813,P
21825,21847,QRS
21871,21928,T
22044,22068,QRS
22081,22146,T
22233,22256,P
22268,22290,QRS
22318,22367,T
22465,22490,P
22499,22523,QRS
22555,22602,T
22698,22715,P
22733,22756,QRS
22775,22833,T
22950,22974,QRS
23002,23052,T
23172,23194,QRS
23224,23274,T
23407,23431,QRS
23450,23509,T
23624,23648,QRS
23662,23725,T
23845,23869,QRS
23903,23948,T
24076,24098,QRS
24123,24177,T
24275,24291,P
24310,24332,QRS
24364,24411,T
24528,24550,QRS
24568,24629,T
24700,24726,P
24735,24758,QRS
24787,24836,T
24911,24935,P
24947,24969,QRS
24986,25050,T
25113,25137,P
25148,25172,QRS
25194,25248,T
25359,25382,QRS
25414,25461,T
25585,25607,QRS
25634,25686,T
25807,25830,QRS
25855,25907,T
26025,26048,QRS
26078,26126,T
26256,26279,QRS
26314,26359,T
26484,26506,QRS
26524,26584,T
26697,26720,QRS
26751,26798,T
26916,26939,QRS
26972,27018,T
27127,27144,P
27161,27185,QRS
27204,27265,T
27342,27365,P
27376,27400,QRS
27426,27477,T
27577,27600,QRS
27634,27678,T
27749,27773,P
27787,27811,QRS
27841,27887,T
27979,27998,P
28014,28037,QRS
28057,28116,T
28239,28261,QRS
28287,28338,T
28462,28486,QRS
28519,28564,T
28697,28719,QRS
28750,28798,T
28918,28942,QRS
28971,29020,T
29153,29177,QRS
29210,29257,T
29387,29409,QRS
29427,29489,T
29609,29633,QRS
29657,29711,T
29841,29862,QRS
29896,29942,T
30075,30097,QRS
30116,30178,T
30299,30321,QRS
30345,30399,T
30526,30549,QRS
30574,30628,T
30724,30740,P
30761,30783,QRS
30809,30861,T
30952,30969,P
30986,31010,QRS
31024,31088,T
31202,31226,QRS
31254,31303,T
31389,31406,P
31424,31447,QRS
31481,31526,T
31618,31635,P
31653,31675,QRS
31693,31755,T
31835,31852,P
31870,31893,QRS
31919,31970,T
32060,32078,P
32096,32118,QRS
32151,32196,T
32333,32357,QRS
32374,32436,T
32554,32578,QRS
32596,32655,T
32738,32756,P
32772,32795,QRS
32827,32874,T
32961,32978,P
32995,33018,QRS
33045,33096,T
33167,33191,P
33202,33224,QRS
33245,33302,T
33365,33382,P
33399,33422,QRS
33453,33500,T
33614,33637,QRS
33670,33717,T
33804,33825,P
33838,33862,QRS
33885,33941,T
34016,34039,P
34050,34073,QRS
34089,34150,T
34229,34252,P
34263,34286,QRS
34317,34364,T
34458,34482,P
34491,34514,QRS
34534,34591,T
34703,34727,QRS
34745,34804,T
34881,34899,P
34917,34939,QRS
34958,35018,T
35106,35124,P
35139,35163,QRS
35184,35242,T
35320,35337,P
35354,35376,QRS
35393,35454,T
35532,35548,P
35564,35588,QRS
35620,35665,T
35753,35773,P
35786,35809,QRS
35830,35887,T
36002,36024,QRS
36039,36101,T
36181,36200,P
36215,36239,QRS
36271,36317,T
36418,36442,P
36451,36474,QRS
36509,36555,T
36695,36718,QRS
36743,36797,T
36931,36953,QRS
36987,37032,T
37169,37191,QRS
37223,37271,T
37378,37401,P
37411,37435,QRS
37456,37516,T
37596,37619,P
37628,37652,QRS
37681,37730,T
37809,37833,P
37842,37866,QRS
37899,37945,T
38022,38045,P
38055,38079,QRS
38105,38157,T
38232,38255,P
38265,38289,QRS
38310,38366,T
38445,38464,P
38480,38503,QRS
38536,38580,T
38687,38709,P
38720,38743,QRS
38769,38825,T
38961,38984,QRS
39014,39063,T
39196,39218,QRS
39250,39297,T
39401,39426,P
39435,39458,QRS
39488,39540,T
39672,39695,QRS
39714,39775,T
39890,39914,QRS
39948,39995,T
40080,40104,P
40113,40136,QRS
40167,40216,T
40351,40374,QRS
40391,40455,T
40539,40555,P
40572,40596,QRS
40620,40674,T
40790,40812,QRS
40847,40892,T
41008,41032,QRS
41060,41112,T
41179,41203,P
41212,41236,QRS
41253,41313,T
41377,41402,P
41412,41434,QRS
41467,41513,T
41587,41610,P
41620,41643,QRS
41661,41722,T
41797,41818,P
41829,41853,QRS
41875,41932,T
42004,42023,P
42040,42062,QRS
42096,42140,T
42222,42244,P
42256,42280,QRS
42307,42359,T
42458,42482,P
42492,42516,QRS
42532,42595,T
42716,42740,QRS
42763,42818,T
42905,42928,P
42939,42961,QRS
42992,43039,T
43126,43143,P
43161,43183,QRS
43203,43262,T
43327,43351,P
43361,43383,QRS
43404,43460,T
43515,43542,P
43551,43573,QRS
43602,43651,T
43717,43737,P
43752,43776,QRS
43809,43853,T
43930,43949,P
43965,43989,QRS
44008,44068,T
44140,44159,P
44176,44198,QRS
44229,44276,T
44341,44365,P
44375,44398,QRS
44430,44476,T
44556,44581,P
44592,44614,QRS
44648,44691,T
44768,44785,P
44801,44825,QRS
44840,44904,T
44980,44998,P
45013,45036,QRS
45068,45114,T
45199,45224,P
45233,45256,QRS
45282,45335,T
45412,45429,P
45445,45468,QRS
45490,45548,T
45609,45634,P
45643,45666,QRS
45697,45743,T
45807,45834,P
45844,45866,QRS
45893,45942,T
46028,46045,P
46063,46085,QRS
46115,46164,T
46249,46270,P
46282,46306,QRS
46325,46384,T
46500,46524,QRS
46545,46603,T
46698,46720,P
46731,46755,QRS
46784,46835,T
46983,47005,QRS
47035,47085,T
47178,47195,P
47211,47235,QRS
47252,47313,T
47400,47419,P
47436,47458,QRS
47487,47535,T
47630,47652,P
47663,47686,QRS
47705,47766,T
47851,47868,P
47884,47907,QRS
47923,47985,T
48063,48080,P
48096,48119,QRS
48151,48198,T
48287,48304,P
48322,48344,QRS
48364,48421,T
48522,48540,P
48557,48579,QRS
48602,48658,T
48748,48765,P
48782,48805,QRS
48817,48883,T
48973,48995,P
49008,49030,QRS
49058,49107,T
49209,49226,P
49242,49265,QRS
49284,49347,T
49460,49483,QRS
49495,49560,T
49637,49661,P
49671,49694,QRS
49728,49772,T
49856,49879,P
49890,49912,QRS
49933,49991,T
50071,50089,P
50105,50129,QRS
50150,50206,T
50265,50290,P
50301,50323,QRS
50353,50398,T
50457,50477,P
50494,50516,QRS
50548,50591,T
50698,50721,QRS
50746,50799,T
50873,50891,P
50906,50929,QRS
50949,51006,T
51076,51094,P
51110,51133,QRS
51158,51209,T
51290,51308,P
51325,51348,QRS
51376,51425,T
51511,51533,P
51546,51568,QRS
51589,51647,T
51712,51728,P
51747,51769,QRS
51784,51845,T
51902,51929,P
51939,51961,QRS
51990,52036,T
52110,52135,P
52144,52167,QRS
52189,52242,T
52323,52348,P
52357,52381,QRS
52395,52458,T
52534,52550,P
52567,52591,QRS
52612,52668,T
52751,52774,P
52786,52807,QRS
52838,52884,T
53025,53047,QRS
53068,53128,T
53255,53277,QRS
53302,53353,T
53448,53472,P
53482,53505,QRS
53539,53583,T
53717,53740,QRS
53759,53819,T
53939,53961,QRS
53991,54038,T
54148,54172,QRS
54203,54251,T
54330,54346,P
54363,54386,QRS
54416,54464,T
54542,54565,P
54577,54599,QRS
54618,54677,T
54748,54765,P
54781,54804,QRS
54837,54882,T
54990,55012,QRS
55041,55090,T
55176,55194,P
55211,55233,QRS
55264,55312,T
55409,55432,P
55442,55466,QRS
55488,55545,T
55618,55643,P
55653,55674,QRS
55691,55752,T
55827,55850,P
55860,55883,QRS
55915,55962,T
56085,56109,QRS
56130,56187,T
56269,56293,P
56302,56325,QRS
56339,56403,T
56479,56496,P
56512,56535,QRS
56567,56613,T
56734,56757,QRS
56779,56836,T
56911,56926,P
56944,56966,QRS
56981,57043,T
57112,57130,P
57147,57169,QRS
57193,57244,T
57338,57361,P
57371,57395,QRS
57426,57472,T
57570,57587,P
57603,57627,QRS
57643,57708,T
57827,57849,QRS
57865,57927,T
58022,58043,P
58057,58078,QRS
58110,58157,T
58256,58278,P
58289,58312,QRS
58333,58392,T
58467,58486,P
58504,58526,QRS
58546,58604,T
58681,58701,P
58718,58740,QRS
58771,58819,T
58893,58918,P
58928,58951,QRS
58982,59029,T
59106,59131,P
59141,59164,QRS
59183,59242,T
59346,59368,QRS
59401,59445,T
59529,59554,P
59564,59588,QRS
59618,59667,T
59752,59772,P
59786,59810,QRS
59827,59888,T
59966,59984,P
60000,60023,QRS
60047,60102,T
60207,60229,QRS
60261,60307,T
60394,60419,P
60428,60451,QRS
60472,60532,T
60611,60630,P
60645,60668,QRS
60686,60746,T
60857,60879,QRS
60904,60957,T
61052,61069,P
61086,61109,QRS
61139,61188,T
61279,61296,P
61313,61337,QRS
61356,61414,T
61491,61515,P
61525,61549,QRS
61576,61627,T
61699,61725,P
61735,61757,QRS
61782,61835,T
61912,61937,P
61947,61970,QRS
61995,62049,T
62117,62142,P
62152,62175,QRS
62189,62253,T
62335,62359,P
62369,62392,QRS
62425,62471,T
62569,62587,P
62605,62628,QRS
62657,62706,T
62797,62813,P
62833,62855,QRS
62871,62932,T
63046,63069,QRS
63100,63148,T
63269,63291,QRS
63322,63369,T
63458,63475,P
63492,63515,QRS
63543,63594,T
63668,63686,P
63703,63726,QRS
63746,63804,T
63878,63903,P
63912,63935,QRS
63965,64014,T
64130,64151,QRS
64180,64228,T
64325,64342,P
64359,64382,QRS
64396,64461,T
64574,64596,QRS
64623,64673,T
64746,64771,P
64780,64804,QRS
64830,64882,T
64970,64992,P
65004,65028,QRS
65044,65110,T
65190,65206,P
65224,65248,QRS
65264,65327,T
65441,65464,QRS
65489,65541,T
65630,65646,P
65664,65687,QRS
65712,65764,T
65845,65862,P
65879,65903,QRS
65933,65980,T
66047,66073,P
66084,66106,QRS
66137,66183,T
66251,66273,P
66288,66310,QRS
66340,66388,T
66455,66475,P
66490,66513,QRS
66531,66590,T
66690,66714,QRS
66741,66791,T
66871,66895,P
66906,66930,QRS
66946,67009,T
67094,67113,P
67129,67152,QRS
67172,67232,T
67309,67326,P
67343,67367,QRS
67386,67444,T
67513,67540,P
67550,67572,QRS
67599,67649,T
67730,67755,P
67766,67788,QRS
67816,67867,T
67952,67975,P
67987,68011,QRS
68029,68088,T
68157,68182,P
68192,68215,QRS
68244,68292,T
68409,68432,QRS
68466,68511,T
68644,68667,QRS
68690,68747,T
68835,68851,P
68868,68892,QRS
68912,68970,T
69082,69106,QRS
69138,69182,T
69268,69292,P
69303,69326,QRS
69355,69403,T
69484,69510,P
69519,69542,QRS
69568,69620,T
69690,69716,P
69726,69748,QRS
69773,69824,T
69933,69956,QRS
69988,70035,T
70156,70179,QRS
70206,70258,T
70336,70356,P
70374,70396,QRS
70410,70474,T
70540,70568,P
70577,70599,QRS
70621,70677,T
70753,70777,P
70787,70811,QRS
70834,70888,T
70999,71021,QRS
71035,71098,T
71182,71201,P
71218,71240,QRS
71270,71317,T
71459,71481,QRS
71514,71561,T
71698,71722,QRS
71746,71800,T
71927,71950,QRS
71982,72029,T
72169,72193,QRS
72225,72273,T
72416,72440,QRS
72462,72519,T
72641,72664,QRS
72696,72743,T
72826,72847,P
72861,72884,QRS
72912,72963,T
73057,73083,P
73091,73115,QRS
73136,73193,T
73273,73297,P
73308,73331,QRS
73356,73409,T
73512,73534,QRS
73567,73612,T
73699,73716,P
73734,73757,QRS
73786,73835,T
73913,73929,P
73947,73971,QRS
73988,74048,T
74124,74142,P
74160,74184,QRS
74215,74261,T
74356,74381,P
74390,74413,QRS
74437,74491,T
74627,74650,QRS
74673,74728,T
74851,74874,QRS
74903,74952,T
75040,75058,P
75074,75097,QRS
75131,75177,T
75320,75343,QRS
75366,75423,T
75545,75567,QRS
75599,75645,T
75775,75797,QRS
75827,75877,T
76011,76035,QRS
76053,76114,T
76195,76220,P
76230,76254,QRS
76283,76331,T
76411,76433,P
76446,76468,QRS
76499,76546,T
76623,76640,P
76657,76681,QRS
76713,76759,T
76860,76882,QRS
76902,76958,T
77043,77060,P
77076,77099,QRS
77123,77177,T
77291,77315,QRS
77337,77393,T
77468,77489,P
77501,77525,QRS
77553,77603,T
77669,77693,P
77703,77725,QRS
77759,77803,T
77873,77892,P
77907,77930,QRS
77953,78008,T
78081,78104,P
78115,78137,QRS
78153,78215,T
78296,78320,P
78329,78353,QRS
78385,78431,T
78534,78558,P
78569,78591,QRS
78624,78672,T
78771,78788,P
78806,78828,QRS
78846,78909,T
79030,79052,QRS
79078,79131,T
79226,79243,P
79261,79283,QRS
79317,79363,T
79458,79474,P
79492,79514,QRS
79533,79592,T
79713,79737,QRS
79752,79814,T
79892,79916,P
79927,79949,QRS
79979,80027,T
80109,80135,P
80144,80167,QRS
80197,80246,T
80316,80340,P
80350,80374,QRS
80400,80451,T
80519,80543,P
80553,80576,QRS
80612,80654,T
80758,80775,P
80792,80815,QRS
80848,80895,T
80997,81018,P
81029,81053,QRS
81073,81132,T
81231,81250,P
81265,81288,QRS
81320,81366,T
81476,81500,P
81509,81532,QRS
81565,81613,T
81752,81774,QRS
81798,81853,T
81931,81957,P
81965,81989,QRS
82014,82067,T
82142,82161,P
82176,82200,QRS
82235,82276,T
82354,82379,P
82388,82412,QRS
82432,82489,T
82558,82579,P
82591,82614,QRS
82645,82691,T
82757,82782,P
82793,82815,QRS
82847,82893,T
82963,82987,P
82997,83021,QRS
83044,83100,T
83182,83198,P
83215,83238,QRS
83250,83318,T
83396,83419,P
83431,83453,QRS
83485,83530,T
83622,83638,P
83656,83678,QRS
83709,83759,T
83840,83859,P
83875,83897,QRS
83912,83975,T
84046,84065,P
84079,84102,QRS
84123,84179,T
84251,84274,P
84286,84308,QRS
84331,84384,T
84476,84493,P
84511,84533,QRS
84556,84611,T
84688,84713,P
84722,84745,QRS
84761,84823,T
84899,84924,P
84934,84956,QRS
84988,85034,T
85121,85144,P
85154,85178,QRS
85209,85257,T
85357,85380,P
85390,85413,QRS
85435,85494,T
85574,85591,P
85609,85631,QRS
85660,85709,T
85789,85813,P
85822,85845,QRS
85870,85924,T
86008,86033,P
86041,86065,QRS
86088,86143,T
86217,86240,P
86250,86273,QRS
86302,86351,T
86422,86440,P
86456,86479,QRS
86508,86557,T
86658,86682,P
86691,86715,QRS
86735,86795,T
86887,86905,P
86920,86944,QRS
86957,87022,T
87106,87123,P
87139,87162,QRS
87192,87240,T
87327,87352,P
87360,87384,QRS
87413,87462,T
87545,87567,P
87578,87601,QRS
87621,87680,T
87750,87767,P
87785,87807,QRS
87829,87885,T
87944,87968,P
87978,88001,QRS
88034,88078,T
88156,88174,P
88190,88214,QRS
88238,88294,T
88372,88388,P
88404,88427,QRS
88441,88504,T
88584,88601,P
88617,88640,QRS
88670,88718,T
88803,88828,P
88837,88860,QRS
88883,88940,T
89007,89031,P
89041,89065,QRS
89080,89143,T
89207,89232,P
89242,89264,QRS
89296,89340,T
89411,89435,P
89445,89468,QRS
89499,89547,T
89632,89657,P
89667,89691,QRS
89710,89771,T
89851,89874,P
89886,89908,QRS
89935,89987,T
90060,90079,P
90094,90117,QRS
90146,90196,T
90285,90303,P
90320,90342,QRS
90363,90421,T
90497,90520,P
90532,90554,QRS
90574,90631,T
90704,90722,P
90738,90761,QRS
90785,90839,T
