ROILimits_1,ROILimits_2,Value
134,157,P
170,190,QRS
225,281,T
427,450,P
459,482,QRS
518,574,T
718,739,P
752,775,QRS
809,860,T
1011,1034,P
1043,1067,QRS
1100,1159,T
1313,1334,P
1348,1369,QRS
1402,1458,T
1599,1620,P
1635,1656,QRS
1685,1743,T
1893,1917,P
1926,1950,QRS
1983,2041,T
2182,2202,P
2218,2239,QRS
2277,2332,T
2478,2500,P
2514,2534,QRS
2575,2626,T
2776,2796,P
2810,2832,QRS
2866,2922,T
3074,3094,P
3108,3128,QRS
3166,3218,T
3365,3385,P
3394,3421,QRS
3457,3509,T
3663,3688,P
3694,3717,QRS
3755,3808,T
3967,3987,P
4002,4024,QRS
4059,4114,T
4255,4276,P
4286,4309,QRS
4342,4396,T
4552,4572,P
4586,4608,QRS
4643,4697,T
4841,4863,P
4875,4896,QRS
4928,4986,T
5134,5157,P
5170,5190,QRS
5228,5284,T
5428,5449,P
5453,5483,QRS
5517,5571,T
5713,5736,P
5749,5769,QRS
5803,5860,T
6011,6035,P
6046,6066,QRS
6099,6154,T
6296,6320,P
6330,6351,QRS
6382,6441,T
6591,6612,P
6625,6645,QRS
6680,6735,T
6877,6898,P
6911,6933,QRS
6964,7022,T
7170,7193,P
7206,7226,QRS
7259,7316,T
7465,7487,P
7496,7522,QRS
7559,7611,T
7753,7776,P
7787,7811,QRS
7853,7902,T
8053,8075,P
8089,8110,QRS
8150,8201,T
8344,8369,P
8378,8399,QRS
8434,8488,T
8635,8655,P
8670,8690,QRS
8724,8779,T
8927,8950,P
8955,8984,QRS
9022,9073,T
9212,9233,P
9247,9268,QRS
9299,9356,T
9505,9526,P
9541,9560,QRS
9596,9652,T
9791,9812,P
9828,9850,QRS
9886,9945,T
10090,10111,P
10122,10143,QRS
10179,10236,T
10381,10403,P
10417,10439,QRS
10472,10531,T
10678,10701,P
10713,10734,QRS
10765,10823,T
10980,11006,P
11014,11037,QRS
11071,11129,T
11279,11301,P
11315,11335,QRS
11375,11429,T
11581,11603,P
11619,11638,QRS
11678,11729,T
11880,11902,P
11915,11938,QRS
11969,12024,T
12182,12204,P
12214,12238,QRS
12278,12329,T
12483,12507,P
12515,12543,QRS
12580,12631,T
12786,12807,P
12815,12842,QRS
12878,12933,T
13094,13113,P
13129,13150,QRS
13190,13242,T
13387,13407,P
13416,13443,QRS
13473,13561,T
13688,13710,P
13716,13743,QRS
13773,13833,T
13981,14004,P
14017,14038,QRS
14075,14130,T
14280,14302,P
14308,14335,QRS
14373,14423,T
14574,14598,P
14607,14631,QRS
14664,14718,T
14864,14883,P
14899,14920,QRS
14957,15010,T
15156,15179,P
15192,15214,QRS
15256,15305,T
15442,15462,P
15475,15498,QRS
15532,15588,T
15733,15756,P
15772,15792,QRS
15830,15884,T
16035,16056,P
16067,16093,QRS
16132,16184,T
16323,16343,P
16358,16378,QRS
16419,16473,T
16624,16646,P
16658,16681,QRS
16722,16771,T
16914,16935,P
16948,16970,QRS
17004,17058,T
17213,17233,P
17249,17269,QRS
17306,17357,T
17505,17528,P
17539,17562,QRS
17593,17649,T
17795,17816,P
17832,17853,QRS
17891,17942,T
18090,18109,P
18125,18145,QRS
18182,18236,T
18374,18394,P
18410,18431,QRS
18473,18524,T
18674,18696,P
18709,18730,QRS
18767,18821,T
18960,18984,P
18993,19018,QRS
19058,19108,T
19260,19284,P
19293,19316,QRS
19356,19405,T
19553,19577,P
19590,19611,QRS
19642,19701,T
19849,19869,P
19883,19904,QRS
19934,19992,T
20144,20168,P
20181,20203,QRS
20233,20285,T
20432,20455,P
20467,20488,QRS
20521,20576,T
20728,20750,P
20761,20784,QRS
20823,20897,T
21017,21038,P
21052,21074,QRS
21116,21168,T
21312,21334,P
21343,21368,QRS
21408,21459,T
21605,21626,P
21636,21662,QRS
21700,21757,T
21900,21922,P
21936,21956,QRS
21994,22050,T
22197,22218,P
22228,22252,QRS
22285,22340,T
22485,22506,P
22519,22541,QRS
22577,22630,T
22783,22805,P
22811,22838,QRS
22867,22925,T
23075,23099,P
23110,23132,QRS
23162,23224,T
23366,23386,P
23395,23420,QRS
23460,23510,T
23660,23682,P
23696,23719,QRS
23758,23810,T
23952,23972,P
23987,24008,QRS
24042,24097,T
24249,24270,P
24278,24303,QRS
24343,24396,T
24545,24568,P
24579,24602,QRS
24638,24690,T
24845,24867,P
24878,24900,QRS
24942,24994,T
25144,25163,P
25171,25200,QRS
25232,25287,T
25435,25456,P
25471,25491,QRS
25520,25579,T
25741,25762,P
25771,25798,QRS
25835,25886,T
26028,26047,P
26063,26084,QRS
26120,26172,T
26319,26341,P
26356,26377,QRS
26417,26466,T
26604,26628,P
26637,26662,QRS
26701,26749,T
26900,26921,P
26930,26956,QRS
26993,27046,T
27196,27218,P
27222,27252,QRS
27290,27345,T
27488,27512,P
27522,27544,QRS
27576,27633,T
27786,27806,P
27822,27842,QRS
27879,27932,T
28057,28079,P
28088,28113,QRS
28145,28198,T
28320,28340,P
28348,28376,QRS
28413,28464,T
28579,28602,P
28614,28636,QRS
28669,28722,T
28838,28860,P
28871,28893,QRS
28928,28982,T
29095,29114,P
29123,29149,QRS
29183,29238,T
29348,29372,P
29382,29404,QRS
29443,29488,T
29605,29626,P
29640,29663,QRS
29702,29757,T
29871,29890,P
29905,29926,QRS
29962,30016,T
30140,30162,P
30173,30196,QRS
30231,30286,T
30423,30443,P
30458,30478,QRS
30514,30565,T
30723,30746,P
30760,30780,QRS
30820,30868,T
31030,31051,P
31065,31088,QRS
31125,31179,T
31343,31364,P
31374,31400,QRS
31436,31489,T
31663,31684,P
31699,31720,QRS
31753,31808,T
31965,31987,P
31999,32024,QRS
32057,32112,T
32270,32294,P
32307,32328,QRS
32362,32417,T
32577,32600,P
32607,32634,QRS
32673,32724,T
32896,32922,P
32932,32955,QRS
32995,33045,T
33201,33224,P
33237,33259,QRS
33295,33348,T
33510,33532,P
33547,33569,QRS
33600,33664,T
33815,33838,P
33850,33872,QRS
33912,33966,T
34125,34147,P
34160,34181,QRS
34213,34271,T
34429,34450,P
34458,34486,QRS
34522,34574,T
34735,34758,P
34767,34793,QRS
34826,34883,T
35044,35067,P
35081,35104,QRS
35131,35192,T
35342,35366,P
35375,35398,QRS
35429,35488,T
35646,35668,P
35681,35704,QRS
35741,35792,T
35936,35959,P
35971,35992,QRS
36022,36081,T
36228,36251,P
36265,36285,QRS
36317,36375,T
36516,36540,P
36550,36573,QRS
36607,36660,T
36804,36825,P
36839,36859,QRS
36897,36950,T
37092,37116,P
37127,37149,QRS
37183,37238,T
37371,37392,P
37404,37427,QRS
37460,37516,T
37673,37694,P
37702,37729,QRS
37766,37817,T
37966,37988,P
38001,38024,QRS
38058,38112,T
38264,38286,P
38301,38321,QRS
38357,38412,T
38573,38596,P
38609,38631,QRS
38670,38720,T
38865,38884,P
38901,38922,QRS
38954,39018,T
39170,39193,P
39202,39226,QRS
39265,39316,T
39467,39486,P
39503,39526,QRS
39560,39615,T
39778,39801,P
39815,39835,QRS
39871,39926,T
40091,40111,P
40119,40145,QRS
40183,40235,T
40387,40409,P
40419,40445,QRS
40477,40535,T
40699,40719,P
40735,40756,QRS
40790,40843,T
41010,41033,P
41046,41067,QRS
41101,41157,T
41317,41338,P
41352,41373,QRS
41407,41462,T
41633,41655,P
41669,41691,QRS
41726,41780,T
41931,41954,P
41962,41988,QRS
42022,42073,T
42232,42254,P
42269,42291,QRS
42324,42380,T
42535,42555,P
42570,42590,QRS
42626,42679,T
42846,42869,P
42879,42905,QRS
42943,42995,T
43153,43174,P
43188,43209,QRS
43242,43297,T
43464,43487,P
43496,43523,QRS
43558,43616,T
43776,43797,P
43810,43832,QRS
43860,43921,T
44083,44104,P
44112,44137,QRS
44173,44227,T
44388,44412,P
44421,44444,QRS
44476,44535,T
44693,44713,P
44728,44750,QRS
44784,44838,T
44995,45015,P
45028,45050,QRS
45083,45137,T
45295,45316,P
45329,45351,QRS
45380,45438,T
45593,45616,P
45622,45649,QRS
45677,45738,T
45895,45916,P
45930,45951,QRS
45986,46039,T
46188,46210,P
46222,46245,QRS
46278,46336,T
46489,46512,P
46522,46542,QRS
46580,46636,T
46786,46806,P
46821,46843,QRS
46878,46935,T
47086,47107,P
47121,47142,QRS
47174,47231,T
47377,47397,P
47411,47433,QRS
47470,47524,T
47671,47692,P
47706,47727,QRS
47760,47817,T
47972,47991,P
48005,48026,QRS
48060,48113,T
48257,48278,P
48291,48312,QRS
48349,48401,T
48549,48570,P
48582,48604,QRS
48646,48697,T
48839,48863,P
48873,48897,QRS
48932,48988,T
49138,49160,P
49174,49194,QRS
49224,49284,T
49429,49451,P
49465,49488,QRS
49522,49581,T
49734,49756,P
49765,49792,QRS
49826,49882,T
50030,50054,P
50065,50088,QRS
50119,50179,T
50323,50344,P
50358,50379,QRS
50412,50467,T
50618,50640,P
50649,50676,QRS
50714,50765,T
50905,50926,P
50940,50961,QRS
50995,51049,T
51194,51215,P
51225,51250,QRS
51282,51339,T
51489,51512,P
51517,51547,QRS
51581,51633,T
51781,51803,P
51816,51837,QRS
51875,51928,T
52072,52092,P
52108,52129,QRS
52165,52217,T
52354,52376,P
52390,52412,QRS
52448,52502,T
52651,52673,P
52687,52708,QRS
52744,52799,T
52951,52974,P
52983,53009,QRS
53046,53097,T
53252,53274,P
53284,53307,QRS
53340,53397,T
53563,53583,P
53593,53619,QRS
53652,53709,T
53860,53881,P
53893,53914,QRS
53949,54001,T
54164,54185,P
54193,54219,QRS
54256,54308,T
54459,54480,P
54493,54515,QRS
54550,54607,T
54765,54787,P
54802,54823,QRS
54858,54912,T
55065,55089,P
55101,55123,QRS
55160,55210,T
55375,55396,P
55410,55433,QRS
55469,55525,T
55684,55708,P
55722,55743,QRS
55777,55834,T
55985,56008,P
56021,56042,QRS
56081,56134,T
56292,56315,P
56328,56348,QRS
56384,56438,T
56585,56609,P
56619,56644,QRS
56678,56734,T
56887,56910,P
56919,56939,QRS
56977,57031,T
57177,57200,P
57211,57233,QRS
57260,57321,T
57479,57501,P
57514,57530,QRS
57566,57622,T
57773,57794,P
57809,57830,QRS
57861,57915,T
58063,58085,P
58095,58120,QRS
58158,58208,T
58358,58379,P
58386,58414,QRS
58451,58503,T
58648,58669,P
58684,58707,QRS
58736,58796,T
58943,58965,P
58978,58999,QRS
59031,59089,T
59234,59257,P
59269,59291,QRS
59327,59384,T
59533,59553,P
59567,59588,QRS
59625,59677,T
59834,59854,P
59862,59887,QRS
59920,59973,T
60123,60144,P
60155,60177,QRS
60210,60269,T
60426,60447,P
60461,60481,QRS
60516,60569,T
60725,60748,P
60761,60782,QRS
60818,60870,T
61025,61045,P
61060,61081,QRS
61112,61169,T
61321,61343,P
61354,61381,QRS
61417,61470,T
61615,61638,P
61646,61672,QRS
61710,61762,T
61913,61935,P
61946,61970,QRS
62010,62062,T
62204,62227,P
62230,62261,QRS
62294,62349,T
62494,62515,P
62530,62546,QRS
62585,62640,T
62787,62812,P
62821,62843,QRS
62878,62930,T
63070,63091,P
63105,63122,QRS
63163,63215,T
63371,63396,P
63406,63429,QRS
63463,63515,T
63662,63683,P
63697,63719,QRS
63754,63810,T
63963,63985,P
64001,64022,QRS
64057,64113,T
64257,64279,P
64289,64316,QRS
64351,64405,T
64563,64584,P
