ROILimits_1,ROILimits_2,Value
140,159,QRS
201,247,T
294,314,QRS
365,392,P
396,442,QRS
443,497,T
580,604,P
628,648,QRS
703,739,T
798,821,P
847,873,QRS
879,940,T
966,1018,QRS
1032,1080,T
1174,1216,P
1239,1260,QRS
1280,1351,T
1357,1382,P
1421,1443,QRS
1475,1521,T
1577,1614,P
1624,1643,QRS
1651,1702,T
1725,1774,QRS
1775,1826,T
1947,1968,QRS
2000,2054,T
2114,2139,QRS
2173,2217,T
2435,2455,QRS
2486,2544,T
2621,2649,QRS
2682,2731,T
2795,2832,P
2845,2874,QRS
2908,2966,T
3050,3070,P
3100,3128,QRS
3149,3228,T
3347,3369,QRS
3401,3451,T
3469,3499,P
3523,3547,QRS
3579,3621,T
3698,3728,QRS
3740,3787,T
3820,3871,QRS
3881,3932,T
4047,4072,QRS
4109,4156,T
4223,4246,QRS
4275,4330,T
4389,4417,QRS
4424,4475,T
4499,4546,QRS
4548,4597,T
4712,4746,P
4765,4784,QRS
4826,4869,T
4941,4953,P
4998,5020,QRS
5047,5104,T
5203,5228,QRS
5242,5285,T
5318,5365,QRS
5374,5426,T
5592,5615,QRS
5649,5697,T
5752,5775,QRS
5812,5879,T
5922,5945,QRS
5970,6035,T
6110,6132,QRS
6161,6213,T
6407,6428,QRS
6461,6518,T
6532,6554,P
6591,6618,QRS
6651,6701,T
6777,6806,QRS
6842,6885,T
7002,7026,QRS
7059,7108,T
7190,7215,QRS
7249,7298,T
7370,7395,QRS
7395,7457,T
7484,7536,QRS
7547,7593,T
7712,7733,QRS
7774,7831,T
7887,7912,QRS
7954,8008,T
8095,8117,QRS
8132,8182,T
8207,8254,QRS
8255,8308,T
8422,8446,QRS
8479,8536,T
8588,8615,QRS
8648,8710,T
8833,8858,QRS
8892,8944,T
9033,9056,QRS
9145,9194,QRS
9200,9244,T
9360,9382,QRS
9416,9473,T
9527,9551,QRS
9585,9630,T
9708,9732,QRS
9762,9834,T
9878,9903,QRS
9936,9998,T
10085,10110,QRS
10148,10193,T
10267,10290,QRS
10317,10367,T
10371,10418,QRS
10419,10473,T
10635,10658,QRS
10688,10740,T
10758,10784,P
10797,10820,QRS
10850,10915,T
10983,11006,QRS
11041,11094,T
11157,11181,QRS
11210,11257,T
11466,11494,QRS
11530,11581,T
11741,11764,QRS
11784,11851,T
11880,11907,P
11930,11953,QRS
11980,12046,T
12090,12113,QRS
12142,12191,T
12267,12289,QRS
12318,12363,T
12425,12448,QRS
12472,12531,T
12629,12652,QRS
12680,12760,T
12809,12832,QRS
12854,12911,T
13011,13036,QRS
13070,13120,T
13226,13254,QRS
13266,13313,T
13319,13352,P
13357,13404,QRS
13415,13459,T
13623,13647,QRS
13665,13730,T
13786,13808,QRS
13828,13894,T
13978,14000,QRS
14034,14072,P
14075,14111,QRS
14112,14175,T
14329,14352,QRS
14401,14436,T
14508,14533,QRS
14561,14611,T
14738,14762,QRS
14798,14865,T
14911,14934,QRS
14960,15030,T
15095,15118,QRS
15146,15206,T
15251,15273,QRS
15295,15362,T
15426,15451,QRS
15457,15509,T
15531,15581,QRS
15582,15636,T
15772,15792,QRS
15834,15882,T
15953,15978,QRS
16001,16091,T
16183,16209,QRS
16245,16307,T
16488,16513,QRS
16543,16597,T
16657,16684,P
16727,16749,QRS
16778,16828,T
16904,16926,QRS
16954,17001,T
17071,17094,QRS
17114,17194,T
17263,17284,QRS
17320,17374,T
17479,17504,QRS
17521,17566,T
17603,17651,QRS
17660,17705,T
17832,17854,QRS
17892,17940,T
18007,18030,QRS
18055,18106,T
18169,18191,QRS
18234,18264,T
18270,18317,QRS
18318,18380,T
18419,18435,P
18474,18495,QRS
18546,18580,T
18586,18616,P
18644,18668,QRS
18693,18763,T
18833,18858,QRS
18872,18921,T
18943,18990,QRS
18991,19048,T
19215,19239,QRS
19276,19331,T
19402,19425,QRS
19453,19498,T
19560,19582,QRS
19607,19662,T
19718,19741,QRS
19783,19812,P
19816,19863,QRS
19864,19912,T
20166,20190,QRS
20238,20295,T
20350,20375,QRS
20403,20458,T
20562,20586,QRS
20623,20667,T
20784,20804,QRS
20822,20868,T
20896,20943,QRS
20953,21001,T
21063,21081,P
21117,21141,QRS
21163,21235,T
21279,21303,QRS
21333,21380,T
21387,21416,P
21426,21454,QRS
21476,21548,T
21599,21625,QRS
21630,21678,T
21706,21759,QRS
21895,21918,QRS
21948,22002,T
22066,22090,QRS
22118,22172,T
22262,22276,P
22320,22344,QRS
22371,22427,T
22503,22536,QRS
22544,22589,T
22621,22674,QRS
22704,22739,T
22890,22917,QRS
22951,22995,T
23078,23104,QRS
23110,23162,T
23188,23243,QRS
23244,23306,T
23369,23403,P
23423,23443,QRS
23466,23529,T
23538,23573,P
23605,23630,QRS
23659,23724,T
23789,23814,QRS
23847,23914,T
23959,23981,QRS
24013,24054,T
24058,24106,QRS
24107,24154,T
24270,24290,QRS
24319,24369,T
24389,24414,P
24443,24470,QRS
24500,24574,T
24755,24779,QRS
24820,24875,T
24876,24888,P
24937,24962,QRS
24993,25043,T
25125,25149,QRS
25152,25207,T
25214,25245,P
25247,25296,QRS
25307,25350,T
25516,25540,QRS
25576,25623,T
25628,25671,P
25682,25706,QRS
25730,25796,T
25848,25872,QRS
25879,25928,T
25949,25998,QRS
26007,26018,T
26022,26113,QRS
26265,26294,QRS
26345,26384,T
26442,26468,QRS
26504,26549,T
26660,26689,QRS
26723,26776,T
26814,26838,P
26856,26879,QRS
26909,26955,T
27029,27052,QRS
27079,27129,T
27232,27259,QRS
27289,27364,T
27405,27440,P
27458,27478,QRS
27490,27534,T
27559,27607,QRS
27611,27663,T
27774,27796,QRS
27834,27890,T
27946,27967,QRS
28001,28049,T
28069,28085,P
28114,28140,QRS
28146,28200,T
28225,28279,QRS
28280,28331,T
28404,28436,P
28465,28491,QRS
28528,28575,T
28688,28716,QRS
28749,28800,T
28851,28872,QRS
28907,28948,T
28948,28968,P
28998,29021,QRS
29038,29078,T
29107,29159,QRS
29160,29213,T
29375,29406,QRS
29444,29500,T
29599,29628,QRS
29645,29691,T
29715,29767,QRS
29768,29819,T
29929,29957,QRS
29991,30039,T
30097,30120,QRS
30156,30198,T
30253,30277,QRS
30305,30356,T
30399,30428,QRS
30460,30524,T
30526,30559,P
30566,30591,QRS
30626,30674,T
30723,30762,P
30771,30796,QRS
30801,30857,T
30882,30940,QRS
30969,31023,T
31117,31146,QRS
31176,31252,T
31311,31335,QRS
31356,31392,T
31424,31483,QRS
31484,31535,T
31661,31686,QRS
31719,31770,T
31830,31856,QRS
31878,31960,T
32023,32057,QRS
32069,32109,T
32136,32193,QRS
32194,32249,T
32367,32392,QRS
32425,32484,T
32552,32583,QRS
32609,32663,T
32670,32702,P
32721,32747,QRS
32784,32829,T
32898,32921,QRS
32928,32973,T
32975,32997,P
33004,33055,QRS
33056,33103,T
33158,33184,P
33226,33250,QRS
33278,33348,T
33359,33387,P
33410,33432,QRS
33461,33489,T
33515,33570,QRS
33571,33623,T
33710,33735,QRS
33777,33824,T
33845,33871,P
33905,33929,QRS
33972,34016,T
34119,34142,QRS
34182,34225,P
34236,34287,QRS
34297,34338,T
34440,34472,QRS
34495,34555,T
34602,34625,QRS
34642,34715,T
34748,34775,QRS
34782,34834,T
34855,34904,QRS
34905,34951,T
35095,35123,QRS
35142,35212,T
35374,35402,P
35438,35463,QRS
35497,35551,T
35640,35660,P
35665,35689,QRS
35701,35745,T
35771,35820,QRS
35821,35877,T
35983,36011,QRS
36049,36094,T
36186,36213,QRS
36227,36271,T
36293,36345,QRS
36346,36399,T
36514,36537,QRS
36582,36643,T
36702,36726,QRS
36756,36804,T
36868,36894,QRS
36925,36988,T
37109,37131,QRS
37169,37235,T
37253,37271,P
37292,37322,QRS
37357,37392,T
37418,37436,P
37467,37497,QRS
37520,37599,T
37663,37683,QRS
37720,37758,T
37888,37908,P
37916,37937,QRS
37967,38018,T
38038,38055,P
38089,38112,QRS
38140,38181,T
38215,38228,P
38252,38277,QRS
38289,38332,T
38360,38412,QRS
38413,38466,T
38611,38632,QRS
38664,38717,T
38737,38752,P
38783,38808,QRS
38842,38902,T
38972,38999,QRS
39029,39071,T
39124,39147,QRS
39167,39241,T
39266,39282,P
39327,39348,QRS
39385,39427,T
39493,39519,QRS
39550,39593,T
39810,39834,QRS
39869,39928,T
39992,40014,QRS
40048,40098,T
40101,40131,P
40152,40174,QRS
40181,40232,T
40264,40315,QRS
40323,40370,T
40502,40522,QRS
40562,40603,T
40655,40681,QRS
40719,40762,T
40819,40847,QRS
40856,40907,T
40928,40975,QRS
40976,41025,T
41085,41102,P
41136,41164,QRS
41202,41249,T
41303,41322,QRS
41356,41422,T
41456,41476,P
41497,41517,QRS
41547,41601,T
41675,41699,QRS
41737,41804,T
41969,41991,QRS
42023,42075,T
42092,42119,P
42125,42153,QRS
42186,42232,T
42304,42329,QRS
42334,42383,T
42406,42451,QRS
