ROILimits_1,ROILimits_2,Value
217,246,P
266,298,QRS
337,383,T
522,552,P
571,603,QRS
645,689,T
819,847,P
868,900,QRS
944,986,T
1108,1136,P
1157,1189,QRS
1233,1273,T
1391,1420,P
1440,1471,QRS
1512,1570,T
1693,1722,P
1740,1774,QRS
1813,1881,T
1996,2024,P
2041,2078,QRS
2116,2159,T
2298,2319,P
2340,2371,QRS
2412,2455,T
2579,2607,P
2627,2658,QRS
2697,2740,T
2872,2900,P
2910,2952,QRS
2993,3052,T
3163,3190,P
3211,3242,QRS
3282,3323,T
3445,3473,P
3493,3526,QRS
3563,3630,T
3733,3761,P
3779,3814,QRS
3853,3895,T
4022,4050,P
4066,4103,QRS
4142,4183,T
4307,4335,P
4355,4387,QRS
4424,4488,T
4594,4623,P
4643,4675,QRS
4714,4756,T
4890,4918,P
4932,4972,QRS
5009,5049,T
5185,5214,P
5234,5266,QRS
5305,5346,T
5473,5503,P
5519,5555,QRS
5595,5635,T
5768,5797,P
5811,5850,QRS
5887,5927,T
6072,6100,P
6115,6153,QRS
6189,6231,T
6374,6402,P
6422,6454,QRS
6494,6531,T
6658,6687,P
6702,6739,QRS
6776,6819,T
6954,6981,P
6998,7035,QRS
7073,7112,T
7246,7274,P
7290,7328,QRS
7364,7404,T
7518,7546,P
7564,7600,QRS
7632,7676,T
7786,7815,P
7833,7868,QRS
7906,7945,T
8068,8096,P
8115,8150,QRS
8185,8225,T
8367,8386,P
8397,8441,QRS
8478,8517,T
8651,8680,P
8699,8735,QRS
8773,8810,T
8957,8985,P
9004,9039,QRS
9078,9116,T
9273,9302,P
9316,9357,QRS
9396,9434,T
9600,9628,P
9649,9681,QRS
9719,9760,T
9907,9936,P
9948,9990,QRS
10028,10067,T
10221,10249,P
10269,10303,QRS
10343,10381,T
10539,10567,P
10588,10620,QRS
10660,10699,T
10838,10867,P
10887,10919,QRS
10959,10996,T
11138,11167,P
11185,11220,QRS
11254,11296,T
11435,11465,P
11479,11517,QRS
11554,11594,T
11723,11750,P
11770,11807,QRS
11842,11880,T
12008,12036,P
12046,12090,QRS
