ROILimits_1,ROILimits_2,Value
196,228,QRS
269,315,T
326,357,P
364,392,QRS
430,480,T
490,508,P
524,555,QRS
603,638,T
649,675,P
687,721,QRS
758,809,T
814,835,P
850,884,QRS
924,970,T
1016,1051,QRS
1100,1133,T
1168,1222,QRS
1249,1295,T
1343,1382,QRS
1418,1460,T
1493,1542,QRS
1576,1628,T
1632,1672,P
1676,1702,QRS
1740,1788,T
1824,1866,QRS
1900,1950,T
1963,1992,P
2001,2028,QRS
2062,2115,T
2127,2147,P
2163,2198,QRS
2226,2280,T
2324,2357,QRS
2393,2444,T
2471,2524,QRS
2564,2609,T
2655,2687,QRS
2730,2773,T
2801,2857,QRS
2888,2934,T
2946,2973,P
2979,3017,QRS
3047,3097,T
3099,3123,P
3146,3178,QRS
3220,3265,T
3311,3343,QRS
3375,3433,T
3471,3513,QRS
3542,3593,T
3603,3642,P
3647,3671,QRS
3712,3762,T
3790,3839,QRS
3881,3922,T
3958,4005,QRS
4043,4085,T
4128,4165,QRS
4238,4271,P
4290,4328,QRS
4363,4413,T
4458,4490,QRS
4537,4580,T
4615,4658,QRS
4692,4743,T
4785,4819,QRS
4895,4928,P
4949,4992,QRS
5023,5071,T
5118,5144,QRS
5189,5233,T
5270,5313,QRS
5345,5397,T
5438,5477,QRS
5500,5562,T
5602,5644,QRS
5678,5726,T
5734,5757,P
5768,5810,QRS
5840,5891,T
5891,5910,P
5928,5968,QRS
5998,6053,T
6062,6081,P
6105,6130,QRS
6166,6215,T
6225,6251,P
6268,6294,QRS
6335,6380,T
6425,6457,QRS
6491,6545,T
6554,6576,P
6583,6626,QRS
6654,6710,T
6741,6789,QRS
6827,6870,T
6883,6903,P
6912,6953,QRS
6982,7035,T
7035,7056,P
7070,7118,QRS
7151,7201,T
7210,7231,P
7241,7279,QRS
7319,7365,T
7411,7440,QRS
7479,7526,T
7566,7606,QRS
7644,7694,T
7700,7717,P
7728,7770,QRS
7792,7860,T
7899,7932,QRS
7939,8016,T
8021,8041,P
8057,8097,QRS
8132,8186,T
8225,8264,QRS
8291,8348,T
8386,8422,QRS
8466,8511,T
8517,8546,P
8556,8595,QRS
8619,8672,T
8714,8756,QRS
8786,8835,T
8845,8872,P
8877,8914,QRS
8949,8997,T
9005,9045,P
9049,9073,QRS
9107,9158,T
9192,9242,QRS
9278,9329,T
9376,9402,QRS
9434,9488,T
9534,9563,QRS
9605,9648,T
9696,9728,QRS
9769,9812,T
9850,9893,QRS
9935,9976,T
9980,10013,P
10016,10052,QRS
10097,10135,T
10179,10217,QRS
10258,10299,T
10310,10348,P
10348,10379,QRS
10412,10465,T
10475,10497,P
10509,10545,QRS
10588,10624,T
10630,10671,P
10671,10698,QRS
10775,10805,P
10829,10866,QRS
10901,10947,T
10960,10993,P
10999,11025,QRS
11039,11108,T
11149,11190,QRS
11223,11276,T
11324,11349,QRS
11424,11454,P
11475,11515,QRS
11550,11597,T
11609,11634,P
11641,11679,QRS
11711,11757,T
11765,11795,P
11800,11837,QRS
11882,11918,T
11962,11999,QRS
12054,12081,T
12109,12163,QRS
12173,12243,T
12274,12324,QRS
12378,12402,T
12444,12485,QRS
12523,12567,T
12593,12640,QRS
12654,12676,T
12708,12756,QRS
12780,12808,T
12878,12909,P
12931,12967,QRS
13005,13052,T
13063,13090,P
13094,13129,QRS
13148,13210,T
13242,13288,QRS
13327,13368,T
13412,13454,QRS
13482,13531,T
13569,13616,QRS
13655,13694,T
13736,13770,QRS
13810,13851,T
13864,13890,P
13894,13931,QRS
13962,14016,T
14060,14092,QRS
14108,14180,T
14185,14211,P
14221,14256,QRS
14272,14334,T
14347,14364,P
14386,14415,QRS
14457,14498,T
14528,14572,QRS
14612,14655,T
14684,14698,P
14701,14731,QRS
14807,14836,P
14856,14899,QRS
14945,14979,T
14981,14999,P
15019,15059,QRS
15071,15140,T
15169,15227,QRS
15273,15306,T
15313,15345,P
15347,15376,QRS
15382,15447,T
15458,15482,P
15509,15537,QRS
15556,15626,T
15628,15652,P
15668,15701,QRS
15747,15782,T
15783,15814,P
15823,15867,QRS
15917,15945,T
15955,15964,P
15994,16020,QRS
16040,16109,T
16117,16135,P
16155,16191,QRS
16209,16268,T
16280,16302,P
16308,16359,QRS
16383,16430,T
16465,16508,QRS
16518,16592,T
16623,16670,QRS
16714,16753,T
16761,16792,P
16799,16830,QRS
16868,16914,T
16960,16990,QRS
17033,17075,T
17084,17109,P
17119,17152,QRS
17206,17233,T
17260,17273,P
17279,17313,QRS
17346,17396,T
17427,17476,QRS
17477,17516,T
17523,17535,P
17542,17575,QRS
17604,17650,QRS
17676,17720,T
17738,17759,P
17761,17800,QRS
17834,17880,T
17889,17899,P
17929,17954,QRS
17993,18040,T
18074,18121,QRS
18170,18204,T
18211,18239,P
18249,18279,QRS
18315,18365,T
18375,18403,P
18407,18437,QRS
18487,18526,T
18533,18563,P
18576,18603,QRS
18646,18687,T
18692,18722,P
18737,18763,QRS
18802,18850,T
18856,18881,P
18893,18925,QRS
18962,19012,T
19058,19087,QRS
19123,19175,T
19203,19256,QRS
19292,19334,T
19379,19413,QRS
19488,19521,P
19535,19577,QRS
19618,19663,T
19701,19741,QRS
19811,19849,P
19874,19908,QRS
19948,19989,T
20004,20026,P
20039,20075,QRS
20117,20154,T
20166,20186,P
20205,20230,QRS
20266,20314,T
20353,20398,QRS
20432,20479,T
20526,20555,QRS
20602,20642,T
20653,20675,P
20687,20718,QRS
20760,20803,T
20814,20844,P
20847,20882,QRS
20924,20969,T
20978,20998,P
21019,21044,QRS
21079,21128,T
21140,21168,P
21176,21207,QRS
21243,21291,T
21303,21326,P
21344,21369,QRS
21410,21455,T
21494,21533,QRS
21564,21617,T
21659,21702,QRS
21730,21777,T
21816,21857,QRS
21889,21942,T
21953,21964,P
21991,22021,QRS
22062,22111,T
22117,22139,P
22155,22185,QRS
22225,22270,T
22281,22302,P
22315,22349,QRS
22389,22435,T
22445,22470,P
22484,22513,QRS
22547,22600,T
22600,22620,P
22645,22676,QRS
22748,22782,P
22807,22837,QRS
22870,22927,T
22937,22962,P
22979,23004,QRS
23042,23096,T
23139,23172,QRS
23207,23257,T
23268,23293,P
23308,23332,QRS
23370,23419,T
23430,23453,P
23461,23497,QRS
23530,23581,T
23592,23618,P
23636,23661,QRS
23695,23746,T
23756,23776,P
23794,23822,QRS
23855,23914,T
23919,23938,P
23961,23987,QRS
24022,24075,T
24079,24108,P
24112,24156,QRS
24181,24234,T
24247,24265,P
24288,24312,QRS
24359,24397,T
24399,24418,P
24444,24479,QRS
24520,24567,T
24577,24598,P
24613,24642,QRS
24682,24728,T
24741,24755,P
24769,24807,QRS
24848,24894,T
24903,24925,P
24929,24971,QRS
25021,25054,T
25065,25084,P
25098,25134,QRS
25164,25218,T
25229,25261,P
25268,25304,QRS
25328,25387,T
25434,25473,QRS
25507,25556,T
25602,25634,QRS
25645,25716,T
25743,25766,P
25772,25795,QRS
25829,25882,T
25923,25963,QRS
25997,26046,T
26084,26125,QRS
26222,26246,P
26264,26289,QRS
26302,26381,T
26384,26404,P
26419,26462,QRS
26504,26540,T
26571,26620,QRS
26660,26707,T
26734,26785,QRS
26833,26870,T
26879,26898,P
26918,26949,QRS
26984,27036,T
27039,27067,P
27070,27112,QRS
27143,27198,T
27203,27227,P
27236,27274,QRS
27307,27361,T
27393,27439,QRS
27476,27522,T
27559,27603,QRS
27636,27689,T
27713,27766,QRS
27809,27855,T
27897,27933,QRS
27968,28017,T
28058,28097,QRS
28135,28183,T
28221,28264,QRS
28293,28341,T
28382,28426,QRS
28460,28508,T
28516,28529,P
28557,28592,QRS
28616,28672,T
28686,28703,P
28711,28753,QRS
28788,28834,T
28839,28855,P
28884,28922,QRS
28942,28977,T
28979,29034,QRS
29059,29095,T
29155,29186,P
29211,29244,QRS
29292,29330,T
29376,29411,QRS
29448,29498,T
29508,29530,P
29544,29578,QRS
29611,29663,T
29671,29700,P
29702,29738,QRS
29769,29825,T
29835,29861,P
29879,29905,QRS
29933,29991,T
30002,30020,P
30030,30072,QRS
30138,30178,P
30197,30234,QRS
30265,30322,T
30332,30364,P
