ROILimits_1,ROILimits_2,Value
152,183,P
208,228,QRS
262,311,T
437,456,P
490,524,QRS
555,612,T
726,758,P
779,810,QRS
844,897,T
1018,1047,P
1065,1097,QRS
1125,1180,T
1297,1331,P
1350,1384,QRS
1414,1469,T
1573,1592,P
1622,1658,QRS
1688,1729,T
1834,1867,P
1889,1923,QRS
1956,2013,T
2129,2148,P
2183,2216,QRS
2246,2302,T
2413,2431,P
2465,2492,QRS
2526,2575,T
2683,2716,P
2734,2770,QRS
2799,2852,T
2958,2991,P
3007,3036,QRS
3067,3118,T
3225,3252,P
3269,3299,QRS
3331,3382,T
3499,3533,P
3544,3590,QRS
3621,3672,T
3786,3819,P
3837,3867,QRS
3894,3952,T
4055,4088,P
4109,4143,QRS
4174,4224,T
4330,4347,P
4379,4412,QRS
4439,4493,T
4599,4630,P
4645,4677,QRS
4705,4749,T
4856,4876,P
4909,4940,QRS
4975,5026,T
5144,5163,P
5194,5215,QRS
5218,5315,T
5425,5444,P
5475,5509,QRS
5531,5584,T
5693,5726,P
5746,5780,QRS
5808,5854,T
5960,5980,P
6011,6045,QRS
6070,6132,T
6229,6247,P
6278,6313,QRS
6342,6399,T
6509,6528,P
6564,6595,QRS
6627,6684,T
6802,6836,P
6857,6893,QRS
6920,6976,T
7094,7137,P
7141,7163,QRS
7196,7252,T
7365,7396,P
7415,7445,QRS
7481,7531,T
7660,7702,P
7706,7727,QRS
7749,7806,T
7926,7948,P
7988,8011,QRS
8043,8098,T
8225,8245,P
8280,8316,QRS
8342,8402,T
8519,8550,P
8569,8599,QRS
8626,8680,T
8794,8826,P
8849,8871,QRS
8904,8954,T
9070,9103,P
9121,9156,QRS
9177,9228,T
9343,9376,P
9394,9426,QRS
9454,9517,T
9649,9679,P
9683,9705,QRS
9736,9792,T
9919,9951,P
9971,10001,QRS
10029,10078,T
10192,10211,P
10241,10274,QRS
10302,10358,T
10461,10494,P
10511,10539,QRS
10566,10622,T
10727,10756,P
10776,10806,QRS
10843,10896,T
11010,11045,P
11064,11102,QRS
11119,11180,T
11291,11327,P
11347,11381,QRS
11409,11475,T
11577,11596,P
11628,11664,QRS
11693,11743,T
11846,11878,P
11892,11927,QRS
11953,12007,T
12111,12142,P
12160,12196,QRS
12222,12268,T
12409,12438,P
12442,12464,QRS
12499,12551,T
12660,12678,P
12710,12743,QRS
12772,12827,T
12935,12968,P
12988,13021,QRS
13050,13106,T
13207,13227,P
13260,13291,QRS
13318,13368,T
13463,13495,P
13511,13541,QRS
13571,13628,T
13717,13735,P
13766,13799,QRS
13827,13881,T
13991,14025,P
14042,14079,QRS
14110,14159,T
14261,14281,P
14312,14342,QRS
14375,14430,T
14531,14565,P
14585,14620,QRS
14645,14701,T
14798,14830,P
14846,14877,QRS
14912,14958,T
15053,15085,P
15104,15137,QRS
15161,15210,T
15304,15340,P
15360,15390,QRS
15430,15477,T
15585,15622,P
15639,15672,QRS
15711,15758,T
15860,15879,P
15912,15945,QRS
15966,16029,T
16133,16154,P
16186,16220,QRS
16261,16302,T
16398,16431,P
16439,16480,QRS
16506,16556,T
16656,16677,P
16705,16736,QRS
16746,16808,T
16923,16942,P
16979,17014,QRS
17044,17103,T
17200,17235,P
17252,17274,QRS
17309,17467,T
17477,17510,P
17527,17554,QRS
17589,17647,T
17748,17766,P
17794,17830,QRS
17856,17913,T
18003,18023,P
18055,18087,QRS
18112,18195,T
18254,18285,P
18299,18332,QRS
18375,18426,T
18528,18549,P
18583,18618,QRS
18645,18705,T
18803,18822,P
18853,18885,QRS
18913,18965,T
19065,19084,P
19117,19152,QRS
19183,19239,T
19334,19352,P
19383,19419,QRS
19446,19490,T
19587,19619,P
19636,19667,QRS
19693,19743,T
19838,19872,P
19892,19922,QRS
19957,20008,T
20115,20136,P
20169,20199,QRS
20226,20309,T
20390,20422,P
20440,20477,QRS
20503,20543,T
20650,20683,P
20703,20738,QRS
20767,20820,T
20913,20947,P
20965,20993,QRS
21030,21072,T
21172,21203,P
21214,21242,QRS
21260,21300,T
21348,21388,QRS
21434,21461,QRS
21468,21639,T
21708,21739,P
21756,21783,QRS
21842,21873,T
21978,21995,P
22023,22052,QRS
22078,22162,T
22240,22275,P
22293,22323,QRS
22350,22429,T
22500,22533,P
22551,22582,QRS
22604,22661,T
22751,22770,P
22801,22833,QRS
22873,22917,T
23016,23054,P
23067,23091,QRS
23144,23195,T
23299,23320,P
23352,23382,QRS
23419,23473,T
23561,23579,P
23612,23645,QRS
23673,23754,T
23824,23859,P
23877,23907,QRS
23936,23985,T
24089,24121,P
24140,24171,QRS
24197,24240,T
24339,24373,P
24394,24424,QRS
24454,24536,T
24619,24655,P
24672,24704,QRS
24733,24791,T
24903,24920,P
24951,24980,QRS
25012,25063,T
25166,25203,P
25218,25251,QRS
25273,25349,T
25436,25468,P
25479,25503,QRS
25549,25592,T
25702,25730,P
25743,25772,QRS
25807,25856,T
25964,26000,P
26019,26051,QRS
26087,26141,T
26247,26281,P
26300,26333,QRS
26373,26417,T
26526,26542,P
26573,26609,QRS
26637,26691,T
26793,26812,P
26844,26874,QRS
26910,26955,T
27065,27084,P
27114,27142,QRS
27176,27221,T
27323,27344,P
27376,27407,QRS
27441,27495,T
27606,27639,P
27658,27690,QRS
27717,27775,T
27884,27919,P
27939,27974,QRS
28003,28055,T
28162,28181,P
28214,28247,QRS
28273,28323,T
28426,28459,P
28477,28506,QRS
28533,28593,T
28702,28731,P
28751,28773,QRS
28812,28894,T
28975,29008,P
29026,29063,QRS
29100,29145,T
29259,29278,P
29308,29343,QRS
29372,29458,T
29536,29568,P
29588,29620,QRS
29660,29706,T
29813,29831,P
29857,29877,QRS
29913,29968,T
30082,30102,P
30130,30168,QRS
30197,30245,T
30353,30392,P
30410,30441,QRS
30468,30524,T
30641,30662,P
30691,30725,QRS
30764,30810,T
30924,30960,P
30978,31010,QRS
31033,31089,T
31207,31225,P
31257,31287,QRS
31317,31375,T
31467,31503,P
31521,31556,QRS
31570,31606,T
31613,31642,P
31651,31695,QRS
31708,31764,T
32020,32039,P
32068,32098,QRS
32120,32265,T
32300,32321,P
32355,32393,QRS
32422,32491,T
32576,32612,P
32632,32664,QRS
32690,32778,T
32856,32874,P
32906,32937,QRS
32970,33106,T
33121,33152,P
33169,33206,QRS
33218,33306,T
33395,33429,P
33448,33482,QRS
33509,33592,T
33674,33693,P
33728,33757,QRS
33783,33865,T
33952,33986,P
34004,34033,QRS
34070,34118,T
34224,34243,P
34277,34310,QRS
34336,34390,T
34489,34524,P
34540,34574,QRS
34599,34671,T
34749,34766,P
34800,34836,QRS
34864,34953,T
35032,35052,P
35083,35117,QRS
35145,35298,T
35309,35329,P
35360,35390,QRS
35425,35478,T
35575,35594,P
35629,35659,QRS
35683,35750,T
35854,35874,P
35905,35936,QRS
35960,36017,T
36117,36134,P
36164,36197,QRS
36215,36269,T
36380,36419,P
36441,36475,QRS
36500,36564,T
36671,36705,P
36723,36756,QRS
36781,36840,T
36951,36971,P
37004,37032,QRS
37059,37214,T
37226,37244,P
37276,37308,QRS
37331,37392,T
37494,37529,P
37547,37582,QRS
37607,37663,T
37750,37772,P
37805,37835,QRS
37869,37925,T
38039,38058,P
38091,38128,QRS
38154,38212,T
38319,38353,P
38373,38406,QRS
38443,38487,T
38589,38623,P
38639,38674,QRS
38700,38757,T
38861,38881,P
38911,38949,QRS
38977,39020,T
39139,39163,P
39176,39209,QRS
39227,39282,T
39383,39417,P
39437,39468,QRS
39510,39558,T
39666,39702,P
39724,39757,QRS
39791,39836,T
39946,39963,P
39993,40027,QRS
40062,40105,T
40204,40237,P
40256,40286,QRS
40306,40383,T
40473,40507,P
40525,40559,QRS
40588,40637,T
40728,40745,P
40774,40809,QRS
40835,40889,T
40998,41020,P
41056,41092,QRS
41126,41182,T
41283,41317,P
41336,41367,QRS
41401,41450,T
41546,41581,P
41602,41633,QRS
41662,41720,T
41816,41850,P
41869,41901,QRS
41941,41981,T
42086,42117,P
42135,42165,QRS
42202,42236,T
42345,42378,P
42399,42433,QRS
42469,42514,T
42631,42666,P
42686,42717,QRS
42742,42801,T
42914,42933,P
42965,42996,QRS
43017,43099,T
43185,43207,P
43235,43270,QRS
43293,43345,T
43453,43472,P
43504,43534,QRS
43570,43616,T
43718,43747,P
43765,43799,QRS
43834,43884,T
43993,44028,P
44048,44080,QRS
44113,44169,T
44283,44302,P
44336,44366,QRS
44400,44457,T
44555,44576,P
44608,44641,QRS
44675,44729,T
44825,44858,P
44876,44908,QRS
44930,44988,T
45100,45120,P
45153,45190,QRS
45214,45257,T
45370,45404,P
45422,45454,QRS
45485,45540,T
45652,45689,P
45709,45745,QRS
45771,45831,T
45943,45977,P
45994,46023,QRS
46047,46103,T
46207,46240,P
46259,46295,QRS
46319,46375,T
46480,46499,P
46532,46567,QRS
46591,46642,T
46743,46762,P
46793,46826,QRS
46853,46913,T
47019,47055,P
47075,47109,QRS
47141,47191,T
47306,47327,P
47354,47395,QRS
47422,47479,T
47579,47613,P
47630,47664,QRS
47688,47743,T
47846,47879,P
47899,47933,QRS
47964,48014,T
48115,48148,P
48166,48198,QRS
48217,48265,T
48314,48355,QRS
48376,48439,T
48652,48687,P
48705,48738,QRS
48761,48854,T
48932,48966,P
48975,49015,QRS
49026,49096,T
49198,49216,P
49246,49280,QRS
49307,49360,T
49456,49475,P
49507,49541,QRS
49570,49622,T
49709,49738,P
49755,49789,QRS
49808,49880,T
49981,50001,P
50035,50068,QRS
50093,50152,T
50250,50284,P
50303,50335,QRS
50361,50424,T
50523,50543,P
50577,50608,QRS
50638,50696,T
50792,50823,P
50840,50870,QRS
50897,50950,T
51050,51070,P
51104,51133,QRS
51161,51208,T
51310,51329,P
51365,51402,QRS
51426,51487,T
51593,51627,P
51649,51681,QRS
51706,51769,T
51871,51906,P
51925,51959,QRS
51989,52040,T
52153,52174,P
52199,52241,QRS
52271,52324,T
52427,52446,P
52479,52510,QRS
52544,52589,T
52696,52724,P
52738,52772,QRS
52797,52854,T
52973,52996,P
53033,53067,QRS
53097,53156,T
53265,53297,P
53310,53333,QRS
53335,53432,T
53540,53560,P
53594,53626,QRS
53654,53710,T
53820,53854,P
53872,53905,QRS
53928,53984,T
54088,54120,P
54137,54168,QRS
54195,54242,T
54351,54371,P
54406,54442,QRS
54464,54529,T
54642,54674,P
54694,54727,QRS
54754,54808,T
54921,54953,P
54968,54997,QRS
55022,55078,T
55194,55228,P
55247,55276,QRS
55304,55359,T
55461,55479,P
55507,55540,QRS
55566,55617,T
55713,55733,P
55765,55802,QRS
55803,55850,T
55892,55932,QRS
55934,56016,QRS
56022,56148,T
56264,56298,P
56314,56349,QRS
56528,56560,P
56578,56614,QRS
56636,56716,T
56796,56829,P
56846,56877,QRS
56902,56963,T
57050,57082,P
57090,57131,QRS
57159,57225,T
57301,57322,P
57353,57389,QRS
57418,57467,T
57571,57592,P
57626,57656,QRS
57694,57740,T
57845,57878,P
57895,57929,QRS
57946,58014,T
58096,58118,P
58150,58186,QRS
58364,58380,P
58407,58444,QRS
58468,58527,T
58613,58631,P
58657,58680,QRS
58685,58760,T
58871,58890,P
58920,58953,QRS
59015,59112,T
59141,59163,P
59198,59231,QRS
59261,59337,T
59417,59437,P
59469,59499,QRS
59519,59575,T
59676,59710,P
59730,59752,QRS
59788,59842,T
59943,59979,P
59996,60027,QRS
60065,60128,T
60203,60235,P
60252,60272,QRS
60320,60393,T
60453,60486,P
60491,60535,QRS
60559,60728,T
60769,60802,P
60817,60835,QRS
60872,60939,T
61038,61071,P
61091,61119,QRS
61157,61206,T
61316,61333,P
61366,61400,QRS
61422,61478,T
61583,61601,P
61630,61662,QRS
61682,61730,T
61753,61794,QRS
61815,61881,T
61987,62007,P
62032,62063,QRS
62093,62153,T
62369,62407,P
62424,62454,QRS
62475,62542,T
62642,62676,P
62684,62711,QRS
62750,62823,T
62919,62953,P
62971,63002,QRS
63003,63054,T
63059,63105,P
63121,63162,QRS
63183,63233,T
63448,63483,P
63502,63533,QRS
63554,63620,T
63736,63769,P
63788,63822,QRS
63847,63935,T
64013,64029,P
64063,64098,QRS
64123,64186,T
64280,64301,P
64333,64366,QRS
64391,64475,T
64491,64529,P
64538,64580,QRS
64594,64693,T
64817,64837,P
64868,64897,QRS
64925,65005,T
65102,65121,P
65150,65184,QRS
65222,65304,T
65390,65410,P
65444,65479,QRS
65500,65552,T
65662,65694,P
65713,65742,QRS
65742,65796,T
65864,65905,QRS
65926,65992,T
66206,66233,P
66249,66280,QRS
66299,66362,T
66476,66497,P
66530,66561,QRS
66592,66734,T
66762,66781,P
66814,66846,QRS
66882,66941,T
67040,67058,P
67090,67122,QRS
67147,67209,T
67307,67340,P
67356,67389,QRS
67416,67473,T
67575,67610,P
67628,67657,QRS
67695,67730,T
67839,67859,P
67885,67922,QRS
67950,68002,T
68116,68152,P
68173,68207,QRS
68233,68290,T
68399,68433,P
68449,68469,QRS
68507,68560,T
68672,68690,P
68724,68755,QRS
68782,68835,T
68937,68957,P
68987,69022,QRS
69050,69107,T
69204,69220,P
69249,69281,QRS
69308,69398,T
69479,69495,P
69528,69562,QRS
69590,69648,T
69758,69777,P
69791,69831,QRS
69851,70008,T
70032,70066,P
70087,70122,QRS
70154,70202,T
70308,70340,P
70359,70392,QRS
70416,70491,T
70574,70593,P
70626,70658,QRS
70688,70736,T
70841,70862,P
70896,70931,QRS
70957,71018,T
71128,71147,P
71182,71216,QRS
71238,71300,T
71411,71444,P
71461,71492,QRS
71517,71610,T
71686,71708,P
71742,71774,QRS
71798,71849,T
71945,71966,P
71975,72018,QRS
72059,72093,T
72208,72238,P
72249,72287,QRS
72319,72410,T
72516,72537,P
72569,72607,QRS
72635,72784,T
72792,72830,P
72849,72885,QRS
72914,72973,T
73073,73092,P
73125,73161,QRS
73166,73213,T
73256,73297,QRS
73323,73389,T
73604,73634,P
73649,73683,QRS
73693,73814,T
73877,73913,P
73932,73963,QRS
73996,74057,T
74165,74185,P
74216,74245,QRS
74285,74334,T
74436,74456,P
74488,74520,QRS
74522,74572,T
74576,74611,P
74638,74679,QRS
74698,74761,T
74972,75004,P
75019,75053,QRS
75077,75132,T
75224,75257,P
75275,75310,QRS
75343,75394,T
75508,75544,P
75563,75594,QRS
75630,75760,T
75783,75801,P
75834,75865,QRS
75885,75924,T
75959,75997,QRS
76017,76076,T
76300,76317,P
76345,76374,QRS
76557,76576,P
76607,76638,QRS
76656,76711,T
76802,76836,P
76853,76885,QRS
76923,76970,T
77079,77098,P
77131,77170,QRS
77199,77272,T
77342,77377,P
77394,77432,QRS
77468,77508,T
77598,77620,P
77652,77685,QRS
77717,77770,T
77850,77874,P
77906,77939,QRS
77967,78091,T
78104,78137,P
78152,78184,QRS
78202,78253,T
78348,78369,P
78402,78438,QRS
78470,78518,T
78622,78656,P
78674,78704,QRS
78740,78791,T
78884,78904,P
78932,78968,QRS
78991,79041,T
79141,79161,P
79193,79228,QRS
79231,79256,T
79404,79435,P
79453,79486,QRS
79514,79568,T
79666,79698,P
79709,79740,QRS
79779,79821,T
79920,79938,P
79971,80006,QRS
80034,80125,T
80199,80233,P
80252,80281,QRS
80321,80367,T
80463,80495,P
80517,80539,QRS
80578,80622,T
80725,80746,P
80773,80803,QRS
80840,80885,T
80979,81015,P
81030,81062,QRS
81088,81138,T
81228,81263,P
81282,81314,QRS
81341,81398,T
81496,81531,P
81552,81586,QRS
81624,81675,T
81774,81807,P
