ROILimits_1,ROILimits_2,Value
59,80,P
89,119,QRS
134,212,T
226,252,P
263,290,QRS
304,385,T
402,426,P
432,467,QRS
479,558,T
576,597,P
605,635,QRS
642,731,T
745,767,P
775,803,QRS
817,897,T
914,937,P
947,978,QRS
993,1077,T
1085,1115,P
1124,1154,QRS
1167,1249,T
1264,1289,P
1297,1328,QRS
1342,1421,T
1431,1457,P
1465,1494,QRS
1500,1590,T
1603,1629,P
1639,1662,QRS
1688,1764,T
1778,1802,P
1808,1837,QRS
1850,1931,T
1949,1974,P
1983,2011,QRS
2017,2110,T
2130,2153,P
2163,2192,QRS
2203,2282,T
2305,2326,P
2334,2364,QRS
2377,2459,T
2473,2499,P
2507,2537,QRS
2552,2599,T
2641,2679,QRS
2688,2763,T
2829,2851,P
2859,2888,QRS
2907,2950,T
2950,2979,P
2983,3018,QRS
3052,3094,T
3150,3180,QRS
3218,3265,T
3342,3366,P
3374,3402,QRS
3415,3498,T
3512,3533,P
3541,3573,QRS
3580,3669,T
3679,3706,P
3716,3743,QRS
3761,3843,T
3858,3883,P
3891,3920,QRS
3936,4008,T
4027,4049,P
4058,4084,QRS
4102,4179,T
4190,4215,P
4225,4251,QRS
4264,4348,T
4365,4388,P
4392,4428,QRS
4443,4528,T
4542,4566,P
4575,4604,QRS
4620,4698,T
4715,4736,P
4744,4773,QRS
4788,4859,T
4876,4900,P
4909,4941,QRS
4962,5032,T
5049,5072,P
5082,5111,QRS
5129,5203,T
5215,5242,P
5251,5281,QRS
5298,5379,T
5392,5414,P
5424,5455,QRS
5469,5556,T
5566,5589,P
5593,5626,QRS
5651,5724,T
5741,5763,P
5771,5799,QRS
5811,5893,T
5907,5930,P
5941,5970,QRS
5988,6068,T
6082,6109,P
6118,6148,QRS
6163,6216,T
6250,6276,QRS
6292,6334,T
6375,6406,QRS
6421,6495,T
6550,6569,P
6575,6604,QRS
6614,6698,T
6742,6767,P
6776,6804,QRS
6821,6898,T
6921,6944,P
6952,6984,QRS
7004,7081,T
7099,7124,P
7134,7162,QRS
7180,7257,T
7275,7297,P
7307,7338,QRS
7352,7431,T
7448,7471,P
7483,7509,QRS
7523,7601,T
7623,7644,P
7652,7683,QRS
7695,7776,T
7799,7823,P
7834,7863,QRS
7874,7958,T
7971,7999,P
8003,8038,QRS
8051,8127,T
8145,8166,P
8176,8205,QRS
8221,8302,T
8310,8339,P
8344,8375,QRS
8388,8470,T
8489,8510,P
8518,8548,QRS
8562,8644,T
8660,8683,P
8694,8722,QRS
8738,8819,T
8834,8858,P
8868,8897,QRS
8914,8987,T
9001,9022,P
9027,9063,QRS
9071,9156,T
9168,9192,P
9195,9230,QRS
9239,9322,T
9339,9362,P
9370,9401,QRS
9414,9502,T
9518,9540,P
9551,9580,QRS
9596,9675,T
9690,9714,P
9720,9753,QRS
9774,9844,T
9852,9882,P
9887,9922,QRS
9930,10010,T
10026,10051,P
10062,10091,QRS
10105,10185,T
10196,10224,P
10234,10261,QRS
10279,10358,T
10377,10398,P
10408,10438,QRS
10455,10539,T
10573,10607,QRS
10625,10679,T
10725,10746,P
10754,10783,QRS
10794,10877,T
10889,10915,P
10925,10953,QRS
10958,11015,T
11053,11082,QRS
11097,11146,T
11187,11218,QRS
11233,11311,T
11366,11390,P
11396,11425,QRS
11439,11517,T
11560,11585,P
11595,11622,QRS
11641,11717,T
11748,11771,P
11779,11812,QRS
11823,11900,T
11927,11954,P
11963,11992,QRS
12009,12087,T
12112,12135,P
12145,12174,QRS
12189,12234,T
12280,12330,QRS
12335,12403,T
12470,12489,P
12495,12527,QRS
12549,12591,T
12636,12693,QRS
12703,12769,T
12825,12847,P
12855,12886,QRS
12896,12983,T
13000,13018,P
13021,13055,QRS
13065,13132,T
13175,13196,P
13205,13235,QRS
13248,13326,T
13365,13401,QRS
13415,13485,T
13522,13545,P
13554,13579,QRS
13599,13682,T
13719,13753,QRS
13768,13838,T
13876,13898,P
13905,13937,QRS
13948,14031,T
14063,14103,QRS
14110,14175,T
14215,14239,P
14248,14276,QRS
14292,14341,T
14381,14444,QRS
14451,14521,T
14567,14587,P
14598,14626,QRS
14643,14690,T
14690,14723,P
14731,14789,QRS
14793,14858,T
14910,14931,P
14940,14969,QRS
14984,15062,T
15071,15099,P
15107,15134,QRS
15153,15228,T
15250,15272,P
15281,15312,QRS
15331,15376,T
15415,15470,QRS
15474,15545,T
15601,15622,P
15630,15659,QRS
15664,15751,T
15766,15790,P
15798,15828,QRS
