ROILimits_1,ROILimits_2,Value
100,117,P
127,153,QRS
198,240,T
361,380,P
391,415,QRS
459,582,T
618,638,P
649,673,QRS
715,760,T
880,900,P
910,935,QRS
972,1077,T
1138,1157,P
1166,1192,QRS
1207,1278,T
1397,1417,P
1426,1452,QRS
1486,1538,T
1660,1680,P
1692,1716,QRS
1750,1801,T
1921,1941,P
1949,1976,QRS
2012,2060,T
2191,2211,P
2219,2246,QRS
2280,2337,T
2466,2485,P
2498,2522,QRS
2555,2604,T
2730,2750,P
2761,2785,QRS
2819,2866,T
2998,3017,P
3028,3052,QRS
3083,3167,T
3268,3285,P
3294,3321,QRS
3355,3423,T
3538,3557,P
3570,3593,QRS
3628,3686,T
3807,3827,P
3836,3861,QRS
3898,3940,T
4070,4091,P
4102,4125,QRS
4162,4206,T
4336,4355,P
4367,4391,QRS
4423,4471,T
4600,4618,P
4629,4654,QRS
4688,4739,T
4867,4887,P
4896,4922,QRS
4964,5007,T
5139,5158,P
5169,5194,QRS
5236,5280,T
5404,5423,P
5432,5459,QRS
5496,5546,T
5672,5690,P
5699,5726,QRS
5764,5815,T
5943,5963,P
5974,5998,QRS
6033,6100,T
6207,6226,P
6235,6261,QRS
6310,6352,T
6472,6490,P
6502,6526,QRS
6559,6610,T
6735,6756,P
6765,6791,QRS
6825,6877,T
7003,7022,P
7031,7058,QRS
7098,7142,T
7264,7283,P
7292,7318,QRS
7365,7396,T
7521,7542,P
7554,7578,QRS
7619,7658,T
7778,7798,P
7808,7831,QRS
7846,7980,T
8032,8050,P
8061,8086,QRS
8122,8168,T
8289,8308,P
8318,8343,QRS
8353,8427,T
8548,8567,P
8578,8603,QRS
8634,8688,T
8809,8829,P
8838,8864,QRS
8900,8953,T
9088,9107,P
9117,9144,QRS
9180,9229,T
9368,9387,P
9396,9423,QRS
9457,9509,T
9655,9674,P
9683,9710,QRS
9750,9802,T
9942,9962,P
9973,9998,QRS
10039,10084,T
10224,10243,P
10254,10279,QRS
10323,10364,T
10495,10515,P
10523,10549,QRS
10584,10635,T
10766,10787,P
10795,10821,QRS
10860,10908,T
11038,11059,P
11069,11094,QRS
11128,11180,T
11314,11334,P
11343,11369,QRS
11414,11458,T
11587,11608,P
11619,11642,QRS
11668,11721,T
11848,11873,P
11885,11908,QRS
11934,11958,T
12110,12130,P
12141,12164,QRS
12203,12246,T
12359,12378,P
12389,12413,QRS
12448,12494,T
12596,12617,P
12627,12652,QRS
12680,12731,T
12842,12862,P
12873,12897,QRS
12932,13016,T
13095,13115,P
13125,13150,QRS
13181,13234,T
13356,13372,P
13380,13407,QRS
13443,13494,T
13615,13636,P
13647,13671,QRS
13704,13756,T
13891,13910,P
13919,13946,QRS
13980,14030,T
14165,14184,P
14195,14221,QRS
14255,14305,T
14439,14458,P
14467,14494,QRS
14527,14578,T
14715,14734,P
14743,14769,QRS
14802,14861,T
14996,15015,P
15024,15050,QRS
15084,15135,T
15278,15297,P
15309,15333,QRS
15366,15417,T
15545,15565,P
15574,15599,QRS
15633,15681,T
15809,15828,P
15837,15863,QRS
15896,15946,T
16076,16097,P
16105,16131,QRS
16171,16219,T
16352,16372,P
16381,16407,QRS
16447,16495,T
16625,16645,P
16655,16680,QRS
16728,16763,T
16894,16914,P
16924,16949,QRS
16995,17031,T
17165,17185,P
17195,17221,QRS
17257,17304,T
17437,17456,P
17467,17492,QRS
17525,17575,T
17708,17728,P
17736,17763,QRS
17798,17852,T
17986,18005,P
18015,18041,QRS
18076,18127,T
18269,18288,P
18297,18324,QRS
18362,18412,T
18551,18571,P
18580,18607,QRS
18641,18694,T
18833,18853,P
18862,18889,QRS
18922,18973,T
19113,19133,P
19141,19168,QRS
19200,19252,T
19387,19406,P
19416,19441,QRS
19476,19524,T
19660,19679,P
19688,19714,QRS
19750,19800,T
19937,19957,P
19965,19992,QRS
20028,20080,T
20219,20239,P
20250,20274,QRS
20310,20359,T
20498,20518,P
20528,20554,QRS
20586,20638,T
20776,20797,P
20806,20832,QRS
20868,20924,T
21067,21087,P
21096,21123,QRS
21161,21210,T
21357,21376,P
21385,21412,QRS
21446,21497,T
21642,21661,P
21673,21697,QRS
21730,21782,T
21920,21940,P
21948,21975,QRS
