ROILimits_1,ROILimits_2,Value
61,102,P
105,133,QRS
221,238,P
264,291,QRS
373,390,P
415,444,QRS
531,548,P
573,600,QRS
687,706,P
731,759,QRS
841,859,P
885,913,QRS
936,973,T
1002,1019,P
1045,1072,QRS
1159,1178,P
1203,1231,QRS
1314,1331,P
1358,1385,QRS
1474,1490,P
1517,1542,QRS
1628,1645,P
1672,1698,QRS
1785,1803,P
1829,1857,QRS
1882,1909,T
1945,1962,P
1989,2013,QRS
2097,2115,P
2140,2168,QRS
2192,2223,T
2253,2270,P
2287,2322,QRS
2348,2376,T
2411,2429,P
2454,2481,QRS
2563,2581,P
2609,2633,QRS
2721,2739,P
2749,2791,QRS
2877,2895,P
2920,2948,QRS
3030,3048,P
3073,3101,QRS
3186,3204,P
3230,3258,QRS
3345,3362,P
3389,3414,QRS
3500,3518,P
3545,3570,QRS
3597,3625,T
3658,3676,P
3700,3727,QRS
3769,3799,T
3815,3833,P
3858,3885,QRS
3928,3963,T
3970,3987,P
4014,4041,QRS
4127,4145,P
4170,4199,QRS
4222,4254,T
4285,4304,P
4329,4356,QRS
4397,4424,T
4443,4461,P
4488,4512,QRS
4597,4616,P
4642,4670,QRS
4756,4773,P
4800,4828,QRS
4916,4933,P
4961,4985,QRS
5027,5059,T
5070,5087,P
5114,5142,QRS
5229,5246,P
5271,5300,QRS
5387,5405,P
5430,5457,QRS
5541,5560,P
5586,5612,QRS
5698,5716,P
5742,5769,QRS
5859,5876,P
5902,5927,QRS
5953,5988,T
6015,6033,P
6060,6084,QRS
6169,6187,P
6214,6240,QRS
6266,6293,T
6333,6349,P
6374,6403,QRS
6486,6501,P
6517,6556,QRS
6642,6658,P
6677,6713,QRS
6797,6833,P
6843,6871,QRS
6959,6977,P
7004,7031,QRS
7117,7137,P
7163,7189,QRS
7278,7294,P
7322,7350,QRS
7437,7454,P
7481,7509,QRS
7596,7614,P
7641,7669,QRS
7754,7772,P
7798,7826,QRS
7913,7930,P
7958,7985,QRS
8077,8095,P
8120,8148,QRS
8160,8206,T
8233,8251,P
8277,8306,QRS
8391,8408,P
8435,8462,QRS
8551,8570,P
8596,8622,QRS
8646,8680,T
8708,8726,P
8754,8781,QRS
8869,8886,P
8913,8940,QRS
9030,9046,P
9073,9100,QRS
9188,9206,P
9234,9258,QRS
9346,9364,P
9391,9418,QRS
9510,9525,P
9554,9581,QRS
9619,9658,T
9675,9695,P
9719,9746,QRS
9786,9820,T
9834,9853,P
9880,9908,QRS
9947,9989,T
10001,10019,P
10044,10072,QRS
10112,10159,T
10163,10181,P
10208,10236,QRS
10325,10343,P
10370,10398,QRS
10491,10510,P
10536,10563,QRS
10657,10676,P
10700,10728,QRS
10815,10834,P
10860,10888,QRS
10982,11002,P
