ROILimits_1,ROILimits_2,Value
141,212,QRS
227,322,T
334,390,QRS
391,497,T
521,574,QRS
589,676,T
705,755,QRS
756,857,T
885,935,QRS
936,1032,T
1038,1055,P
1060,1107,QRS
1120,1206,T
1224,1281,QRS
1291,1395,T
1410,1460,QRS
1475,1562,T
1576,1612,P
1619,1640,QRS
1655,1729,T
1754,1800,P
1807,1829,QRS
1847,1930,T
1953,1988,P
1994,2017,QRS
2034,2090,T
2132,2149,P
2157,2209,QRS
2223,2283,T
2289,2334,P
2342,2400,QRS
2415,2472,T
2497,2586,QRS
2600,2684,T
2687,2772,QRS
2788,2872,T
2893,2934,P
2934,2956,QRS
2968,3060,T
3062,3133,QRS
3149,3242,T
3246,3314,QRS
3323,3419,T
3473,3494,QRS
3495,3599,T
3618,3654,P
3661,3683,QRS
3694,3756,T
3767,3803,P
3811,3871,QRS
3885,3941,T
4002,4038,P
4046,4068,QRS
4069,4157,T
4250,4272,QRS
4285,4339,T
4422,4450,P
4456,4480,QRS
4493,4548,T
4622,4681,QRS
4689,4753,T
4753,4877,QRS
4889,4946,T
4952,5073,QRS
5083,5143,T
5250,5271,QRS
5278,5341,T
5359,5463,QRS
5471,5536,T
5605,5657,QRS
5669,5731,T
5791,5849,QRS
5860,5922,T
5945,6039,QRS
6040,6130,T
6163,6196,P
6208,6225,QRS
6229,6323,T
6347,6413,QRS
6417,6515,T
6540,6597,QRS
6608,6696,T
6707,6748,P
6755,6771,QRS
6784,6841,T
6915,6938,QRS
6944,7008,T
7038,7078,P
7085,7105,QRS
7116,7173,T
7220,7263,QRS
7281,7331,T
7374,7419,QRS
7428,7486,T
7524,7571,QRS
7580,7639,T
7676,7722,QRS
7729,7790,T
7827,7873,QRS
7879,7940,T
7968,8021,QRS
8029,8090,T
8121,8169,QRS
8174,8245,T
8251,8289,P
8300,8315,QRS
8331,8390,T
8395,8430,P
8443,8457,QRS
8473,8529,T
8535,8569,P
8579,8598,QRS
8615,8671,T
8688,8740,QRS
8752,8812,T
8827,8878,QRS
8879,8950,T
8956,8986,P
9000,9015,QRS
9016,9087,T
9094,9121,P
9135,9152,QRS
9153,9222,T
9238,9288,QRS
9289,9362,T
9382,9427,QRS
9444,9508,T
9510,9538,P
9544,9567,QRS
9568,9642,T
9654,9676,P
9684,9703,QRS
9704,9774,T
9777,9816,P
9826,9841,QRS
9856,9909,T
9919,9957,P
9968,9982,QRS
9997,10062,T
10064,10101,P
10111,10126,QRS
10144,10194,T
10211,10249,P
10257,10281,QRS
10282,10340,T
10354,10367,P
10375,10427,QRS
10437,10489,T
10493,10507,P
10527,10583,QRS
10599,10672,T
10700,10743,QRS
10761,10832,T
10842,10856,P
10863,10910,QRS
10928,10977,T
10983,11028,P
11034,11082,QRS
11097,11149,T
11162,11202,P
11206,11252,QRS
11265,11359,T
11373,11428,QRS
11440,11535,T
11537,11601,QRS
11616,11668,T
11682,11706,P
11717,11774,QRS
11784,11841,T
11842,11875,P
11893,11942,QRS
11947,12008,T
12010,12055,P
12061,12109,QRS
12127,12176,T
12180,12222,P
12231,12278,QRS
12290,12344,T
12396,12447,QRS
12462,12515,T
12596,12615,QRS
12630,12683,T
12686,12728,P
12737,12786,QRS
12796,12853,T
12854,12895,P
12904,12951,QRS
12967,13017,T
13071,13117,QRS
13134,13184,T
13237,13283,QRS
13293,13350,T
13428,13444,QRS
13461,13510,T
13562,13608,QRS
13617,13700,T
13724,13770,QRS
13788,13836,T
13883,13930,QRS
13946,13997,T
14046,14092,QRS
14108,14159,T
14218,14266,QRS
14281,14333,T
14333,14378,P
14383,14437,QRS
14450,14509,T
14601,14622,QRS
14636,14724,T
14742,14807,QRS
14820,14909,T
14912,14988,QRS
15003,15093,T
15152,15174,QRS
15190,15274,T
15276,15359,QRS
15374,15429,T
15531,15553,QRS
15564,15621,T
15725,15748,QRS
15763,15818,T
15841,15941,QRS
15959,16012,T
16034,16128,QRS
16143,16201,T
16209,16246,P
16257,16321,QRS
16336,16416,T
16418,16503,QRS
16517,16605,T
16609,16692,QRS
16693,16791,T
16792,16879,QRS
16893,16978,T
16980,17061,QRS
17075,17138,T
17226,17249,QRS
17263,17317,T
17426,17448,QRS
17464,17515,T
17526,17645,QRS
17652,17712,T
17792,17840,QRS
17849,17911,T
17930,17972,P
17981,18037,QRS
18045,18108,T
18119,18161,P
18169,18227,QRS
18235,18322,T
18367,18415,QRS
18416,18512,T
18554,18602,QRS
18608,18702,T
18743,18791,QRS
18806,18888,T
18927,18975,QRS
18991,19076,T
19115,19162,QRS
19177,19262,T
19297,19345,QRS
19360,19448,T
19477,19525,QRS
19539,19629,T
19658,19706,QRS
19722,19808,T
19836,19884,QRS
19894,19981,T
20007,20055,QRS
20071,20148,T
20174,20222,QRS
20239,20316,T
20344,20391,QRS
20408,20457,T
20458,20503,P
20509,20556,QRS
20573,20646,T
20674,20720,QRS
20737,20811,T
20839,20885,QRS
20902,20980,T
21007,21053,QRS
21069,21121,T
21126,21170,P
21176,21224,QRS
21240,21291,T
21291,21326,P
21354,21402,QRS
21417,21504,T
21532,21580,QRS
21594,21683,T
21687,21704,P
21714,21762,QRS
21777,21866,T
21885,21922,P
21928,21950,QRS
21966,22050,T
22086,22135,QRS
22151,22235,T
22269,22317,QRS
22330,22419,T
22447,22495,QRS
22510,22598,T
22609,22647,P
22653,22674,QRS
22690,22776,T
22802,22850,QRS
22865,22952,T
22979,23026,QRS
