ROILimits_1,ROILimits_2,Value
78,104,P
133,181,QRS
214,260,T
338,384,QRS
417,465,T
485,508,P
541,579,QRS
580,672,T
724,746,P
752,790,QRS
829,873,T
965,1004,QRS
1005,1091,T
1180,1223,QRS
1232,1307,T
1394,1437,QRS
1460,1490,T
1583,1635,QRS
1662,1714,T
1787,1832,QRS
1864,1900,T
1931,1975,P
1994,2029,QRS
2039,2149,T
2168,2184,P
2200,2250,QRS
2278,2327,T
2363,2404,P
2413,2448,QRS
2449,2534,T
2621,2662,QRS
2670,2752,T
2812,2837,P
2841,2884,QRS
2899,2967,T
3038,3081,QRS
3108,3162,T
3234,3279,QRS
3312,3354,T
3389,3405,P
3432,3481,QRS
3509,3569,T
3648,3682,QRS
3727,3771,T
3803,3846,P
3859,3895,QRS
3937,3985,T
4049,4069,P
4072,4107,QRS
4148,4188,T
4280,4323,QRS
4364,4409,T
4488,4524,QRS
4548,4611,T
4685,4720,QRS
4757,4810,T
4883,4931,QRS
4966,5008,T
5087,5138,QRS
5170,5220,T
5256,5288,P
5301,5340,QRS
5350,5430,T
5469,5506,P
5516,5556,QRS
5595,5639,T
5694,5713,P
5724,5777,QRS
5806,5853,T
5929,5973,QRS
5974,6052,T
6137,6172,QRS
6182,6255,T
6290,6302,P
6336,6382,QRS
6397,6457,T
6540,6574,QRS
6613,6663,T
6747,6796,QRS
6834,6876,T
6900,6941,P
6965,7016,QRS
7047,7091,T
7182,7227,QRS
7261,7312,T
7381,7418,QRS
7460,7503,T
7521,7549,P
7590,7628,QRS
7669,7704,T
7750,7771,P
7790,7850,QRS
7865,7911,T
7948,7986,P
7990,8024,QRS
8025,8104,T
8194,8239,QRS
8273,8312,T
8405,8455,QRS
8465,8536,T
8621,8671,QRS
8695,8761,T
8775,8788,P
8831,8879,QRS
8895,8953,T
9027,9076,QRS
9115,9163,T
9235,9283,QRS
9315,9354,T
9380,9418,P
9436,9498,QRS
9513,9557,T
9594,9631,P
9642,9693,QRS
9721,9766,T
9836,9868,P
9869,9920,QRS
9937,9977,T
10066,10107,QRS
10151,10186,T
10285,10324,QRS
10329,10405,T
10485,10520,QRS
10541,10605,T
10677,10728,QRS
10746,10780,T
10856,10880,P
10885,10936,QRS
10960,11015,T
11091,11154,QRS
11164,11213,T
11301,11340,QRS
11379,11431,T
11465,11508,P
11517,11574,QRS
11593,11635,T
11672,11699,P
11729,11777,QRS
11801,11855,T
11895,11918,P
11937,11996,QRS
12013,12056,T
12131,12197,QRS
12207,12251,T
12336,12378,QRS
12407,12458,T
12541,12580,QRS
12607,12649,T
12727,12752,P
12758,12802,QRS
12828,12879,T
12925,12948,P
12963,13011,QRS
13045,13098,T
13180,13213,QRS
13222,13295,T
13383,13419,QRS
13420,13509,T
13543,13566,P
13586,13637,QRS
13659,13704,T
13762,13783,P
13788,13846,QRS
13859,13902,T
13986,14021,QRS
14024,14106,T
14146,14177,P
14199,14235,QRS
14246,14326,T
14414,14450,QRS
14471,14542,T
14622,14659,QRS
14696,14754,T
14836,14877,QRS
14905,14958,T
15036,15070,QRS
15113,15165,T
15238,15296,QRS
15313,15385,T
15389,15409,P
15438,15494,QRS
15514,15551,T
15620,15640,P
15642,15679,QRS
15687,15766,T
15862,15896,QRS
15905,15987,T
16069,16122,QRS
16131,16193,T
16280,16324,QRS
16365,16404,T
16482,16524,QRS
16554,16609,T
16678,16717,QRS
16761,16803,T
16840,16874,P
16888,16920,QRS
16929,17006,T
17061,17079,P
17091,17148,QRS
17164,17210,T
17268,17295,P
17300,17335,QRS
17347,17434,T
17518,17567,QRS
17578,17654,T
17732,17776,QRS
17817,17856,T
17929,17978,QRS
18001,18068,T
18131,18176,QRS
18208,18256,T
18299,18325,P
18335,18379,QRS
18414,18454,T
18537,18587,QRS
18619,18666,T
18700,18731,P
18750,18794,QRS
18827,18880,T
18899,18937,P
18958,18997,QRS
19009,19085,T
19155,19177,P
19180,19228,QRS
19255,19299,T
19379,19446,QRS
19455,19501,T
19578,19616,QRS
19633,19704,T
19727,19767,P
19774,19824,QRS
19847,19899,T
19983,20029,QRS
20067,20109,T
20187,20240,QRS
20274,20349,T
20404,20441,QRS
20482,20524,T
20576,20601,P
20616,20658,QRS
20659,20750,T
20828,20869,QRS
20870,20952,T
21030,21077,QRS
21099,21148,T
21230,21264,QRS
21282,21350,T
21426,21468,QRS
21499,21550,T
21618,21638,P
21642,21687,QRS
21720,21765,T
21851,21887,QRS
21934,21981,T
22003,22047,P
22060,22097,QRS
22144,22194,T
22240,22267,P
22276,22324,QRS
22359,22402,T
22484,22518,QRS
22519,22600,T
22681,22712,QRS
22719,22793,T
22875,22925,QRS
22955,23000,T
23080,23118,QRS
23129,23209,T
23260,23282,P
23299,23348,QRS
23373,23435,T
23514,23560,QRS
23597,23636,T
23723,23756,QRS
23799,23840,T
23930,23966,QRS
24007,24049,T
24087,24108,P
24126,24180,QRS
24207,24249,T
24304,24321,P
24333,24391,QRS
24404,24450,T
24530,24566,QRS
24576,24655,T
24678,24696,P
24733,24788,QRS
24822,24862,T
24958,24994,QRS
25004,25083,T
25166,25204,QRS
25239,25290,T
25339,25356,P
25372,25417,QRS
25449,25490,T
25582,25627,QRS
25660,25699,T
25712,25756,P
25781,25818,QRS
25819,25904,T
25941,25959,P
25983,26030,QRS
26057,26104,T
26131,26143,P
26192,26227,QRS
26234,26312,T
26402,26441,QRS
26449,26529,T
26620,26666,QRS
26680,26746,T
26824,26871,QRS
26898,26948,T
27025,27067,QRS
27098,27146,T
27167,27212,P
27230,27275,QRS
27309,27353,T
27429,27477,QRS
27490,27558,T
27587,27625,P
27634,27667,QRS
27677,27751,T
27796,27836,P
27841,27881,QRS
27927,27966,T
28016,28047,P
28061,28119,QRS
28135,28184,T
28271,28311,QRS
28312,28396,T
28469,28513,QRS
28550,28589,T
28674,28710,QRS
28719,28796,T
28880,28915,QRS
28925,29004,T
29025,29060,P
29080,29145,QRS
29148,29212,T
29296,29341,QRS
29370,29428,T
29501,29551,QRS
29581,29631,T
29671,29685,P
29720,29767,QRS
29797,29854,T
29926,29963,QRS
29972,30049,T
30080,30100,P
30122,30162,QRS
30163,30241,T
30326,30370,QRS
30394,30448,T
30531,30570,QRS
30579,30652,T
30742,30789,QRS
30795,30864,T
30953,30998,QRS
31024,31095,T
31116,31157,P
31163,31208,QRS
31243,31291,T
31372,31407,QRS
31434,31506,T
31509,31538,P
31573,31621,QRS
31649,31701,T
31747,31768,P
31777,31834,QRS
31851,31891,T
31972,32010,QRS
32011,32096,T
32128,32141,P
32189,32224,QRS
32233,32319,T
32399,32439,QRS
32447,32521,T
32609,32644,QRS
32656,32740,T
32821,32862,QRS
32883,32950,T
33022,33066,QRS
33099,33148,T
33222,33266,QRS
33296,33336,T
33362,33398,P
33419,33480,QRS
33498,33537,T
33597,33617,P
33626,33666,QRS
33674,33755,T
33850,33884,QRS
33885,33975,T
34064,34106,QRS
34133,34180,T
34271,34315,QRS
34328,34394,T
34475,34516,QRS
34557,34596,T
34671,34719,QRS
34749,34807,T
34876,34921,QRS
34955,35000,T
35047,35077,P
35082,35124,QRS
35154,35196,T
35290,35336,QRS
35372,35419,T
35509,35554,QRS
35586,35641,T
35657,35696,P
35718,35765,QRS
35789,35838,T
35920,35965,QRS
36005,36056,T
36118,36162,QRS
36197,36242,T
36272,36313,P
36322,36357,QRS
36403,36448,T
36481,36505,P
36527,36563,QRS
36572,36649,T
36727,36772,QRS
36773,36859,T
36897,36941,P
36948,37000,QRS
37030,37089,T
37171,37208,QRS
37209,37297,T
37375,37409,QRS
37416,37496,T
37527,37569,P
37575,37621,QRS
37633,37697,T
37770,37816,QRS
37843,37907,T
37972,38022,QRS
38055,38098,T
38186,38219,QRS
38266,38309,T
38395,38429,QRS
38437,38526,T
38546,38570,P
38608,38646,QRS
38657,38736,T
38796,38817,P
38824,38880,QRS
38900,38942,T
39025,39056,QRS
39059,39136,T
39220,39266,QRS
39296,39347,T
39419,39456,QRS
39462,39543,T
39630,39666,QRS
39687,39753,T
39785,39825,P
39839,39891,QRS
39932,39969,T
40058,40101,QRS
40140,40179,T
40269,40305,QRS
40351,40396,T
40418,40440,P
40473,40510,QRS
40549,40595,T
40638,40660,P
40674,40733,QRS
40749,40790,T
40864,40907,QRS
40908,40991,T
41006,41020,P
41069,41122,QRS
41153,41202,T
41285,41327,QRS
41335,41416,T
41504,41537,QRS
41545,41626,T
41640,41658,P
41706,41762,QRS
41769,41847,T
41915,41967,QRS
42008,42066,T
42126,42168,QRS
42198,42241,T
42273,42314,P
42322,42366,QRS
42394,42438,T
42525,42559,QRS
42599,42648,T
42735,42781,QRS
42810,42854,T
42954,42999,QRS
43039,43080,T
43164,43208,QRS
43239,43280,T
43321,43354,P
43361,43411,QRS
43441,43488,T
43519,43541,P
43572,43608,QRS
43633,43691,T
43775,43809,QRS
43810,43885,T
43968,44014,QRS
44042,44087,T
44176,44211,QRS
44222,44298,T
44386,44425,QRS
44453,44496,T
44608,44654,QRS
44692,44734,T
44814,44860,QRS
44888,44940,T
45014,45059,QRS
45093,45133,T
45223,45257,QRS
45297,45339,T
45379,45401,P
45426,45472,QRS
45498,45544,T
45596,45617,P
45625,45664,QRS
45665,45749,T
45838,45874,QRS
45875,45953,T
46051,46097,QRS
46129,46178,T
46267,46311,QRS
46326,46387,T
46469,46510,QRS
46538,46589,T
46613,46636,P
46663,46707,QRS
46731,46782,T
46872,46915,QRS
46948,47024,T
47076,47111,QRS
47121,47190,T
47252,47275,P
47282,47319,QRS
47360,47403,T
47492,47529,QRS
47536,47620,T
47707,47742,QRS
47778,47813,T
47852,47894,P
47914,47961,QRS
47990,48040,T
48115,48160,QRS
48192,48240,T
48265,48285,P
48311,48372,QRS
48392,48432,T
48492,48517,P
48528,48572,QRS
48600,48651,T
48736,48769,QRS
48778,48855,T
48943,48989,QRS
49000,49068,T
49132,49144,P
49156,49198,QRS
49239,49292,T
49362,49407,QRS
49437,49488,T
49567,49608,QRS
49637,49676,T
49690,49734,P
49762,49809,QRS
49836,49885,T
49920,49939,P
49962,50023,QRS
50025,50124,T
50158,50176,P
50180,50213,QRS
50214,50296,T
50391,50435,QRS
50464,50513,T
50596,50645,QRS
50658,50724,T
50808,50853,QRS
50872,50936,T
51014,51059,QRS
51084,51131,T
51218,51250,QRS
51294,51336,T
51417,51458,QRS
51493,51533,T
51564,51597,P
51622,51670,QRS
51702,51748,T
51788,51831,P
51841,51897,QRS
51916,51960,T
52049,52083,QRS
52089,52176,T
52258,52315,QRS
52320,52384,T
52461,52503,QRS
52535,52586,T
52661,52706,QRS
52742,52795,T
52825,52858,P
52866,52911,QRS
52941,53001,T
53066,53114,QRS
53127,53203,T
53275,53317,QRS
53366,53443,T
53445,53467,P
53495,53536,QRS
53566,53611,T
53664,53701,P
53712,53755,QRS
53788,53835,T
53912,53947,QRS
53953,54034,T
54073,54090,P
54110,54147,QRS
54174,54210,T
54242,54286,QRS
54289,54395,T
54413,54458,P
54464,54497,QRS
54498,54605,T
54607,54629,P
54664,54714,QRS
54746,54787,T
54827,54862,P
54877,54928,QRS
54961,55005,T
55098,55136,QRS
55136,55225,T
55309,55339,QRS
55348,55427,T
55506,55551,QRS
55563,55628,T
55705,55750,QRS
55761,55828,T
55910,55953,QRS
55983,56038,T
56117,56162,QRS
56192,56244,T
56329,56364,QRS
56372,56446,T
56477,56497,P
56541,56579,QRS
56589,56670,T
56761,56805,QRS
56835,56869,T
56963,57003,QRS
57034,57079,T
57153,57202,QRS
57210,57278,T
57317,57330,P
57358,57399,QRS
57412,57476,T
57565,57610,QRS
57623,57693,T
57773,57809,QRS
57830,57903,T
57980,58032,QRS
58045,58109,T
58151,58170,P
58200,58235,QRS
58246,58327,T
58409,58444,QRS
58452,58541,T
58609,58643,QRS
58689,58719,T
58752,58764,P
58805,58842,QRS
58885,58925,T
59006,59046,QRS
59047,59132,T
59222,59260,QRS
59269,59349,T
59436,59490,QRS
59497,59567,T
59648,59693,QRS
59733,59771,T
59859,59904,QRS
59918,59992,T
60062,60107,QRS
60138,60206,T
60257,60305,QRS
60334,60378,T
60423,60445,P
60459,60519,QRS
60537,60578,T
60658,60701,QRS
60702,60785,T
60846,60862,P
60875,60930,QRS
60964,61010,T
61096,61130,QRS
61159,61200,T
61300,61339,QRS
61359,61426,T
61509,61554,QRS
61584,61627,T
61710,61757,QRS
61790,61835,T
61911,61955,QRS
61969,62042,T
62112,62165,QRS
62193,62234,T
62298,62322,P
62328,62366,QRS
62410,62455,T
62545,62580,QRS
62590,62667,T
62756,62789,QRS
62799,62881,T
62901,62936,P
62953,63001,QRS
63011,63083,T
63095,63132,P
63152,63204,QRS
63244,63286,T
63358,63404,QRS
63442,63477,T
63562,63607,QRS
63642,63684,T
63769,63818,QRS
63853,63893,T
63940,63974,P
63984,64022,QRS
64033,64111,T
64165,64191,P
64206,64263,QRS
64276,64322,T
64410,64446,QRS
64450,64524,T
64606,64640,QRS
64653,64726,T
64773,64788,P
64808,64858,QRS
64878,64937,T
65014,65062,QRS
65094,65138,T
65174,65216,P
65220,65267,QRS
65302,65340,T
65385,65420,P
65428,65470,QRS
65498,65545,T
65640,65656,P
65661,65705,QRS
65723,65764,T
65858,65900,QRS
65931,65974,T
66057,66110,QRS
66134,66173,T
66251,66297,QRS
66323,66376,T
66461,66504,QRS
66536,66584,T
66670,66713,QRS
66747,66790,T
66830,66873,P
66879,66914,QRS
66956,67002,T
67088,67103,P
67108,67152,QRS
67166,67213,T
67303,67341,QRS
67344,67420,T
67457,67486,P
67508,67554,QRS
67564,67624,T
67705,67749,QRS
67787,67826,T
67904,67948,QRS
67986,68023,T
68062,68098,P
68116,68162,QRS
68195,68244,T
68329,68363,QRS
68371,68450,T
68487,68508,P
68536,68573,QRS
68574,68668,T
68743,68791,QRS
68818,68868,T
68945,68985,QRS
68994,69071,T
69153,69188,QRS
69211,69254,T
69330,69344,P
69354,69396,QRS
69436,69468,T
69546,69600,QRS
69635,69689,T
69719,69750,P
69765,69810,QRS
69818,69906,T
69927,69953,P
69983,70025,QRS
70061,70104,T
70157,70174,P
