ROILimits_1,ROILimits_2,Value
143,162,P
179,208,QRS
227,274,T
333,355,P
370,390,QRS
414,463,T
505,545,QRS
548,600,T
750,771,P
784,802,QRS
837,879,T
931,950,P
966,1001,QRS
1010,1059,T
1113,1135,P
1149,1169,QRS
1201,1243,T
1305,1327,P
1342,1361,QRS
1392,1438,T
1502,1523,P
1537,1557,QRS
1585,1633,T
1698,1718,P
1734,1764,QRS
1782,1829,T
1907,1931,P
1946,1965,QRS
1998,2040,T
2074,2115,QRS
2131,2184,T
2348,2368,P
2381,2400,QRS
2431,2480,T
2535,2556,P
2572,2602,QRS
2618,2667,T
2729,2753,P
2767,2787,QRS
2819,2863,T
2928,2950,P
2965,2984,QRS
3015,3061,T
3133,3152,P
3168,3186,QRS
3214,3262,T
3325,3346,P
3361,3389,QRS
3407,3454,T
3485,3525,QRS
3536,3594,T
3737,3760,P
3772,3791,QRS
3824,3870,T
3929,3949,P
3964,3984,QRS
4009,4057,T
4113,4133,P
4148,4181,QRS
4192,4240,T
4301,4322,P
4337,4356,QRS
4384,4431,T
4497,4519,P
4533,4552,QRS
4581,4624,T
4706,4725,P
4740,4760,QRS
4789,4834,T
4911,4931,P
4945,4975,QRS
4996,5041,T
5114,5136,P
5150,5169,QRS
5198,5245,T
5327,5349,P
5364,5384,QRS
5412,5457,T
5544,5564,P
5579,5598,QRS
5627,5673,T
5748,5768,P
5782,5810,QRS
5826,5876,T
5952,5973,P
5988,6007,QRS
6034,6083,T
6106,6145,QRS
6161,6215,T
6364,6383,P
6396,6415,QRS
6447,6496,T
6539,6560,P
6576,6594,QRS
6622,6669,T
6719,6740,P
6756,6775,QRS
6808,6850,T
6904,6925,P
6941,6961,QRS
6990,7033,T
7094,7114,P
7129,7161,QRS
7175,7221,T
7283,7304,P
7319,7338,QRS
7367,7412,T
7497,7518,P
7532,7552,QRS
7579,7626,T
7724,7742,P
7759,7779,QRS
7812,7855,T
7942,7962,P
7978,8008,QRS
8023,8073,T
8168,8190,P
8204,8224,QRS
8256,8301,T
8392,8412,P
8428,8447,QRS
8476,8525,T
8599,8620,P
8635,8665,QRS
8682,8733,T
8795,8816,P
8832,8851,QRS
8881,8929,T
8997,9018,P
9032,9052,QRS
9081,9128,T
9158,9197,QRS
9201,9268,T
9392,9414,P
9426,9457,QRS
9475,9523,T
9566,9588,P
9604,9623,QRS
9653,9697,T
9744,9766,P
9782,9802,QRS
9830,9875,T
9928,9948,P
9965,9985,QRS
10008,10060,T
10120,10140,P
10155,10185,QRS
10206,10248,T
10311,10331,P
10348,10367,QRS
10397,10443,T
10525,10544,P
10560,10579,QRS
10609,10655,T
10746,10767,P
10782,10802,QRS
10832,10878,T
10968,10987,P
11002,11030,QRS
11051,11098,T
11176,11196,P
11211,11230,QRS
11263,11307,T
11392,11413,P
11428,11447,QRS
11476,11522,T
11592,11614,P
11628,11647,QRS
11678,11724,T
11775,11797,P
11813,11832,QRS
11864,11905,T
11958,11978,P
11993,12013,QRS
12041,12086,T
12139,12159,P
12173,12193,QRS
12227,12266,T
12312,12330,P
12346,12378,QRS
12389,12438,T
12486,12507,P
12522,12542,QRS
12570,12614,T
12664,12684,P
12700,12719,QRS
12742,12791,T
12842,12862,P
12878,12897,QRS
12925,12970,T
13015,13036,P
13051,13081,QRS
13095,13142,T
13187,13229,QRS
13235,13285,T
13363,13384,P
13399,13418,QRS
13440,13494,T
13533,13553,P
13569,13589,QRS
13617,13662,T
13703,13722,P
13738,13767,QRS
13784,13831,T
13867,13888,P
13903,13921,QRS
13948,13995,T
14036,14056,P
14071,14090,QRS
14118,14162,T
14212,14232,P
14247,14267,QRS
14292,14340,T
14402,14421,P
14435,14455,QRS
14483,14527,T
14590,14612,P
14626,14644,QRS
14668,14719,T
14792,14813,P
14828,14847,QRS
14875,14924,T
15001,15021,P
15036,15078,QRS
15083,15135,T
15199,15220,P
15235,15264,QRS
15286,15330,T
15387,15411,P
15425,15444,QRS
15472,15519,T
15587,15608,P
15622,15643,QRS
15671,15717,T
15785,15804,P
15812,15840,QRS
15869,15914,T
15974,15993,P
16010,16040,QRS
16057,16104,T
16159,16180,P
16196,16215,QRS
16242,16291,T
16350,16371,P
16387,16407,QRS
16441,16479,T
16546,16566,P
16581,16601,QRS
16634,16676,T
16735,16754,P
16770,16802,QRS
16817,16864,T
16921,16944,P
16958,16977,QRS
17001,17051,T
17077,17116,QRS
17119,17170,T
17304,17323,P
17336,17356,QRS
17390,17434,T
17473,17492,P
17508,17537,QRS
17550,17602,T
17639,17659,P
17675,17694,QRS
17724,17767,T
17811,17831,P
17847,17866,QRS
17897,17937,T
17988,18007,P
18023,18042,QRS
18062,18116,T
18174,18193,P
18208,18227,QRS
18258,18302,T
18360,18381,P
18396,18415,QRS
18439,18489,T
18527,18567,QRS
18573,18637,T
18778,18799,P
18810,18830,QRS
18860,18906,T
18963,18982,P
18996,19031,QRS
19039,19090,T
19142,19164,P
19178,19197,QRS
19228,19273,T
19329,19349,P
19364,19383,QRS
19411,19455,T
19514,19534,P
19549,19569,QRS
19599,19643,T
19699,19717,P
19733,19753,QRS
19784,19827,T
19880,19900,P
19915,19934,QRS
19963,20008,T
20040,20081,QRS
20090,20148,T
20262,20283,P
20296,20315,QRS
20349,20390,T
20435,20455,P
20470,20489,QRS
20516,20565,T
20602,20621,P
20637,20668,QRS
20675,20727,T
20768,20789,P
20805,20824,QRS
20854,20895,T
20941,20963,P
20978,20998,QRS
21024,21071,T
21124,21143,P
21159,21196,QRS
21206,21252,T
21309,21328,P
21342,21379,QRS
21387,21435,T
21492,21514,P
21528,21547,QRS
21574,21621,T
21649,21688,QRS
21697,21757,T
21893,21915,P
21926,21946,QRS
21979,22022,T
22069,22088,P
22104,22132,QRS
22150,22197,T
22241,22261,P
22276,22296,QRS
22322,22369,T
22418,22438,P
22454,22474,QRS
22504,22546,T
22600,22620,P
22635,22654,QRS
22688,22728,T
22780,22800,P
22815,22844,QRS
22862,22908,T
22956,22977,P
22991,23017,QRS
23039,23084,T
23117,23158,QRS
23163,23209,T
23332,23352,P
23366,23386,QRS
23410,23462,T
23512,23531,P
23547,23580,QRS
23595,23642,T
23686,23706,P
23721,23750,QRS
23762,23812,T
23857,23876,P
23892,23911,QRS
23936,23985,T
24033,24053,P
24070,24089,QRS
24113,24161,T
24223,24244,P
24259,24278,QRS
24306,24350,T
24426,24447,P
24460,24492,QRS
24506,24557,T
24619,24639,P
24655,24674,QRS
24701,24749,T
24773,24813,QRS
24827,24880,T
25024,25044,P
25057,25076,QRS
25102,25154,T
25201,25222,P
25238,25268,QRS
25289,25332,T
25373,25394,P
25410,25442,QRS
25453,25504,T
25548,25569,P
25584,25627,QRS
25630,25678,T
25729,25749,P
25764,25784,QRS
25810,25858,T
25919,25939,P
25955,25974,QRS
26005,26050,T
26110,26130,P
26145,26180,QRS
26194,26239,T
26293,26315,P
26330,26349,QRS
26379,26424,T
26486,26507,P
26522,26541,QRS
26567,26614,T
26687,26707,P
26721,26742,QRS
26771,26817,T
26885,26905,P
26919,26939,QRS
26966,27013,T
27072,27094,P
27109,27128,QRS
27150,27204,T
27268,27289,P
27295,27322,QRS
27344,27394,T
27467,27486,P
27502,27521,QRS
27547,27616,T
27663,27681,P
27695,27715,QRS
27739,27787,T
27843,27864,P
27880,27906,QRS
27922,27972,T
28030,28051,P
28065,28084,QRS
28108,28157,T
28220,28240,P
28255,28275,QRS
28298,28350,T
28418,28438,P
28454,28473,QRS
28496,28549,T
28607,28627,P
28643,28662,QRS
28685,28734,T
28797,28818,P
28832,28851,QRS
28876,28926,T
28990,29010,P
29025,29044,QRS
29073,29119,T
29187,29208,P
29222,29241,QRS
29265,29316,T
29374,29393,P
29410,29439,QRS
29451,29501,T
29528,29567,QRS
29577,29638,T
29749,29770,P
29783,29801,QRS
29833,29879,T
29920,29942,P
29950,29975,QRS
30003,30049,T
30088,30108,P
30123,30155,QRS
