ROILimits_1,ROILimits_2,Value
229,253,P
260,286,QRS
326,371,T
443,468,P
480,500,QRS
540,584,T
672,696,P
710,735,QRS
771,815,T
908,930,P
945,971,QRS
1004,1049,T
1140,1167,P
1178,1197,QRS
1238,1283,T
1378,1401,P
1416,1441,QRS
1477,1523,T
1620,1645,P
1658,1677,QRS
1717,1787,T
1854,1879,P
1891,1915,QRS
1949,1996,T
2081,2105,P
2121,2146,QRS
2180,2227,T
2310,2335,P
2349,2387,QRS
2410,2456,T
2524,2547,P
2561,2586,QRS
2621,2663,T
2735,2759,P
2772,2792,QRS
2831,2878,T
2950,2974,P
2987,3007,QRS
3048,3094,T
3191,3213,P
3228,3248,QRS
3287,3334,T
3442,3466,P
3477,3498,QRS
3537,3581,T
3685,3712,P
3719,3747,QRS
3784,3829,T
3927,3951,P
3967,3993,QRS
4026,4075,T
4163,4194,P
4200,4224,QRS
4258,4303,T
4380,4402,P
4418,4443,QRS
4475,4522,T
4587,4609,P
4625,4651,QRS
4685,4730,T
4794,4819,P
4833,4853,QRS
4893,4937,T
5004,5027,P
5041,5061,QRS
5100,5144,T
5230,5254,P
5267,5290,QRS
5326,5372,T
5466,5491,P
5505,5532,QRS
5565,5612,T
5688,5718,P
5734,5753,QRS
5794,5839,T
5923,5946,P
5959,5979,QRS
6018,6065,T
6152,6179,P
6182,6210,QRS
6250,6299,T
6389,6412,P
6427,6451,QRS
6487,6532,T
6618,6641,P
6655,6680,QRS
6715,6760,T
6842,6867,P
6880,6904,QRS
6940,6985,T
7069,7092,P
7107,7132,QRS
7167,7213,T
7294,7318,P
7332,7357,QRS
7392,7437,T
7515,7538,P
7552,7576,QRS
7611,7656,T
7737,7760,P
7774,7794,QRS
7835,7880,T
7951,7976,P
7990,8016,QRS
8049,8098,T
8165,8189,P
8202,8222,QRS
8263,8306,T
8390,8404,P
8417,8436,QRS
8476,8522,T
8619,8642,P
8657,8681,QRS
8716,8764,T
8851,8874,P
8889,8913,QRS
8949,8998,T
9080,9104,P
9118,9137,QRS
9178,9221,T
9318,9344,P
9355,9375,QRS
9416,9461,T
9571,9597,P
9609,9628,QRS
9670,9716,T
9822,9845,P
9859,9884,QRS
9920,9965,T
10050,10074,P
10088,10112,QRS
10148,10193,T
10268,10292,P
10306,10325,QRS
10367,10412,T
10496,10519,P
10533,10553,QRS
10596,10640,T
10727,10750,P
10764,10791,QRS
10824,10867,T
10951,10975,P
10988,11015,QRS
11048,11096,T
11174,11199,P
11212,11232,QRS
11273,11317,T
11404,11427,P
11442,11461,QRS
11502,11548,T
11638,11664,P
11675,11702,QRS
11737,11781,T
11874,11896,P
11910,11935,QRS
11970,12018,T
12112,12137,P
12150,12170,QRS
12210,12257,T
12335,12358,P
12373,12399,QRS
12433,12480,T
12544,12570,P
12582,12601,QRS
12643,12688,T
12753,12779,P
12791,12811,QRS
12851,12897,T
12974,12999,P
13012,13036,QRS
13073,13120,T
13211,13235,P
13248,13273,QRS
13308,13353,T
13439,13463,P
13479,13504,QRS
13538,13586,T
13664,13688,P
13702,13722,QRS
13762,13809,T
13890,13914,P
13928,13948,QRS
13989,14034,T
14123,14146,P
14160,14179,QRS
14220,14265,T
14361,14385,P
14399,14423,QRS
14461,14507,T
14591,14614,P
14629,14655,QRS
14693,14735,T
14813,14837,P
14851,14870,QRS
14911,14955,T
15030,15054,P
15068,15087,QRS
15128,15173,T
15250,15274,P
15288,15312,QRS
15348,15394,T
15466,15489,P
15505,15531,QRS
15565,15611,T
15682,15706,P
15719,15739,QRS
15779,15823,T
15882,15899,P
15931,15950,QRS
15990,16035,T
16115,16138,P
16152,16188,QRS
16213,16260,T
16339,16361,P
16376,16401,QRS
16435,16484,T
16554,16580,P
16592,16617,QRS
16652,16696,T
16762,16785,P
16789,16823,QRS
16858,16904,T
16974,16998,P
17012,17031,QRS
17073,17119,T
17187,17211,P
17225,17249,QRS
17284,17331,T
17395,17417,P
17432,17458,QRS
17492,17535,T
17594,17618,P
17630,17651,QRS
17694,17734,T
17788,17816,P
17830,17850,QRS
17889,17936,T
17983,18020,P
18026,18053,QRS
18092,18139,T
18190,18219,P
18233,18259,QRS
18292,18336,T
18392,18415,P
18429,18449,QRS
18489,18533,T
18578,18595,P
18628,18647,QRS
18688,18732,T
18796,18820,P
18834,18858,QRS
18890,18939,T
18998,19020,P
19036,19060,QRS
19094,19139,T
19186,19215,P
19229,19248,QRS
19290,19332,T
19380,19406,P
19420,19440,QRS
19481,19525,T
19574,19597,P
19612,19632,QRS
19673,19716,T
19761,19783,P
19799,19818,QRS
19856,19901,T
19945,19971,P
19981,20002,QRS
20039,20082,T
20143,20167,P
20180,20199,QRS
20237,20284,T
20361,20385,P
20399,20424,QRS
20459,20507,T
20583,20604,P
20620,20644,QRS
20678,20723,T
20801,20824,P
20838,20863,QRS
20896,20942,T
21014,21037,P
21052,21078,QRS
21111,21157,T
21229,21252,P
21267,21287,QRS
21326,21373,T
21444,21468,P
21481,21501,QRS
21540,21591,T
21655,21678,P
21692,21711,QRS
21750,21796,T
21865,21885,P
21888,21927,QRS
21962,22009,T
22079,22102,P
22116,22140,QRS
22173,22222,T
22287,22313,P
22324,22352,QRS
22383,22428,T
22489,22511,P
22525,22550,QRS
22582,22629,T
22686,22708,P
22724,22743,QRS
22791,22828,T
22886,22911,P
22924,22944,QRS
22983,23030,T
23091,23114,P
23128,23147,QRS
23185,23231,T
23290,23311,P
23326,23350,QRS
23381,23428,T
23480,23507,P
23520,23544,QRS
23579,23626,T
23677,23702,P
23715,23735,QRS
23775,23819,T
23880,23904,P
23917,23936,QRS
23976,24020,T
24091,24115,P
24127,24146,QRS
24185,24231,T
24289,24308,P
24338,24366,QRS
24400,24442,T
24503,24526,P
24539,24559,QRS
24595,24644,T
24704,24728,P
24742,24762,QRS
24801,24846,T
24904,24931,P
24946,24967,QRS
25006,25051,T
25113,25144,P
25159,25194,QRS
25221,25266,T
25326,25361,P
25374,25393,QRS
25434,25479,T
25553,25577,P
25591,25610,QRS
25648,25694,T
25771,25798,P
25808,25827,QRS
25866,25912,T
25992,26019,P
26031,26055,QRS
26086,26141,T
26202,26227,P
26234,26266,QRS
26298,26348,T
26407,26432,P
26445,26464,QRS
26502,26550,T
26611,26634,P
26648,26667,QRS
26706,26752,T
26823,26846,P
26859,26885,QRS
26919,26994,T
27043,27067,P
27081,27106,QRS
27138,27187,T
27263,27287,P
27299,27324,QRS
27360,27405,T
27481,27505,P
27517,27536,QRS
27573,27622,T
27698,27721,P
27736,27760,QRS
27795,27844,T
27916,27940,P
27954,27979,QRS
28012,28058,T
28128,28151,P
28165,28196,QRS
28222,28268,T
28334,28358,P
28372,28391,QRS
28429,28475,T
28541,28566,P
28578,28603,QRS
28638,28685,T
28747,28770,P
28783,28811,QRS
28842,28887,T
28939,28964,P
28977,29002,QRS
29035,29079,T
29128,29156,P
29169,29189,QRS
29228,29273,T
29335,29359,P
29373,29391,QRS
29430,29478,T
29560,29584,P
29598,29617,QRS
29655,29703,T
29790,29813,P
29827,29846,QRS
29885,29930,T
30018,30042,P
30053,30074,QRS
30114,30159,T
30247,30271,P
30285,30310,QRS
30344,30390,T
30459,30484,P
30498,30523,QRS
30556,30603,T
30660,30683,P
30698,30721,QRS
30757,30800,T
30856,30880,P
30892,30913,QRS
30952,30997,T
31054,31079,P
31092,31112,QRS
31152,31192,T
31260,31284,P
31297,31316,QRS
31354,31400,T
31491,31504,P
31507,31526,QRS
31564,31611,T
31686,31709,P
31723,31747,QRS
31790,31827,T
31910,31933,P
31947,31967,QRS
32007,32053,T
32112,32143,P
32158,32182,QRS
32216,32260,T
32317,32342,P
32356,32374,QRS
32413,32458,T
32515,32540,P
32552,32572,QRS
32609,32657,T
32715,32739,P
32754,32773,QRS
32812,32860,T
32917,32940,P
32955,32980,QRS
33012,33057,T
33115,33139,P
33152,33171,QRS
33209,33253,T
33314,33338,P
33352,33371,QRS
33411,33455,T
33526,33550,P
33563,33583,QRS
33622,33669,T
33741,33767,P
33780,33799,QRS
33838,33883,T
33956,33980,P
33993,34012,QRS
34050,34095,T
34166,34188,P
34204,34230,QRS
34263,34308,T
34370,34394,P
34410,34434,QRS
34468,34514,T
34581,34606,P
34620,34640,QRS
34679,34722,T
34795,34814,P
34829,34849,QRS
34887,34932,T
35009,35037,P
35048,35067,QRS
35105,35152,T
35232,35257,P
35271,35290,QRS
35328,35395,T
35456,35480,P
35494,35516,QRS
35551,35597,T
35674,35701,P
35712,35736,QRS
35770,35817,T
35890,35913,P
35927,35946,QRS
35988,36031,T
36101,36126,P
36138,36159,QRS
36199,36243,T
36311,36335,P
36348,36367,QRS
36406,36450,T
36516,36540,P
36553,36573,QRS
36612,36658,T
36724,36749,P
36762,36782,QRS
36823,36868,T
36929,36953,P
36968,36995,QRS
37028,37071,T
37124,37151,P
37163,37198,QRS
37220,37265,T
37319,37345,P
37358,37377,QRS
37416,37461,T
37529,37554,P
37567,37586,QRS
37626,37671,T
37764,37788,P
