ROILimits_1,ROILimits_2,Value
195,226,P
244,265,QRS
361,384,P
409,429,QRS
525,552,P
569,594,QRS
608,655,T
688,735,QRS
736,797,T
855,882,P
904,925,QRS
966,1019,T
1023,1048,P
1071,1091,QRS
1124,1178,T
1186,1214,P
1235,1255,QRS
1269,1314,T
1353,1393,QRS
1394,1458,T
1518,1545,P
1566,1586,QRS
1629,1682,T
1686,1711,P
1734,1754,QRS
1763,1842,T
1850,1876,P
1899,1920,QRS
1933,1978,T
1995,2035,P
2041,2062,QRS
2078,2125,T
2179,2208,P
2229,2249,QRS
2275,2344,T
2348,2372,P
2391,2417,QRS
2429,2506,T
2513,2540,P
2563,2583,QRS
2584,2646,T
2646,2677,P
2682,2720,QRS
2728,2787,T
2845,2873,P
2894,2914,QRS
2944,3007,T
3013,3038,P
3063,3083,QRS
3112,3171,T
3181,3207,P
3231,3251,QRS
3268,3311,T
3344,3395,QRS
3396,3460,T
3516,3542,P
3565,3585,QRS
3616,3681,T
3700,3749,QRS
3750,3809,T
3854,3878,P
3903,3923,QRS
3936,4011,T
4022,4050,P
4066,4092,QRS
4122,4181,T
4191,4215,P
4240,4261,QRS
4279,4319,T
4362,4403,QRS
4404,4471,T
4528,4554,P
4577,4597,QRS
4629,4692,T
4698,4723,P
4747,4768,QRS
4784,4859,T
4869,4894,P
4918,4938,QRS
4949,4996,T
5039,5079,QRS
5080,5151,T
5204,5230,P
5249,5272,QRS
5306,5366,T
5372,5397,P
5417,5442,QRS
5457,5529,T
5544,5569,P
5589,5614,QRS
5626,5685,T
5715,5754,QRS
5755,5822,T
5881,5906,P
5928,5949,QRS
5978,6043,T
6047,6072,P
6092,6116,QRS
6129,6207,T
6216,6241,P
6265,6285,QRS
6286,6346,T
6388,6428,QRS
6446,6496,T
6555,6581,P
6603,6624,QRS
6652,6718,T
6722,6748,P
6766,6791,QRS
6889,6915,P
6938,6959,QRS
6974,7023,T
7060,7099,QRS
7113,7169,T
7228,7253,P
7277,7297,QRS
7324,7391,T
7397,7421,P
7446,7466,QRS
7503,7554,T
7561,7587,P
7606,7631,QRS
7650,7695,T
7734,7775,QRS
7793,7843,T
7898,7924,P
7947,7967,QRS
7997,8062,T
8069,8094,P
8113,8138,QRS
8170,8220,T
8234,8260,P
8283,8303,QRS
8317,8362,T
8400,8443,QRS
8456,8510,T
8564,8590,P
8608,8633,QRS
8643,8731,T
8735,8761,P
8779,8804,QRS
8840,8895,T
8901,8926,P
8950,9007,QRS
9010,9040,T
9045,9088,P
9094,9114,QRS
9129,9180,T
9229,9258,P
9274,9299,QRS
9317,9398,T
9402,9427,P
9444,9469,QRS
