ROILimits_1,ROILimits_2,Value
293,320,P
320,366,QRS
431,541,T
637,662,P
668,726,QRS
766,861,T
951,990,P
997,1051,QRS
1112,1165,T
1300,1334,P
1351,1420,QRS
1428,1514,T
1675,1700,P
1706,1769,QRS
1819,1866,QRS
1923,2030,T
2122,2154,P
2156,2195,QRS
2246,2318,T
2456,2493,P
2499,2540,QRS
2595,2661,T
2811,2847,P
2850,2890,QRS
2939,3009,T
3185,3258,QRS
3290,3348,T
3500,3525,P
3538,3598,QRS
3635,3687,T
3851,3875,P
3881,3923,QRS
3980,4042,T
4193,4227,P
4231,4269,QRS
4317,4385,T
4520,4551,P
4562,4609,QRS
4670,4728,T
4876,4894,P
4911,4958,QRS
5014,5072,T
5226,5261,P
5264,5301,QRS
5357,5417,T
5563,5601,P
5604,5643,QRS
5698,5760,T
5880,5924,P
5950,5988,QRS
6040,6104,T
6235,6272,P
6276,6336,QRS
6392,6451,T
6578,6615,P
6632,6678,QRS
6750,6794,T
6936,6966,P
6977,7021,QRS
7077,7136,T
7282,7317,P
7327,7365,QRS
7420,7484,T
7630,7655,P
7667,7710,QRS
7768,7824,T
7959,7994,P
7999,8051,QRS
8107,8171,T
8356,8397,QRS
8456,8511,T
8643,8681,P
8684,8740,QRS
8794,8891,T
9043,9081,QRS
9137,9238,T
9322,9368,P
9373,9421,QRS
9476,9540,T
9679,9723,P
9730,9769,QRS
9830,9885,T
10035,10065,P
10071,10108,QRS
10161,10226,T
10354,10386,P
10412,10468,QRS
10507,10567,T
10701,10735,P
10740,10792,QRS
10846,10934,T
11061,11080,P
11091,11137,QRS
11192,11248,T
11380,11417,P
11435,11506,QRS
11538,11652,T
11732,11764,P
11771,11818,QRS
11851,11896,T
12085,12115,P
12123,12162,QRS
12226,12277,T
12425,12448,P
12455,12502,QRS
12552,12620,T
12738,12778,P
12801,12844,QRS
12905,12961,T
13100,13144,P
13144,13190,QRS
13220,13266,T
13447,13470,P
13489,13533,QRS
13596,13677,T
13831,13875,QRS
13932,13989,T
14121,14160,P
14164,14215,QRS
14272,14344,T
14479,14516,P
14525,14564,QRS
14592,14688,T
14806,14844,P
14852,14902,QRS
14954,15019,T
15209,15267,QRS
15308,15365,T
15517,15542,P
15548,15590,QRS
15643,15714,T
15843,15874,P
15886,15934,QRS
15991,16056,T
16171,16211,P
16234,16274,QRS
16329,16392,T
16540,16577,P
16580,16621,QRS
16680,16747,T
16865,16902,P
16914,16965,QRS
17020,17080,T
17212,17252,P
17256,17306,QRS
17367,17425,T
17602,17648,QRS
17704,17766,T
17924,17944,P
17952,17994,QRS
18046,18112,T
18242,18273,P
18297,18334,QRS
18390,18459,T
18566,18595,P
18634,18675,QRS
18734,18791,T
18921,18960,P
18972,19040,QRS
19077,19140,T
19322,19374,QRS
19417,19476,T
19610,19643,P
19653,19699,QRS
19754,19823,T
19947,19983,P
19995,20043,QRS
20096,20168,T
20305,20330,P
20336,20386,QRS
20441,20497,T
20684,20724,QRS
20782,20845,T
20998,21021,P
21025,21074,QRS
21119,21186,T
21371,21408,QRS
21465,21527,T
21670,21707,P
21709,21773,QRS
21812,21900,T
21981,22009,P
22045,22077,QRS
22120,22252,T
22335,22364,P
22387,22433,QRS
22482,22553,T
22683,22718,P
22729,22774,QRS
22837,22887,T
23027,23063,P
23074,23115,QRS
23175,23242,T
23409,23454,QRS
23520,23579,T
23724,23761,P
23764,23820,QRS
23861,23942,T
24057,24084,P
24098,24170,QRS
24199,24269,T
24387,24405,P
24438,24482,QRS
24536,24603,T
24729,24765,P
24785,24846,QRS
24889,24948,T
25084,25115,P
25119,25169,QRS
25230,25293,T
25409,25455,P
25464,25522,QRS
25570,25626,T
25772,25794,P
25808,25850,QRS
25907,25975,T
26122,26149,P
26158,26221,QRS
26237,26317,T
26461,26480,P
26494,26536,QRS
26600,26654,T
26795,26814,P
26829,26889,QRS
26933,27001,T
27114,27157,P
27177,27225,QRS
27283,27341,T
27491,27519,P
27523,27566,QRS
27625,27681,T
27823,27837,P
27865,27906,QRS
27960,28026,T
28179,28204,P
28210,28238,QRS
28309,28351,T
28473,28499,P
28546,28596,QRS
28651,28713,T
28831,28865,P
28890,28953,QRS
28996,29054,T
29201,29230,P
29240,29277,QRS
29333,29402,T
29540,29567,P
29580,29635,QRS
29686,29738,T
29920,29963,QRS
30016,30082,T
30208,30237,P
30258,30304,QRS
30365,30427,T
30554,30589,P
30598,30647,QRS
30708,30765,T
30893,30939,P
30946,30990,QRS
31048,31117,T
31233,31270,P
31282,31328,QRS
31392,31448,T
31571,31604,P
31631,31672,QRS
31703,31791,T
31927,31973,P
31977,32016,QRS
32080,32135,T
32287,32307,P
32318,32357,QRS
32376,32428,T
32596,32622,P
32652,32697,QRS
32759,32819,T
32950,32979,P
32992,33041,QRS
33069,33171,T
33310,33335,P
33342,33403,QRS
33455,33524,T
33644,33670,P
33679,33725,QRS
33787,33843,T
33971,34003,P
34023,34067,QRS
34123,34200,T
34338,34366,P
34369,34411,QRS
34468,34537,T
34666,34703,P
34705,34769,QRS
34800,34871,T
34998,35030,P
35042,35090,QRS
35145,35219,T
35352,35386,P
35395,35451,QRS
35498,35557,T
35692,35718,P
35732,35791,QRS
35836,35915,T
36022,36052,P
36067,36116,QRS
36180,36227,T
36389,36420,P
36425,36462,QRS
36520,36585,T
36761,36804,QRS
36866,36980,T
37065,37094,P
37101,37132,QRS
37196,37235,T
37393,37418,P
37447,37469,QRS
37742,37772,P
37781,37813,QRS
38138,38162,QRS
38250,38319,T
38454,38467,P
38480,38515,QRS
38579,38645,T
38766,38808,P
38812,38855,QRS
38915,38973,T
39103,39142,P
39148,39220,QRS
39252,39319,T
39506,39534,QRS
39589,39653,T
39809,39839,P
39842,39880,QRS
39940,39999,T
40151,40183,P
40185,40224,QRS
