ROILimits_1,ROILimits_2,Value
171,204,P
218,250,QRS
292,335,T
410,443,P
464,488,QRS
529,571,T
646,678,P
688,724,QRS
766,806,T
877,910,P
932,956,QRS
995,1039,T
1116,1149,P
1170,1196,QRS
1237,1280,T
1371,1391,P
1412,1436,QRS
1477,1519,T
1592,1623,P
1648,1683,QRS
1710,1752,T
1825,1856,P
1879,1903,QRS
1943,1986,T
2059,2091,P
2111,2136,QRS
2179,2226,T
2288,2318,P
2343,2366,QRS
2406,2449,T
2518,2551,P
2572,2596,QRS
2636,2680,T
2753,2786,P
2808,2831,QRS
2871,2923,T
2987,3017,P
3044,3083,QRS
3105,3151,T
3221,3252,P
3275,3299,QRS
3336,3383,T
3457,3491,P
3512,3537,QRS
3579,3625,T
3695,3728,P
3744,3775,QRS
3815,3860,T
3929,3960,P
3973,4005,QRS
4043,4090,T
4163,4196,P
4216,4242,QRS
4282,4328,T
4399,4432,P
4455,4479,QRS
4520,4563,T
4649,4668,P
4695,4716,QRS
4757,4798,T
4874,4906,P
4931,4954,QRS
4994,5040,T
5131,5151,P
5174,5198,QRS
5242,5331,T
5360,5394,P
5413,5437,QRS
5475,5523,T
5593,5626,P
5648,5673,QRS
5712,5759,T
5846,5868,P
5890,5914,QRS
5956,5998,T
6076,6110,P
6125,6155,QRS
6203,6244,T
6315,6346,P
6369,6393,QRS
6431,6478,T
6557,6592,P
6614,6638,QRS
6678,6725,T
6799,6829,P
6847,6878,QRS
6925,6961,T
7031,7063,P
7086,7110,QRS
7148,7194,T
7268,7300,P
7321,7347,QRS
7387,7432,T
7505,7541,P
7561,7586,QRS
7631,7672,T
7752,7774,P
7799,7819,QRS
7858,7904,T
7981,8013,P
8036,8060,QRS
8100,8145,T
8224,8255,P
8277,8315,QRS
8344,8386,T
8454,8490,P
8505,8537,QRS
8576,8621,T
8700,8731,P
8752,8778,QRS
8819,8862,T
8937,8970,P
8990,9016,QRS
9056,9106,T
9184,9208,P
9230,9253,QRS
9290,9335,T
9409,9441,P
9461,9487,QRS
9527,9571,T
9654,9685,P
9706,9731,QRS
9772,9815,T
9890,9920,P
9948,9970,QRS
10007,10052,T
10128,10159,P
10173,10205,QRS
10243,10292,T
10367,10400,P
10420,10445,QRS
10488,10530,T
10605,10636,P
10652,10681,QRS
10721,10767,T
10842,10874,P
10897,10920,QRS
10962,11006,T
11084,11118,P
11140,11163,QRS
11202,11319,T
11337,11357,P
11373,11402,QRS
11446,11487,T
11559,11591,P
11614,11638,QRS
11679,11723,T
11800,11833,P
11855,11878,QRS
11920,11965,T
12044,12076,P
12097,12132,QRS
12165,12207,T
12279,12310,P
12331,12357,QRS
12395,12442,T
12515,12548,P
12558,12593,QRS
12635,12679,T
12745,12786,P
12797,12833,QRS
12877,12916,T
12988,13021,P
13042,13067,QRS
13105,13151,T
13226,13259,P
13275,13306,QRS
13346,13393,T
13469,13501,P
13524,13557,QRS
13592,13635,T
13718,13738,P
13764,13785,QRS
13828,13872,T
13944,13977,P
14000,14024,QRS
14061,14108,T
14186,14219,P
14238,14265,QRS
14310,14355,T
14422,14454,P
14477,14501,QRS
14542,14587,T
