ROILimits_1,ROILimits_2,Value
92,116,P
129,151,QRS
192,227,T
292,319,P
331,355,QRS
391,428,T
486,505,P
522,544,QRS
577,647,T
672,695,P
705,727,QRS
766,798,T
858,883,P
895,918,QRS
952,989,T
1049,1071,P
1081,1101,QRS
1140,1183,T
1244,1265,P
1281,1304,QRS
1345,1379,T
1448,1468,P
1486,1509,QRS
1548,1583,T
1642,1669,P
1680,1704,QRS
1737,1778,T
1832,1859,P
1871,1898,QRS
1933,1970,T
2027,2050,P
2063,2086,QRS
2127,2160,T
2219,2245,P
2257,2279,QRS
2317,2353,T
2411,2433,P
2445,2466,QRS
2502,2540,T
2593,2615,P
2630,2652,QRS
2688,2725,T
2785,2812,P
2823,2850,QRS
2887,2950,T
2990,3017,P
3032,3056,QRS
3094,3131,T
3186,3210,P
3224,3249,QRS
3282,3371,T
3374,3401,P
3411,3433,QRS
3473,3540,T
3565,3581,P
3593,3614,QRS
3651,3688,T
3736,3755,P
3769,3790,QRS
3827,3860,T
3910,3933,P
3946,3970,QRS
4009,4043,T
4098,4115,P
4133,4153,QRS
4189,4228,T
4273,4295,P
4311,4331,QRS
4378,4411,T
4458,4481,P
4496,4515,QRS
4552,4593,T
4638,4662,P
4677,4704,QRS
4742,4777,T
4828,4855,P
4867,4888,QRS
4929,4961,T
5010,5033,P
5045,5066,QRS
5104,5138,T
5181,5204,P
5215,5237,QRS
5268,5328,T
5354,5371,P
5382,5408,QRS
5441,5481,T
5522,5547,P
5558,5577,QRS
5610,5692,T
5699,5718,P
5735,5754,QRS
5792,5831,T
5875,5900,P
5913,5937,QRS
5978,6022,T
6057,6080,P
6101,6120,QRS
6157,6197,T
6244,6264,P
6276,6295,QRS
6333,6370,T
6413,6433,P
6447,6467,QRS
6500,6542,T
6584,6606,P
6620,6644,QRS
6674,6716,T
6740,6769,P
6794,6816,QRS
6852,6924,T
6934,6957,P
6965,6986,QRS
7018,7056,T
7100,7123,P
7136,7157,QRS
7196,7271,T
7285,7306,P
7321,7340,QRS
7382,7458,T
7473,7491,P
7509,7528,QRS
7568,7643,T
7661,7685,P
7699,7718,QRS
7757,7832,T
7848,7869,P
7881,7902,QRS
7937,8021,T
8032,8056,P
8066,8084,QRS
8120,8189,T
8206,8230,P
8244,8267,QRS
8302,8369,T
8396,8421,P
8431,8455,QRS
8492,8525,T
8580,8603,P
8616,8635,QRS
8675,8748,T
8769,8791,P
8804,8826,QRS
8865,8900,T
8963,8980,P
9000,9027,QRS
9063,9141,T
9156,9182,P
9194,9216,QRS
9253,9316,T
9342,9366,P
9381,9400,QRS
9436,9507,T
9528,9547,P
9562,9584,QRS
9620,9691,T
9703,9724,P
9739,9758,QRS
9797,9863,T
9883,9902,P
9911,9933,QRS
9964,10029,T
10053,10078,P
10094,10111,QRS
10153,10223,T
10250,10269,P
10283,10304,QRS
10343,10380,T
10431,10457,P
10471,10490,QRS
10525,10607,T
10620,10643,P
10658,10677,QRS
10714,10753,T
10808,10834,P
10847,10865,QRS
10904,10942,T
11000,11020,P
11031,11057,QRS
11085,11125,T
11179,11204,P
11215,11233,QRS
11267,11307,T
11364,11389,P
11402,11421,QRS
11460,11495,T
11552,11580,P
11590,11612,QRS
11648,11685,T
11747,11772,P
11782,11803,QRS
11844,11883,T
11953,11977,P
11987,12010,QRS
12053,12117,T
12159,12181,P
12194,12215,QRS
12252,12326,T
12359,12382,P
12397,12418,QRS
12453,12515,T
12555,12574,P
12589,12607,QRS
12642,12713,T
12749,12769,P
12781,12803,QRS
