ROILimits_1,ROILimits_2,Value
182,205,P
220,249,QRS
272,329,T
418,441,P
451,486,QRS
505,567,T
656,678,P
688,724,QRS
745,804,T
889,912,P
928,959,QRS
978,1039,T
1126,1151,P
1166,1195,QRS
1218,1276,T
1373,1397,P
1407,1444,QRS
1460,1524,T
1618,1640,P
1656,1687,QRS
1709,1765,T
1854,1878,P
1887,1924,QRS
1944,2004,T
2077,2100,P
2110,2147,QRS
2168,2225,T
2309,2331,P
2346,2378,QRS
2397,2460,T
2540,2564,P
2578,2608,QRS
2626,2689,T
2771,2793,P
2802,2839,QRS
2858,2918,T
2996,3018,P
3032,3065,QRS
3086,3142,T
3221,3248,P
3264,3294,QRS
3310,3372,T
3458,3481,P
3497,3527,QRS
3549,3607,T
3688,3711,P
3728,3757,QRS
3777,3838,T
3913,3935,P
3946,3981,QRS
3998,4059,T
4134,4155,P
4163,4202,QRS
4221,4281,T
4353,4376,P
4392,4421,QRS
4442,4502,T
4574,4597,P
4613,4643,QRS
4663,4722,T
4813,4836,P
4849,4881,QRS
4900,4962,T
5048,5081,P
5096,5125,QRS
5154,5205,T
5298,5319,P
5333,5366,QRS
5383,5443,T
5540,5564,P
5577,5607,QRS
5625,5689,T
5781,5803,P
5818,5849,QRS
5867,5926,T
6023,6045,P
6060,6092,QRS
6113,6172,T
6246,6269,P
6285,6315,QRS
6337,6393,T
6471,6494,P
6509,6539,QRS
6560,6620,T
6694,6717,P
6732,6763,QRS
6784,6861,T
6915,6937,P
6953,6985,QRS
7003,7061,T
7139,7164,P
7173,7209,QRS
7230,7286,T
7381,7408,P
7417,7454,QRS
7475,7533,T
7621,7644,P
7658,7688,QRS
7707,7768,T
7856,7880,P
7890,7926,QRS
7944,8003,T
8109,8133,P
8142,8178,QRS
8200,8259,T
8353,8375,P
8385,8421,QRS
8443,8502,T
8593,8615,P
8630,8663,QRS
8683,8746,T
8831,8854,P
8869,8901,QRS
8920,8977,T
9058,9081,P
9095,9126,QRS
9148,9208,T
9294,9317,P
9327,9362,QRS
9383,9444,T
9533,9556,P
9566,9602,QRS
9619,9683,T
9770,9793,P
9808,9837,QRS
9862,9919,T
10014,10038,P
10047,10084,QRS
10102,10164,T
10269,10292,P
10301,10338,QRS
10354,10422,T
10521,10545,P
10558,10590,QRS
10609,10671,T
10770,10794,P
10808,10838,QRS
10861,11013,T
11032,11055,P
11064,11099,QRS
11121,11179,T
11279,11308,P
11322,11353,QRS
11374,11433,T
11527,11549,P
11563,11596,QRS
11609,11675,T
11767,11789,P
11805,11834,QRS
11868,11915,T
11997,12019,P
12029,12063,QRS
12091,12146,T
12218,12243,P
12251,12287,QRS
12307,12367,T
12440,12460,P
12478,12506,QRS
12525,12586,T
12661,12686,P
12701,12732,QRS
12754,12816,T
12907,12930,P
12945,12975,QRS
12998,13053,T
13150,13174,P
13189,13218,QRS
13240,13304,T
13385,13417,P
13433,13459,QRS
13498,13576,T
13639,13663,P
13671,13706,QRS
13740,13821,T
13878,13900,P
13910,13943,QRS
13969,14030,T
14102,14135,P
14150,14177,QRS
14204,14261,T
14351,14373,P
14389,14419,QRS
14437,14529,T
14591,14613,P
14628,14657,QRS
14683,14736,T
14831,14853,P
14862,14897,QRS
14921,14975,T
15063,15085,P
15102,15133,QRS
15162,15214,T
15290,15313,P
15324,15360,QRS
15386,15440,T
15511,15534,P
15543,15581,QRS
15598,15660,T
15727,15750,P
15760,15795,QRS
15825,15876,T
15948,15970,P
15986,16015,QRS
16038,16098,T
16188,16206,P
16227,16258,QRS
16278,16337,T
16440,16464,P
16473,16511,QRS
16531,16591,T
16701,16730,P
16740,16776,QRS
16798,16857,T
16981,17005,P
17019,17050,QRS
17067,17133,T
17250,17275,P
17289,17320,QRS
17343,17400,T
17524,17549,P
17560,17592,QRS
17618,17674,T
17796,17818,P
17833,17865,QRS
17885,17948,T
18058,18082,P
18097,18129,QRS
18151,18216,T
18315,18340,P
18354,18384,QRS
18403,18463,T
18568,18593,P
18608,18639,QRS
18658,18718,T
18812,18835,P
18845,18881,QRS
18906,18961,T
19049,19072,P
19088,19119,QRS
19143,19201,T
19288,19311,P
19326,19356,QRS
19380,19438,T
19533,19555,P
19570,19602,QRS
19622,19683,T
19784,19810,P
19818,19855,QRS
19878,19934,T
20032,20063,P
20078,20109,QRS
20129,20189,T
20300,20324,P
20339,20370,QRS
20395,20456,T
20559,20582,P
20598,20629,QRS
20653,20716,T
20812,20836,P
20852,20882,QRS
20904,20965,T
21071,21094,P
21110,21141,QRS
21161,21220,T
21320,21341,P
21352,21388,QRS
21413,21470,T
21567,21590,P
21605,21636,QRS
21659,21715,T
21809,21834,P
21847,21879,QRS
21900,21957,T
22056,22079,P
22094,22125,QRS
22146,22206,T
22303,22327,P
22341,22372,QRS
22393,22453,T
22547,22571,P
22586,22615,QRS
22641,22696,T
22793,22818,P
22827,22863,QRS
22886,22950,T
23028,23050,P
23060,23097,QRS
23119,23177,T
23264,23288,P
23298,23333,QRS
23356,23412,T
23501,23525,P
23541,23570,QRS
23592,23654,T
23740,23764,P
23779,23811,QRS
23832,23889,T
23994,24016,P
24026,24062,QRS
24089,24148,T
24239,24261,P
24271,24308,QRS
24331,24388,T
24476,24500,P
24513,24545,QRS
24568,24626,T
24718,24742,P
24755,24788,QRS
24810,24870,T
24958,24981,P
24990,25027,QRS
25049,25106,T
25191,25214,P
25224,25260,QRS
25281,25342,T
25439,25460,P
25471,25507,QRS
25531,25588,T
25690,25712,P
25723,25757,QRS
25778,25839,T
25933,25957,P
25973,26005,QRS
26023,26087,T
26173,26196,P
26212,26243,QRS
26262,26323,T
26415,26438,P
26453,26485,QRS
26508,26566,T
26660,26682,P
26697,26728,QRS
26750,26814,T
26897,26920,P
26935,26966,QRS
26990,27047,T
27138,27160,P
27175,27207,QRS
27221,27285,T
27372,27395,P
27409,27442,QRS
27468,27524,T
27613,27634,P
27650,27681,QRS
27703,27758,T
27847,27869,P
27879,27915,QRS
27937,27995,T
28082,28105,P
28119,28150,QRS
28171,28231,T
28325,28348,P
28363,28394,QRS
28416,28479,T
28555,28577,P
28591,28622,QRS
28648,28704,T
28785,28807,P
28816,28854,QRS
28874,28931,T
29025,29047,P
29060,29092,QRS
29116,29172,T
29262,29285,P
29294,29330,QRS
29354,29410,T
29508,29531,P
29541,29577,QRS
29599,29658,T
29762,29784,P
29794,29830,QRS
29851,29911,T
30008,30031,P
30047,30076,QRS
30099,30157,T
30267,30290,P
30304,30335,QRS
30355,30415,T
30534,30557,P
30566,30603,QRS
30623,30689,T
30800,30823,P
30838,30868,QRS
30893,30951,T
31059,31083,P
31093,31129,QRS
31147,31211,T
31320,31343,P
31353,31389,QRS
31408,31472,T
31577,31598,P
31615,31645,QRS
31661,31727,T
31827,31849,P
31865,31896,QRS
31916,31980,T
32077,32099,P
32115,32147,QRS
32169,32225,T
32323,32345,P
32362,32393,QRS
32416,32530,T
32564,32587,P
32603,32632,QRS
32654,32718,T
32803,32829,P
32839,32876,QRS
32894,32954,T
33044,33067,P
33082,33116,QRS
33137,33193,T
33280,33303,P
33319,33348,QRS
33375,33427,T
33523,33545,P
33562,33591,QRS
33613,33739,T
33751,33781,P
33791,33825,QRS
33852,33902,T
33986,34011,P
34027,34056,QRS
34085,34136,T
34215,34239,P
34255,34285,QRS
34310,34366,T
34439,34463,P
34478,34508,QRS
34531,34588,T
34661,34689,P
34703,34735,QRS
34763,34814,T
34877,34907,P
34922,34955,QRS
34980,35029,T
35090,35120,P
35136,35167,QRS
35186,35247,T
35314,35337,P
35353,35382,QRS
35406,35463,T
35534,35557,P
35573,35607,QRS
35629,35690,T
35750,35776,P
35791,35821,QRS
35847,35902,T
35970,36003,P
36017,36046,QRS
36078,36100,T
36105,36149,P
36163,36200,QRS
36201,36282,T
36422,36445,P
36459,36490,QRS
36509,36602,T
36635,36659,P
36674,36704,QRS
36725,36787,T
36846,36870,P
36885,36915,QRS
36935,36996,T
37062,37086,P
37101,37132,QRS
37154,37208,T
37283,37305,P
37315,37352,QRS
37373,37431,T
37503,37526,P
37532,37573,QRS
37596,37649,T
37729,37753,P
37768,37798,QRS
37823,37876,T
37973,38002,P
38015,38044,QRS
38068,38125,T
38230,38254,P
38269,38300,QRS
38327,38380,T
38474,38499,P
38514,38545,QRS
38565,38624,T
38706,38729,P
38734,38774,QRS
38798,38855,T
38942,38967,P
38982,39011,QRS
39032,39096,T
39181,39206,P
39222,39253,QRS
39277,39333,T
39420,39445,P
39459,39490,QRS
39513,39572,T
39652,39676,P
39692,39721,QRS
39729,39756,T
39886,39908,P
39918,39955,QRS
39973,40036,T
40125,40147,P
40161,40193,QRS
40214,40278,T
40360,40383,P
40392,40428,QRS
40453,40509,T
40595,40619,P
40629,40665,QRS
40686,40746,T
40832,40861,P
40871,40908,QRS
40931,40989,T
41079,41101,P
41112,41147,QRS
41172,41229,T
41318,41341,P
41355,41389,QRS
41405,41469,T
41558,41579,P
41590,41624,QRS
41650,41704,T
41796,41817,P
41829,41865,QRS
41887,41948,T
42032,42054,P
42064,42101,QRS
42124,42184,T
42266,42289,P
42300,42335,QRS
42360,42417,T
42496,42520,P
42528,42556,QRS
42556,42618,T
42685,42729,QRS
42748,42801,T
42970,42994,P
43002,43038,QRS
43061,43122,T
43215,43238,P
43252,43284,QRS
43306,43370,T
43450,43473,P
43482,43520,QRS
43546,43601,T
43691,43715,P
43724,43759,QRS
43780,43839,T
43940,43961,P
43972,44007,QRS
44031,44090,T
44178,44200,P
44214,44247,QRS
44271,44329,T
44425,44449,P
44459,44494,QRS
44510,44573,T
44672,44695,P
44705,44739,QRS
44765,44818,T
44908,44930,P
44941,44976,QRS
44998,45055,T
45147,45169,P
45180,45215,QRS
45243,45298,T
45384,45405,P
45417,45452,QRS
45480,45541,T
