ROILimits_1,ROILimits_2,Value
71,83,P
125,154,QRS
186,229,T
363,376,P
386,414,QRS
450,492,T
591,602,P
650,671,QRS
708,751,T
911,932,QRS
966,1012,T
1130,1148,P
1168,1190,QRS
1224,1268,T
1403,1417,P
1428,1451,QRS
1483,1529,T
1667,1680,P
1691,1713,QRS
1747,1795,T
1912,1933,P
1952,1973,QRS
2009,2054,T
2222,2243,QRS
2279,2324,T
2497,2518,QRS
2553,2599,T
2761,2782,QRS
2818,2861,T
3029,3050,QRS
3084,3168,T
3267,3285,P
3299,3325,QRS
3353,3397,T
3569,3597,QRS
3626,3671,T
3838,3858,QRS
3894,3937,T
4102,4123,QRS
4158,4202,T
4366,4388,QRS
4423,4470,T
4629,4651,QRS
4686,4731,T
4872,4886,P
4898,4920,QRS
4953,4999,T
5169,5191,QRS
5226,5271,T
5435,5456,QRS
5491,5536,T
5702,5723,QRS
5759,5805,T
5973,5994,QRS
6029,6172,T
6209,6230,P
6238,6264,QRS
6298,6341,T
6502,6522,QRS
6559,6604,T
6767,6788,QRS
6824,6868,T
7034,7055,QRS
7091,7135,T
7276,7295,P
7295,7316,QRS
7351,7393,T
7527,7548,P
7553,7574,QRS
7609,7655,T
7808,7840,QRS
7862,7909,T
8040,8052,P
8062,8083,QRS
8117,8162,T
8319,8341,QRS
8375,8419,T
8578,8599,QRS
8633,8679,T
8841,8862,QRS
8897,8941,T
9119,9141,QRS
9175,9220,T
9399,9420,QRS
9456,9501,T
9686,9707,QRS
9743,9787,T
9974,9995,QRS
10031,10076,T
10255,10276,QRS
10311,10356,T
10526,10546,QRS
10583,10626,T
10798,10818,QRS
10855,10897,T
11070,11091,QRS
11128,11172,T
11313,11326,P
11345,11366,QRS
11401,11446,T
11578,11601,P
11619,11640,QRS
11674,11723,T
11859,11871,P
11879,11907,QRS
11935,11985,T
12116,12128,P
12141,12161,QRS
12195,12241,T
12389,12410,QRS
12444,12490,T
12627,12648,QRS
12682,12728,T
12872,12894,QRS
12928,12974,T
13125,13147,QRS
13181,13227,T
13383,13404,QRS
13438,13485,T
13622,13634,P
13647,13669,QRS
13704,13748,T
13896,13908,P
13922,13943,QRS
