ROILimits_1,ROILimits_2,Value
89,114,P
114,146,QRS
158,209,T
258,281,P
289,316,QRS
338,378,T
427,453,P
453,485,QRS
507,546,T
596,620,P
629,654,QRS
674,716,T
766,790,P
796,825,QRS
851,884,T
944,969,P
974,1001,QRS
1020,1088,T
1116,1140,P
1147,1174,QRS
1195,1236,T
1287,1312,P
1319,1346,QRS
1369,1408,T
1452,1477,P
1483,1510,QRS
1531,1589,T
1622,1647,P
1653,1679,QRS
1701,1742,T
1772,1798,P
1801,1849,QRS
1872,1910,T
1957,1984,P
1990,2016,QRS
2035,2078,T
2125,2150,P
2152,2184,QRS
2205,2246,T
2291,2314,P
2323,2349,QRS
2369,2411,T
2461,2485,P
2490,2518,QRS
2533,2580,T
2630,2646,P
2649,2688,QRS
2707,2749,T
2798,2817,P
2818,2856,QRS
2879,2916,T
2961,2985,P
2992,3019,QRS
3037,3082,T
3130,3152,P
3152,3187,QRS
3207,3252,T
3298,3315,P
3317,3359,QRS
3380,3419,T
3467,3493,P
3498,3525,QRS
3546,3588,T
3638,3662,P
3665,3696,QRS
3716,3757,T
3806,3829,P
3837,3864,QRS
3889,3923,T
3971,3996,P
4000,4028,QRS
4047,4088,T
4136,4161,P
4168,4194,QRS
4215,4259,T
4303,4329,P
4335,4361,QRS
4383,4423,T
4471,4495,P
4500,4529,QRS
4547,4589,T
4633,4658,P
4661,4692,QRS
4710,4753,T
4800,4824,P
4831,4856,QRS
4876,4916,T
4958,4973,P
4976,5023,QRS
5043,5086,T
5134,5158,P
5166,5192,QRS
5210,5271,T
5302,5331,P
5334,5360,QRS
5381,5421,T
5472,5495,P
5502,5528,QRS
5547,5613,T
5638,5662,P
5668,5695,QRS
5713,5772,T
5796,5813,P
5816,5863,QRS
5885,5923,T
5966,5990,P
5998,6024,QRS
6038,6096,T
6134,6157,P
6157,6189,QRS
6209,6251,T
6298,6322,P
6330,6356,QRS
6374,6414,T
6465,6489,P
6497,6523,QRS
6539,6586,T
6634,6658,P
6665,6690,QRS
6710,6752,T
6791,6809,P
6812,6859,QRS
6877,6921,T
6970,6995,P
7001,7028,QRS
7046,7086,T
7138,7161,P
7169,7196,QRS
7213,7260,T
7305,7328,P
7336,7362,QRS
7383,7422,T
7466,7489,P
7498,7523,QRS
7544,7585,T
7632,7656,P
7663,7689,QRS
7707,7751,T
7798,7813,P
7830,7856,QRS
7874,7916,T
7963,7989,P
7996,8021,QRS
8043,8083,T
8091,8136,P
8142,8189,QRS
8208,8251,T
8295,8318,P
8326,8352,QRS
8372,8412,T
8440,8459,P
8472,8511,QRS
8528,8583,T
8618,8642,P
8649,8675,QRS
8695,8737,T
8783,8807,P
8814,8841,QRS
8860,8902,T
8952,9000,QRS
9020,9061,T
9108,9133,P
9140,9165,QRS
9183,9226,T
9273,9297,P
9301,9331,QRS
9349,9392,T
9437,9462,P
9469,9495,QRS
9515,9558,T
9602,9625,P
9631,9660,QRS
9682,9721,T
9764,9789,P
9797,9822,QRS
9843,9883,T
9914,9934,P
9946,9985,QRS
10007,10045,T
10089,10113,P
10120,10146,QRS
10164,10207,T
10248,10273,P
10280,10305,QRS
10328,10367,T
10407,10432,P
10438,10465,QRS
10484,10524,T
10559,10587,P
10593,10620,QRS
10640,10706,T
10722,10734,P
10742,10780,QRS
10798,10840,T
10883,10908,P
10912,10941,QRS
10961,11001,T
11044,11070,P
11076,11102,QRS
11121,11165,T
11208,11232,P
11239,11265,QRS
11285,11342,T
11371,11395,P
11397,11428,QRS
11448,11491,T
11534,11558,P
11565,11592,QRS
11613,11669,T
11694,11718,P
11725,11751,QRS
11773,11812,T
11853,11868,P
11872,11910,QRS
11934,11969,T
12016,12043,P
12047,12076,QRS
12092,12138,T
12173,12188,P
12192,12239,QRS
12259,12300,T
12343,12367,P
12374,12401,QRS
12419,12462,T
12501,12526,P
12531,12559,QRS
12578,12634,T
12658,12687,P
12696,12720,QRS
12743,12779,T
12828,12852,P
12859,12885,QRS
12906,12946,T
12981,12998,P
13009,13051,QRS
13065,13111,T
13155,13179,P
13185,13212,QRS
13233,13272,T
13314,13336,P
13344,13372,QRS
13390,13452,T
13478,13503,P
13509,13536,QRS
13555,13595,T
13643,13667,P
13674,13700,QRS
13717,13761,T
13807,13831,P
13837,13865,QRS
13886,13925,T
13972,13994,P
13994,14028,QRS
14044,14087,T
14128,14153,P
14159,14185,QRS
14205,14245,T
14292,14320,P
14325,14350,QRS
14371,14410,T
14454,14479,P
14486,14513,QRS
14532,14574,T
14657,14673,P
14696,14713,QRS
14716,14752,T
14778,14804,P
14810,14836,QRS
14855,14893,T
14935,14949,P
14955,14993,QRS
15015,15058,T
15089,15107,P
15110,15157,QRS
15175,15218,T
15265,15288,P
15290,15322,QRS
15350,15380,T
15430,15454,P
15462,15489,QRS
15508,15547,T
15580,15606,P
15617,15658,QRS
15674,15718,T
15775,15799,P
15807,15833,QRS
15852,15893,T
15944,15967,P
15969,16003,QRS
16021,16088,T
16112,16136,P
16143,16170,QRS
16194,16229,T
16281,16304,P
16312,16338,QRS
16358,16399,T
16457,16479,P
16485,16511,QRS
16530,16570,T
16625,16648,P
16650,16682,QRS
16702,16759,T
16795,16819,P
16826,16853,QRS
16873,16911,T
16958,16972,P
16986,17017,QRS
17037,17100,T
17126,17150,P
17157,17184,QRS
17203,17243,T
17294,17305,P
17318,17350,QRS
17372,17408,T
17460,17480,P
17491,17517,QRS
17535,17578,T
17610,17630,P
17653,17682,QRS
17703,17742,T
17783,17809,P
17815,17841,QRS
17858,17899,T
17950,17975,P
17982,18010,QRS
18025,18068,T
18120,18144,P
18146,18177,QRS
18198,18237,T
18281,18295,P
18315,18344,QRS
18364,18402,T
18455,18478,P
18481,18512,QRS
18529,18572,T
18615,18629,P
18642,18680,QRS
18689,18741,T
18785,18810,P
18817,18844,QRS
18860,18925,T
18950,18966,P
18985,19011,QRS
19031,19068,T
19123,19147,P
19150,19180,QRS
19197,19265,T
19287,19302,P
19317,19345,QRS
19372,19410,T
19455,19481,P
19485,19513,QRS
19535,19571,T
19608,19624,P
19633,19675,QRS
19691,19734,T
19785,19809,P
19816,19841,QRS
19860,19901,T
19947,19962,P
19976,20004,QRS
20026,20069,T
20111,20137,P
20137,20169,QRS
20186,20228,T
20268,20296,P
20300,20331,QRS
20350,20390,T
20421,20446,P
20470,20496,QRS
20516,20557,T
20604,20629,P
20634,20663,QRS
20679,20719,T
20770,20794,P
20800,20828,QRS
20843,20886,T
