ROILimits_1,ROILimits_2,Value
155,173,P
196,234,QRS
255,318,T
421,443,P
470,508,QRS
523,590,T
691,708,P
738,769,QRS
790,846,T
963,980,P
1007,1035,QRS
1065,1114,T
1239,1268,P
1281,1319,QRS
1342,1390,T
1516,1531,P
1561,1599,QRS
1618,1668,T
1799,1815,P
1844,1873,QRS
1902,1950,T
2082,2100,P
2129,2162,QRS
2188,2236,T
2358,2375,P
2402,2432,QRS
2461,2509,T
2649,2666,P
2691,2718,QRS
2752,2802,T
2943,2958,P
2984,3020,QRS
3045,3094,T
3239,3255,P
3280,3311,QRS
3341,3391,T
3538,3554,P
3579,3610,QRS
3640,3691,T
3833,3862,P
3873,3905,QRS
3935,3986,T
4129,4145,P
4171,4197,QRS
4231,4282,T
4422,4438,P
4461,4501,QRS
4526,4576,T
4704,4719,P
4744,4771,QRS
4806,4854,T
4987,5004,P
5031,5060,QRS
5090,5140,T
5272,5288,P
5313,5344,QRS
5374,5424,T
5550,5565,P
5589,5621,QRS
5652,5702,T
5834,5850,P
5875,5902,QRS
5936,5986,T
6117,6147,P
6162,6192,QRS
6221,6271,T
6389,6406,P
6431,6462,QRS
6492,6543,T
6670,6687,P
6714,6746,QRS
6772,6823,T
6953,6970,P
6994,7037,QRS
7056,7107,T
7228,7258,P
7269,7296,QRS
7330,7383,T
7511,7528,P
7553,7580,QRS
7616,7665,T
7792,7809,P
7834,7873,QRS
7897,7946,T
8071,8087,P
8114,8140,QRS
8175,8227,T
8353,8370,P
8393,8421,QRS
8457,8506,T
8642,8658,P
8682,8715,QRS
8746,8795,T
8923,8938,P
8966,9001,QRS
9025,9078,T
9200,9217,P
9240,9277,QRS
9304,9354,T
9480,9497,P
9523,9548,QRS
9584,9634,T
9760,9777,P
9800,9834,QRS
9864,9915,T
10036,10053,P
10079,10105,QRS
10140,10190,T
10318,10335,P
10359,10386,QRS
10423,10472,T
10602,10620,P
10645,10674,QRS
10706,10758,T
10878,10895,P
10919,10947,QRS
