ROILimits_1,ROILimits_2,Value
247,284,P
287,334,QRS
339,440,T
494,536,P
542,580,QRS
587,689,T
771,808,QRS
833,918,T
1054,1100,QRS
1114,1215,T
1242,1267,P
1276,1313,QRS
1326,1418,T
1476,1514,QRS
1540,1623,T
1673,1716,P
1718,1756,QRS
1769,1884,T
1903,1928,P
1953,1990,QRS
2006,2091,T
2151,2188,QRS
2202,2310,T
2352,2367,P
2369,2406,QRS
2428,2513,T
2573,2611,QRS
2619,2715,T
2774,2812,P
2817,2868,QRS
2880,2975,T
2983,2995,P
3046,3084,QRS
3098,3200,T
3320,3360,QRS
3379,3468,T
3509,3560,QRS
3569,3666,T
3761,3806,QRS
3807,3921,T
3994,4031,QRS
4052,4148,T
4271,4321,QRS
4330,4432,T
4467,4506,P
4513,4552,QRS
4561,4670,T
4772,4811,QRS
4816,4926,T
5045,5090,QRS
5099,5207,T
5264,5302,QRS
5307,5411,T
5544,5583,QRS
5589,5689,T
5807,5851,QRS
5852,5975,T
6023,6077,QRS
6083,6193,T
6248,6285,QRS
6302,6411,T
6419,6460,P
6474,6525,QRS
6535,6656,T
6657,6677,P
6696,6748,QRS
6754,6849,T
6913,6957,QRS
6962,7082,T
7168,7211,QRS
7221,7322,T
7352,7380,P
7407,7446,QRS
7467,7565,T
7663,7718,QRS
7719,7822,T
7845,7881,P
7888,7926,QRS
7945,8044,T
8143,8196,QRS
8208,8308,T
8338,8358,P
8366,8404,QRS
8425,8507,T
8571,8613,P
8622,8674,QRS
8675,8784,T
8841,8893,QRS
8917,9001,T
9038,9060,P
9095,9145,QRS
9149,9259,T
9298,9314,P
9322,9360,QRS
9374,9471,T
9539,9567,P
9576,9634,QRS
9635,9740,T
9743,9771,P
9799,9850,QRS
9862,9955,T
10026,10071,QRS
10086,10176,T
10237,10281,QRS
10286,10408,T
10451,10503,QRS
10507,10603,T
10656,10695,QRS
10703,10802,T
10848,10871,P
10895,10942,QRS
10961,11064,T
11091,11108,P
11112,11155,QRS
11168,11272,T
11322,11360,QRS
11362,11488,T
11594,11640,QRS
11655,11773,T
11816,11866,QRS
11874,11935,T
12006,12050,QRS
12066,12158,T
12184,12218,P
12252,12296,QRS
12299,12411,T
12489,12535,P
12542,12579,QRS
12600,12690,T
12740,12781,P
12800,12852,QRS
12867,12960,T
12986,13011,P
13014,13059,QRS
13079,13166,T
13274,13312,QRS
13326,13446,T
13503,13553,QRS
13571,13652,T
13691,13744,QRS
13772,13847,T
13906,13957,QRS
13973,14062,T
14084,14103,P
14131,14169,QRS
14178,14297,T
14361,14415,QRS
14425,14542,T
14587,14638,QRS
14649,14742,T
14790,14842,QRS
14850,14951,T
15022,15067,QRS
15072,15182,T
15241,15278,QRS
15294,15381,T
15434,15472,QRS
15488,15577,T
15678,15717,QRS
15738,15854,T
15901,15953,QRS
15976,16063,T
16116,16160,QRS
16175,16283,T
16288,16305,P
16315,16366,QRS
16382,16472,T
16518,16561,QRS
16567,16670,T
16802,16845,QRS
16853,16953,T
17040,17091,QRS
17096,17202,T
17263,17292,QRS
17292,17359,T
17452,17490,QRS
17496,17593,T
17652,17689,QRS
17697,17791,T
17842,17884,QRS
17903,17982,T
18068,18121,QRS
18134,18229,T
18300,18353,QRS
18369,18457,T
18526,18571,QRS
18572,18700,T
18733,18784,QRS
18799,18890,T
18924,18946,P
18954,18992,QRS
19012,19101,T
19163,19206,P
19209,19254,QRS
19263,19369,T
19453,19505,QRS
19509,19611,T
19684,19737,QRS
19758,19858,T
19914,19957,QRS
19965,20063,T
20135,20186,QRS
20195,20299,T
20373,20425,QRS
20444,20534,T
20536,20574,P
20588,20641,QRS
20646,20750,T
20777,20820,P
20828,20865,QRS
20882,21048,T
21099,21150,QRS
21165,21314,T
21353,21396,P
21406,21442,QRS
21453,21563,T
21656,21678,P
21696,21745,QRS
21746,21846,T
21903,21940,QRS
21950,22050,T
22134,22179,QRS
22191,22286,T
22286,22326,P
22332,22377,QRS
22388,22477,T
22522,22574,QRS
22590,22676,T
22714,22727,P
22734,22772,QRS
22781,22887,T
22950,22967,P
22997,23050,QRS
23059,23159,T
23159,23194,P
23213,23250,QRS
23254,23369,T
23503,23541,QRS
23551,23656,T
23710,23738,P
23754,23811,QRS
23816,23931,T
23975,24021,QRS
24041,24123,T
24192,24230,QRS
24235,24332,T
24410,24454,QRS
24463,24580,T
24650,24702,QRS
24707,24836,T
24880,24931,QRS
24945,25046,T
25100,25137,QRS
25154,25250,T
25307,25345,QRS
25367,25449,T
25496,25540,P
25548,25587,QRS
25597,25699,T
25739,25776,P
25791,25842,QRS
25862,25955,T
25972,26000,P
26009,26047,QRS
26052,26152,T
26252,26305,QRS
26314,26415,T
26424,26460,P
26486,26537,QRS
26559,26648,T
26692,26745,QRS
26751,26863,T
26914,26958,QRS
26968,27068,T
27125,27165,QRS
27181,27275,T
27336,27376,P
27379,27431,QRS
27453,27542,T
27563,27581,P
27601,27653,QRS
27661,27770,T
27778,27812,P
27816,27867,QRS
27880,27972,T
28024,28062,QRS
28078,28167,T
28252,28297,P
28300,28344,QRS
28354,28454,T
28512,28563,QRS
28568,28626,T
28699,28750,QRS
28771,28853,T
28908,28960,QRS
28978,29068,T
29114,29153,QRS
29163,29262,T
29330,29354,QRS
29354,29413,T
29431,29478,QRS
29684,29729,QRS
29741,29843,T
29891,29943,QRS
29947,30067,T
30112,30165,QRS
30178,30276,T
30343,30372,P
30409,30460,QRS
30461,30569,T
30623,30675,QRS
30681,30790,T
30830,30868,P
30876,30913,QRS
30922,31032,T
31065,31104,P
31116,31167,QRS
31171,31288,T
31336,31380,QRS
31393,31478,T
31533,31572,QRS
31577,31678,T
31791,31835,QRS
31836,31945,T
31954,31992,P
32013,32064,QRS
32086,32180,T
32226,32276,QRS
32287,32384,T
32502,32552,QRS
32564,32708,T
32801,32850,QRS
32859,32955,T
33008,33046,QRS
33065,33171,T
33214,33255,P
33263,33323,QRS
33335,33438,T
33483,33533,QRS
33540,33649,T
33702,33739,QRS
33754,33927,T
33987,34031,QRS
34041,34145,T
34198,34247,QRS
34270,34346,T
34405,34443,QRS
34461,34545,T
34644,34697,QRS
34700,34806,T
34829,34868,P
34888,34939,QRS
34955,35049,T
35077,35100,P
35107,35146,QRS
35158,35250,T
35297,35338,P
35360,35404,QRS
35414,35511,T
35512,35548,P
35552,35605,QRS
35609,35711,T
35774,35818,QRS
35830,35923,T
35968,36007,QRS
36023,36121,T
36175,36217,P
36220,36274,QRS
36275,36386,T
36441,36492,QRS
36497,36593,T
36639,36678,QRS
36684,36780,T
36838,36883,P
36903,36948,QRS
36949,37059,T
37072,37118,P
37122,37166,QRS
37183,37274,T
37382,37420,QRS
37430,37535,T
37608,37645,QRS
37654,37758,T
37826,37870,P
37880,37926,QRS
37952,38037,T
38126,38168,P
38170,38212,QRS
38222,38323,T
38332,38378,P
38393,38437,QRS
38453,38538,T
38598,38650,QRS
38660,38756,T
38826,38864,QRS
38885,38976,T
39060,39090,P
39097,39135,QRS
39136,39245,T
39350,39402,QRS
39423,39566,T
39647,39670,P
39677,39723,QRS
39748,39834,T
39887,39924,QRS
39949,40043,T
40160,40199,QRS
40211,40304,T
40359,40381,P
40389,40428,QRS
40433,40545,T
40601,40646,P
40653,40691,QRS
40702,40801,T
40824,40862,P
40868,40919,QRS
40923,41032,T
41076,41121,P
41124,41168,QRS
41181,41280,T
41365,41402,QRS
41423,41527,T
41646,41684,QRS
41700,41792,T
41874,41893,P
41903,41959,QRS
41973,42092,T
42120,42137,P
42147,42183,QRS
42213,42299,T
42352,42390,QRS
42411,42494,T
42571,42604,P
42613,42651,QRS
42655,42759,T
42872,42910,QRS
42923,43022,T
43088,43117,P
43139,43191,QRS
43200,43300,T
43310,43354,P
43369,43419,QRS
43448,43535,T
43588,43625,QRS
43647,43732,T
43788,43825,QRS
43835,43932,T
44063,44106,QRS
44121,44215,T
44307,44352,QRS
44366,44460,T
44535,44586,QRS
44603,44700,T
44755,44793,QRS
44797,44904,T
45015,45068,QRS
45069,45187,T
45237,45288,QRS
45298,45393,T
45450,45488,QRS
45495,45612,T
45712,45752,QRS
45753,45861,T
45866,45894,P
45932,45985,QRS
46010,46095,T
46158,46196,QRS
46203,46324,T
46408,46451,QRS
46466,46566,T
46588,46624,P
46646,46685,QRS
46701,46824,T
46871,46914,QRS
46934,47021,T
47068,47119,QRS
47136,47233,T
47285,47302,P
47310,47348,QRS
47363,47464,T
47515,47545,P
47588,47623,QRS
47628,47735,T
47812,47851,QRS
47860,47971,T
48036,48080,P
48087,48125,QRS
48138,48238,T
48308,48335,P
48342,48393,QRS
48394,48508,T
48574,48627,QRS
48642,48730,T
48756,48785,P
48794,48833,QRS
48839,48961,T
49053,49091,QRS
49094,49207,T
49281,49324,QRS
49330,49429,T
49429,49462,P
49477,49520,QRS
49545,49582,T
49662,49701,QRS
49722,49806,T
49859,49897,QRS
49909,50016,T
50069,50106,QRS
50115,50222,T
50264,50316,QRS
50326,50420,T
50472,50512,QRS
50522,50625,T
50695,50732,QRS
50748,50850,T
50861,50881,P
50885,50935,QRS
50947,51064,T
51105,51150,QRS
51160,51256,T
51313,51352,QRS
51361,51498,T
51528,51555,P
51563,51601,QRS
51606,51721,T
51789,51832,QRS
51855,51891,T
51916,51957,P
51964,52017,QRS
52025,52131,T
52147,52176,P
52184,52222,QRS
52242,52336,T
52390,52430,QRS
52438,52537,T
52589,52622,P
52631,52681,QRS
52685,52790,T
52900,52936,P
52949,52992,QRS
53000,53104,T
53124,53167,P
53175,53213,QRS
53221,53333,T
53382,53399,P
53402,53456,QRS
53467,53565,T
53596,53629,P
53633,53677,QRS
53685,53788,T
53849,53892,P
53898,53938,QRS
53944,54046,T
54152,54204,QRS
54211,54315,T
54386,54437,QRS
54458,54554,T
54601,54645,QRS
54653,54753,T
54816,54854,QRS
54866,54973,T
55022,55063,P
55071,55109,QRS
55111,55227,T
55298,55337,QRS
55364,55445,T
55512,55558,P
55566,55604,QRS
55605,55711,T
55841,55884,QRS
55897,56017,T
56067,56112,QRS
56133,56221,T
56269,56321,QRS
56330,56444,T
56511,56555,QRS
56575,56665,T
56722,56738,P
56760,56804,QRS
56814,56911,T
56957,57009,QRS
57015,57114,T
57134,57169,P
57189,57240,QRS
57249,57356,T
57401,57452,QRS
57459,57550,T
57607,57646,QRS
57671,57753,T
57805,57843,P
57866,57910,QRS
57914,58021,T
58030,58064,P
58098,58136,QRS
58150,58246,T
58315,58367,QRS
58385,58477,T
58533,58571,QRS
58586,58704,T
58789,58842,QRS
58851,58966,T
59016,59067,QRS
59091,59179,T
59219,59272,QRS
59278,59387,T
59443,59485,P
59512,59563,QRS
59577,59671,T
59672,59703,P
59711,59762,QRS
59767,59865,T
59938,59978,QRS
59991,60086,T
60136,60163,P
60194,60248,QRS
60249,60371,T
60416,60467,QRS
60485,60579,T
60620,60671,QRS
60678,60814,T
60908,60951,QRS
60961,61071,T
61084,61125,P
61133,61170,QRS
61183,61279,T
61320,61372,QRS
61380,61478,T
61489,61523,P
61539,61583,QRS
61601,61688,T
61732,61772,QRS
61782,61882,T
61953,61996,P
62004,62047,QRS
62048,62149,T
62239,62277,QRS
62303,62386,T
62467,62511,P
62514,62558,QRS
62576,62664,T
62721,62755,P
62762,62800,QRS
62821,62915,T
63002,63054,QRS
63057,63168,T
63177,63207,P
63227,63270,QRS
63286,63374,T
63396,63425,P
63431,63470,QRS
63487,63606,T
63641,63679,P
63706,63744,QRS
63745,63850,T
63924,63974,QRS
64001,64084,T
64138,64175,QRS
64190,64283,T
64337,64374,P
64387,64438,QRS
64447,64549,T
64628,64671,QRS
64693,64784,T
64839,64876,QRS
64883,64984,T
65104,65144,QRS
65152,65256,T
65312,65334,P
65366,65418,QRS
65419,65525,T
65544,65578,P
65587,65624,QRS
65629,65755,T
65764,65794,P
65842,65881,QRS
65888,66056,T
66125,66162,QRS
