ROILimits_1,ROILimits_2,Value
160,191,P
213,242,QRS
274,322,T
463,490,P
512,541,QRS
574,622,T
763,788,P
812,841,QRS
877,1027,T
1061,1093,P
1109,1146,QRS
1177,1309,T
1344,1375,P
1397,1420,QRS
1458,1507,T
1633,1664,P
1686,1716,QRS
1749,1861,T
1941,1969,P
1994,2023,QRS
2055,2145,T
2244,2274,P
2296,2324,QRS
2546,2573,P
2594,2625,QRS
2850,2873,P
2894,2925,QRS
2972,3002,T
3143,3174,P
3197,3227,QRS
3255,3305,T
3448,3478,P
3502,3522,QRS
3748,3778,P
3800,3829,QRS
4047,4076,P
4099,4129,QRS
4351,4381,P
4405,4435,QRS
4653,4686,P
4708,4737,QRS
4958,4985,P
5009,5037,QRS
5257,5286,P
5309,5338,QRS
5375,5418,T
5560,5589,P
5613,5635,QRS
5864,5894,P
5912,5938,QRS
6163,6192,P
6215,6245,QRS
6463,6492,P
6514,6546,QRS
6768,6796,P
6820,6841,QRS
7067,7098,P
7119,7149,QRS
7175,7226,T
7366,7395,P
7418,7440,QRS
7663,7692,P
7710,7738,QRS
7946,7976,P
7999,8021,QRS
8240,8272,P
8288,8323,QRS
8546,8576,P
8599,8620,QRS
8848,8875,P
8898,8928,QRS
8960,9006,T
9150,9180,P
9204,9225,QRS
9268,9310,T
9450,9480,P
9503,9524,QRS
9562,9609,T
9748,9780,P
9801,9823,QRS
9890,9928,T
10050,10081,P
10101,10133,QRS
10191,10227,T
10353,10383,P
10407,10428,QRS
10657,10687,P
10708,10739,QRS
10955,10985,P
11007,11029,QRS
11251,11283,P
11306,11336,QRS
11552,11583,P
11605,11628,QRS
11844,11874,P
11896,11925,QRS
12133,12163,P
12185,12208,QRS
12248,12349,T
12419,12450,P
12473,12495,QRS
12703,12734,P
12756,12780,QRS
12821,12909,T
12988,13018,P
13039,13063,QRS
13291,13324,P
13343,13374,QRS
13605,13632,P
13657,13686,QRS
13911,13942,P
13965,13995,QRS
14021,14074,T
14215,14244,P
14267,14297,QRS
14515,14545,P
14568,14597,QRS
14821,14850,P
14873,14903,QRS
14932,15048,T
15126,15155,P
15179,15208,QRS
15429,15459,P
15482,15511,QRS
15558,15649,T
15731,15759,P
15783,15812,QRS
15838,15891,T
16032,16063,P
16086,16115,QRS
16151,16267,T
16341,16371,P
16394,16424,QRS
16454,16548,T
16641,16670,P
16693,16721,QRS
16752,16804,T
16941,16970,P
16993,17024,QRS
17056,17173,T
17245,17275,P
17299,17328,QRS
17375,17411,T
17538,17568,P
17590,17612,QRS
17839,17870,P
17891,17921,QRS
17951,18078,T
18141,18170,P
18193,18222,QRS
18256,18358,T
18442,18474,P
18497,18527,QRS
18559,18608,T
18755,18778,P
18800,18830,QRS
19055,19076,P
19100,19127,QRS
19160,19210,T
19347,19378,P
19399,19431,QRS
19652,19683,P
19705,19736,QRS
19953,19984,P
20006,20033,QRS
20067,20118,T
20256,20284,P
20304,20337,QRS
20555,20583,P
20607,20637,QRS
20855,20886,P
20908,20930,QRS
21151,21182,P
21202,21225,QRS
21438,21468,P
21490,21513,QRS
21730,21760,P
21783,21805,QRS
21843,21891,T
22019,22050,P
22066,22095,QRS
22134,22179,T
22303,22335,P
22357,22380,QRS
22418,22465,T
22583,22613,P
22631,22658,QRS
22699,22743,T
22865,22895,P
22918,22940,QRS
22980,23024,T
23161,23191,P
23215,23242,QRS
23277,23323,T
23488,23518,P
23541,23569,QRS
23793,23824,P
23847,23876,QRS
24099,24130,P
24153,24185,QRS
24409,24440,P
24462,24484,QRS
24713,24742,P
24766,24794,QRS
25015,25046,P
25068,25096,QRS
25317,25347,P
25369,25401,QRS
25625,25654,P
25677,25706,QRS
25926,25958,P
25979,26009,QRS
26226,26255,P
26278,26308,QRS
26527,26559,P
26582,26612,QRS
26834,26864,P
26887,26916,QRS
27121,27151,P
27173,27196,QRS
27409,27438,P
27463,27484,QRS
27720,27750,P
27773,27804,QRS
28031,28058,P
28083,28110,QRS
28147,28191,T
28332,28362,P
28384,28412,QRS
28634,28662,P
28684,28715,QRS
28937,28967,P
28992,29021,QRS
29244,29274,P
29298,29328,QRS
29546,29574,P
29598,29628,QRS
29664,29813,T
29847,29877,P
29900,29931,QRS
30151,30181,P
30205,30234,QRS
30268,30374,T
30457,30487,P
30503,30539,QRS
30570,30688,T
30746,30777,P
30795,30821,QRS
30860,30907,T
31027,31057,P
31080,31103,QRS
31144,31193,T
31315,31348,P
31370,31402,QRS
31432,31493,T
31626,31655,P
31679,31707,QRS
31738,31852,T
31931,31962,P
31984,32016,QRS
32041,32095,T
32237,32265,P
32290,32318,QRS
32353,32469,T
32543,32573,P
32597,32626,QRS
32671,32753,T
32849,32877,P
32903,32931,QRS
32964,33079,T
33151,33181,P
33203,33233,QRS
33260,33314,T
33452,33482,P
33505,33536,QRS
33761,33791,P
33815,33844,QRS
33878,33928,T
34063,34094,P
34116,34143,QRS
34179,34286,T
34367,34394,P
34415,34446,QRS
34479,34599,T
34667,34702,P
34721,34753,QRS
34985,35005,P
35029,35059,QRS
35090,35210,T
35278,35307,P
35331,35361,QRS
35397,35441,T
35578,35608,P
35631,35661,QRS
35880,35911,P
35934,35963,QRS
35995,36102,T
36175,36205,P
36227,36257,QRS
36289,36409,T
36461,36493,P
36509,36544,QRS
36576,36623,T
36768,36798,P
36822,36850,QRS
36883,36930,T
37074,37105,P
37127,37156,QRS
37208,37336,T
37379,37410,P
37434,37469,QRS
37684,37714,P
37737,37766,QRS
37984,38014,P
38036,38067,QRS
38099,38198,T
38287,38316,P
38341,38372,QRS
38598,38623,P
