ROILimits_1,ROILimits_2,Value
179,204,P
219,239,QRS
272,309,T
347,373,P
388,408,QRS
442,478,T
516,542,P
556,577,QRS
609,646,T
684,709,P
724,745,QRS
775,812,T
848,874,P
889,910,QRS
941,978,T
1014,1040,P
1054,1075,QRS
1108,1143,T
1180,1206,P
1219,1239,QRS
1273,1307,T
1344,1369,P
1382,1403,QRS
1433,1470,T
1507,1533,P
1546,1566,QRS
1597,1633,T
1671,1696,P
1710,1730,QRS
1760,1797,T
1831,1857,P
1871,1891,QRS
1922,1958,T
1998,2021,P
2036,2056,QRS
2086,2123,T
2161,2185,P
2199,2219,QRS
2250,2286,T
2324,2349,P
2363,2383,QRS
2414,2450,T
2489,2514,P
2528,2548,QRS
2579,2614,T
2652,2678,P
2691,2711,QRS
2742,2778,T
2817,2842,P
2856,2876,QRS
2907,2943,T
2981,3007,P
3021,3042,QRS
3074,3109,T
3150,3175,P
3189,3209,QRS
3241,3277,T
3320,3345,P
3359,3379,QRS
3413,3447,T
3490,3516,P
3530,3550,QRS
3584,3618,T
3659,3684,P
3699,3719,QRS
3750,3787,T
3832,3856,P
3871,3891,QRS
3924,3961,T
4004,4030,P
4045,4065,QRS
4098,4134,T
4178,4203,P
4218,4238,QRS
4271,4307,T
4350,4376,P
4390,4410,QRS
4443,4479,T
4520,4546,P
4562,4582,QRS
4615,4652,T
4692,4718,P
4732,4753,QRS
4785,4822,T
4863,4889,P
4904,4925,QRS
4958,4995,T
5036,5062,P
5077,5098,QRS
5132,5168,T
5209,5235,P
5250,5271,QRS
5305,5341,T
5382,5409,P
5424,5445,QRS
5478,5515,T
5553,5580,P
5595,5616,QRS
5648,5685,T
5724,5750,P
5766,5787,QRS
5819,5857,T
5898,5924,P
5939,5959,QRS
5990,6029,T
6069,6094,P
6109,6129,QRS
6161,6198,T
6239,6265,P
6280,6300,QRS
6332,6369,T
6410,6435,P
6451,6471,QRS
6502,6540,T
6581,6608,P
6622,6643,QRS
6674,6712,T
6751,6777,P
6793,6814,QRS
6845,6883,T
6925,6951,P
6966,6986,QRS
7018,7055,T
7096,7122,P
7136,7157,QRS
7188,7225,T
7266,7292,P
7307,7327,QRS
7358,7395,T
7438,7464,P
7480,7500,QRS
7532,7568,T
7611,7637,P
7652,7672,QRS
7703,7740,T
7783,7808,P
7823,7843,QRS
7873,7911,T
7952,7975,P
7990,8010,QRS
8040,8077,T
8119,8144,P
8159,8179,QRS
8211,8247,T
8287,8313,P
8328,8347,QRS
8378,8415,T
8456,8482,P
8497,8517,QRS
8547,8584,T
8628,8652,P
8667,8687,QRS
8716,8754,T
8795,8820,P
8835,8855,QRS
8884,8922,T
8961,8986,P
9001,9021,QRS
9048,9088,T
9128,9153,P
9168,9188,QRS
9219,9255,T
9296,9322,P
9336,9356,QRS
9387,9424,T
9465,9490,P
9505,9525,QRS
9555,9592,T
9634,9659,P
9674,9694,QRS
9724,9761,T
9802,9828,P
9843,9864,QRS
9893,9931,T
9970,9995,P
10010,10031,QRS
10061,10099,T
10141,10166,P
10182,10202,QRS
10233,10271,T
10314,10339,P
10354,10374,QRS
10404,10442,T
10486,10511,P
10526,10546,QRS
10577,10614,T
10656,10682,P
10697,10717,QRS
10747,10785,T
10827,10851,P
10867,10888,QRS
10918,10956,T
10993,11020,P
11035,11056,QRS
11086,11123,T
11165,11190,P
11206,11226,QRS
11256,11294,T
11336,11361,P
11376,11396,QRS
11426,11464,T
11505,11531,P
11546,11566,QRS
11597,11634,T
11678,11703,P
11719,11739,QRS
11771,11809,T
11852,11877,P
11893,11914,QRS
11945,11982,T
12024,12048,P
12064,12085,QRS
12116,12153,T
12196,12221,P
12236,12256,QRS
12287,12325,T
12368,12394,P
12409,12429,QRS
12461,12498,T
12541,12567,P
12583,12603,QRS
12634,12670,T
12714,12740,P
12755,12775,QRS
12807,12843,T
12885,12911,P
12926,12947,QRS
12976,13014,T
13055,13080,P
13095,13115,QRS
13146,13183,T
13226,13252,P
13267,13287,QRS
13316,13355,T
13397,13423,P
13438,13458,QRS
13488,13526,T
13570,13595,P
13610,13631,QRS
13661,13698,T
13743,13768,P
13784,13804,QRS
13834,13872,T
13916,13942,P
13957,13977,QRS
14009,14045,T
14090,14115,P
14131,14150,QRS
14183,14217,T
14263,14288,P
14303,14324,QRS
14354,14392,T
14435,14460,P
14476,14496,QRS
14525,14563,T
14607,14632,P
14647,14667,QRS
14697,14734,T
14778,14803,P
14817,14838,QRS
14868,14905,T
14947,14971,P
14986,15006,QRS
15038,15074,T
15111,15137,P
15152,15172,QRS
15203,15241,T
15277,15302,P
15317,15337,QRS
15367,15406,T
15444,15470,P
15484,15504,QRS
15537,15574,T
15609,15635,P
15650,15670,QRS
15701,15738,T
15773,15798,P
15813,15834,QRS
15864,15902,T
15941,15965,P
15980,16000,QRS
16031,16069,T
16107,16133,P
16148,16168,QRS
16198,16236,T
16275,16301,P
16316,16337,QRS
16369,16405,T
16445,16470,P
16485,16506,QRS
16537,16573,T
16616,16642,P
16657,16677,QRS
16711,16746,T
16788,16814,P
16829,16850,QRS
16880,16918,T
16961,16985,P
17000,17021,QRS
17053,17089,T
17132,17158,P
17172,17192,QRS
17224,17261,T
17304,17330,P
17345,17365,QRS
17397,17435,T
17478,17503,P
17517,17537,QRS
17569,17605,T
17649,17674,P
17688,17708,QRS
17738,17776,T
17817,17844,P
17857,17878,QRS
17908,17946,T
17985,18010,P
18024,18044,QRS
18075,18112,T
18154,18179,P
18194,18214,QRS
18245,18281,T
18324,18349,P
18364,18383,QRS
18415,18450,T
18492,18517,P
18532,18552,QRS
18583,18619,T
18663,18686,P
18701,18721,QRS
18751,18787,T
18831,18853,P
18868,18888,QRS
18918,18955,T
18995,19019,P
19034,19055,QRS
19083,19121,T
19162,19187,P
19202,19222,QRS
19253,19289,T
19330,19356,P
19369,19390,QRS
19420,19456,T
19497,19522,P
19537,19556,QRS
19586,19622,T
19662,19687,P
19702,19722,QRS
19752,19788,T
19826,19852,P
19866,19886,QRS
19917,19953,T
19992,20016,P
20032,20052,QRS
20083,20120,T
20159,20185,P
20200,20220,QRS
20249,20287,T
20328,20352,P
20367,20387,QRS
20418,20455,T
20496,20520,P
20536,20555,QRS
20588,20624,T
20664,20690,P
20705,20725,QRS
20756,20793,T
20831,20857,P
20872,20893,QRS
20924,20961,T
21002,21028,P
21043,21063,QRS
21093,21130,T
21171,21197,P
21212,21232,QRS
21262,21300,T
21340,21366,P
21380,21400,QRS
21432,21468,T
21508,21534,P
21549,21569,QRS
21601,21639,T
21679,21706,P
21721,21742,QRS
21773,21811,T
21848,21875,P
21890,21911,QRS
21942,21980,T
22020,22046,P
22061,22082,QRS
22113,22150,T
22191,22216,P
22232,22252,QRS
22283,22320,T
22361,22387,P
22402,22423,QRS
22454,22491,T
22531,22558,P
22573,22594,QRS
22624,22662,T
22702,22727,P
22743,22764,QRS
22795,22831,T
22870,22895,P
22911,22931,QRS
22962,22999,T
23038,23064,P
23079,23100,QRS
23130,23169,T
23207,23234,P
23249,23269,QRS
23300,23338,T
23378,23404,P
23419,23439,QRS
23470,23508,T
23548,23575,P
23590,23610,QRS
23641,23679,T
23719,23745,P
23760,23781,QRS
23812,23848,T
23888,23913,P
23928,23949,QRS
23979,24017,T
24053,24078,P
24093,24114,QRS
24144,24182,T
24220,24245,P
24260,24281,QRS
24310,24347,T
24385,24410,P
24425,24445,QRS
24475,24512,T
24549,24575,P
24589,24609,QRS
24639,24676,T
24714,24739,P
24754,24774,QRS
24803,24841,T
24880,24904,P
24919,24939,QRS
24968,25005,T
25044,25068,P
25083,25103,QRS
25133,25169,T
25207,25232,P
25247,25267,QRS
25297,25334,T
25372,25397,P
25411,25431,QRS
25461,25499,T
25537,25561,P
25576,25596,QRS
25624,25661,T
25698,25724,P
25738,25758,QRS
25788,25824,T
25861,25886,P
25901,25920,QRS
25950,25987,T
26025,26050,P
26063,26083,QRS
26113,26149,T
26185,26210,P
26224,26244,QRS
26273,26308,T
26346,26370,P
26384,26404,QRS
26433,26470,T
26509,26533,P
26547,26567,QRS
26597,26634,T
26673,26698,P
26712,26733,QRS
26762,26799,T
26838,26864,P
26878,26898,QRS
26928,26964,T
27005,27031,P
27045,27066,QRS
27094,27133,T
27174,27200,P
27214,27235,QRS
27264,27301,T
27342,27367,P
27382,27403,QRS
27433,27470,T
27509,27535,P
27550,27570,QRS
27599,27638,T
27677,27703,P
27717,27738,QRS
27767,27805,T
27846,27871,P
27886,27906,QRS
27936,27974,T
28016,28040,P
28055,28075,QRS
28106,28143,T
28184,28209,P
28224,28244,QRS
28272,28312,T
28354,28379,P
28395,28415,QRS
28447,28484,T
28526,28551,P
28567,28587,QRS
28618,28656,T
28698,28723,P
28738,28758,QRS
28790,28827,T
28864,28891,P
28905,28926,QRS
28955,28994,T
29033,29060,P
29075,29095,QRS
29126,29164,T
29202,29227,P
29242,29262,QRS
29292,29331,T
29369,29396,P
29410,29430,QRS
29462,29499,T
29537,29562,P
29577,29597,QRS
29627,29665,T
29702,29728,P
29743,29764,QRS
29794,29833,T
29866,29892,P
29907,29928,QRS
29957,29995,T
30033,30058,P
30072,30093,QRS
30122,30162,T
30199,30224,P
30239,30259,QRS
30288,30326,T
30364,30389,P
30404,30424,QRS
30452,30491,T
30528,30554,P
30569,30590,QRS
30620,30657,T
30694,30719,P
30734,30754,QRS
30781,30821,T
30855,30880,P
30895,30916,QRS
30945,30982,T
31021,31045,P
31059,31080,QRS
31109,31146,T
31182,31208,P
31222,31242,QRS
31270,31308,T
31346,31370,P
31385,31405,QRS
31435,31471,T
31510,31534,P
31549,31570,QRS
31601,31636,T
31674,31698,P
31712,31733,QRS
31762,31800,T
31833,31858,P
31872,31893,QRS
31920,31959,T
31995,32021,P
32035,32056,QRS
32084,32122,T
32157,32183,P
32197,32217,QRS
32247,32283,T
32320,32345,P
32358,32379,QRS
32409,32445,T
32480,32506,P
32520,32541,QRS
32571,32606,T
32641,32667,P
32680,32701,QRS
32730,32768,T
32802,32827,P
32841,32862,QRS
32892,32928,T
32962,32988,P
33002,33022,QRS
33052,33088,T
33122,33148,P
33162,33182,QRS
33211,33249,T
33283,33309,P
33323,33343,QRS
33375,33411,T
33447,33472,P
33486,33506,QRS
33537,33574,T
33609,33636,P
33650,33670,QRS
33701,33737,T
33772,33797,P
33811,33831,QRS
33862,33898,T
33934,33959,P
33973,33993,QRS
34022,34060,T
34097,34121,P
34135,34155,QRS
34183,34222,T
34257,34282,P
34296,34316,QRS
34346,34384,T
34420,34445,P
34459,34479,QRS
34508,34545,T
34582,34608,P
34615,34641,QRS
34672,34708,T
34743,34769,P
34782,34803,QRS
34832,34870,T
34906,34930,P
34944,34965,QRS
34994,35031,T
35067,35093,P
35107,35128,QRS
35156,35195,T
35232,35257,P
35270,35291,QRS
35320,35357,T
35395,35420,P
35434,35454,QRS
35483,35521,T
35558,35584,P
35598,35618,QRS
35647,35684,T
35721,35746,P
35759,35779,QRS
35806,35845,T
35881,35906,P
35920,35940,QRS
35969,36006,T
36043,36068,P
36081,36101,QRS
36129,36166,T
36203,36228,P
36242,36262,QRS
36290,36327,T
36365,36390,P
36403,36423,QRS
36452,36488,T
36526,36550,P
36564,36584,QRS
36613,36649,T
36687,36711,P
36725,36746,QRS
36773,36811,T
36845,36870,P
36884,36904,QRS
36931,36969,T
37005,37030,P
37044,37064,QRS
37093,37130,T
37165,37190,P
37204,37224,QRS
37252,37288,T
37325,37349,P
37362,37383,QRS
37410,37447,T
37482,37507,P
37520,37541,QRS
37569,37605,T
37639,37664,P
37678,37698,QRS
37727,37762,T
37796,37821,P
37834,37855,QRS
37883,37920,T
37955,37978,P
37992,38013,QRS
38040,38077,T
38111,38136,P
38149,38170,QRS
38199,38236,T
38270,38296,P
38310,38330,QRS
38358,38397,T
38432,38457,P
38471,38491,QRS
38520,38557,T
38593,38618,P
38631,38652,QRS
38679,38718,T
38752,38777,P
38791,38812,QRS
38840,38878,T
38915,38940,P
38953,38974,QRS
39002,39041,T
39076,39101,P
39116,39136,QRS
39165,39202,T
39238,39264,P
39277,39297,QRS
39328,39363,T
39400,39426,P
39440,39460,QRS
39489,39527,T
39562,39589,P
39603,39623,QRS
39652,39689,T
39724,39750,P
39764,39785,QRS
39812,39852,T
39887,39913,P
39927,39948,QRS
39975,40014,T
40049,40075,P
40089,40105,QRS
