ROILimits_1,ROILimits_2,Value
215,247,P
261,293,QRS
322,385,T
520,552,P
564,599,QRS
633,690,T
816,848,P
862,895,QRS
931,988,T
1106,1137,P
1151,1185,QRS
1215,1275,T
1388,1421,P
1433,1466,QRS
1498,1558,T
1690,1722,P
1733,1768,QRS
1793,1859,T
1993,2025,P
2037,2072,QRS
2106,2162,T
2288,2321,P
2334,2368,QRS
2396,2456,T
2576,2609,P
2620,2653,QRS
2679,2743,T
2869,2901,P
2913,2947,QRS
2976,3036,T
3160,3192,P
3205,3239,QRS
3267,3327,T
3444,3475,P
3487,3520,QRS
3555,3610,T
3731,3763,P
3775,3808,QRS
3836,3899,T
4019,4051,P
4065,4098,QRS
4129,4188,T
4304,4336,P
4350,4383,QRS
4414,4472,T
4591,4624,P
4637,4670,QRS
4700,4761,T
4887,4919,P
4932,4966,QRS
4994,5056,T
5182,5214,P
5229,5262,QRS
5298,5351,T
5472,5504,P
5517,5550,QRS
5577,5640,T
5765,5797,P
5812,5844,QRS
5876,5934,T
6069,6101,P
6115,6148,QRS
6180,6237,T
6372,6404,P
6415,6451,QRS
6482,6539,T
6656,6688,P
6701,6734,QRS
6764,6824,T
6951,6983,P
6997,7029,QRS
7065,7119,T
7243,7276,P
7290,7323,QRS
7353,7411,T
7515,7548,P
7559,7593,QRS
7622,7681,T
7784,7817,P
7830,7861,QRS
7893,7952,T
8065,8098,P
8111,8144,QRS
8172,8233,T
8355,8387,P
8402,8436,QRS
8464,8524,T
8650,8682,P
8696,8728,QRS
8756,8818,T
8954,8986,P
8999,9033,QRS
9060,9122,T
9271,9303,P
9317,9352,QRS
9384,9441,T
9597,9629,P
9644,9677,QRS
9707,9768,T
9905,9937,P
9950,9984,QRS
10017,10074,T
10219,10250,P
10264,10298,QRS
10328,10388,T
10535,10568,P
10582,10616,QRS
10640,10706,T
10836,10868,P
10881,10915,QRS
10945,11004,T
11135,11168,P
11180,11214,QRS
11243,11304,T
11433,11465,P
11477,11512,QRS
11536,11600,T
11721,11752,P
11765,11800,QRS
11827,11888,T
12005,12038,P
12051,12084,QRS
12115,12174,T
12298,12330,P
12344,12378,QRS
12407,12468,T
12585,12618,P
12633,12666,QRS
12693,12755,T
12865,12897,P
12911,12944,QRS
12973,13034,T
13150,13182,P
13197,13231,QRS
13262,13320,T
13436,13468,P
13483,13517,QRS
13543,13605,T
13720,13753,P
13768,13802,QRS
13835,13891,T
14004,14036,P
14050,14084,QRS
14114,14174,T
14294,14326,P
14341,14374,QRS
14403,14465,T
14583,14614,P
14628,14663,QRS
14688,14752,T
14864,14896,P
14911,14944,QRS
14968,15031,T
15142,15174,P
15189,15220,QRS
15254,15309,T
15420,15452,P
15468,15500,QRS
15525,15586,T
15696,15728,P
15741,15776,QRS
15804,15863,T
15973,16006,P
16020,16053,QRS
16078,16141,T
16248,16281,P
16296,16328,QRS
16359,16418,T
16537,16569,P
16584,16618,QRS
16644,16708,T
16831,16863,P
16879,16912,QRS
16940,17001,T
17105,17138,P
17152,17185,QRS
17216,17276,T
17372,17405,P
17420,17452,QRS
17482,17543,T
17643,17676,P
17691,17725,QRS
17751,17814,T
17907,17940,P
17955,17988,QRS
18019,18120,T
