ROILimits_1,ROILimits_2,Value
147,165,P
179,206,QRS
228,276,T
336,357,P
371,398,QRS
420,466,T
502,548,QRS
558,615,T
753,772,P
784,810,QRS
834,882,T
934,953,P
966,993,QRS
1013,1061,T
1118,1136,P
1150,1178,QRS
1199,1246,T
1309,1329,P
1343,1368,QRS
1394,1438,T
1504,1524,P
1532,1564,QRS
1587,1635,T
1699,1720,P
1735,1761,QRS
1785,1831,T
1915,1933,P
1947,1973,QRS
1996,2042,T
2069,2118,QRS
2146,2186,T
2350,2371,P
2382,2408,QRS
2431,2478,T
2539,2558,P
2573,2599,QRS
2620,2667,T
2734,2755,P
2768,2794,QRS
2814,2864,T
2932,2953,P
2965,2994,QRS
3011,3061,T
3136,3155,P
3167,3194,QRS
3213,3263,T
3328,3349,P
3361,3388,QRS
3408,3456,T
3476,3528,QRS
3536,3594,T
3742,3762,P
3771,3797,QRS
3818,3871,T
3931,3951,P
3965,3993,QRS
4012,4059,T
4114,4135,P
4148,4175,QRS
4198,4243,T
4304,4324,P
4338,4365,QRS
4385,4431,T
4500,4521,P
4534,4559,QRS
4581,4627,T
4708,4729,P
4737,4766,QRS
4791,4835,T
4913,4935,P
4943,4973,QRS
4994,5042,T
5119,5138,P
5151,5177,QRS
5199,5246,T
5331,5351,P
5365,5391,QRS
5414,5459,T
5545,5567,P
5577,5605,QRS
5627,5675,T
5750,5769,P
5783,5809,QRS
5830,5877,T
5956,5975,P
5988,6015,QRS
6037,6082,T
6095,6149,QRS
6175,6215,T
6366,6384,P
6397,6423,QRS
6441,6495,T
6544,6563,P
6577,6602,QRS
6625,6671,T
6724,6743,P
6757,6783,QRS
6805,6852,T
6906,6927,P
6942,6967,QRS
6992,7034,T
7095,7117,P
7123,7156,QRS
7177,7223,T
7286,7305,P
7319,7346,QRS
7367,7414,T
7500,7519,P
7533,7561,QRS
7582,7628,T
7726,7745,P
7760,7789,QRS
7809,7857,T
7943,7963,P
7978,8005,QRS
8023,8075,T
8170,8192,P
8205,8233,QRS
8254,8300,T
8395,8414,P
8429,8454,QRS
8476,8526,T
8598,8621,P
8636,8662,QRS
8684,8732,T
8798,8818,P
8833,8859,QRS
8882,8929,T
9001,9020,P
9033,9059,QRS
9084,9129,T
9145,9200,QRS
9206,9270,T
9393,9416,P
9427,9454,QRS
9473,9525,T
9572,9589,P
9605,9631,QRS
9653,9699,T
9750,9768,P
9783,9809,QRS
9831,9877,T
9933,9951,P
9966,9992,QRS
10011,10061,T
10121,10145,P
10151,10182,QRS
10203,10250,T
10315,10335,P
10349,10376,QRS
10397,10442,T
10526,10547,P
10561,10588,QRS
10611,10657,T
10749,10769,P
10783,10809,QRS
10834,10879,T
10971,10989,P
10998,11029,QRS
11050,11097,T
11180,11198,P
11207,11238,QRS
11263,11309,T
11395,11415,P
11429,11454,QRS
11478,11525,T
11594,11616,P
11628,11655,QRS
11680,11725,T
11777,11800,P
11814,11839,QRS
11864,11907,T
11961,11979,P
11994,12018,QRS
12042,12087,T
12143,12162,P
12174,12202,QRS
12222,12268,T
12314,12333,P
12346,12372,QRS
12392,12440,T
12490,12510,P
12523,12549,QRS
12570,12616,T
12668,12687,P
12700,12725,QRS
12748,12795,T
12844,12864,P
12878,12905,QRS
12923,12971,T
13022,13042,P
13048,13077,QRS
13099,13144,T
13184,13238,QRS
13242,13305,T
13366,13386,P
13399,13425,QRS
13444,13494,T
13536,13555,P
13570,13596,QRS
13616,13664,T
13705,13725,P
13737,13767,QRS
13784,13831,T
13872,13890,P
13904,13930,QRS
13949,13997,T
14040,14058,P
14072,14098,QRS
14119,14164,T
14214,14235,P
14248,14274,QRS
14297,14341,T
14404,14423,P
14430,14463,QRS
14486,14528,T
14595,14614,P
14627,14653,QRS
14674,14720,T
14795,14815,P
14828,14854,QRS
14878,14928,T
15004,15023,P
15035,15063,QRS
15087,15134,T
15200,15222,P
15233,15262,QRS
15285,15332,T
15391,15412,P
15426,15452,QRS
15476,15521,T
15591,15611,P
15624,15650,QRS
15672,15720,T
15788,15806,P
15821,15846,QRS
15867,15915,T
15976,15996,P
16010,16037,QRS
16059,16106,T
16163,16182,P
16196,16223,QRS
16246,16292,T
16351,16374,P
16388,16413,QRS
16440,16482,T
16548,16568,P
16581,16609,QRS
16633,16677,T
16739,16756,P
16770,16798,QRS
16820,16865,T
16925,16944,P
16959,16985,QRS
17007,17052,T
17071,17119,QRS
17129,17187,T
17310,17325,P
17337,17365,QRS
17380,17434,T
17478,17494,P
17509,17535,QRS
17552,17604,T
17640,17661,P
17676,17702,QRS
17725,17770,T
17814,17833,P
17848,17872,QRS
17897,17939,T
17991,18010,P
18024,18049,QRS
18069,18117,T
18177,18194,P
18208,18236,QRS
18250,18303,T
18365,18384,P
18397,18422,QRS
18445,18490,T
18515,18570,QRS
18579,18638,T
18782,18800,P
18812,18837,QRS
18860,18908,T
18967,18982,P
18997,19023,QRS
19044,19091,T
19147,19166,P
19179,19204,QRS
19225,19273,T
19333,19353,P
19364,19389,QRS
19413,19457,T
19517,19535,P
19550,19576,QRS
19598,19644,T
19701,19719,P
19734,19762,QRS
19781,19829,T
19882,19903,P
19916,19942,QRS
19964,20010,T
20031,20082,QRS
20086,20151,T
20264,20285,P
20296,20322,QRS
20346,20391,T
20438,20457,P
20470,20498,QRS
20516,20564,T
20607,20624,P
20638,20666,QRS
20683,20730,T
20772,20792,P
20805,20833,QRS
20855,20899,T
20945,20965,P
20979,21006,QRS
21029,21072,T
21129,21146,P
21152,21186,QRS
21208,21253,T
21312,21330,P
21342,21370,QRS
21390,21436,T
21497,21515,P
21529,21555,QRS
