ROILimits_1,ROILimits_2,Value
69,97,P
109,136,QRS
167,205,T
312,343,P
354,377,QRS
410,449,T
564,595,P
606,630,QRS
663,701,T
807,838,P
849,872,QRS
906,946,T
1039,1070,P
1081,1104,QRS
1139,1175,T
1260,1290,P
1302,1329,QRS
1359,1398,T
1473,1503,P
1515,1538,QRS
1572,1609,T
1688,1719,P
1730,1753,QRS
1785,1824,T
1900,1930,P
1941,1964,QRS
1999,2035,T
2129,2160,P
2171,2194,QRS
2230,2266,T
2355,2385,P
2397,2425,QRS
2456,2493,T
2593,2623,P
2635,2658,QRS
2694,2731,T
2843,2872,P
2884,2907,QRS
2943,2980,T
3081,3112,P
3123,3146,QRS
3181,3219,T
3330,3361,P
3373,3395,QRS
3430,3468,T
3568,3599,P
3610,3637,QRS
3669,3707,T
3804,3835,P
3846,3869,QRS
3904,3942,T
4053,4084,P
4096,4119,QRS
4155,4193,T
4302,4332,P
4344,4367,QRS
4405,4441,T
4543,4573,P
4586,4608,QRS
4644,4683,T
4774,4804,P
4815,4838,QRS
4874,4912,T
5017,5048,P
5061,5084,QRS
5119,5157,T
5254,5283,P
5296,5323,QRS
5355,5394,T
5488,5519,P
5530,5553,QRS
5589,5626,T
5733,5763,P
5775,5798,QRS
5833,5872,T
5990,6022,P
6032,6055,QRS
6093,6129,T
6248,6278,P
6290,6313,QRS
6349,6389,T
6508,6540,P
6550,6573,QRS
6610,6649,T
6765,6798,P
6808,6830,QRS
6867,6907,T
7019,7050,P
7061,7084,QRS
7122,7160,T
7239,7270,P
7281,7306,QRS
7339,7379,T
7463,7492,P
7505,7527,QRS
7564,7603,T
7676,7708,P
7719,7745,QRS
7777,7816,T
7890,7922,P
7932,7959,QRS
7991,8030,T
8089,8119,P
8132,8158,QRS
8191,8229,T
8297,8328,P
8340,8366,QRS
8398,8437,T
8505,8539,P
8548,8571,QRS
8606,8644,T
8733,8766,P
8778,8800,QRS
8836,8876,T
8991,9022,P
9035,9057,QRS
9095,9134,T
9269,9298,P
9311,9334,QRS
9372,9410,T
9508,9541,P
9551,9573,QRS
9609,9648,T
9741,9772,P
9784,9807,QRS
9845,9941,T
9983,10014,P
10026,10049,QRS
10086,10124,T
10226,10259,P
10270,10293,QRS
10331,10369,T
10468,10501,P
10511,10537,QRS
10571,10610,T
10697,10726,P
10739,10766,QRS
10799,10839,T
10923,10954,P
10966,10988,QRS
11025,11064,T
11153,11184,P
11197,11219,QRS
11255,11294,T
11381,11413,P
11424,11447,QRS
11484,11522,T
11599,11628,P
11639,11669,QRS
11704,11740,T
11810,11844,P
11847,11879,QRS
11913,11952,T
12021,12052,P
12064,12087,QRS
12124,12160,T
12232,12262,P
12274,12300,QRS
12335,12371,T
12440,12470,P
12482,12505,QRS
12541,12579,T
12657,12688,P
12700,12723,QRS
12759,12796,T
12871,12901,P
12912,12936,QRS
12972,13010,T
13070,13101,P
13113,13136,QRS
13173,13209,T
13282,13312,P
13323,13346,QRS
13382,13419,T
13505,13537,P
13549,13573,QRS
13610,13647,T
13740,13771,P
13783,13806,QRS
13843,13881,T
13994,14023,P
14036,14060,QRS
14096,14135,T
14270,14301,P
14313,14336,QRS
14374,14412,T
14518,14549,P
14561,14584,QRS
14622,14659,T
14759,14790,P
14802,14830,QRS
14863,14900,T
14984,15016,P
15028,15053,QRS
15089,15126,T
15215,15245,P
15257,15280,QRS
15317,15355,T
15443,15475,P
15486,15509,QRS
15547,15585,T
15656,15686,P
15699,15725,QRS
15760,15797,T
15912,15939,QRS
15973,16010,T
16076,16107,P
16118,16144,QRS
16178,16216,T
16296,16328,P
16338,16361,QRS
16397,16435,T
16519,16549,P
16561,16585,QRS
16621,16658,T
16743,16774,P
16785,16811,QRS
16846,16883,T
16968,16998,P
17011,17034,QRS
17071,17107,T
17208,17237,P
17250,17273,QRS
17310,17349,T
17437,17469,P
17481,17504,QRS
17541,17579,T
17692,17723,P
17735,17758,QRS
17794,17834,T
17940,17971,P
17982,18005,QRS
18042,18080,T
18195,18228,P
18238,18262,QRS
18297,18336,T
18446,18477,P
18489,18512,QRS
18549,18587,T
18705,18735,P
18748,18771,QRS
18808,18847,T
18958,18988,P
19000,19026,QRS
19061,19101,T
19212,19244,P
19252,19278,QRS
19317,19356,T
19462,19494,P
19505,19528,QRS
19565,19603,T
19714,19744,P
19756,19779,QRS
19817,19856,T
19961,19992,P
20005,20030,QRS
20067,20104,T
20221,20252,P
20264,20287,QRS
20324,20363,T
20497,20529,P
20541,20565,QRS
20602,20642,T
20763,20794,P
20805,20828,QRS
20866,20907,T
20985,21016,P
21027,21053,QRS
21088,21127,T
21197,21230,P
21239,21261,QRS
21300,21337,T
21401,21431,P
21443,21466,QRS
21503,21541,T
21611,21641,P
21653,21676,QRS
21713,21752,T
21819,21849,P
21861,21885,QRS
21922,21959,T
22009,22040,P
22052,22078,QRS
22113,22149,T
22195,22226,P
22237,22261,QRS
22297,22335,T
22384,22414,P
22426,22453,QRS
22486,22523,T
22582,22612,P
22625,22648,QRS
22686,22723,T
22793,22824,P
22836,22860,QRS
22897,22934,T
23023,23052,P
23064,23087,QRS
23124,23162,T
23262,23293,P
23306,23329,QRS
23366,23404,T
23516,23545,P
23558,23581,QRS
23619,23658,T
23775,23805,P
23818,23841,QRS
23879,23918,T
24022,24052,P
24064,24090,QRS
24124,24164,T
24261,24290,P
24302,24329,QRS
24362,24401,T
24495,24528,P
24538,24561,QRS
24599,24637,T
24746,24778,P
24789,24812,QRS
24850,24888,T
24991,25021,P
25034,25057,QRS
25096,25135,T
25217,25246,P
25259,25282,QRS
25321,25358,T
25447,25477,P
25489,25512,QRS
25550,25588,T
25669,25700,P
25712,25737,QRS
25774,25811,T
25888,25919,P
25930,25957,QRS
25991,26029,T
26110,26142,P
26153,26177,QRS
26214,26252,T
26345,26378,P
26389,26412,QRS
26450,26487,T
26580,26610,P
26624,26647,QRS
26683,26723,T
26811,26841,P
26854,26877,QRS
26914,26953,T
27049,27081,P
27092,27116,QRS
27154,27193,T
27275,27306,P
27318,27341,QRS
27378,27417,T
27509,27541,P
27552,27575,QRS
27613,27651,T
27738,27768,P
27781,27807,QRS
27841,27881,T
27959,27987,P
28000,28022,QRS
28059,28099,T
28193,28224,P
28236,28258,QRS
28296,28335,T
28425,28457,P
28469,28495,QRS
28531,28569,T
28673,28705,P
28717,28740,QRS
28779,28816,T
28922,28950,P
28962,28990,QRS
29023,29063,T
29147,29178,P
29190,29213,QRS
29251,29290,T
29390,29420,P
29433,29458,QRS
29494,29532,T
29615,29646,P
29658,29686,QRS
29721,29758,T
29837,29868,P
29881,29906,QRS
29943,29980,T
30067,30096,P
30109,30135,QRS
30172,30209,T
30291,30323,P
30334,30357,QRS
30395,30435,T
30505,30535,P
30547,30574,QRS
30607,30646,T
30725,30756,P
30767,30791,QRS
30830,30866,T
30953,30985,P
30997,31020,QRS
31057,31097,T
31177,31207,P
31218,31245,QRS
31279,31318,T
31392,31424,P
31434,31459,QRS
