ROILimits_1,ROILimits_2,Value
72,103,P
123,152,QRS
181,235,T
405,434,P
455,480,QRS
511,566,T
737,768,P
789,814,QRS
846,898,T
1059,1089,P
1109,1137,QRS
1161,1218,T
1373,1403,P
1423,1450,QRS
1479,1534,T
1695,1726,P
1746,1771,QRS
1802,1856,T
2015,2045,P
2065,2091,QRS
2123,2174,T
2316,2347,P
2366,2393,QRS
2423,2478,T
2632,2662,P
2680,2705,QRS
2737,2792,T
2961,2991,P
3011,3039,QRS
3072,3122,T
3273,3303,P
3323,3351,QRS
3380,3433,T
3592,3623,P
3643,3668,QRS
3699,3755,T
3921,3950,P
3972,4000,QRS
4030,4083,T
4250,4282,P
4300,4327,QRS
4358,4411,T
4583,4614,P
4633,4659,QRS
4690,4745,T
4912,4943,P
4963,4991,QRS
5023,5073,T
5220,5252,P
5272,5301,QRS
5328,5384,T
5538,5569,P
5588,5613,QRS
5643,5699,T
5863,5893,P
5914,5943,QRS
5970,6025,T
6181,6211,P
6231,6261,QRS
6288,6343,T
6509,6539,P
6559,6584,QRS
6618,6670,T
6834,6865,P
6885,6912,QRS
6942,6995,T
7136,7166,P
7186,7212,QRS
7244,7296,T
7444,7475,P
7495,7519,QRS
7551,7605,T
7762,7792,P
7813,7840,QRS
7868,7921,T
8092,8123,P
8143,8169,QRS
8200,8255,T
8419,8449,P
8469,8494,QRS
8525,8580,T
8733,8763,P
8784,8811,QRS
8842,8894,T
9044,9075,P
9095,9121,QRS
9152,9208,T
9373,9403,P
9423,9450,QRS
9483,9535,T
9702,9732,P
9753,9781,QRS
9810,9865,T
10019,10049,P
10069,10094,QRS
10124,10181,T
10345,10376,P
10395,10420,QRS
10452,10507,T
10657,10687,P
10706,10734,QRS
10764,10818,T
10964,10993,P
11013,11040,QRS
11069,11124,T
11286,11317,P
11335,11360,QRS
11391,11445,T
11607,11637,P
11657,11684,QRS
11718,11769,T
11918,11947,P
11967,11996,QRS
12027,12081,T
12236,12266,P
12287,12312,QRS
12342,12399,T
12555,12586,P
12605,12634,QRS
12663,12716,T
12888,12918,P
12938,12964,QRS
12994,13049,T
13204,13235,P
13255,13280,QRS
13311,13366,T
13516,13546,P
13567,13592,QRS
13623,13678,T
13825,13856,P
13875,13904,QRS
13932,13985,T
14192,14221,P
14241,14267,QRS
14298,14354,T
14509,14540,P
14560,14588,QRS
14616,14670,T
14832,14863,P
14883,14908,QRS
14940,14995,T
15197,15228,P
15247,15272,QRS
15303,15360,T
15512,15543,P
15563,15591,QRS
15622,15675,T
15841,15872,P
15890,15909,QRS
15949,16001,T
16175,16206,P
16225,16250,QRS
16280,16335,T
16498,16529,P
16550,16577,QRS
16607,16660,T
16817,16848,P
16867,16892,QRS
16925,16979,T
17143,17174,P
17194,17219,QRS
17252,17306,T
17460,17491,P
17510,17539,QRS
17570,17623,T
17772,17802,P
17821,17848,QRS
17880,17933,T
18091,18122,P
18142,18167,QRS
18197,18253,T
18405,18436,P
18456,18482,QRS
18511,18567,T
18715,18746,P
18765,18793,QRS
18823,18878,T
19037,19067,P
19087,19112,QRS
19144,19199,T
19357,19389,P
19409,19436,QRS
19465,19519,T
19666,19696,P
19715,19742,QRS
19774,19828,T
20002,20032,P
20052,20077,QRS
20108,20164,T
20328,20359,P
20380,20407,QRS
20437,20493,T
20638,20670,P
20691,20718,QRS
20746,20802,T
20961,20993,P
21012,21039,QRS
21070,21127,T
21291,21321,P
21341,21369,QRS
21395,21452,T
21606,21637,P
21657,21684,QRS
21716,21768,T
21927,21958,P
21977,22001,QRS
22033,22089,T
22266,22296,P
22316,22342,QRS
22373,22427,T
22594,22624,P
22645,22672,QRS
22702,22755,T
22916,22947,P
22966,22992,QRS
23024,23080,T
23254,23284,P
23304,23330,QRS
23364,23417,T
23580,23611,P
23631,23659,QRS
23689,23744,T
23900,23930,P
23951,23977,QRS
24008,24062,T
24226,24256,P
24276,24303,QRS
24334,24389,T
24541,24573,P
24593,24620,QRS
24652,24704,T
24851,24882,P
24902,24930,QRS
24962,25015,T
25180,25210,P
25230,25255,QRS
