ROILimits_1,ROILimits_2,Value
140,164,P
171,202,QRS
223,310,T
371,393,P
400,431,QRS
444,510,T
603,623,P
637,667,QRS
688,759,T
837,860,P
872,904,QRS
919,1046,T
1076,1094,P
1106,1136,QRS
1160,1199,T
1302,1318,P
1331,1361,QRS
1384,1442,T
1524,1546,P
1556,1587,QRS
1599,1673,T
1773,1792,P
1801,1832,QRS
1851,1891,T
2049,2081,QRS
2098,2160,T
2266,2283,P
2291,2327,QRS
2342,2400,T
2494,2510,P
2522,2553,QRS
2576,2617,T
2704,2728,P
2735,2766,QRS
2778,2848,T
2929,2947,P
2956,2985,QRS
3006,3048,T
3152,3169,P
3183,3216,QRS
3237,3297,T
3384,3400,P
3412,3443,QRS
3459,3505,T
3617,3635,P
3647,3678,QRS
3695,3763,T
3858,3889,QRS
3912,3977,T
4028,4054,P
4061,4094,QRS
4106,4154,T
4222,4239,P
4252,4283,QRS
4293,4358,T
4415,4441,P
4449,4480,QRS
4504,4540,T
4639,4658,P
4668,4700,QRS
4722,4761,T
4867,4888,P
4901,4932,QRS
4947,5013,T
5124,5147,P
5157,5189,QRS
5210,5262,T
5372,5392,P
5403,5433,QRS
5453,5494,T
5601,5617,P
5632,5663,QRS
5681,5723,T
5832,5854,P
5860,5891,QRS
5910,5951,T
6044,6063,P
6074,6105,QRS
6119,6167,T
6254,6272,P
6283,6313,QRS
6333,6375,T
6471,6491,P
6501,6533,QRS
6549,6593,T
6687,6708,P
6718,6751,QRS
6768,6810,T
6912,6931,P
6942,6973,QRS
6992,7035,T
7153,7173,P
7184,7215,QRS
7231,7277,T
7400,7419,P
7431,7462,QRS
7477,7524,T
7629,7649,P
7658,7689,QRS
7705,7750,T
7850,7869,P
7880,7911,QRS
7930,7974,T
8063,8084,P
8095,8126,QRS
8138,8186,T
8281,8302,P
8312,8343,QRS
8357,8405,T
8523,8542,P
8553,8585,QRS
8603,8647,T
8771,8791,P
8800,8832,QRS
8851,8895,T
9010,9028,P
9038,9070,QRS
9086,9133,T
9249,9269,P
9279,9311,QRS
9326,9372,T
9466,9484,P
9495,9526,QRS
9542,9588,T
9680,9700,P
9711,9742,QRS
9758,9804,T
9928,9947,P
9958,9989,QRS
10006,10051,T
10199,10220,P
10229,10261,QRS
10275,10324,T
10446,10464,P
10476,10507,QRS
10526,10570,T
10683,10703,P
10714,10745,QRS
10763,10806,T
10903,10927,P
10936,10966,QRS
10982,11028,T
11134,11152,P
11163,11194,QRS
11211,11257,T
11406,11438,QRS
11453,11541,T
11592,11616,P
11637,11668,QRS
11690,11730,T
11837,11854,P
11865,11894,QRS
11914,11958,T
12058,12085,P
12094,12125,QRS
12138,12204,T
12278,12302,P
12310,12343,QRS
12358,12403,T
12494,12514,P
12527,12557,QRS
12582,12620,T
12711,12734,P
12743,12774,QRS
12794,12838,T
12934,12951,P
12963,12993,QRS
13015,13057,T
13156,13177,P
13187,13219,QRS
13239,13278,T
13374,13396,P
13405,13436,QRS
13458,13498,T
13605,13637,P
13637,13667,QRS
13688,13730,T
13836,13859,P
13868,13900,QRS
13915,13962,T
14056,14073,P
14087,14118,QRS
14143,14181,T
14275,14296,P
14310,14340,QRS
14365,14403,T
14512,14532,P
14543,14574,QRS
14591,14636,T
14736,14758,P
14766,14797,QRS
14816,14858,T
14958,14979,P
14992,15022,QRS
15041,15086,T
15195,15212,P
15225,15256,QRS
15275,15324,T
15421,15441,P
15449,15481,QRS
15504,15543,T
15651,15668,P
15680,15710,QRS
15729,15774,T
15890,15909,P
15919,15950,QRS
15973,16011,T
16118,16136,P
16148,16178,QRS
16198,16240,T
16347,16364,P
16377,16408,QRS
16428,16473,T
16579,16600,P
16608,16641,QRS
16661,16703,T
16792,16810,P
16823,16854,QRS
16872,16915,T
17009,17029,P
17040,17071,QRS
17088,17135,T
17269,17300,QRS
17321,17378,T
17463,17486,P
17494,17524,QRS
17550,17587,T
17715,17747,QRS
17763,17807,T
17920,17937,P
17950,17982,QRS
18003,18044,T
18172,18203,QRS
18223,18265,T
18357,18381,P
18390,18421,QRS
18441,18483,T
18576,18599,P
18608,18640,QRS
18660,18701,T
18788,18807,P
18818,18849,QRS
18867,18912,T
18968,19006,P
19028,19058,QRS
19084,19122,T
19215,19234,P
19248,19279,QRS
19301,19340,T
19436,19456,P
19468,19499,QRS
19518,19578,T
19664,19683,P
19693,19725,QRS
19746,19787,T
19924,19957,QRS
19977,20021,T
20118,20135,P
20148,20179,QRS
20204,20313,T
20343,20361,P
20374,20404,QRS
20425,20464,T
20575,20594,P
20604,20636,QRS
20653,20699,T
20792,20812,P
20823,20854,QRS
20872,20917,T
21007,21025,P
21037,21068,QRS
21087,21130,T
21220,21240,P
21251,21282,QRS
21299,21341,T
21424,21446,P
21456,21488,QRS
21506,21550,T
21636,21656,P
21668,21698,QRS
21713,21760,T
21858,21880,P
21891,21923,QRS
21940,21983,T
22074,22098,P
22108,22138,QRS
22153,22200,T
22292,22312,P
22323,22353,QRS
22374,22467,T
22510,22530,P
22543,22572,QRS
22597,22635,T
22728,22747,P
22759,22790,QRS
22807,22867,T
22946,22965,P
22978,23009,QRS
23026,23071,T
23165,23183,P
23194,23224,QRS
23243,23288,T
23371,23390,P
23402,23433,QRS
23448,23494,T
23570,23589,P
23601,23632,QRS
23649,23692,T
23765,23787,P
23798,23829,QRS
23848,23890,T
23977,23997,P
24009,24040,QRS
24060,24102,T
24196,24214,P
24226,24258,QRS
24273,24321,T
24412,24430,P
24442,24472,QRS
24489,24598,T
24638,24653,P
24665,24696,QRS
24720,24758,T
24828,24867,P
24889,24922,QRS
24941,24982,T
25073,25092,P
25103,25133,QRS
25153,25215,T
25292,25313,P
25321,25354,QRS
25371,25437,T
25514,25534,P
25543,25576,QRS
25597,25638,T
25727,25754,P
