ROILimits_1,ROILimits_2,Value
67,82,P
95,145,QRS
155,202,T
247,262,P
269,327,QRS
335,391,T
454,500,QRS
504,560,T
602,617,P
631,673,QRS
682,737,T
783,799,P
811,863,QRS
871,920,T
975,991,P
1004,1054,QRS
1062,1110,T
1175,1191,P
1204,1252,QRS
1252,1346,T
1369,1388,P
1398,1446,QRS
1454,1501,T
1553,1570,P
1580,1619,QRS
1632,1690,T
1731,1747,P
1761,1792,QRS
1808,1870,T
1908,1924,P
1938,1977,QRS
1987,2047,T
2084,2100,P
2114,2152,QRS
2164,2223,T
2259,2275,P
2289,2327,QRS
2341,2399,T
2435,2450,P
2462,2503,QRS
2515,2577,T
2612,2628,P
2643,2683,QRS
2693,2754,T
2791,2807,P
2821,2859,QRS
2872,2929,T
2971,2986,P
3000,3036,QRS
3050,3106,T
3150,3166,P
3177,3218,QRS
3229,3289,T
3329,3346,P
3359,3397,QRS
3407,3468,T
3509,3525,P
3539,3578,QRS
3589,3646,T
3687,3703,P
3717,3754,QRS
3766,3823,T
3864,3879,P
3892,3931,QRS
3943,4003,T
4040,4056,P
4069,4108,QRS
4119,4179,T
4215,4230,P
4244,4282,QRS
4293,4350,T
4388,4404,P
4418,4455,QRS
4469,4526,T
4563,4579,P
4591,4633,QRS
4644,4704,T
4740,4755,P
4769,4809,QRS
4820,4881,T
4917,4933,P
4947,4982,QRS
4998,5055,T
5095,5111,P
5124,5159,QRS
5176,5231,T
5274,5290,P
5301,5342,QRS
5355,5414,T
5455,5472,P
5483,5524,QRS
5536,5593,T
5638,5655,P
5668,5707,QRS
5719,5776,T
5822,5838,P
5851,5889,QRS
5902,5958,T
6004,6021,P
6027,6072,QRS
6081,6137,T
6184,6201,P
6213,6251,QRS
6265,6317,T
6364,6381,P
6392,6434,QRS
6443,6498,T
6545,6561,P
6575,6614,QRS
6622,6680,T
6727,6744,P
6757,6795,QRS
6808,6861,T
6907,6924,P
6937,6972,QRS
6987,7041,T
7088,7104,P
7115,7158,QRS
7169,7224,T
7270,7287,P
7298,7338,QRS
7351,7405,T
7454,7471,P
7484,7524,QRS
7535,7590,T
7640,7657,P
7669,7704,QRS
